Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Star Wars: Episode VI - Return of the Jedi,https://www.imdb.com/title/tt0086190/?ref_=sr_t_1,1983,2h 11m,PG,8.3,1.2M,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempts to destroy the second Death Star while Luke struggles to help Darth Vader back from the dark side."
2. Terms of Endearment,https://www.imdb.com/title/tt0086425/?ref_=sr_t_2,1983,2h 12m,PG,7.4,68K,Widow Aurora Greenway juggles her own struggles with a new romantic interest while trying to sort out the emotional problems of her daughter who's married to a philandering husband.
3. Flashdance,https://www.imdb.com/title/tt0085549/?ref_=sr_t_3,1983,1h 35m,R,6.2,61K,"An 18-year-old female amateur dancer who performs nightly at a dancing bar, and works as a welder during the day, dreams of joining the Pittsburgh ballet school."
4. Trading Places,https://www.imdb.com/title/tt0086465/?ref_=sr_t_4,1983,1h 56m,R,7.5,173K,A snobbish investor and a wily street con artist find their positions reversed as part of a bet by two callous millionaires.
5. WarGames,https://www.imdb.com/title/tt0086567/?ref_=sr_t_5,1983,1h 54m,PG,7.1,115K,"A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III."
6. Octopussy,https://www.imdb.com/title/tt0086034/?ref_=sr_t_6,1983,2h 11m,PG,6.5,116K,"A fake Fabergé egg recovered from the body of a fellow agent leads James Bond to uncover a jewel smuggling operation led by the mysterious Octopussy, and a plot to blow up a NATO air base."
7. Sudden Impact,https://www.imdb.com/title/tt0086383/?ref_=sr_t_7,1983,1h 57m,R,6.6,50K,"When a woman exacts deadly revenge on the aggressors who raped her and her sister ten years earlier, Inspector ""Dirty"" Harry Callahan is assigned to the case."
8. Staying Alive,https://www.imdb.com/title/tt0086361/?ref_=sr_t_8,1983,1h 33m,PG,4.8,18K,"Five years later, Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenge yet: succeeding as a dancer on the Broadway stage."
9. Mr. Mom,https://www.imdb.com/title/tt0085970/?ref_=sr_t_9,1983,1h 31m,PG,6.6,29K,"After he's suddenly laid off, a husband switches roles with his wife. She returns to the workforce, and he becomes a stay-at-home dad, and he has to take care of three young children, a job he has no clue how to do."
10. Risky Business,https://www.imdb.com/title/tt0086200/?ref_=sr_t_10,1983,1h 39m,R,6.8,103K,"A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand."
11. Vacation,https://www.imdb.com/title/tt0085995/?ref_=sr_t_11,1983,1h 38m,R,7.3,124K,The Griswold family's cross-country drive to the Walley World theme park proves to be much more arduous than they ever anticipated.
12. Superman III,https://www.imdb.com/title/tt0086393/?ref_=sr_t_12,1983,2h 5m,PG,5.0,77K,"Entrepreneur Ross Webster teams up with a computer genius in order to realise his own evil intentions. When Superman obstructs his plans, he decides to destroy him."
13. The Big Chill,https://www.imdb.com/title/tt0085244/?ref_=sr_t_13,1983,1h 45m,R,7.1,44K,A group of seven former college friends gather for a weekend reunion at a South Carolina vacation home after the funeral of another of their college friends.
14. Never Say Never Again,https://www.imdb.com/title/tt0086006/?ref_=sr_t_14,1983,2h 14m,PG,6.1,75K,"James Bond is called upon to try to recover nuclear bombs stolen by Spectre, but he will have to get rid of a professional assassin, hired especially to eliminate him."
15. Scarface,https://www.imdb.com/title/tt0086250/?ref_=sr_t_15,1983,2h 50m,R,8.3,952K,"In the 1980s, a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Miami, and is eventually undone by his own drug addiction."
16. Jaws 3-D,https://www.imdb.com/title/tt0085750/?ref_=sr_t_16,1983,1h 39m,PG,3.7,50K,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.
17. Blue Thunder,https://www.imdb.com/title/tt0085255/?ref_=sr_t_17,1983,1h 49m,R,6.4,24K,The cop test pilot for an experimental police helicopter learns the sinister implications of the new vehicle.
18. Yentl,https://www.imdb.com/title/tt0086619/?ref_=sr_t_18,1983,2h 13m,PG,6.6,17K,A Jewish girl disguises herself as a boy to enter religious training.
19. Silkwood,https://www.imdb.com/title/tt0086312/?ref_=sr_t_19,1983,2h 11m,R,7.1,23K,"A worker at a plutonium processing plant is purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant."
20. Psycho II,https://www.imdb.com/title/tt0086154/?ref_=sr_t_20,1983,1h 53m,R,6.6,33K,"After twenty-two years of psychiatric care, Norman Bates attempts to return to a life of solitude, but the specters of his crimes - and his mother - continue to haunt him."
21. Porky's II: The Next Day,https://www.imdb.com/title/tt0086129/?ref_=sr_t_21,1983,1h 38m,R,5.0,13K,The naughty high schoolers of Angel Beach High now seek revenge on a group of KKK religious fanatics and corrupt politicians who want to shut down their Shakespeare production after they cast a Seminole transfer student in the lead.
22. Uncommon Valor,https://www.imdb.com/title/tt0086508/?ref_=sr_t_22,1983,1h 45m,R,6.3,12K,"Ten years after his son went M.I.A. in Vietnam, U.S. Marine retired Colonel Jason Rhodes assembles a private rescue team to find Americans held in P.O.W. camps in Laos."
23. Never Cry Wolf,https://www.imdb.com/title/tt0086005/?ref_=sr_t_23,1983,1h 45m,PG,7.5,9.1K,"A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species."
24. Twilight Zone: The Movie,https://www.imdb.com/title/tt0086491/?ref_=sr_t_24,1983,1h 41m,PG,6.4,43K,"Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from Rod Serling's landmark television series."
25. Easy Money,https://www.imdb.com/title/tt0085470/?ref_=sr_t_25,1983,1h 35m,R,6.2,11K,"To inherit his mother-in-law's colossal fortune, a hard-living gambling addict must change his unhealthy ways before they get the best of him."
26. High Road to China,https://www.imdb.com/title/tt0085678/?ref_=sr_t_26,1983,1h 45m,PG,6.0,6.2K,"Just after WW1, alcoholic American biplane pilot Patrick O'Malley is hired by Eve Tozer, the spoiled daughter of an industrialist, to locate her father, who disappeared somewhere in Asia."
27. The Outsiders,https://www.imdb.com/title/tt0086066/?ref_=sr_t_27,1983,1h 31m,PG,7.0,103K,"In a small Oklahoma town in 1964, the rivalry between two gangs, the poor Greasers and the rich Socs, heats up when one gang member accidentally kills a member of the other."
28. Spring Break,https://www.imdb.com/title/tt0086352/?ref_=sr_t_28,1983,1h 42m,R,4.9,3.7K,"Two sets of two college guys spend a spring break together in Fort Lauderdale, Florida. There they have lots of fun in and out of the sun."
29. Two of a Kind,https://www.imdb.com/title/tt0086494/?ref_=sr_t_29,1983,1h 28m,PG,4.7,4.8K,"When God decides to destroy Earth, four angels aim to redeem mankind through a young man and woman with their own troubles."
30. My Tutor,https://www.imdb.com/title/tt0085980/?ref_=sr_t_30,1983,1h 37m,R,5.2,4.2K,A rich father hires a tutor for his son. The son is a horny teenager and the tutor is a gorgeous blonde. Complications ensue.
31. Class,https://www.imdb.com/title/tt0085346/?ref_=sr_t_31,1983,1h 38m,R,6.0,13K,"A young man in private school spends one crazy night out, and only later does he learn more about the woman who enlivened his night."
32. The Right Stuff,https://www.imdb.com/title/tt0086197/?ref_=sr_t_32,1983,3h 13m,PG,7.8,67K,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred."
33. Cujo,https://www.imdb.com/title/tt0085382/?ref_=sr_t_33,1983,1h 33m,R,6.1,53K,"Cujo, a friendly St. Bernard, contracts rabies and conducts a reign of terror on a small American town."
34. Christine,https://www.imdb.com/title/tt0085333/?ref_=sr_t_34,1983,1h 50m,R,6.8,97K,A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.
35. A Christmas Story,https://www.imdb.com/title/tt0085334/?ref_=sr_t_35,1983,1h 33m,PG,7.9,175K,"In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift."
36. The Dead Zone,https://www.imdb.com/title/tt0085407/?ref_=sr_t_36,1983,1h 43m,R,7.2,80K,A man awakens from a coma to discover he has a psychic ability to foresee future events.
37. Hot Dog... The Movie,https://www.imdb.com/title/tt0087425/?ref_=sr_t_37,1983,1h 36m,R,5.1,4.2K,Harkin Banks heads to skiing championships in California. A teen runaway tags along as he parties and competes with friends and foes.
38. Breathless,https://www.imdb.com/title/tt0085276/?ref_=sr_t_38,1983,1h 40m,R,6.0,11K,"When Jesse Lujack steals a car in Las Vegas and drives down to LA, his criminal ways only escalate - but when will it end?"
39. Max Dugan Returns,https://www.imdb.com/title/tt0085919/?ref_=sr_t_39,1983,1h 38m,PG,6.7,4.1K,Struggling single mother Nora McPhee's life is disrupted when her long-lost father Max Dugan returns in hopes of spending some time with her and her son Michael to make up for lost time because Max is dying.
40. Angel,https://www.imdb.com/title/tt0086896/?ref_=sr_t_40,1983,1h 34m,R,5.8,5K,"High-schooler Molly secretly earns her living as Angel, a street prostitute whose only family and friends are the ones she works with on the streets. She must survive against a serial killer who is targeting people of her profession."
