Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Jaws,https://www.imdb.com/title/tt0073195/?ref_=sr_t_1,1975,2h 4m,PG,8.1,687K,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",7000000.0,477916625.0,267263625.0,7061513.0,['Steven Spielberg'],"['Peter Benchley', 'Carl Gottlieb']","['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss']","['Monster Horror', 'Sea Adventure', 'Survival', 'Adventure', 'Drama', 'Horror', 'Thriller']",['United States'],"[""Water Street, Edgartown, Martha's Vineyard, Massachusetts, USA""]","['Zanuck/Brown Productions', 'Universal Pictures']",['English'],16,20,3,1975
2. The Rocky Horror Picture Show,https://www.imdb.com/title/tt0073629/?ref_=sr_t_2,1975,1h 40m,R,7.4,174K,A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,1200000.0,115802939.0,112892319.0,,['Jim Sharman'],"[""Richard O'Brien"", 'Jim Sharman']","['Tim Curry', 'Susan Sarandon', 'Barry Bostwick']","['Dark Comedy', 'Parody', 'Raunchy Comedy', 'Rock Musical', 'Supernatural Horror', 'Comedy', 'Horror', 'Musical']","['United Kingdom', 'United States']","['Oakley Court, Windsor Road, Oakley Green, Windsor, Berkshire, England, UK']","['Twentieth Century Fox', 'Michael White Productions']",['English'],3,4,0,1975
3. One Flew Over the Cuckoo's Nest,https://www.imdb.com/title/tt0073486/?ref_=sr_t_3,1975,2h 13m,R,8.7,1.1M,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse.",3000000.0,109115366.0,108981275.0,,['Milos Forman'],"['Lawrence Hauben', 'Bo Goldman', 'Ken Kesey']","['Jack Nicholson', 'Louise Fletcher', 'Michael Berryman']","['Medical Drama', 'Psychological Drama', 'Drama']",['United States'],"['Oregon State Mental Hospital - 2600 Center Street NE, Salem, Oregon, USA']","['Fantasy Films', 'N.V. Zvaluw']",['English'],38,15,5,1975
4. Dog Day Afternoon,https://www.imdb.com/title/tt0072890/?ref_=sr_t_4,1975,2h 5m,R,8.0,280K,"Three amateur robbers plan to hold up a Brooklyn bank. A nice, simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",1800000.0,50003141.0,50000000.0,,['Sidney Lumet'],"['Frank Pierson', 'P.F. Kluge', 'Thomas Moore']","['Al Pacino', 'John Cazale', 'Penelope Allen']","['Heist', 'True Crime', 'Biography', 'Crime', 'Drama', 'Thriller']",['United States'],"['285 Prospect Park West, Brooklyn, New York City, New York, USA']","['Warner Bros.', 'Artists Entertainment Complex']",['English'],14,20,1,1975
5. Shampoo,https://www.imdb.com/title/tt0073692/?ref_=sr_t_5,1975,1h 50m,R,6.4,15K,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.",4000000.0,49407734.0,49407734.0,,['Hal Ashby'],"['Robert Towne', 'Warren Beatty']","['Warren Beatty', 'Julie Christie', 'Goldie Hawn']","['Satire', 'Comedy', 'Drama']",['United States'],"['2270 Bowmont Drive, Beverly Hills, California, USA']","['Persky-Bright / Vista', 'Columbia Pictures', 'Rubeeker Films']",['English'],3,11,1,1975
6. The Return of the Pink Panther,https://www.imdb.com/title/tt0072081/?ref_=sr_t_6,1975,1h 53m,G,7.0,31K,"Inspector Jacques Clouseau is put on the case when the Pink Panther diamond is stolen, with the Phantom's trademark glove the only clue.",5000000.0,41833423.0,41833347.0,,['Blake Edwards'],"['Frank Waldman', 'Blake Edwards']","['Peter Sellers', 'Christopher Plummer', 'Catherine Schell']","['Farce', 'Slapstick', 'Comedy', 'Crime', 'Mystery']","['United Kingdom', 'United States']","['Palace Hotel, Gstaad, Switzerland']","['ITC Films', 'Jewel Productions', 'Pimlico Films']",['English'],2,5,0,1975
7. Funny Lady,https://www.imdb.com/title/tt0073026/?ref_=sr_t_7,1975,2h 16m,PG,6.2,6.1K,Story of singer Fanny Brice's stormy relationship with showman Billy Rose.,,39000000.0,39000000.0,,['Herbert Ross'],"['Jay Presson Allen', 'Arnold Schulman']","['Barbra Streisand', 'James Caan', 'Omar Sharif']","['Biography', 'Comedy', 'Drama', 'Musical', 'Romance']",['United States'],"['Central Station, Oakland, California, USA']","['Columbia Pictures', 'Rastar Pictures', 'Vista']",['English'],0,11,5,1975
8. The Apple Dumpling Gang,https://www.imdb.com/title/tt0072653/?ref_=sr_t_8,1975,1h 40m,G,6.4,6.8K,Three orphan children strike gold in 1878 California.,,36853000.0,36853000.0,,['Norman Tokar'],"['Don Tait', 'Jack M. Bickham']","['Bill Bixby', 'Susan Clark', 'Don Knotts']","['Slapstick', 'Comedy', 'Family', 'Western']",['United States'],"['Bend, Oregon, USA']",['Walt Disney Productions'],['English'],0,0,0,1975
9. Tommy,https://www.imdb.com/title/tt0073812/?ref_=sr_t_9,1975,1h 51m,PG,6.6,23K,"A psychosomatically blind, deaf, and mute boy becomes a master pinball player and, subsequently, the figurehead of a cult.",5000000.0,34279846.0,34251525.0,,['Ken Russell'],"['The Who', 'Ken Russell', 'Pete Townshend']","['Roger Daltrey', 'Ann-Margret', 'Oliver Reed']","['Jukebox Musical', 'Rock Musical', 'Drama', 'Musical']",['United Kingdom'],"['Kings Theatre, 20-24 Albert Road, Southsea, Portsmouth, Hampshire, England, UK']","['Robert Stigwood Organisation Ltd.', 'Hemdale']",['English'],2,5,2,1975
10. Three Days of the Condor,https://www.imdb.com/title/tt0073802/?ref_=sr_t_10,1975,1h 57m,R,7.4,65K,"A bookish CIA researcher in Manhattan finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.",20000000.0,27476252.0,27476252.0,,['Sydney Pollack'],"['James Grady', 'Lorenzo Semple Jr.', 'David Rayfiel']","['Robert Redford', 'Faye Dunaway', 'Cliff Robertson']","['Political Thriller', 'Spy', 'Crime', 'Mystery', 'Thriller']",['United States'],"['55 East 77th Street, Manhattan, New York City, New York, USA']","['Wildwood Enterprises', 'Dino De Laurentiis Company']","['English', 'French']",6,4,1,1975
11. Lucky Lady,https://www.imdb.com/title/tt0073317/?ref_=sr_t_11,1975,1h 58m,PG,5.2,1.4K,A trio of rum-runners during prohibition in the 1930s engage in a menage-a-trois after business hours.,13000000.0,24441725.0,24441725.0,,['Stanley Donen'],"['Willard Huyck', 'Gloria Katz']","['Gene Hackman', 'Liza Minnelli', 'Burt Reynolds']","['Slapstick', 'Comedy', 'Crime', 'Drama']",['United States'],"['Guaymas, Sonora, Mexico']",['Gruskoff/Venture Films'],"['English', 'Spanish', 'French']",0,0,0,1975
12. The Great Waldo Pepper,https://www.imdb.com/title/tt0073075/?ref_=sr_t_12,1975,1h 47m,PG,6.7,6.8K,"After WW1, an ex-pilot takes up barn-storming and chance-meets a former German ace fighter pilot with whom he co-stars in Hollywood war movies depicting aerial dog-fights.",5000000.0,20642922.0,20642922.0,,['George Roy Hill'],"['George Roy Hill', 'William Goldman']","['Robert Redford', 'Bo Svenson', 'Bo Brundin']","['Adventure', 'Drama']",['United States'],"['Floresville, Texas, USA']","['Jennings Lang', 'Universal Pictures']",['English'],0,0,0,1975
13. Love and Death,https://www.imdb.com/title/tt0073312/?ref_=sr_t_13,1975,1h 25m,PG,7.6,42K,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.",3000000.0,20123742.0,20123742.0,,['Woody Allen'],['Woody Allen'],"['Woody Allen', 'Diane Keaton', 'Georges Adet']","['Parody', 'Slapstick', 'Comedy', 'War']",['United States'],"['Budapest, Hungary']","['Jack Rollins & Charles H. Joffe Productions', 'United Artists']",['English'],0,0,0,1975
14. Escape to Witch Mountain,https://www.imdb.com/title/tt0072951/?ref_=sr_t_14,1975,1h 37m,G,6.3,12K,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?,,20000000.0,20000000.0,,['John Hough'],"['Robert Malcolm Young', 'Alexander Key']","['Eddie Albert', 'Ray Milland', 'Donald Pleasence']","['Adventure', 'Family', 'Fantasy', 'Mystery', 'Sci-Fi']",['United States'],"['Carmel, California, USA']",['Walt Disney Productions'],['English'],0,0,0,1975
15. Once Is Not Enough,https://www.imdb.com/title/tt0073190/?ref_=sr_t_15,1975,2h 1m,R,4.7,942,"A young woman goes home to New York after a long stay in Europe. Her former schoolmate introduces her to the decadence of New York and she ultimately falls in love with an older man who's a stand-in for her father, before tragedy strikes.",,15700729.0,15700729.0,,['Guy Green'],"['Julius J. Epstein', 'Jacqueline Susann']","['Kirk Douglas', 'Alexis Smith', 'David Janssen']","['Drama', 'Romance']",['United States'],"['Marbella, Málaga, Andalucía, Spain']","['Aries Productions', 'Aries Productions', 'Paramount Pictures']",['English'],0,0,1,1975
16. The Eiger Sanction,https://www.imdb.com/title/tt0072926/?ref_=sr_t_16,1975,2h 9m,R,6.4,23K,"Classical art professor and collector Dr. Jonathan Hemlock, who doubles as a professional assassin, is coerced out of retirement to avenge the murder of an old friend.",9000000.0,14200000.0,14200000.0,,['Clint Eastwood'],"['Hal Dresner', 'Warren Murphy', 'Rod Whitaker']","['Clint Eastwood', 'George Kennedy', 'Vonetta McGee']","['Action', 'Crime', 'Thriller']",['United States'],"['Zion National Park, Utah, USA']","['The Malpaso Company', 'Jennings Lang', 'Universal Pictures']","['English', 'German']",0,0,0,1975
17. French Connection II,https://www.imdb.com/title/tt0073018/?ref_=sr_t_17,1975,1h 59m,R,6.7,22K,"""Popeye"" Doyle travels to Marseille to find Alain Charnier, the drug smuggler who eluded him in New York.",4340000.0,12484444.0,12484444.0,,['John Frankenheimer'],"['Alexander Jacobs', 'Robert Dillon', 'Laurie Dillon']","['Gene Hackman', 'Fernando Rey', 'Bernard Fresson']","['Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Marseille, Bouches-du-Rhône, France']",['Twentieth Century Fox'],"['English', 'French']",0,3,0,1975
18. The Smurfs and the Magic Flute,https://www.imdb.com/title/tt0074539/?ref_=sr_t_18,1975,1h 29m,G,5.9,1.5K,"A villain named McCreep steals the Smurfs' magic flute, an instrument that makes people dance wildly, and uses it to rob them. The Smurf King sends out Peewit to track down the thief and retrieve the flute.",,11234220.0,11234220.0,,['Peyo'],"['Peyo', 'Yvan Delporte']","['Georges Atlas', 'Jacques Balutin', 'Angelo Bardi']","['Animation', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']","['France', 'Belgium']",[],"['Belvision', 'Dupuis Audiovisuel']","['English', 'French']",0,0,0,1975
"19. Give 'em Hell, Harry!",https://www.imdb.com/title/tt0073053/?ref_=sr_t_19,1975,1h 44m,PG,7.3,600,One-man show about the presidency of Harry S. Truman.,230000.0,11000000.0,11000000.0,,"['Steve Binder', 'Peter H. Hunt']",['Samuel Gallu'],['James Whitmore'],"['Biography', 'Comedy', 'Drama']",['United States'],"['Moore Theater - 1932 2nd Avenue, Seattle, Washington, USA']","['Permut Presentations', 'Theatrovision']",['English'],0,2,1,1975
20. Nashville,https://www.imdb.com/title/tt0073440/?ref_=sr_t_20,1975,2h 40m,R,7.6,30K,"Over the course of a few hectic days, numerous interrelated people prepare for a political convention.",2200000.0,9994006.0,9984123.0,,['Robert Altman'],['Joan Tewkesbury'],"['Keith Carradine', 'Karen Black', 'Ronee Blakley']","['Satire', 'Tragedy', 'Comedy', 'Drama', 'Music']",['United States'],"['Centennial Park, Nashville, Tennessee, USA']","['ABC Entertainment', 'American Broadcasting Company (ABC)', 'Paramount Pictures']",['English'],23,25,1,1975
21. Bug,https://www.imdb.com/title/tt0072750/?ref_=sr_t_21,1975,1h 39m,PG,5.2,2.7K,"An earthquake releases a strain of mutant cockroaches with the ability to start fires, which proceed to cause destructive chaos in a small town. The studies carried out by scientist James Parmiter, however, reveal an intent with much more far-reaching consequences.",,3602023.0,3602023.0,,['Jeannot Szwarc'],"['Thomas Page', 'William Castle']","['Bradford Dillman', 'Joanna Miles', 'Richard Gilliland']","['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Riverside, California, USA']",['William Castle Productions'],['English'],0,0,0,1975
22. Monty Python and the Holy Grail,https://www.imdb.com/title/tt0071853/?ref_=sr_t_22,1975,1h 31m,PG,8.2,583K,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",229575.0,2817496.0,2562392.0,45487.0,"['Terry Gilliam', 'Terry Jones']","['Graham Chapman', 'John Cleese', 'Eric Idle']","['Graham Chapman', 'John Cleese', 'Eric Idle']","['Farce', 'Parody', 'Quest', 'Satire', 'Sketch Comedy', 'Slapstick', 'Sword & Sorcery', 'Adventure', 'Comedy', 'Fantasy']",['United Kingdom'],"['Castle Stalker, Appin, Argyll and Bute, Scotland, UK']","['Python (Monty) Pictures', 'Michael White Productions', 'National Film Trustee Company']","['English', 'French', 'Latin', 'Swedish']",2,2,0,1975
23. Framed,https://www.imdb.com/title/tt0073015/?ref_=sr_t_23,1975,1h 46m,R,6.4,793,"A gambler kills a sheriff in self defense. But as everyone in conspiring against him, he is condemned to a long sentence in prison.",,2122703.0,2122703.0,,['Phil Karlson'],"['Mort Briskin', 'Art Powers', 'Mike Misenheimer']","['Joe Don Baker', 'Conny Van Dyke', 'Gabriel Dell']","['Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Tennessee, USA']",['Paramount Pictures'],['English'],0,0,0,1975
24. At Long Last Love,https://www.imdb.com/title/tt0072665/?ref_=sr_t_24,1975,1h 58m,G,5.3,1.5K,"Four socialite old friends unexpectedly clash, and switch partners during a party and attempt to make each other jealous.",6000000.0,1500000.0,1500000.0,,['Peter Bogdanovich'],['Peter Bogdanovich'],"['Burt Reynolds', 'Cybill Shepherd', 'Madeline Kahn']","['Jukebox Musical', 'Romantic Comedy', 'Comedy', 'Musical', 'Romance']",['United States'],"['Los Angeles, California, USA']","['Copa del Oro', 'Twentieth Century Fox']",['English'],0,0,0,1975
25. The Passenger,https://www.imdb.com/title/tt0073580/?ref_=sr_t_25,1975,2h 6m,PG,7.5,27K,"Unable to find the war he's been asked to cover, a frustrated war correspondent takes the risky path of co-opting the identity of a dead arms-deal acquaintance.",,769503.0,620155.0,24157.0,['Michelangelo Antonioni'],"['Mark Peploe', 'Enrico Sannia', 'Michelangelo Antonioni']","['Jack Nicholson', 'Maria Schneider', 'Jenny Runacre']","['Drama', 'Thriller']","['Italy', 'France', 'Spain']","['Fort Polignac, Algeria']","['Metro-Goldwyn-Mayer (MGM)', 'Compagnia Cinematografica Champion', 'Les Films Concordia']","['English', 'Spanish', 'German', 'French']",5,2,0,1975
26. The Giant Spider Invasion,https://www.imdb.com/title/tt0073043/?ref_=sr_t_26,1975,1h 24m,PG,3.3,4.8K,Giant spiders from another dimension invade Wisconsin.,300000.0,293053.0,293053.0,,['Bill Rebane'],"['Richard L. Huff', 'Robert Easton']","['Steve Brodie', 'Barbara Hale', 'Robert Easton']","['Horror', 'Sci-Fi']","['United States', 'Japan']","['University of Wisconsin-Stevens Point, 2100 Main Street, Stevens Point, Wisconsin, USA']","['Cinema Group 75', 'Sanrio Company', 'Transcentury Productions']",['English'],0,0,0,1975
27. Picnic at Hanging Rock,https://www.imdb.com/title/tt0073540/?ref_=sr_t_27,1975,1h 55m,PG,7.4,43K,"During a rural summer picnic, a few students and a teacher from an Australian girls' school vanish without a trace. Their absence frustrates and haunts the people left behind.",440000.0,101698.0,68202.0,27492.0,['Peter Weir'],"['Joan Lindsay', 'Cliff Green']","['Rachel Roberts', 'Anne-Louise Lambert', 'Vivean Gray']","['Coming-of-Age', 'Period Drama', 'Teen Drama', 'Tragedy', 'Drama', 'Mystery']",['Australia'],"['Mount Diogenes, Hanging Rock Reserve, Woodend, Victoria, Australia']","['British Empire Films Australia', 'The South Australian Film Corporation', 'The Australian Film Commission']","['English', 'French']",4,11,0,1975
28. Switchblade Sisters,https://www.imdb.com/title/tt0073778/?ref_=sr_t_28,1975,1h 31m,R,6.5,4.5K,The leader of an inner-city girl gang is challenged when a new girl moves into the neighborhood.,320000.0,51264.0,51264.0,14532.0,['Jack Hill'],"['F.X. Maier', 'Jack Hill', 'John Prizer']","['Robbie Lee', 'Joanne Nail', 'Monica Gayle']","['Action', 'Crime', 'Drama']",['United States'],"['Moonlight Rollerway - 5110 San Fernando Road, Glendale, California, USA']",['Centaur'],['English'],0,0,0,1975
29. Grey Gardens,https://www.imdb.com/title/tt0073076/?ref_=sr_t_29,1975,1h 35m,PG,7.5,16K,"Meet a mother and daughter, high-society dropouts, reclusive cousins of Jackie O., managing to thrive together amid the decay and disorder of their East Hampton, NY, mansion, making for an eerily ramshackle echo of the American Camelot.",,38384.0,36923.0,13845.0,"['Ellen Hovde', 'Albert Maysles', 'David Maysles']",[],"['Edith Bouvier Beale', ""Edith 'Little Edie' Bouvier Beale"", 'Brooks Hyers']","['Comedy', 'Documentary', 'Drama']",['United States'],"['East Hampton, Long Island, New York, USA']","['Portrait Films', 'Maysles Films']","['English', 'French']",5,0,0,1975
30. Mirror,https://www.imdb.com/title/tt0072443/?ref_=sr_t_30,1975,1h 47m,Not Rated,7.9,54K,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",622000.0,124367.0,22168.0,11537.0,['Andrei Tarkovsky'],"['Andrei Tarkovsky', 'Aleksandr Misharin', 'Arseniy Tarkovskiy']","['Margarita Terekhova', 'Filipp Yankovskiy', 'Ignat Daniltsev']","['Biography', 'Drama']",['Soviet Union'],"['Tuchkovo, Moskovskaya oblast, Russia']",['Mosfilm'],"['Russian', 'Spanish']",0,0,0,1975
31. That Most Important Thing: Love,https://www.imdb.com/title/tt0073155/?ref_=sr_t_31,1975,1h 49m,R,7.0,4.9K,"Servais Mont, a photographer, meets Nadine Chevalier who earns her money starring in cheap soft-core movies. Trying to help her, he borrows the money from the loan sharks to finance the theatrical production of 'Richard III' and gives Nadine a part. Nadine is torn apart between Servais, for whom she is falling in love, and her husband Jacques, to whom she has moral obligations.",,19120.0,19120.0,5370.0,['Andrzej Zulawski'],"['Christopher Frank', 'Andrzej Zulawski']","['Romy Schneider', 'Fabio Testi', 'Jacques Dutronc']","['Drama', 'Romance']","['France', 'Italy', 'West Germany']","['Paris, France']","['Albina Productions S.a.r.l.', 'Rizzoli Film', 'TIT Filmproduktion GmbH']",['French'],2,3,0,1975
32. Seven Beauties,https://www.imdb.com/title/tt0075040/?ref_=sr_t_32,1975,1h 56m,R,7.7,6.7K,"The defense of honor, a strong value in Neapolitan society, and its effects on the life of everyman Pasquale Frafuso.",,12619.0,12408.0,1536.0,['Lina Wertmüller'],['Lina Wertmüller'],"['Giancarlo Giannini', 'Fernando Rey', 'Shirley Stoler']","['Comedy', 'Drama', 'War']",['Italy'],"['Naples, Campania, Italy']",['Medusa Distribuzione'],"['Italian', 'German', 'Neapolitan', 'Spanish', 'English']",2,9,4,1975
33. Fox and His Friends,https://www.imdb.com/title/tt0072976/?ref_=sr_t_33,1975,2h 4m,Not Rated,7.6,7.1K,A suggestible working-class innocent wins the lottery but lets himself be taken advantage of by his bourgeois new boyfriend and his circle of materialistic friends.,450000.0,8148.0,8144.0,11623.0,['Rainer Werner Fassbinder'],"['Rainer Werner Fassbinder', 'Christian Hohoff']","['Rainer Werner Fassbinder', 'Peter Chatel', 'Karlheinz Böhm']","['Crime', 'Drama', 'Romance']",['West Germany'],"['Djemaa el Fna, Marrakech, Morocco']","['City Film', 'Tango Film']","['German', 'English', 'French']",0,0,0,1975
34. Mother Kusters Goes to Heaven,https://www.imdb.com/title/tt0073424/?ref_=sr_t_34,1975,1h 48m,,7.5,2.3K,"Frau Kusters is preparing dinner late one seemingly-ordinary afternoon in her seemingly-ordinary kitchen in Frankfurt, Germany. She wants to add canned sausages to the stew; her annoying daughter-in-law thinks otherwise. But the point is moot: Mr. Kusters has murdered the personnel director at the soap factory where he works--and followed that by committing suicide.",750000.0,8148.0,8144.0,11623.0,['Rainer Werner Fassbinder'],"['Rainer Werner Fassbinder', 'Kurt Raab', 'Heinrich Zille']","['Brigitte Mira', 'Ingrid Caven', 'Margit Carstensen']",['Drama'],['West Germany'],"['Frankfurt am Main, Hesse, Germany']","['Filmverlag der Autoren', 'Tango Film']",['German'],0,3,0,1975
