Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
20. Red Dawn,https://www.imdb.com/title/tt0087985/?ref_=sr_t_20,1984,1h 54m,PG-13,6.3,66K,"It is the dawn of World War III. In the western mountains of America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces."
21. The Terminator,https://www.imdb.com/title/tt0088247/?ref_=sr_t_21,1984,1h 47m,R,8.1,955K,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.
22. City Heat,https://www.imdb.com/title/tt0087062/?ref_=sr_t_22,1984,1h 37m,PG,5.5,11K,"Slick Private Investigator Mike Murphy (Burt Reynolds) and tough Police Lieutenant Speer (Clint Eastwood), once partners, now bitter enemies, reluctantly team up to investigate a murder."
23. All of Me,https://www.imdb.com/title/tt0086873/?ref_=sr_t_23,1984,1h 33m,PG,6.7,20K,"Dying millionaire Edwina Cutwater has her soul transferred into the body of younger, willing Terry Hoskins. However, something goes wrong, and she finds herself in her lawyer Roger Cobb's body - together with the lawyer."
24. Places in the Heart,https://www.imdb.com/title/tt0087921/?ref_=sr_t_24,1984,1h 51m,PG,7.4,14K,"In north Texas in the 1930s, a widow with two small children tries to save her small 40-acre farm with the help of a blind boarder and an itinerant black handyman."
25. The Killing Fields,https://www.imdb.com/title/tt0087553/?ref_=sr_t_25,1984,2h 21m,R,7.8,61K,A journalist is trapped in Cambodia during Pol Pot's bloody Year Zero cleansing campaign.
26. Friday the 13th: The Final Chapter,https://www.imdb.com/title/tt0087298/?ref_=sr_t_26,1984,1h 31m,R,6.0,62K,"After being announced dead and taken to a morgue, Jason Voorhees spontaneously revives, escapes from the hospital, and stalks a group of friends renting a house in the countryside near Crystal Lake."
27. Dune,https://www.imdb.com/title/tt0087182/?ref_=sr_t_27,1984,2h 17m,PG-13,6.3,186K,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.
28. Conan the Destroyer,https://www.imdb.com/title/tt0087078/?ref_=sr_t_28,1984,1h 43m,PG,5.9,87K,Conan leads a ragtag group of adventurers on a quest for a princess.
29. Starman,https://www.imdb.com/title/tt0088172/?ref_=sr_t_29,1984,1h 55m,PG,7.0,54K,"An alien takes the form of a young Wisconsin widow's husband and makes her drive him to his departure point in Arizona. Distrustful government agents, along with a more ambivalent scientist, give pursuit in hopes of intercepting them."
30. The Last Starfighter,https://www.imdb.com/title/tt0087597/?ref_=sr_t_30,1984,1h 40m,PG,6.7,48K,"High schooler Alex Rogan conquers the Starfighter video game, only to find out it was just a test, and is transported to another planet. He has been recruited to join a team of the best starfighters to defend their world from the attack."
31. Cannonball Run II,https://www.imdb.com/title/tt0087032/?ref_=sr_t_31,1984,1h 48m,PG,5.1,18K,The original characters from The Cannonball Run (1981) race across the country once more in various cars and trucks.
32. Teachers,https://www.imdb.com/title/tt0088242/?ref_=sr_t_32,1984,1h 47m,R,6.1,4.8K,A well meaning but burned-out high school teacher tries to maintain order against the backdrop of a pending lawsuit against his school district when it comes to light they gave a diploma to an illiterate student.
33. A Passage to India,https://www.imdb.com/title/tt0087892/?ref_=sr_t_33,1984,2h 44m,PG,7.3,22K,"Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator."
34. Protocol,https://www.imdb.com/title/tt0087951/?ref_=sr_t_34,1984,1h 36m,PG,5.5,5.4K,A woman (Goldie Hawn) saves life of Emir of Ohtar (Richard Romanus) in Washington.
35. Micki + Maude,https://www.imdb.com/title/tt0087718/?ref_=sr_t_35,1984,1h 58m,PG-13,6.0,3.4K,"A bigamist must keep his wives from meeting each other, which becomes tricky when both become pregnant."
36. The Cotton Club,https://www.imdb.com/title/tt0087089/?ref_=sr_t_36,1984,2h 9m,R,6.6,20K,"Meet the jazz musicians, dancers, owner, and guests (like gangster Dutch Schultz) of The Cotton Club in 1928-1930s Harlem."
37. A Nightmare on Elm Street,https://www.imdb.com/title/tt0087800/?ref_=sr_t_37,1984,1h 31m,R,7.4,275K,"Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in real life."
38. The Muppets Take Manhattan,https://www.imdb.com/title/tt0087755/?ref_=sr_t_38,1984,1h 34m,G,6.8,23K,Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.
39. The Woman in Red,https://www.imdb.com/title/tt0088414/?ref_=sr_t_39,1984,1h 27m,PG-13,6.0,18K,"On his way to work, Teddy spots Charlotte, an incredibly beautiful Woman in Red. He really wants to meet her, but what would his wife say?"
40. Moscow on the Hudson,https://www.imdb.com/title/tt0087747/?ref_=sr_t_40,1984,1h 55m,R,6.5,14K,A Russian saxophonist visiting New York City with a USSR circus troupe suddenly decides to defect in Bloomingdale's.
41. The Flamingo Kid,https://www.imdb.com/title/tt0087265/?ref_=sr_t_41,1984,1h 40m,PG-13,6.2,6.3K,"A recent high-school graduate unsure of his future gets a summer job at the Flamingo beach club, and meets the charismatic Phil Brody."
42. Sixteen Candles,https://www.imdb.com/title/tt0088128/?ref_=sr_t_42,1984,1h 33m,PG,7.0,131K,"A girl's ""sweet"" sixteenth birthday is anything but special: her family forgets about it, and she suffers from every embarrassment possible."
43. Missing in Action,https://www.imdb.com/title/tt0087727/?ref_=sr_t_43,1984,1h 41m,R,5.4,17K,Colonel Braddock launches a mission deep into the jungles of Vietnam to find the POW camp that he escaped from and free the Americans still held captive there.
44. A Soldier's Story,https://www.imdb.com/title/tt0088146/?ref_=sr_t_44,1984,1h 41m,PG,7.2,12K,An African-American officer investigates a murder in a racially charged situation in World War II.
45. Against All Odds,https://www.imdb.com/title/tt0086859/?ref_=sr_t_45,1984,2h 8m,R,5.9,14K,"A gangster hires an ex-football player to find his estranged girlfriend. When he finds her, they fall in love and things get complicated."
"46. Oh, God! You Devil",https://www.imdb.com/title/tt0087835/?ref_=sr_t_46,1984,1h 37m,PG,5.4,2.9K,George Burns returns as God - and as Satan. They battle over the soul of a young rock star who is willing to sell it to the devil.
47. Rhinestone,https://www.imdb.com/title/tt0088001/?ref_=sr_t_47,1984,1h 51m,PG,4.0,8.3K,A country music star must turn an obnoxious New York cabbie into a singer in order to win a bet.
48. Weekend Pass,https://www.imdb.com/title/tt0088385/?ref_=sr_t_48,1984,1h 28m,R,3.7,536,"Three rookie sailors who have just completed basic training are out on their first weekend pass. As they hit one bar after another, they soon forget everything the Navy ever taught them."
49. Top Secret!,https://www.imdb.com/title/tt0088286/?ref_=sr_t_49,1984,1h 30m,PG,7.2,76K,"An American rock and roll singer is invited to a cultural festival in East Germany in order to distract from a plot to destroy NATO submarines, but he accidentally becomes involved in a resistance plot to rescue an imprisoned scientist."
50. The NeverEnding Story,https://www.imdb.com/title/tt0088323/?ref_=sr_t_50,1984,1h 42m,PG,7.3,163K,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.
51. Unfaithfully Yours,https://www.imdb.com/title/tt0088326/?ref_=sr_t_51,1984,1h 36m,PG,6.0,3.3K,A composer who suspects his wife of cheating plots to kill her and frame her lover.
52. Best Defense,https://www.imdb.com/title/tt0086955/?ref_=sr_t_52,1984,1h 34m,R,3.8,6.5K,"A military weapons engineer struggles to do his job responsibly, while a hapless tank commander has to live with the consequences in combat years later."
53. Blame It on Rio,https://www.imdb.com/title/tt0086973/?ref_=sr_t_53,1984,1h 40m,R,5.8,12K,Best friends and their daughters vacation in Rio de Janeiro only for one to fall for the other's daughter.
54. Lassiter,https://www.imdb.com/title/tt0087589/?ref_=sr_t_54,1984,1h 40m,R,5.8,2.8K,"A handsome jewel thief is arrested and in order to avoid prison, must break into the heavily guarded German Embassy to steal millions in gems."
55. Johnny Dangerously,https://www.imdb.com/title/tt0087507/?ref_=sr_t_55,1984,1h 30m,PG-13,6.5,17K,"Set in the 1930s, an honest, good-hearted man is forced to turn to a life of crime to finance his neurotic mother's sky-rocketing medical bills."
56. Firestarter,https://www.imdb.com/title/tt0087262/?ref_=sr_t_56,1984,1h 54m,R,6.1,38K,A couple who participated in a potent medical experiment gain telepathic ability and then have a child who is pyrokinetic.
57. Beat Street,https://www.imdb.com/title/tt0086946/?ref_=sr_t_57,1984,1h 45m,PG,6.5,4.5K,"An aspiring DJ from the South Bronx, and his best friend, a promoter, try to get into show business by exposing people to hip-hop music and the local culture."
58. Breakin' 2: Electric Boogaloo,https://www.imdb.com/title/tt0086999/?ref_=sr_t_58,1984,1h 34m,PG,5.2,5K,A developer tries to bulldoze a community recreation center. The local breakdancers try to stop it.
59. Children of the Corn,https://www.imdb.com/title/tt0087050/?ref_=sr_t_59,1984,1h 32m,R,5.6,60K,A young couple is trapped in a remote town where a dangerous religious cult of children believes that everyone over age 18 must be killed.
60. Night of the Comet,https://www.imdb.com/title/tt0087799/?ref_=sr_t_60,1984,1h 35m,PG-13,6.3,25K,"A comet wipes out most of life on Earth, leaving two Valley Girls fighting against cannibal zombies and a sinister group of scientists."
61. Supergirl,https://www.imdb.com/title/tt0088206/?ref_=sr_t_61,1984,2h 4m,PG,4.4,25K,"After losing a powerful orb, Kara Zor-El, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch."
62. The Ice Pirates,https://www.imdb.com/title/tt0087451/?ref_=sr_t_62,1984,1h 34m,PG,5.6,12K,"In a distant future scarce of water, space pirates get caught after stealing ice from a spaceship. They are sold to a princess looking for her dad. He might have found a planet abundant with water."
63. The Evil That Men Do,https://www.imdb.com/title/tt0087222/?ref_=sr_t_63,1984,1h 30m,R,5.9,5K,A former assassin comes out of retirement to avenge the brutal murder of his friend at the hands of a sadistic torturer employed by an oppressive foreign dictatorship.
64. Irreconcilable Differences,https://www.imdb.com/title/tt0087482/?ref_=sr_t_64,1984,1h 53m,PG,5.8,3.5K,"A precocious little girl sues her selfish, career-driven parents for emancipation, surprising them both."
65. Dreamscape,https://www.imdb.com/title/tt0087175/?ref_=sr_t_65,1984,1h 39m,R,6.3,19K,A man who can enter and manipulate people's dreams is recruited by a government agency to help cure the President of the United States of his nightmares about nuclear war but stumbles upon an assassination plot.
66. Up the Creek,https://www.imdb.com/title/tt0088333/?ref_=sr_t_66,1984,1h 36m,R,5.5,4.1K,"Bob McGraw is in his 12th year of college, goofing his way through life, until he has to win a river rafting race with three college buddies."
67. The River,https://www.imdb.com/title/tt0088007/?ref_=sr_t_67,1984,2h 4m,PG-13,6.3,8.1K,"A farming family battles severe storms, while taking a valiant stand against a bank foreclosure and a powerful land grabber."
68. Tank,https://www.imdb.com/title/tt0088224/?ref_=sr_t_68,1984,1h 53m,PG,5.8,5K,"Sergeant Major Zack arrives at a new army base with his wife, son and Sherman tank. One night at a bar he ""stops"" a pimp/deputy from beating a girl. The corrupt sheriff uses Zack's son for revenge and Zack uses his tank."
69. Falling in Love,https://www.imdb.com/title/tt0087233/?ref_=sr_t_69,1984,1h 46m,PG-13,6.5,16K,"Although they live married lives, two strangers keep running into each other, starting a friendship that could blossom into so much more."
70. Hard to Hold,https://www.imdb.com/title/tt0087384/?ref_=sr_t_70,1984,1h 33m,PG,4.8,827,"A famous rock star falls in love with a child psychologist who has ears only for the classics, and has never heard of him."
71. The Wild Life,https://www.imdb.com/title/tt0088402/?ref_=sr_t_71,1984,1h 36m,R,6.0,3.3K,A high-school wrestler parties with his buddy at a swinging-singles apartment complex.
72. Broadway Danny Rose,https://www.imdb.com/title/tt0087003/?ref_=sr_t_72,1984,1h 24m,PG,7.4,27K,A hapless talent agent attempts to reconcile a lounge singer with his mistress.
73. Where the Boys Are,https://www.imdb.com/title/tt0088395/?ref_=sr_t_73,1984,1h 34m,R,4.2,1.5K,"Four college coeds, travel to Fort Lauderdale for their Easter week of Spring Break, and become involved in a series of adventures and misadventures."
74. Thief of Hearts,https://www.imdb.com/title/tt0088256/?ref_=sr_t_74,1984,1h 40m,R,5.7,2K,"If you met Ray and Mickey Davis, you'd swear they had a perfect marriage. But if you read Mickey's diary, you'd know that unrest is lurking just beneath the surface."
75. Stop Making Sense,https://www.imdb.com/title/tt0088178/?ref_=sr_t_75,1984,1h 28m,PG,8.7,22K,A live performance of the band Talking Heads shot over the course of three nights at Hollywood's Pantages Theater in December of 1983 and featuring their most memorable songs.
76. Terror in the Aisles,https://www.imdb.com/title/tt0088249/?ref_=sr_t_76,1984,1h 24m,R,6.3,2.4K,"Horror film legends Donald Pleasence and Nancy Allen serve as the hosts and narrators for a compilation of scenes from many science fiction, crime drama, and horror movies of the 1930s through the 1980s."
77. Country,https://www.imdb.com/title/tt0087091/?ref_=sr_t_77,1984,1h 45m,PG,6.6,2.3K,"Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife decides to fight for her family."
78. Bolero,https://www.imdb.com/title/tt0086987/?ref_=sr_t_78,1984,1h 45m,R,3.0,6.2K,"In the 1920s, a young woman sets out to lose her virginity. Her mission leads her to a Moroccan sheikh and a Spanish bullfighter."
79. Body Double,https://www.imdb.com/title/tt0086984/?ref_=sr_t_79,1984,1h 54m,R,6.8,42K,A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.
80. Oxford Blues,https://www.imdb.com/title/tt0087866/?ref_=sr_t_80,1984,1h 37m,PG-13,5.3,3.6K,"A young American hustler pursues the girl of his dreams to Oxford, where he must enroll to obtain her."
81. The Bounty,https://www.imdb.com/title/tt0086993/?ref_=sr_t_81,1984,2h 12m,PG,7.0,32K,"Fed up with their Captain's harsh discipline, a sailing ship's crew decides to take action."
82. 1984,https://www.imdb.com/title/tt0087803/?ref_=sr_t_82,1984,1h 53m,R,7.0,83K,"In a totalitarian future society, Winston Smith, whose work is re-writing history, tries to rebel. He meets a kindred spirit named Julia and they fall into a love affair."
83. Reckless,https://www.imdb.com/title/tt0087983/?ref_=sr_t_83,1984,1h 30m,R,6.2,2.5K,"A motorbike riding loner rebel on the high school football team wins a date with a cute, rich cheerleader. At the high school dance, her boyfriend's behavior leads to a breakup - opening doors."
84. The Philadelphia Experiment,https://www.imdb.com/title/tt0087910/?ref_=sr_t_84,1984,1h 42m,PG,6.1,17K,"A United States Navy destroyer escort participates in a Navy ""invisibility"" experiment that inadvertently sends two sailors forty years into the future."
85. Streets of Fire,https://www.imdb.com/title/tt0088194/?ref_=sr_t_85,1984,1h 33m,PG,6.7,26K,"A mercenary is hired to rescue his ex-girlfriend, a singer who has been kidnapped by a motorcycle gang."
86. Just the Way You Are,https://www.imdb.com/title/tt0087525/?ref_=sr_t_86,1984,1h 34m,PG,5.9,1.1K,"A disabled musician thinks people treat her differently because of her disability, so she goes to a ski resort with her leg in a cast to test this theory."
87. The Little Drummer Girl,https://www.imdb.com/title/tt0087629/?ref_=sr_t_87,1984,2h 10m,R,6.1,2.5K,"An American actress with a penchant for lying is forcibly recruited by Mossad, the Israeli intelligence agency, to trap a Palestinian bomber, by pretending to be the girlfriend of his dead brother."
88. Ninja III: The Domination,https://www.imdb.com/title/tt0087805/?ref_=sr_t_88,1984,1h 32m,R,5.4,5.4K,"An evil ninja attempts to avenge his death from beyond the grave, by possessing an innocent woman's body."
89. Iceman,https://www.imdb.com/title/tt0087452/?ref_=sr_t_89,1984,1h 40m,PG,6.1,6.3K,"A prehistoric Neanderthal man found frozen in ice is revived by an arctic exploration team, who then attempt to use him for their own scientific means."
90. Hardbodies,https://www.imdb.com/title/tt0087385/?ref_=sr_t_90,1984,1h 28m,R,4.9,4.3K,"Three middle aged guys rent a beach house to hopefully score with young, single women. Not having what it takes, the men hire a sexy young surfer, Scotty, to teach them some game and help them meet girls."
91. Alphabet City,https://www.imdb.com/title/tt0086877/?ref_=sr_t_91,1984,1h 25m,R,5.2,1.3K,"A New York City drug dealer decides to get out of the business, but has to flee from mobsters."
92. The Pope of Greenwich Village,https://www.imdb.com/title/tt0087932/?ref_=sr_t_92,1984,2h 1m,R,6.6,10K,Two cousins unknowingly rob the mob and face the dangerous consequences.
93. Runaway,https://www.imdb.com/title/tt0088024/?ref_=sr_t_93,1984,1h 40m,PG-13,5.9,15K,"In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target."
94. Swing Shift,https://www.imdb.com/title/tt0088213/?ref_=sr_t_94,1984,1h 40m,PG,5.9,5.6K,A woman finds romance when she takes a job at an aircraft plant to help make ends meet after her husband goes off to war.
95. The Razor's Edge,https://www.imdb.com/title/tt0087980/?ref_=sr_t_95,1984,2h 8m,PG-13,6.4,6.1K,He had everything and wanted nothing. He learned that he had nothing and wanted everything. He saved the world and then it shattered. The path to enlightenment is as sharp and narrow as a razor's edge.
96. The Adventures of Buckaroo Banzai Across the 8th Dimension,https://www.imdb.com/title/tt0086856/?ref_=sr_t_96,1984,1h 43m,PG,6.2,31K,"Adventurer, brain surgeon, rock musician Buckaroo Banzai and his crime-fighting team, the Hong Kong Cavaliers, must stop evil alien invaders from the eighth dimension who are planning to conquer Earth."
97. Firstborn,https://www.imdb.com/title/tt0087263/?ref_=sr_t_97,1984,1h 43m,PG-13,6.2,3.3K,A teenager must protect his family when his mother's sinister new boyfriend begins exerting his authority in their home.
98. Racing with the Moon,https://www.imdb.com/title/tt0087968/?ref_=sr_t_98,1984,1h 48m,PG,6.6,5.4K,"In 1942 California, two young men await induction into the U.S. Marines and say goodbye to their girlfriends."
99. Sheena,https://www.imdb.com/title/tt0088103/?ref_=sr_t_99,1984,1h 57m,PG,4.9,5.7K,"Sheena grew up in the African wild, raised by a mystical witch woman. When her foster mother is framed for a murder Sheena is forced to flee, helped by her ability to talk to animals and her knowledge of the jungle."
100. The Lonely Guy,https://www.imdb.com/title/tt0087635/?ref_=sr_t_100,1984,1h 30m,R,6.2,7.9K,A writer for a greeting card company discovers the struggles and tribulations of living alone after breaking up with his unfaithful girlfriend.
