Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Rain Man,https://www.imdb.com/title/tt0095953/?ref_=sr_t_1,1988,2h 13m,R,8.0,560K,"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance."
2. Who Framed Roger Rabbit,https://www.imdb.com/title/tt0096438/?ref_=sr_t_2,1988,1h 44m,PG,7.7,224K,"When a cartoon rabbit is accused of murder, he enlists the help of a burnt out private investigator to prove his innocence."
3. Coming to America,https://www.imdb.com/title/tt0094898/?ref_=sr_t_3,1988,1h 57m,R,7.1,230K,"An extremely pampered African prince travels to Queens, New York and goes undercover to find a wife that he can respect for her intelligence and strong will."
4. Big,https://www.imdb.com/title/tt0094737/?ref_=sr_t_4,1988,1h 44m,PG,7.3,248K,"After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult."
5. Twins,https://www.imdb.com/title/tt0096320/?ref_=sr_t_5,1988,1h 47m,PG,6.2,142K,"A physically perfect but innocent man goes in search of his long-lost twin brother, who turns out to be a short, womanizing, small-time crook."
6. Crocodile Dundee II,https://www.imdb.com/title/tt0092493/?ref_=sr_t_6,1988,1h 51m,PG,5.7,62K,Australian outback expert protects his New York love from gangsters who've followed her down under.
7. Die Hard,https://www.imdb.com/title/tt0095016/?ref_=sr_t_7,1988,2h 12m,R,8.2,982K,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
8. The Naked Gun: From the Files of Police Squad!,https://www.imdb.com/title/tt0095705/?ref_=sr_t_8,1988,1h 25m,PG-13,7.6,192K,Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.
9. Cocktail,https://www.imdb.com/title/tt0094889/?ref_=sr_t_9,1988,1h 44m,R,5.9,94K,A talented New York City bartender takes a job at a bar in Jamaica and falls in love.
10. Beetlejuice,https://www.imdb.com/title/tt0094721/?ref_=sr_t_10,1988,1h 32m,PG,7.5,399K,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out."
