Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
17. Elemental,https://www.imdb.com/title/tt15789038/?ref_=sr_t_17,2023,1h 41m,PG,7.0,146K,"Follows Ember and Wade, in a city where fire-, water-, earth- and air-residents live together."
18. Fast X,https://www.imdb.com/title/tt5433140/?ref_=sr_t_18,2023,2h 21m,PG-13,5.7,131K,Dom Toretto and his family are targeted by the vengeful son of drug kingpin Hernan Reyes.
19. Five Nights at Freddy's,https://www.imdb.com/title/tt4589218/?ref_=sr_t_19,2023,1h 49m,PG-13,5.4,109K,"A troubled security guard begins working at Freddy Fazbear's Pizza. During his five nights on the job, he realizes that something is wrong with the pizzeria and pretty soon finds the truth about its animatronics."
20. Migration,https://www.imdb.com/title/tt6495056/?ref_=sr_t_20,2023,1h 23m,PG,6.6,39K,A family of ducks try to convince their overprotective father to go on the vacation of a lifetime.
21. Aquaman and the Lost Kingdom,https://www.imdb.com/title/tt9663764/?ref_=sr_t_21,2023,2h 4m,PG-13,5.6,103K,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Aquaman forges an alliance with his imprisoned brother. They must protect the kingdom."
22. Teenage Mutant Ninja Turtles: Mutant Mayhem,https://www.imdb.com/title/tt8589698/?ref_=sr_t_22,2023,1h 39m,PG,7.2,72K,The Turtle brothers work to earn the love of New York City while facing down an army of mutants.
23. Scream VI,https://www.imdb.com/title/tt17663992/?ref_=sr_t_23,2023,2h 2m,R,6.4,134K,The survivors of the Ghostface killings leave Woodsboro behind and start a fresh chapter in New York City.
24. The Flash,https://www.imdb.com/title/tt0439572/?ref_=sr_t_24,2023,2h 24m,PG-13,6.6,229K,"Barry Allen uses his super speed to change the past, but his attempt to save his family creates a world without super heroes, forcing him to race for his life in order to save the future."
25. Trolls Band Together,https://www.imdb.com/title/tt14362112/?ref_=sr_t_25,2023,1h 31m,PG,6.0,18K,"Poppy discovers that Branch was once part of the boy band 'BroZone' with his brothers, Floyd, John Dory, Spruce and Clay. When Floyd is kidnapped, Branch and Poppy embark on a journey to reunite his two other brothers and rescue Floyd."
26. Dungeons & Dragons: Honor Among Thieves,https://www.imdb.com/title/tt2906216/?ref_=sr_t_26,2023,2h 14m,PG-13,7.2,253K,"A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people."
27. The Equalizer 3,https://www.imdb.com/title/tt17024450/?ref_=sr_t_27,2023,1h 49m,R,6.8,141K,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia."
28. Anyone But You,https://www.imdb.com/title/tt26047818/?ref_=sr_t_28,2023,1h 43m,R,6.1,137K,"After an amazing first date, Bea and Ben's fiery attraction turns ice-cold--until they find themselves unexpectedly reunited at a wedding in Australia. So they do what any two mature adults would do: pretend to be a couple."
29. The Nun II,https://www.imdb.com/title/tt10160976/?ref_=sr_t_29,2023,1h 50m,R,5.6,68K,"1956 in France, a priest is horribly murdered. An evil is spreading. Once again, Sister Irene comes face-to-face with Valak, the demon nun."
30. The Marvels,https://www.imdb.com/title/tt10676048/?ref_=sr_t_30,2023,1h 45m,PG-13,5.5,144K,"Carol Danvers gets her powers entangled with those of Kamala Khan and Monica Rambeau, forcing them to work together to save the universe."
31. Meg 2: The Trench,https://www.imdb.com/title/tt9224104/?ref_=sr_t_31,2023,1h 56m,PG-13,5.0,90K,"A research team's journey into the depths of the ocean turns into chaos when a mining operation forces them into a battle for survival, facing off against Megalodons and relentless environmental marauders."
32. Insidious: The Red Door,https://www.imdb.com/title/tt13405778/?ref_=sr_t_32,2023,1h 47m,PG-13,5.5,57K,The Lamberts must go deeper into The Further than ever before to put their demons to rest once and for all.
33. Blue Beetle,https://www.imdb.com/title/tt9362930/?ref_=sr_t_33,2023,2h 7m,PG-13,5.9,106K,"An alien scarab chooses Jaime Reyes to be its symbiotic host, bestowing the recent college graduate with a suit of armor that's capable of extraordinary powers, forever changing his destiny as he becomes the superhero known as Blue Beetle."
34. Killers of the Flower Moon,https://www.imdb.com/title/tt5537002/?ref_=sr_t_34,2023,3h 26m,R,7.6,275K,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one - until the FBI steps in to unravel the mystery."
35. Haunted Mansion,https://www.imdb.com/title/tt1695843/?ref_=sr_t_35,2023,2h 3m,PG-13,6.0,47K,"A single mom named Gabbie hires a tour guide, a psychic, a priest and a historian to help exorcise her newly bought mansion after discovering it is inhabited by ghosts."
36. Evil Dead Rise,https://www.imdb.com/title/tt13345606/?ref_=sr_t_36,2023,1h 36m,R,6.5,153K,"A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable."
37. The Exorcist: Believer,https://www.imdb.com/title/tt12921446/?ref_=sr_t_37,2023,1h 51m,R,4.8,46K,"When two girls disappear into the woods and return three days later with no memory of what happened to them, the father of one girl seeks out Chris MacNeil, who's been forever altered by what happened to her daughter fifty years ago."
38. PAW Patrol: The Mighty Movie,https://www.imdb.com/title/tt15837338/?ref_=sr_t_38,2023,1h 28m,PG,5.9,5.7K,"A magical meteor falls in Adventure City and gives the PAW Patrol superpowers, transforming them into the Mighty Pups. But they face their most powerful challenge when Humdinger teams up with a mad scientist to steal their powers."
39. Cocaine Bear,https://www.imdb.com/title/tt14209916/?ref_=sr_t_39,2023,1h 35m,R,5.9,118K,"An oddball group of cops, criminals, tourists and teens converge on a Georgia forest where a huge black bear goes on a murderous rampage after unintentionally ingesting cocaine."
40. Wish,https://www.imdb.com/title/tt11304740/?ref_=sr_t_40,2023,1h 35m,PG,5.6,45K,A young girl wishes on a star and gets a more direct answer than she bargained for when a trouble-making star comes down from the sky to join her.
41. Napoleon,https://www.imdb.com/title/tt13287846/?ref_=sr_t_41,2023,2h 38m,R,6.3,169K,"An epic that details the chequered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine."
42. The Color Purple,https://www.imdb.com/title/tt1200263/?ref_=sr_t_42,2023,2h 21m,PG-13,6.8,19K,"A woman faces many hardships in her life, but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood."
43. Shazam! Fury of the Gods,https://www.imdb.com/title/tt10151854/?ref_=sr_t_43,2023,2h 10m,PG-13,5.9,134K,"The film continues the story of teenage Billy Batson who, upon reciting the magic word ""SHAZAM!"", is transformed into his adult superhero alter ego, Shazam."
44. Godzilla Minus One,https://www.imdb.com/title/tt23289160/?ref_=sr_t_44,2023,2h 4m,PG-13,7.7,165K,"Post-war Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb."
45. Saw X,https://www.imdb.com/title/tt21807222/?ref_=sr_t_45,2023,1h 58m,R,6.6,88K,A sick and desperate John travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer only to discover the entire operation is a scam to defraud the most vulnerable.
46. The Boys in the Boat,https://www.imdb.com/title/tt1856080/?ref_=sr_t_46,2023,2h 3m,PG-13,7.0,27K,"A 1930s-set story centered on the University of Washington's rowing team, from their Depression-era beginnings."
47. Air,https://www.imdb.com/title/tt16419074/?ref_=sr_t_47,2023,1h 51m,R,7.4,181K,The history of the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.
48. Jesus Revolution,https://www.imdb.com/title/tt10098448/?ref_=sr_t_48,2023,2h,PG-13,7.1,15K,The true story of a national spiritual awakening in the early 1970s and its origins within a community of teenage hippies in Southern California.
49. No Hard Feelings,https://www.imdb.com/title/tt15671028/?ref_=sr_t_49,2023,1h 43m,R,6.3,188K,"On the brink of losing her home, Maddie finds an intriguing job listing: helicopter parents looking for someone to bring their introverted 19-year-old son out of his shell before college. She has one summer to make him a man or die trying."
50. The Boy and the Heron,https://www.imdb.com/title/tt6587046/?ref_=sr_t_50,2023,2h 4m,PG-13,7.4,89K,"In the wake of his mother's death and his father's remarriage, a headstrong boy named Mahito ventures into a dreamlike world shared by both the living and the dead."
51. Gran Turismo,https://www.imdb.com/title/tt4495098/?ref_=sr_t_51,2023,2h 14m,PG-13,7.1,117K,"Based on the unbelievable, inspiring true story of a team of underdogs - a struggling, working-class gamer, a failed former race car driver, and an idealistic motorsport exec - who risk it all to take on the most elite sport in the world."
52. The Boogeyman,https://www.imdb.com/title/tt3427252/?ref_=sr_t_52,2023,1h 38m,PG-13,5.9,49K,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims."
53. A Haunting in Venice,https://www.imdb.com/title/tt22687790/?ref_=sr_t_53,2023,1h 43m,PG-13,6.5,128K,"In post-World War II Venice, Poirot, now retired and living in his own exile, reluctantly attends a seance. But when one of the guests is murdered, it is up to the former detective to once again uncover the killer."
54. The Creator,https://www.imdb.com/title/tt11858890/?ref_=sr_t_54,2023,2h 13m,PG-13,6.7,182K,"Against the backdrop of a war between humans and robots with artificial intelligence, a former soldier finds the robots' secret weapon to end the conflict, an AI in the form of a child."
55. 80 for Brady,https://www.imdb.com/title/tt18079362/?ref_=sr_t_55,2023,1h 38m,PG-13,5.9,13K,A group of friends made it their life-long mission to go to the Super Bowl and meet NFL superstar Tom Brady.
56. Knock at the Cabin,https://www.imdb.com/title/tt15679400/?ref_=sr_t_56,2023,1h 40m,R,6.1,132K,"While vacationing, a girl and her parents are taken hostage by armed strangers who demand that the family make a choice to avert the apocalypse."
57. The Iron Claw,https://www.imdb.com/title/tt21064584/?ref_=sr_t_57,2023,2h 12m,R,7.6,101K,"The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s."
58. Poor Things,https://www.imdb.com/title/tt14230458/?ref_=sr_t_58,2023,2h 21m,R,7.8,328K,"An account of the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter."
59. Renaissance: A Film by Beyoncé,https://www.imdb.com/title/tt29354040/?ref_=sr_t_59,2023,2h 49m,Not Rated,8.6,3.6K,"Beyoncé in performance at her record-breaking RENAISSANCE World Tour, and the creative mastermind behind it."
60. Missing,https://www.imdb.com/title/tt10855768/?ref_=sr_t_60,2023,1h 51m,PG-13,7.1,66K,"When her mother disappears while on vacation in Colombia with her new boyfriend, June's search for answers is hindered by international red tape. However, as she digs deeper, her digital sleuthing soon raises more questions than answers."
61. Plane,https://www.imdb.com/title/tt5884796/?ref_=sr_t_61,2023,1h 47m,R,6.5,89K,A pilot finds himself caught in a war zone after he's forced to land his commercial aircraft during a terrible storm.
62. 65,https://www.imdb.com/title/tt12261776/?ref_=sr_t_62,2023,1h 33m,PG-13,5.4,98K,An astronaut crash lands on a mysterious planet only to discover he's not alone.
63. Thanksgiving,https://www.imdb.com/title/tt1448754/?ref_=sr_t_63,2023,1h 46m,R,6.2,69K,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts, the birthplace of the infamous holiday."
64. My Big Fat Greek Wedding 3,https://www.imdb.com/title/tt21103300/?ref_=sr_t_64,2023,1h 32m,PG-13,5.2,11K,"After the death of the family's patriarch, Toula attempts to locate her father's childhood friends in Greece for a family reunion."
65. Asteroid City,https://www.imdb.com/title/tt14230388/?ref_=sr_t_65,2023,1h 45m,PG-13,6.5,128K,World-changing events spectacularly disrupt the annual Asteroid Day celebration in an American desert town.
66. Magic Mike's Last Dance,https://www.imdb.com/title/tt16280138/?ref_=sr_t_66,2023,1h 52m,R,5.2,19K,"Mike takes to the stage again, following a business deal that went bust, leaving him broke and taking bartender gigs in Florida. Mike heads to London with a wealthy socialite who lures him with an offer he can't refuse."
67. Strays,https://www.imdb.com/title/tt15153532/?ref_=sr_t_67,2023,1h 33m,R,6.3,34K,An abandoned dog teams up with other strays to get revenge on his former owner.
68. The Bikeriders,https://www.imdb.com/title/tt21454134/?ref_=sr_t_68,2023,1h 56m,R,6.7,62K,"After a chance encounter, headstrong Kathy is drawn to Benny, member of Midwestern motorcycle club the Vandals. As the club transforms into a dangerous underworld of violence, Benny must choose between Kathy and his loyalty to the club."
69. American Fiction,https://www.imdb.com/title/tt23561236/?ref_=sr_t_69,2023,1h 57m,R,7.5,107K,A novelist who's fed up with the establishment profiting from Black entertainment uses a pen name to write a book that propels him into the heart of the hypocrisy and madness he claims to disdain.
70. Priscilla,https://www.imdb.com/title/tt22041854/?ref_=sr_t_70,2023,1h 53m,R,6.5,45K,"When teenage Priscilla Beaulieu meets Elvis Presley, the man who is already a meteoric rock-and-roll superstar becomes someone entirely unexpected in private moments: a thrilling crush, an ally in loneliness, a vulnerable best friend."
"71. Are You There God? It's Me, Margaret.",https://www.imdb.com/title/tt9185206/?ref_=sr_t_71,2023,1h 46m,PG-13,7.3,33K,"Eleven-year-old Margaret moves from the city to the suburbs and starts to contemplate everything about life, friendship and adolescence. She relies on her mother, Barbara, who offers loving support, and her grandmother, Sylvia."
72. The Holdovers,https://www.imdb.com/title/tt14849194/?ref_=sr_t_72,2023,2h 13m,R,7.9,193K,"A curmudgeonly instructor at a New England school remains on campus during Christmas break. He soon forms an unlikely bond with a brainy but damaged troublemaker, and with the school's cook, a woman who just lost a son in the Vietnam War."
73. The Pope's Exorcist,https://www.imdb.com/title/tt13375076/?ref_=sr_t_73,2023,1h 43m,R,6.1,94K,"In 1987, Gabriel Amorth, the Vatican's leading exorcist, investigates the demonic possession of an American boy in Spain, and discovers a secret the Vatican has tried to keep buried for centuries."
74. Ferrari,https://www.imdb.com/title/tt3758542/?ref_=sr_t_74,2023,2h 10m,R,6.4,61K,"Set in the summer of 1957, with Enzo Ferrari's auto empire in crisis, the ex-racer turned entrepreneur pushes himself and his drivers to the edge as they launch into the Mille Miglia, a treacherous 1,000-mile race across Italy."
75. Book Club: The Next Chapter,https://www.imdb.com/title/tt20768712/?ref_=sr_t_75,2023,1h 47m,PG-13,5.6,8.3K,Follows the new journey of four best friends as they take their book club to Italy for the fun girls trip they never had.
76. Pathaan,https://www.imdb.com/title/tt12844910/?ref_=sr_t_76,2023,2h 26m,Not Rated,5.8,160K,"An Indian agent races against a doomsday clock as a ruthless mercenary, with a bitter vendetta, mounts an apocalyptic attack against the country."
77. Renfield,https://www.imdb.com/title/tt11358390/?ref_=sr_t_77,2023,1h 33m,R,6.4,108K,"Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow."
78. The Blind,https://www.imdb.com/title/tt16374352/?ref_=sr_t_78,2023,1h 48m,PG-13,6.2,2.4K,"Long before Phil Robertson was a reality-TV star, he fell in love and started a family, but his demons threatened to tear their lives apart. This is the true story that started a dynasty."
79. Guy Ritchie's the Covenant,https://www.imdb.com/title/tt4873118/?ref_=sr_t_79,2023,2h 3m,R,7.5,184K,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain."
80. The Expendables 4,https://www.imdb.com/title/tt3291150/?ref_=sr_t_80,2023,1h 43m,R,4.8,48K,"Armed with every weapon they can get their hands on, the Expendables are the world's last line of defense and the team that gets called when all other options are off the table."
81. Champions,https://www.imdb.com/title/tt15339570/?ref_=sr_t_81,2023,2h 4m,PG-13,6.8,31K,"A former minor-league basketball coach is ordered by the court to manage a team of players with intellectual disabilities. He soon realizes that despite his doubts, together, this team can go further than they ever imagined."
82. Ruby Gillman: Teenage Kraken,https://www.imdb.com/title/tt27155038/?ref_=sr_t_82,2023,1h 31m,PG,5.7,12K,"A shy 16-year-old girl learns that she comes from a fabled royal family of legendary sea krakens and that her destiny lies in the depths of the waters, which is bigger than she could have ever imagined."
83. Jawan,https://www.imdb.com/title/tt15354916/?ref_=sr_t_83,2023,2h 49m,Not Rated,6.9,104K,A prison warden recruits inmates to commit outrageous crimes that shed light on corruption and injustice - and that lead him to an unexpected reunion.
84. Animal,https://www.imdb.com/title/tt13751694/?ref_=sr_t_84,2023,3h 24m,Not Rated,6.1,104K,The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.
85. Dumb Money,https://www.imdb.com/title/tt13957560/?ref_=sr_t_85,2023,1h 45m,R,6.9,55K,"A regular guy sinks his life savings into the stock of videogame store GameStop and starts posting about it. When his social posts start blowing up and a stock tip becomes a movement, everyone gets rich, until the billionaires fight back."
86. The Last Voyage of the Demeter,https://www.imdb.com/title/tt1001520/?ref_=sr_t_86,2023,1h 58m,R,6.1,61K,A crew sailing from Varna (Bulgaria) by the Black Sea to England find that they are carrying very dangerous cargo.
87. Joy Ride,https://www.imdb.com/title/tt15268244/?ref_=sr_t_87,2023,1h 35m,R,6.4,26K,"Follows four Asian American friends as they bond and discover the truth of what it means to know and love who you are, while they travel through China in search of one of their birth mothers."
88. His Only Son,https://www.imdb.com/title/tt8277246/?ref_=sr_t_88,2023,1h 46m,PG-13,5.9,2.7K,"After being called on by the Lord, Abraham's faith is tested on his three day journey to sacrifice his son."
89. The Shift,https://www.imdb.com/title/tt19406606/?ref_=sr_t_89,2023,1h 55m,PG-13,5.5,5.7K,"After meeting a mysterious stranger, a man must escape a dystopian world to return to his wife."
90. About My Father,https://www.imdb.com/title/tt8373206/?ref_=sr_t_90,2023,1h 30m,PG-13,5.7,15K,"When Sebastian tells his old-school Italian immigrant father Salvo that he is going to propose to his all-American girlfriend, Salvo insists on crashing a weekend with her parents."
91. Bottoms,https://www.imdb.com/title/tt17527468/?ref_=sr_t_91,2023,1h 31m,R,6.7,51K,Two unpopular queer high-school students start a fight club to have sex before graduation.
92. After Death,https://www.imdb.com/title/tt21191906/?ref_=sr_t_92,2023,1h 48m,PG-13,6.3,1.8K,"Based on real near-death experiences, After Death explores the afterlife with the guidance of New York Times bestselling authors, medical experts, scientists, and survivors that shed a light on what awaits us."
93. Saltburn,https://www.imdb.com/title/tt17351924/?ref_=sr_t_93,2023,2h 11m,R,7.0,239K,"A student at Oxford University finds himself drawn into the world of a charming and aristocratic classmate, who invites him to his eccentric family's sprawling estate for a summer never to be forgotten."
94. Past Lives,https://www.imdb.com/title/tt13238346/?ref_=sr_t_94,2023,1h 45m,PG-13,7.8,145K,"Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny."
95. The Machine,https://www.imdb.com/title/tt11040844/?ref_=sr_t_95,2023,1h 52m,R,5.7,17K,Bert's drunken past catches up with him 20 years down the road when he and his father are kidnapped by those Bert wronged 20 years ago while drunk on a college semester abroad in Russia.
96. Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,https://www.imdb.com/title/tt26537229/?ref_=sr_t_96,2023,1h 50m,R,7.6,14K,"Tanjiro needs to bring a definitive end to Upper Rank Six. After the dust settles, he goes with his sister Nezuko to the Swordsmith Village in search of a new sword."
97. Late Night with the Devil,https://www.imdb.com/title/tt14966898/?ref_=sr_t_97,2023,1h 33m,R,7.0,116K,"A live television broadcast in 1977 goes horribly wrong, unleashing evil into the nation's living rooms."
98. House Party,https://www.imdb.com/title/tt8005118/?ref_=sr_t_98,2023,1h 40m,R,4.4,4.6K,"From New Line Cinema comes your VIP ticket into the hottest event of the year:""House Party,"" the remix to the fan-favorite '90s classic."
99. Salaar,https://www.imdb.com/title/tt13927994/?ref_=sr_t_99,2023,2h 55m,Not Rated,6.6,74K,"The fate of a violently contested kingdom hangs on the fraught bond between two friends-turned-foes in this saga of power, bloodshed and betrayal."
100. Radical,https://www.imdb.com/title/tt14570440/?ref_=sr_t_100,2023,2h 5m,PG-13,7.8,6.4K,"A teacher in a Mexican border town full of neglect, corruption, and violence, tries a radical new method to unlock their students' curiosity, potential - and maybe even their genius."
