Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Hitch,https://www.imdb.com/title/tt0386588/?ref_=sr_t_11,2005,1h 58m,PG-13,6.6,341K,A smooth-talking man falls for a hardened columnist while helping a shy accountant woo a beautiful heiress.,70000000.0,371594210,179495555,43142214.0,['Andy Tennant'],['Kevin Bisch'],"['Will Smith', 'Eva Mendes', 'Kevin James']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['Battery Park, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Overbrook Entertainment']",['English'],4,24,0,2005
12. The Longest Yard,https://www.imdb.com/title/tt0398165/?ref_=sr_t_12,2005,1h 53m,PG-13,6.4,201K,Prison inmates form a football team to challenge the prison guards.,82000000.0,191466556,158119460,47606480.0,['Peter Segal'],"['Albert S. Ruddy', 'Tracy Keenan Wynn', 'Sheldon Turner']","['Adam Sandler', 'Burt Reynolds', 'Chris Rock']","['Football', 'Prison Drama', 'Comedy', 'Crime', 'Sport']",['United States'],"['New Mexico State Penitentiary - Route 14, Santa Fe, New Mexico, USA']","['Paramount Pictures', 'Columbia Pictures', 'Happy Madison Productions']",['English'],3,17,0,2005
13. Fantastic Four,https://www.imdb.com/title/tt0120667/?ref_=sr_t_13,2005,1h 46m,PG-13,5.7,353K,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom.",100000000.0,333535934,154696080,56061504.0,['Tim Story'],"['Mark Frost', 'Michael France', 'Stan Lee']","['Ioan Gruffudd', 'Michael Chiklis', 'Chris Evans']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['Germany', 'United States', 'Canada']","['Surrey, British Columbia, Canada']","['Twentieth Century Fox', 'Constantin Film', 'Marvel Enterprises']",['English'],4,13,0,2005
14. Chicken Little,https://www.imdb.com/title/tt0371606/?ref_=sr_t_14,2005,1h 21m,G,5.7,104K,"After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.",150000000.0,314432837,135386665,40049778.0,['Mark Dindal'],"['Mark Dindal', 'Mark Kennedy', 'Steve Bencich']","['Zach Braff', 'Joan Cusack', 'Garry Marshall']","['Alien Invasion', 'Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']",['English'],4,15,0,2005
15. Robots,https://www.imdb.com/title/tt0358082/?ref_=sr_t_15,2005,1h 31m,PG,6.4,167K,"In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.",75000000.0,262511490,128200012,36045301.0,"['Chris Wedge', 'Carlos Saldanha']","['David Lindsay-Abaire', 'Lowell Ganz', 'Babaloo Mandel']","['Ewan McGregor', 'Halle Berry', 'Mel Brooks']","['Computer Animation', 'Steampunk', 'Adventure', 'Animation', 'Comedy', 'Family', 'Romance', 'Sci-Fi']","['United States', 'United Kingdom']","['Blue Sky Studios, Greenwich, Connecticut, USA']","['Twentieth Century Fox Animation', 'Blue Sky Studios']","['English', 'German', 'Hungarian']",2,22,0,2005
16. Walk the Line,https://www.imdb.com/title/tt0358273/?ref_=sr_t_16,2005,2h 16m,PG-13,7.8,272K,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",28000000.0,186797986,119519402,22347341.0,['James Mangold'],"['Johnny Cash', 'Gill Dennis', 'James Mangold']","['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin']","['Docudrama', 'Period Drama', 'Tragic Romance', 'Biography', 'Drama', 'Music', 'Romance']","['Germany', 'United States']","['Mississippi, USA']","['Fox 2000 Pictures', 'Tree Line Film', 'Konrad Pictures']","['English', 'Russian']",45,48,1,2005
17. The Pacifier,https://www.imdb.com/title/tt0395699/?ref_=sr_t_17,2005,1h 35m,PG,5.6,103K,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.",56000000.0,198636868,113086868,30552694.0,['Adam Shankman'],"['Thomas Lennon', 'Robert Ben Garant']","['Vin Diesel', 'Brittany Snow', 'Max Thieriot']","['Action', 'Comedy', 'Drama', 'Family']",['United States'],"['Mississauga, Ontario, Canada']","['Walt Disney Pictures', 'Spyglass Entertainment']","['English', 'Korean']",0,10,0,2005
18. Fun with Dick and Jane,https://www.imdb.com/title/tt0369441/?ref_=sr_t_18,2005,1h 30m,PG-13,6.2,158K,"When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet.",100000000.0,204681899,110332737,14383515.0,['Dean Parisot'],"['Judd Apatow', 'Nicholas Stoller', 'Gerald Gaiser']","['Jim Carrey', 'Téa Leoni', 'Alec Baldwin']","['Dark Comedy', 'Slapstick', 'Comedy', 'Crime']",['United States'],"['City of Industry, California, USA']","['Columbia Pictures', 'Imagine Entertainment', 'JC 23 Entertainment']","['English', 'Spanish']",0,7,0,2005
19. The 40-Year-Old Virgin,https://www.imdb.com/title/tt0405422/?ref_=sr_t_19,2005,1h 56m,R,7.1,481K,"Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.",26000000.0,177378645,109449237,21422815.0,['Judd Apatow'],"['Judd Apatow', 'Steve Carell']","['Steve Carell', 'Catherine Keener', 'Paul Rudd']","['Feel-Good Romance', 'Raunchy Comedy', 'Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['17401 Ventura Blvd., Encino, Los Angeles, California, USA']","['Universal Pictures', 'Apatow Productions']","['English', 'Spanish', 'Japanese']",10,19,0,2005
20. Flightplan,https://www.imdb.com/title/tt0408790/?ref_=sr_t_20,2005,1h 38m,PG-13,6.3,175K,"A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.",55000000.0,223387299,89707299,24629938.0,['Robert Schwentke'],"['Peter A. Dowling', 'Billy Ray']","['Jodie Foster', 'Peter Sarsgaard', 'Sean Bean']","['Psychological Thriller', 'Whodunnit', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Leipzig/Halle Airport, Leipzig, Saxony, Germany']","['Touchstone Pictures', 'Imagine Entertainment']","['English', 'French', 'German', 'Arabic', 'Italian', 'Japanese']",2,6,0,2005
21. Saw II,https://www.imdb.com/title/tt0432348/?ref_=sr_t_21,2005,1h 33m,R,6.6,286K,A detective and his team must rescue 8 people trapped in a factory by a man known as Jigsaw.,4000000.0,147748505,87039965,31725652.0,['Darren Lynn Bousman'],"['Leigh Whannell', 'Darren Lynn Bousman']","['Donnie Wahlberg', 'Beverley Mitchell', 'Franky G']","['Splatter Horror', 'Horror', 'Mystery']","['Canada', 'United States']","['Toronto, Ontario, Canada']","['Lionsgate', 'Twisted Pictures', 'Evolution Entertainment']",['English'],4,11,0,2005
22. Brokeback Mountain,https://www.imdb.com/title/tt0388795/?ref_=sr_t_22,2005,2h 14m,R,7.7,397K,"Two shepherds fall for each other, but their relationship becomes complicated when they both get married to their respective girlfriends.",14000000.0,178064141,83043761,547425.0,['Ang Lee'],"['Annie Proulx', 'Larry McMurtry', 'Diana Ossana']","['Jake Gyllenhaal', 'Heath Ledger', 'Michelle Williams']","['Contemporary Western', 'Steamy Romance', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance']","['Canada', 'United States']","['Grand Teton National Park, Wyoming, USA']","['Focus Features', 'River Road Entertainment', 'Alberta Film Entertainment']","['English', 'Spanish']",141,133,3,2005
23. Monster-in-Law,https://www.imdb.com/title/tt0369735/?ref_=sr_t_23,2005,1h 41m,PG-13,5.6,67K,"Charlotte's love life is reduced to an endless string of disastrous blind dates--until she meets the perfect man, Kevin. Unfortunately, his merciless mother will do anything to destroy their relationship.",43000000.0,155457327,82931301,24000000.0,['Robert Luketic'],['Anya Kochoff'],"['Jennifer Lopez', 'Michael Vartan', 'Jane Fonda']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']","['Germany', 'United States']","['Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA']","['New Line Cinema', 'BenderSpink', 'Spring Creek Productions']",['English'],0,10,0,2005
24. Are We There Yet?,https://www.imdb.com/title/tt0368578/?ref_=sr_t_24,2005,1h 35m,PG,4.8,35K,"To impress a foxy divorcee, ladies' man Nick offers to take her kids on an extended road trip, unaware of the torture he's in for.",32000000.0,97918663,82674398,18575214.0,['Brian Levant'],"['Steven Gary Banks', 'Claudia Grazioso', 'J. David Stem']","['Ice Cube', 'Nia Long', 'Aleisha Allen']","['Road Trip', 'Slapstick', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",['United States'],"['Portland, Oregon, USA']","['Revolution Studios', 'Cube Vision']",['English'],0,8,0,2005
25. Cheaper by the Dozen 2,https://www.imdb.com/title/tt0452598/?ref_=sr_t_25,2005,1h 34m,PG,5.5,64K,The Bakers find themselves competing with a rival family of eight children while on vacation.,60000000.0,130154568,82571173,9309387.0,['Adam Shankman'],"['Sam Harper', 'Craig Titley', 'Frank B. Gilbreth Jr.']","['Steve Martin', 'Bonnie Hunt', 'Hilary Duff']","['Slapstick', 'Adventure', 'Comedy', 'Family']","['United States', 'Canada']","['Burleigh Falls, Ontario, Canada']","['Twentieth Century Fox', '21 Laps Entertainment', 'Dozen Canada Productions']",['English'],0,5,0,2005
26. The Dukes of Hazzard,https://www.imdb.com/title/tt0377818/?ref_=sr_t_26,2005,1h 44m,PG-13,5.1,83K,"Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",50000000.0,111069515,80270227,30675314.0,['Jay Chandrasekhar'],"['Gy Waldron', ""John O'Brien"", 'Jonathan L. Davis']","['Seann William Scott', 'Johnny Knoxville', 'Jessica Simpson']",['Comedy'],['United States'],"['Louisiana, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'Gerber Pictures']",['English'],5,14,0,2005
27. March of the Penguins,https://www.imdb.com/title/tt0428803/?ref_=sr_t_27,2005,1h 20m,G,7.5,61K,"In the Antarctic, every March since the beginning of time, the quest begins to find the perfect mate and start a family.",8000000.0,127392693,77437223,137492.0,['Luc Jacquet'],"['Luc Jacquet', 'Michel Fessler', 'Jordan Roberts']","['Morgan Freeman', 'Romane Bohringer', 'Charles Berling']","['Animal Adventure', 'Nature Documentary', 'Documentary', 'Family']","['France', 'United States']","['Terre Adélie, Antarctica']","['National Geographic Films', 'Bonne Pioche', 'Wild Bunch']","['French', 'English']",22,15,1,2005
28. The Ring Two,https://www.imdb.com/title/tt0377109/?ref_=sr_t_28,2005,1h 50m,PG-13,5.4,103K,"6 months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.",50000000.0,163995949,76231249,35065237.0,['Hideo Nakata'],"['Ehren Kruger', 'Kôji Suzuki', 'Hiroshi Takahashi']","['Naomi Watts', 'David Dorfman', 'Sissy Spacek']","['Supernatural Horror', 'Horror', 'Mystery']",['United States'],"['Astoria, Oregon, USA']","['Dreamworks Pictures', 'BenderSpink', 'Parkes/MacDonald Image Nation']",['English'],2,11,0,2005
29. Constantine,https://www.imdb.com/title/tt0360486/?ref_=sr_t_29,2005,2h 1m,R,7.0,388K,"Detective Angela approaches Constantine, a demon hunter, to help her investigate her twin sister's mysterious death. As he digs deeper, he realizes that demons are trying to enter the human world.",100000000.0,230884728,75976178,29769098.0,['Francis Lawrence'],"['Jamie Delano', 'Garth Ennis', 'Kevin Brodbin']","['Keanu Reeves', 'Rachel Weisz', 'Djimon Hounsou']","['Monster Horror', 'Superhero', 'Supernatural Fantasy', 'Supernatural Horror', 'Action', 'Fantasy', 'Horror', 'Mystery']","['United States', 'Germany']","['259 S Broadway, Los Angeles, California, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'DC Comics']","['English', 'Filipino', 'Tagalog']",2,11,0,2005
30. The Exorcism of Emily Rose,https://www.imdb.com/title/tt0404032/?ref_=sr_t_30,2005,1h 59m,PG-13,6.7,144K,A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,19000000.0,145166804,75072454,30054300.0,['Scott Derrickson'],"['Paul Harris Boardman', 'Scott Derrickson']","['Laura Linney', 'Tom Wilkinson', 'Shohreh Aghdashloo']","['Supernatural Horror', 'Drama', 'Horror', 'Thriller']",['United States'],"['Los Angeles, California, USA']","['Screen Gems', 'Lakeshore Entertainment', 'Firm Films']","['English', 'Syriac', 'German', 'Greek', 'Hebrew', 'Latin', 'Aramaic']",4,9,0,2005
31. Four Brothers,https://www.imdb.com/title/tt0430105/?ref_=sr_t_31,2005,1h 49m,R,6.8,163K,"When their adoptive mother is gunned down in a store robbery, four brothers decide to investigate the murder and find the killers themselves, but not all is what it seems.",45000000.0,92374674,74494381,21176925.0,['John Singleton'],"['David Elliot', 'Paul Lovett']","['Mark Wahlberg', 'Tyrese Gibson', 'André 3000']","['Whodunnit', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Detroit, Michigan, USA']","['Paramount Pictures', 'Di Bonaventura Pictures', 'Four Brothers Films']",['English'],5,9,0,2005
32. Sin City,https://www.imdb.com/title/tt0401792/?ref_=sr_t_32,2005,2h 4m,R,8.0,804K,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.",40000000.0,158733820,74103820,28100000.0,"['Frank Miller', 'Quentin Tarantino', 'Robert Rodriguez']","['Frank Miller', 'Robert Rodriguez']","['Mickey Rourke', 'Clive Owen', 'Bruce Willis']","['Serial Killer', 'Crime', 'Thriller']",['United States'],"['Austin, Texas, USA']","['Dimension Films', 'Troublemaker Studios']",['English'],38,54,0,2005
33. The Interpreter,https://www.imdb.com/title/tt0373926/?ref_=sr_t_33,2005,2h 8m,PG-13,6.4,112K,"Political intrigue and deception unfold inside the United Nations, where a U.S. Secret Service agent is assigned to investigate an interpreter who overhears an assassination plot.",80000000.0,162944923,72708161,22822455.0,['Sydney Pollack'],"['Martin Stellman', 'Brian Ward', 'Charles Randolph']","['Nicole Kidman', 'Sean Penn', 'Catherine Keener']","['Political Thriller', 'Crime', 'Mystery', 'Thriller']","['United Kingdom', 'France', 'Germany', 'United States']","['Praça de Touros Monumental, Maputo, Mozambique']","['Universal Pictures', 'Working Title Films', 'Misher Films']","['English', 'Aboriginal', 'French', 'Portuguese', 'Spanish', 'Hebrew']",3,2,0,2005
34. V for Vendetta,https://www.imdb.com/title/tt0434409/?ref_=sr_t_34,2005,2h 12m,R,8.1,1.2M,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",54000000.0,134686457,70511035,25642340.0,['James McTeigue'],"['Lilly Wachowski', 'Lana Wachowski', 'David Lloyd']","['Hugo Weaving', 'Natalie Portman', 'Rupert Graves']","['Dystopian Sci-Fi', 'Political Thriller', 'Superhero', 'Action', 'Drama', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom', 'Germany']","['Aldwych Underground Railway Station, Surrey Street, Aldwych, Westminster, Greater London, England, UK']","['Warner Bros.', 'Virtual Studios', 'Silver Pictures']","['English', 'French', 'Latin', 'Spanish']",7,29,0,2005
35. Guess Who,https://www.imdb.com/title/tt0372237/?ref_=sr_t_35,2005,1h 45m,PG-13,5.9,47K,"A young woman, Theresa, brings her boyfriend, Simon, home to meet her parents and surprise them with the news of their engagement. Another surprise: Simon is white.",35000000.0,103121466,68915888,20671446.0,['Kevin Rodney Sullivan'],"['William Rose', 'David Ronn', 'Jay Scherick']","['Ashton Kutcher', 'Bernie Mac', 'Zoe Saldaña']","['Farce', 'Comedy', 'Romance']",['United States'],"['Cranford, New Jersey, USA']","['Columbia Pictures', 'New Regency Productions', '3 Arts Entertainment']",['English'],0,16,0,2005
36. Sahara,https://www.imdb.com/title/tt0318649/?ref_=sr_t_36,2005,2h 4m,PG-13,6.1,106K,"Master explorer Dirk Pitt goes on the adventure of a lifetime of seeking out a lost Civil War battleship known as the ""Ship of Death"" in the deserts of West Africa while helping a WHO doctor being hounded by a ruthless dictator.",130000000.0,119240351,68671925,18068372.0,['Breck Eisner'],"['Clive Cussler', 'Thomas Dean Donnelly', 'Joshua Oppenheimer']","['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn']","['Desert Adventure', 'Globetrotting Adventure', 'Action', 'Adventure', 'Comedy']","['United Kingdom', 'France', 'Germany', 'Spain', 'United States']",['Morocco'],"['Paramount Pictures', 'Bristol Bay Productions', 'Baldwin Entertainment Group']","['English', 'French', 'Arabic']",2,5,0,2005
37. Coach Carter,https://www.imdb.com/title/tt0393162/?ref_=sr_t_37,2005,2h 16m,PG-13,7.3,178K,Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.,30000000.0,76669554,67264877,24182961.0,['Thomas Carter'],"['Mark Schwahn', 'John Gatins']","['Samuel L. Jackson', 'Rick Gonzalez', ""Robert Ri'chard""]","['Basketball', 'Docudrama', 'Biography', 'Drama', 'Sport']","['United States', 'Germany']","['Loyola High School - 1901 Venice Boulevard, Los Angeles, California, USA']","['Coach Carter', 'MTV Films', 'Expedition Films']",['English'],3,15,0,2005
38. Herbie Fully Loaded,https://www.imdb.com/title/tt0400497/?ref_=sr_t_38,2005,1h 41m,G,4.9,52K,"Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",50000000.0,144146816,66023816,12709221.0,['Angela Robinson'],"['Thomas Lennon', 'Robert Ben Garant', 'Alfred Gough']","['Lindsay Lohan', 'Michael Keaton', 'Cheryl Hines']","['Motorsport', 'Slapstick', 'Teen Adventure', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sport']",['United States'],"['Auto Club Speedway, 9300 Cherry Avenue, Fontana, California, USA']","['Walt Disney Pictures', 'Robert Simonds Productions']",['English'],2,6,0,2005
39. The Amityville Horror,https://www.imdb.com/title/tt0384806/?ref_=sr_t_39,2005,1h 30m,R,5.9,120K,Newlyweds are terrorized by demonic forces after moving into a large house that was the site of a grisly mass murder a year before.,19000000.0,107516369,65233369,23507007.0,['Andrew Douglas'],"['Scott Kosar', 'Jay Anson', 'Sandor Stern']","['Ryan Reynolds', 'Melissa George', 'Jimmy Bennett']","['Supernatural Horror', 'Horror']",['United States'],"['27618 Silver Lake Rd., Salem, Wisconsin, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Dimension Films', 'Platinum Dunes']",['English'],2,4,0,2005
40. Sky High,https://www.imdb.com/title/tt0405325/?ref_=sr_t_40,2005,1h 40m,PG,6.3,97K,"Set in an era where superheroes are commonly known and accepted, young William Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",35000000.0,86369815,63946815,14631784.0,['Mike Mitchell'],"['Paul Hernandez', 'Bob Schooley', 'Mark McCorkle']","['Kurt Russell', 'Kelly Preston', 'Michael Angarano']","['Superhero', 'Teen Comedy', 'Action', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['California State University Northridge - 18111 Nordhoff Street, Northridge, Los Angeles, California, USA']","['Walt Disney Pictures', 'Gunn Films', 'Max Stronghold Productions Inc.']","['English', 'Cantonese']",0,3,0,2005
41. Bewitched,https://www.imdb.com/title/tt0374536/?ref_=sr_t_41,2005,1h 42m,PG-13,4.8,77K,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched (1964).",85000000.0,131426169,63313159,20131130.0,['Nora Ephron'],"['Nora Ephron', 'Delia Ephron', 'Sol Saks']","['Nicole Kidman', 'Will Ferrell', 'Shirley MacLaine']","['Dark Comedy', 'Satire', 'Sitcom', 'Comedy', 'Fantasy', 'Romance']",['United States'],"['Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA']","['Columbia Pictures', 'Red Wagon Entertainment', 'Bewitched']","['English', 'Spanish']",2,13,0,2005
