Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Beauty and the Beast,https://www.imdb.com/title/tt0101414/?ref_=sr_t_1,1991,1h 24m,G,8.0,490K,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.
2. Terminator 2: Judgment Day,https://www.imdb.com/title/tt0103064/?ref_=sr_t_2,1991,2h 17m,R,8.6,1.2M,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg."
3. Robin Hood: Prince of Thieves,https://www.imdb.com/title/tt0102798/?ref_=sr_t_3,1991,2h 23m,PG-13,6.9,214K,Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.
4. The Silence of the Lambs,https://www.imdb.com/title/tt0102926/?ref_=sr_t_4,1991,1h 58m,R,8.6,1.6M,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims."
5. City Slickers,https://www.imdb.com/title/tt0101587/?ref_=sr_t_5,1991,1h 53m,PG-13,6.8,65K,"On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest."
6. Hook,https://www.imdb.com/title/tt0102057/?ref_=sr_t_6,1991,2h 22m,PG,6.8,280K,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy."
7. The Addams Family,https://www.imdb.com/title/tt0101272/?ref_=sr_t_7,1991,1h 39m,PG-13,6.9,189K,Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.
8. Sleeping with the Enemy,https://www.imdb.com/title/tt0102945/?ref_=sr_t_8,1991,1h 39m,R,6.3,68K,"A librarian fakes her death to escape her abusive marriage and start a new life elsewhere, but her husband manages to track her down."
9. Father of the Bride,https://www.imdb.com/title/tt0101862/?ref_=sr_t_9,1991,1h 45m,PG,6.6,87K,"With his oldest daughter's wedding approaching, a father finds himself reluctant to let go."
10. The Naked Gun 2½: The Smell of Fear,https://www.imdb.com/title/tt0102510/?ref_=sr_t_10,1991,1h 25m,PG-13,6.9,126K,Lieutenant Frank Drebin discovers that his ex-girlfriend's new beau is involved in a plot to kidnap a scientist who advocates solar energy.
11. Fried Green Tomatoes,https://www.imdb.com/title/tt0101921/?ref_=sr_t_11,1991,2h 10m,PG-13,7.7,87K,"Evelyn, an ordinary housewife, visits a nursing home and befriends the old lady Ninny. Together, they bond over stories from the past about two intrepid women of Whistle Stop Cafe."
12. Cape Fear,https://www.imdb.com/title/tt0101540/?ref_=sr_t_12,1991,2h 8m,R,7.3,225K,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him."
13. Teenage Mutant Ninja Turtles II: The Secret of the Ooze,https://www.imdb.com/title/tt0103060/?ref_=sr_t_13,1991,1h 28m,PG,6.0,62K,The Turtles discover their origins while they endeavour to save New York City from the evil Shredder and his Foot Clan.
14. Backdraft,https://www.imdb.com/title/tt0101393/?ref_=sr_t_14,1991,2h 17m,R,6.7,90K,"Two feuding siblings carrying on a heroic family tradition as Chicago firefighters. But when a puzzling series of arson attacks is reported, they are forced to set aside their differences to solve the mystery surrounding these crimes."
