Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0080684/?ref_=sr_t_1,18000000.0,550016086,292753960,4910483.0,['Irvin Kershner'],"['Leigh Brackett', 'Lawrence Kasdan', 'George Lucas']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Globetrotting Adventure', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery']",['United States'],"['Hardangerjøkulen Glacier, Finse, Norway']",['Lucasfilm'],['English'],27,20,1,1980
https://www.imdb.com/title/tt0081573/?ref_=sr_t_2,54000000.0,216385706,108185706,14100523.0,"['Richard Lester', 'Richard Donner']","['Jerry Siegel', 'Joe Shuster', 'Mario Puzo']","['Gene Hackman', 'Christopher Reeve', 'Margot Kidder']","['Alien Invasion', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'United Kingdom', 'Canada', 'France']","['Calgary, Alberta, Canada']","['Dovemead Films', 'Film Export A.G.', 'International Film Production']","['English', 'French', 'Russian']",4,7,0,1980
https://www.imdb.com/title/tt0080319/?ref_=sr_t_3,10000000.0,103303473,103290500,3966832.0,['Colin Higgins'],"['Patricia Resnick', 'Colin Higgins']","['Jane Fonda', 'Lily Tomlin', 'Dolly Parton']","['Farce', 'Comedy']",['United States'],"['10431 Bellagio Road, Bel Air, Los Angeles, California, USA']","['IPC Films', 'Twentieth Century Fox']","['English', 'French']",4,8,1,1980
https://www.imdb.com/title/tt0081562/?ref_=sr_t_4,10000000.0,101300000,101300000,8691886.0,['Sidney Poitier'],"['Bruce Jay Friedman', 'Charles Blackwell']","['Gene Wilder', 'Richard Pryor', 'Georg Stanford Brown']","['Dark Comedy', 'Comedy', 'Crime']",['United States'],"['Tucson, Arizona, USA']",['Columbia Pictures'],"['English', 'Spanish']",0,0,0,1980
https://www.imdb.com/title/tt0080339/?ref_=sr_t_5,3500000.0,83455547,83453539,,"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Robert Hays', 'Julie Hagerty', 'Leslie Nielsen']","['Dark Comedy', 'Farce', 'Parody', 'Satire', 'Slapstick', 'Comedy']",['United States'],"['Los Angeles International Airport - 1 World Way, Los Angeles, California, USA']","['Paramount Pictures', 'Howard W. Koch Productions']",['English'],3,7,0,1980
https://www.imdb.com/title/tt0080377/?ref_=sr_t_6,15000000.0,70687344,70687344,8024663.0,['Buddy Van Horn'],"['Stanford Sherman', 'Jeremy Joe Kronsberg']","['Clint Eastwood', 'Sondra Locke', 'Geoffrey Lewis']","['Action', 'Comedy']",['United States'],"['Million Dollar Cowboy Bar, 25 North Cache Drive, Jackson, Wyoming, USA']","['The Malpaso Company', 'Warner Bros.']",['English'],2,2,0,1980
https://www.imdb.com/title/tt0081375/?ref_=sr_t_7,9500000.0,69847348,69847348,4739769.0,['Howard Zieff'],"['Nancy Meyers', 'Charles Shyer', 'Harvey Miller']","['Goldie Hawn', 'Eileen Brennan', 'Armand Assante']","['Satire', 'Comedy', 'War']",['United States'],"['Fort MacArthur, San Pedro, Los Angeles, California, USA']",['Warner Bros.'],"['French', 'English']",0,6,3,1980
https://www.imdb.com/title/tt0080549/?ref_=sr_t_8,,67182787,67182787,3366443.0,['Michael Apted'],"['Thomas Rickman', 'Loretta Lynn', 'George Vecsey']","['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm']","['Biography', 'Drama', 'Music']",['United States'],"['Nashville, Tennessee, USA']",['Universal Pictures'],['English'],11,13,1,1980
https://www.imdb.com/title/tt0081529/?ref_=sr_t_9,,66132626,66132626,10883835.0,['Hal Needham'],"['Hal Needham', 'Robert L. Levy', 'Jerry Belson']","['Burt Reynolds', 'Jackie Gleason', 'Jerry Reed']","['Road Trip', 'Action', 'Adventure', 'Comedy']",['United States'],"['Las Vegas, Nevada, USA']","['Universal Pictures', 'Rastar Films']","['English', 'Spanish']",0,5,0,1980
https://www.imdb.com/title/tt0080453/?ref_=sr_t_10,4500000.0,58853106,58853106,,['Randal Kleiser'],"['Henry De Vere Stacpoole', 'Douglas Day Stewart']","['Brooke Shields', 'Christopher Atkins', 'Leo McKern']","['Coming-of-Age', 'Survival', 'Teen Drama', 'Teen Romance', 'Adventure', 'Drama', 'Romance']",['United States'],"['Turtle Island, Fiji']",['Columbia Pictures'],['English'],4,8,1,1980
