Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
25. News of the World,https://www.imdb.com/title/tt6878306/?ref_=sr_t_25,2020,1h 58m,PG-13,6.8,98K,A Civil War veteran agrees to deliver a girl taken by the Kiowa people years ago to her aunt and uncle against her will. They travel hundreds of miles and face grave dangers as they search for a place that either can call home.
26. Brahms: The Boy II,https://www.imdb.com/title/tt9173418/?ref_=sr_t_26,2020,1h 26m,PG-13,4.7,22K,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms."
27. Bloodshot,https://www.imdb.com/title/tt1634106/?ref_=sr_t_27,2020,1h 49m,PG-13,5.7,88K,"Ray Garrison, a slain soldier, is re-animated with superpowers."
28. Impractical Jokers: The Movie,https://www.imdb.com/title/tt9208444/?ref_=sr_t_28,2020,1h 32m,PG-13,5.7,7.5K,The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers.
29. Come Play,https://www.imdb.com/title/tt8004664/?ref_=sr_t_29,2020,1h 36m,PG-13,5.8,19K,A monster named Larry manifests itself through smart phones and mobile devices. Feature film version of the 2017 short film.
30. Emma.,https://www.imdb.com/title/tt9214832/?ref_=sr_t_30,2020,2h 4m,PG,6.7,66K,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends."
31. I Still Believe,https://www.imdb.com/title/tt9779516/?ref_=sr_t_31,2020,1h 56m,PG,6.5,14K,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that proves that there is always hope.
32. Let Him Go,https://www.imdb.com/title/tt9340860/?ref_=sr_t_32,2020,1h 53m,R,6.7,37K,"A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson."
33. Freaky,https://www.imdb.com/title/tt10919380/?ref_=sr_t_33,2020,1h 42m,R,6.3,77K,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent."
34. Downhill,https://www.imdb.com/title/tt4558376/?ref_=sr_t_34,2020,1h 26m,R,4.9,14K,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other."
35. The Night House,https://www.imdb.com/title/tt9731534/?ref_=sr_t_35,2020,1h 47m,R,6.4,72K,A widow begins to uncover her recently deceased husband's disturbing secrets.
36. The Courier,https://www.imdb.com/title/tt8368512/?ref_=sr_t_36,2020,1h 52m,PG-13,7.2,78K,Businessman Greville Wynne is asked by a Russian source to try to help put an end to the Cuban Missile Crisis.
37. Promising Young Woman,https://www.imdb.com/title/tt9620292/?ref_=sr_t_37,2020,1h 53m,R,7.5,222K,"Nothing in Cassie's life is what it appears to be - she's wickedly smart, tantalizingly cunning, and she's living a secret double life. Now, an unexpected encounter is about to give Cassie a chance to right the wrongs from the past."
38. Fatale,https://www.imdb.com/title/tt8829830/?ref_=sr_t_38,2020,1h 42m,R,5.5,15K,"After a one-night stand, a successful married man finds himself entangled in a cunning police detective's latest investigation."
39. The Hunt,https://www.imdb.com/title/tt8244784/?ref_=sr_t_39,2020,1h 30m,R,6.6,141K,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt."
40. The Rhythm Section,https://www.imdb.com/title/tt7134096/?ref_=sr_t_40,2020,1h 49m,R,5.4,20K,A woman seeks revenge against those who orchestrated a plane crash that killed her family.
41. Zola,https://www.imdb.com/title/tt5439812/?ref_=sr_t_41,2020,1h 26m,R,6.4,19K,A stripper named Zola embarks on a wild road trip to Florida.
42. The SpongeBob Movie: Sponge on the Run,https://www.imdb.com/title/tt4823776/?ref_=sr_t_42,2020,1h 31m,PG,5.9,23K,"After SpongeBob's beloved pet snail Gary is snail-napped, he and Patrick embark on an epic adventure to the Lost City of Atlantic City to bring Gary home."
43. The Broken Hearts Gallery,https://www.imdb.com/title/tt2140571/?ref_=sr_t_43,2020,1h 49m,PG-13,6.3,11K,"After a break-up, a young woman decides to start a gallery where people can leave trinkets from past relationships."
44. Nomadland,https://www.imdb.com/title/tt9770150/?ref_=sr_t_44,2020,1h 47m,R,7.3,191K,"A woman in her sixties, after losing everything in the Great Recession, embarks on a journey through the American West, living as a van-dwelling modern-day nomad."
45. Bill & Ted Face the Music,https://www.imdb.com/title/tt1086064/?ref_=sr_t_45,2020,1h 31m,PG-13,5.9,54K,"Once told they'd save the universe during a time-traveling adventure, two would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny."
46. Minari,https://www.imdb.com/title/tt10633456/?ref_=sr_t_46,2020,1h 55m,PG-13,7.4,102K,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home."
47. The Empty Man,https://www.imdb.com/title/tt5867314/?ref_=sr_t_47,2020,2h 17m,R,6.2,43K,"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity."
48. My Boyfriend's Meds,https://www.imdb.com/title/tt8976664/?ref_=sr_t_48,2020,1h 40m,R,4.6,520,A woman's island getaway with her boyfriend is thrown for a loop when he forgets to take his prescription medications along.
49. Dream Horse,https://www.imdb.com/title/tt9883996/?ref_=sr_t_49,2020,1h 53m,PG,6.9,7.3K,"Dream Alliance is an unlikely race horse bred by small-town Welsh bartender Jan Vokes. With no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream in the hopes he can compete with the racing elites."
50. Finding You,https://www.imdb.com/title/tt8760280/?ref_=sr_t_50,2020,1h 59m,PG,6.4,9.4K,"Violinist Finley Sinclair travels to an Irish coastal village to begin a semester of studying abroad. At the B&B run by her host family, she encounters gregarious, persistent heartthrob movie star Beckett Rush."
51. Words on Bathroom Walls,https://www.imdb.com/title/tt8045906/?ref_=sr_t_51,2020,1h 50m,PG-13,7.2,15K,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to not be defined by his condition."
52. After We Collided,https://www.imdb.com/title/tt10362466/?ref_=sr_t_52,2020,1h 45m,R,5.1,41K,"Based on the 2014 romance novel of the same name, this follows the love life of two young adults."
53. Half Brothers,https://www.imdb.com/title/tt10515926/?ref_=sr_t_53,2020,1h 36m,PG-13,6.1,4.4K,"Renato, a Mexican aviation exec, is shocked to learn that he has an American half-brother he never knew about: free-spirited Asher. They are forced on a road trip together, tracing the path their father took from Mexico to the U.S."
54. Scoob!,https://www.imdb.com/title/tt3152592/?ref_=sr_t_54,2020,1h 33m,PG,5.6,31K,"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined."
55. The Father,https://www.imdb.com/title/tt10272386/?ref_=sr_t_55,2020,1h 37m,PG-13,8.2,208K,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality."
56. The Rental,https://www.imdb.com/title/tt10003008/?ref_=sr_t_56,2020,1h 28m,R,5.7,41K,Two couples rent a vacation home for what should be a celebratory weekend get-away.
57. The Duke,https://www.imdb.com/title/tt11204094/?ref_=sr_t_57,2020,1h 35m,R,6.9,15K,"In 1961, Kempton Bunton, a 60 year old taxi driver, steals Goya's portrait of the Duke of Wellington from the National Gallery in London."
58. ¿Y cómo es él?,https://www.imdb.com/title/tt8928230/?ref_=sr_t_58,2020,1h 35m,PG-13,5.5,276,"Tomás is a meek man on the verge of a nervous breakdown. Despite his situation he decides to fake a work trip to go to Vallarta to confront Jero, a taxi driver who is sleeping with his wife."
59. Joe Bell,https://www.imdb.com/title/tt4651466/?ref_=sr_t_59,2020,1h 34m,R,6.2,10K,"A working-class father embarks on a nationwide walk to combat bullying after his son's high school bullying, realizing he's missing out on his son's life back home."
60. 2 Hearts,https://www.imdb.com/title/tt5616176/?ref_=sr_t_60,2020,1h 41m,PG-13,6.3,10K,"For two couples the future unfolds in different decades and different places, but a hidden connection will bring them together in a way no one could have predicted."
61. Peninsula,https://www.imdb.com/title/tt8850222/?ref_=sr_t_61,2020,1h 56m,Not Rated,5.5,40K,"A zombie virus has in the last four years spread to all South Korea. Four Koreans in Hong Kong sail through the blockade to Incheon for USD20,000,000 on a truck."
62. True to the Game 2,https://www.imdb.com/title/tt11237714/?ref_=sr_t_62,2020,1h 34m,R,4.5,509,"After her friend's death, a NYC journalist becomes the target of a criminal looking to collect on a debt."
63. Love and Monsters,https://www.imdb.com/title/tt2222042/?ref_=sr_t_63,2020,1h 49m,PG-13,6.9,151K,"Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his high school sweetheart."
64. Relic,https://www.imdb.com/title/tt9072352/?ref_=sr_t_64,2020,1h 29m,R,6.0,32K,"A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home."
65. The Tax Collector,https://www.imdb.com/title/tt8461224/?ref_=sr_t_65,2020,1h 35m,Not Rated,4.8,16K,"A ""tax collector"" working for a local crime lord finds his family's safety compromised when the rival of his boss shows up in L.A. and upends the business."
66. The Last Shift,https://www.imdb.com/title/tt10661180/?ref_=sr_t_66,2020,1h 30m,R,5.8,4.3K,Stanley's last shift at his fast food job takes an unexpected turn when he befriends a young African-American work employee.
67. Becky,https://www.imdb.com/title/tt10314450/?ref_=sr_t_67,2020,1h 33m,R,6.1,27K,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.
68. Soul,https://www.imdb.com/title/tt2948372/?ref_=sr_t_68,2020,1h 40m,PG,8.0,402K,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul."
69. Echo Boomers,https://www.imdb.com/title/tt4353270/?ref_=sr_t_69,2020,1h 34m,R,5.3,8.9K,"Based on a true story, five college graduates decide the best way to get back at the unfair economy and live the life they've always wanted is to steal from Chicago's richest and give to themselves."
70. All My Life,https://www.imdb.com/title/tt8305852/?ref_=sr_t_70,2020,1h 31m,PG-13,6.3,6.5K,A couple's wedding plans are thrown off course when the groom is diagnosed with liver cancer.
71. Cut Throat City,https://www.imdb.com/title/tt3547306/?ref_=sr_t_71,2020,2h 3m,R,4.9,3.3K,"Set after Hurricane Katrina, four boyhood friends out of options reluctantly accept an offer to pull off a dangerous heist in the heart of New Orleans."
72. Four Good Days,https://www.imdb.com/title/tt10344522/?ref_=sr_t_72,2020,1h 40m,R,6.6,14K,A mother helps her daughter work through four crucial days of recovery from substance abuse.
73. Sarileru Neekevvaru,https://www.imdb.com/title/tt10773090/?ref_=sr_t_73,2020,2h 49m,,5.8,9.4K,An army major sent to Kurnool to give company to his injured colleague's family ends up locking horns with a corrupt minister who is targeting the family.
74. Vanguard,https://www.imdb.com/title/tt9695722/?ref_=sr_t_74,2020,1h 47m,PG-13,4.7,7K,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.
75. Possessor,https://www.imdb.com/title/tt5918982/?ref_=sr_t_75,2020,1h 43m,R,6.5,50K,An agent works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.
76. French Exit,https://www.imdb.com/title/tt10279362/?ref_=sr_t_76,2020,1h 53m,R,5.9,9.3K,An aging Manhattan socialite existing on the last of her inheritance moves to a small Paris apartment with her son and cat.
77. Baaghi 3,https://www.imdb.com/title/tt8366590/?ref_=sr_t_77,2020,2h 23m,,2.2,14K,A man embarks on a bloody rampage to save his kidnapped brother.
78. Patterns of Evidence: The Red Sea Miracle,https://www.imdb.com/title/tt11661666/?ref_=sr_t_78,2020,2h 30m,,6.6,110,"One of the greatest miracles in the Bible is Moses and the Israelites trapped at the sea by Pharaoh's army, when God miraculously parts the waters, but is there any evidence that it really happened, and if so, where?"
79. Nine Days,https://www.imdb.com/title/tt10451852/?ref_=sr_t_79,2020,2h 4m,R,6.8,13K,A reclusive man conducts a series of interviews with human souls for a chance to be born.
80. Aline,https://www.imdb.com/title/tt9735462/?ref_=sr_t_80,2020,2h 6m,PG-13,6.3,3.5K,"With the support of her family and the man she loves, the 14th child of a modest family will become the most famous singer in the world."
81. 100% Wolf,https://www.imdb.com/title/tt8774798/?ref_=sr_t_81,2020,1h 36m,PG,5.6,2.6K,"100% Wolf centers on Freddy Lupin, heir to a proud family line of werewolves. Positive he'll become the most fearsome werewolf ever, Freddy is in for a shock when his first ""warfing"" goes awry, turning him into a ferocious - poodle."
82. Chhapaak,https://www.imdb.com/title/tt9614460/?ref_=sr_t_82,2020,2h,Not Rated,5.4,28K,"The trials and triumphs of Malti, an acid attack survivor. From the investigation of the attack to the court proceedings, the medical treatment to the emotional healing. Chhapaak is the story of the unquashable human spirit."
83. Shortcut,https://www.imdb.com/title/tt8960138/?ref_=sr_t_83,2020,1h 20m,R,4.1,1.9K,A mysterious creature terrorizes five teenage friends after their bus takes a shortcut on a desolate road in the wild.
84. Panga,https://www.imdb.com/title/tt8983166/?ref_=sr_t_84,2020,2h 11m,Not Rated,6.8,8K,"Panga is inspired by the life of a National-level Kabbadi player from India. It follows her triumphs, struggle, and overcoming of stereotypes. It shows how important family love and support is for success."
85. Alone,https://www.imdb.com/title/tt7711170/?ref_=sr_t_85,2020,1h 38m,R,6.2,33K,"A recently widowed traveler is kidnapped by a cold-blooded killer, only to escape into the wilderness, where she is forced to battle against the elements as her pursuer closes in on her."
86. Kajillionaire,https://www.imdb.com/title/tt8143990/?ref_=sr_t_86,2020,1h 44m,R,6.4,23K,A woman's life is turned upside down when her criminal parents invite an outsider to join them on a major heist they're planning.
87. The Truffle Hunters,https://www.imdb.com/title/tt11394318/?ref_=sr_t_87,2020,1h 24m,PG-13,7.3,4K,"Deep in the forests of Piedmont, Italy, a handful of men, seventy or eighty years old, hunt for the rare and expensive white Alba truffle-which to date has resisted all of modern science's efforts at cultivation."
88. The Call,https://www.imdb.com/title/tt12971924/?ref_=sr_t_88,2020,1h 37m,Not Rated,4.2,5.4K,"In the fall of 1987, a group of small-town friends must survive the night in the home of a sinister couple after a tragic accident brings them to the couple's door."
89. The Big Ugly,https://www.imdb.com/title/tt9441638/?ref_=sr_t_89,2020,1h 46m,R,5.1,7K,Anglo-American relations go bad when London mob bosses invest in a West Virginia oil deal in hopes of laundering dirty money.
90. The Forgotten Carols,https://www.imdb.com/title/tt13327144/?ref_=sr_t_90,2020,2h 10m,,8.4,84,"Uncle John recounts the story of Christ's birth to Connie Lou through story and song. See Connie Lou discover what the world has forgotten about Christmas, ultimately opening her heart to the joy of this special season."
91. Spell,https://www.imdb.com/title/tt10736580/?ref_=sr_t_91,2020,1h 31m,R,5.5,10K,A man crash lands in rural Appalachia and awakens in the attic of a traditional Hoodoo practitioner. He desperately tries to break free from her dark magic and save his family from a sinister ritual before the rise of the blood moon.
92. Ava,https://www.imdb.com/title/tt8784956/?ref_=sr_t_92,2020,1h 36m,R,5.5,65K,"Ava is a deadly assassin who works for a black ops organization, traveling the globe specializing in high profile hits. When a job goes dangerously wrong she is forced to fight for her own survival."
93. Trolls World Tour,https://www.imdb.com/title/tt6587640/?ref_=sr_t_93,2020,1h 31m,PG,6.1,31K,"When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls."
94. Chal Mera Putt 2,https://www.imdb.com/title/tt11737772/?ref_=sr_t_94,2020,2h 4m,,8.8,3.5K,"Friendship and love between illegal immigrants struggling and facing challenges. Showing us that when it comes to the struggle of life, no border can divide human hearts and the love inside."
95. CatVideoFest 2020,https://www.imdb.com/title/tt11600880/?ref_=sr_t_95,2020,1h 15m,,6.8,21,"A compilation reel of the latest and best cat videos culled from countless hours of unique submissions and sourced animations, music videos and classic internet powerhouses."
96. Infamous,https://www.imdb.com/title/tt7703924/?ref_=sr_t_96,2020,1h 40m,Not Rated,4.3,3.6K,"Two young lovers rob their way across the southland, posting their exploits to social media and gaining fame and followers as a result."
97. Tulsa,https://www.imdb.com/title/tt8477134/?ref_=sr_t_97,2020,2h,PG-13,6.3,1.2K,A desperate Marine biker's life is turned upside-down when he meets the sassy 9-year-old daughter he never knew existed.
98. Stevie Nicks 24 Karat Gold the Concert,https://www.imdb.com/title/tt13100448/?ref_=sr_t_98,2020,2h 15m,,8.1,119,"Recorded over two nights during her sold-out 24 Karat Gold Tour, follows a set-list of fan favorites and rare gems from Stevie's multi-platinum selling catalog."
99. She Dies Tomorrow,https://www.imdb.com/title/tt11614912/?ref_=sr_t_99,2020,1h 26m,R,5.0,7.5K,A woman becomes strangely convinced she will die the next day. Her friend initially disbelieves her before becoming paranoid herself that she too will die the next day.
100. The Water Man,https://www.imdb.com/title/tt4779326/?ref_=sr_t_100,2020,1h 31m,PG,5.6,4.7K,A boy sets out on a quest to save his ill mother by searching for a mythic figure said to have magical healing powers.
