Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
61. Robin and Marian,https://www.imdb.com/title/tt0075147/?ref_=sr_t_61,1976,1h 46m,PG,6.5,14K,"Robin Hood, aging none too gracefully, returns exhausted from the Crusades to woo and win Maid Marian one last time."
62. The Food of the Gods,https://www.imdb.com/title/tt0074540/?ref_=sr_t_62,1976,1h 28m,PG,4.6,4.9K,"A group of friends travel to a remote Canadian island to hunt, only to be attacked by giant killer animals which have populated the place."
63. Stay Hungry,https://www.imdb.com/title/tt0075268/?ref_=sr_t_63,1976,1h 42m,R,5.6,5.3K,"So-called 'special agent' infiltrates into the gym, which is targeted by a dirty business fraud."
64. Car Wash,https://www.imdb.com/title/tt0074281/?ref_=sr_t_64,1976,1h 37m,PG,6.2,8.6K,"A comedic take on the daily life of car-wash employees, chronicling their hopes, fears, joys, dreams, and tribulations, and meeting some eccentric customers along the way."
65. Voyage of the Damned,https://www.imdb.com/title/tt0075406/?ref_=sr_t_65,1976,2h 35m,PG,6.4,3.6K,The tragic 1939 voyage of SS St. Louis carrying hundreds of German Jewish refugees from Nazi Germany that seemingly no nation is willing to save from certain doom.
66. The Pom Pom Girls,https://www.imdb.com/title/tt0075086/?ref_=sr_t_66,1976,1h 29m,PG,4.9,1.3K,"A group of carefree high school seniors are having the time of their lives, filled with sex, romance, and teen high jinks."
67. Cannonball!,https://www.imdb.com/title/tt0074279/?ref_=sr_t_67,1976,1h 33m,PG,5.5,5.4K,"Racing across the country from L.A. to New York, a plethora of exotic cars carry contestants hoping to win a very large sum."
68. Gator,https://www.imdb.com/title/tt0074564/?ref_=sr_t_68,1976,1h 55m,PG,5.8,5.2K,Agents force a former con man to help them nab a corrupt politician.
69. Burnt Offerings,https://www.imdb.com/title/tt0074258/?ref_=sr_t_69,1976,1h 56m,PG,6.4,14K,A family moves into a large old mansion in the countryside which seems to have a mysterious and sinister power over its new residents.
70. Adventures of a Taxi Driver,https://www.imdb.com/title/tt0074094/?ref_=sr_t_70,1976,1h 29m,,4.4,930,"Joe North is a cab driver in London, something that gives him many opportunities to have sex."
71. Family Plot,https://www.imdb.com/title/tt0074512/?ref_=sr_t_71,1976,2h,PG,6.8,26K,A phony psychic and her cab driver boyfriend encounter a pair of serial kidnappers while trailing a missing heir.
72. The Desert of the Tartars,https://www.imdb.com/title/tt0074400/?ref_=sr_t_72,1976,2h 20m,PG,7.5,2.8K,Lieutenant Giovanni Drogo is assigned to the old Bastiani border fortress where he expects an imminent attack by nomadic fearsome Tartars.
73. The Missouri Breaks,https://www.imdb.com/title/tt0074906/?ref_=sr_t_73,1976,2h 6m,PG,6.5,13K,"Tom Logan is a horse thief. Rancher David Braxton has horses, and a daughter, worth stealing. But Braxton has just hired Lee Clayton, an infamous ""regulator"", to hunt down the horse thieves; one at a time."
74. The Margin,https://www.imdb.com/title/tt0074868/?ref_=sr_t_74,1976,1h 28m,,5.2,1K,"Sigismond has a relationship with his wife. On a Paris trip, he becomes obsessed with a prostitute resembling his wife. His interference with her pimp leads to a beating. Receiving news of his wife and son's death, he's devastated."
75. The Song Remains the Same,https://www.imdb.com/title/tt0075244/?ref_=sr_t_75,1976,2h 17m,PG,7.6,9.3K,The line forms here for the world's greatest and possibly most influential band--Led Zeppelin. This mesmerizing movie built around Zep's famed 1973 concerts at New York's Madison Square Garden is convincing proof why.
76. Obsession,https://www.imdb.com/title/tt0074991/?ref_=sr_t_76,1976,1h 38m,PG,6.7,13K,A wealthy New Orleans businessman becomes obsessed with a young woman who resembles his late wife.
77. Eaten Alive,https://www.imdb.com/title/tt0074455/?ref_=sr_t_77,1976,1h 31m,R,5.5,9.2K,"Psychotic redneck Judd owns a dilapidated hotel in rural East Texas, where he murders people who upset him or his business, and then feeds their remains to his large pet crocodile in the swamp beside his hotel."
78. Sebastiane,https://www.imdb.com/title/tt0075177/?ref_=sr_t_78,1976,1h 26m,X,6.2,3.3K,"Reassigned to a lowly outpost, a Roman guard's Christian beliefs clash with his gay commander's desire for closeness. Being tortured becomes pleasurable."
79. Emanuelle in Bangkok,https://www.imdb.com/title/tt0074478/?ref_=sr_t_79,1976,1h 27m,R,4.4,1.3K,"On assignment in Bangkok to interview the King of Thailand, photojournalist Emanuelle becomes entangled in political intrigue and sexual encounters with old and new lovers."
80. Barbed Wire Dolls,https://www.imdb.com/title/tt0073017/?ref_=sr_t_80,1976,1h 30m,Not Rated,4.4,1.6K,"Women's prison tale, with Lina Romay as Maria who is jailed after killing her father, played by director Jess Franco, who tries to rape her. Lesbian wardens, torture, nudity, sex, insanity and conspiracy round out the formula."
81. Mikey and Nicky,https://www.imdb.com/title/tt0074901/?ref_=sr_t_81,1976,1h 46m,R,7.3,8K,"Nicky is on the run from the mob, and he turns to old pal Mikey for help."
82. The Killing of a Chinese Bookie,https://www.imdb.com/title/tt0074749/?ref_=sr_t_82,1976,2h 15m,R,7.2,15K,"A proud strip club owner is forced to come to terms with himself as a man when his gambling addiction gets him in hot water with the mob, who offer him only one alternative."
83. Drum,https://www.imdb.com/title/tt0074437/?ref_=sr_t_83,1976,1h 50m,R,5.5,1.1K,A mid-19th-century mulatto slave is torn between his success as a pit-fighter and the injustices of white society.
84. Baby Blue Marine,https://www.imdb.com/title/tt0074173/?ref_=sr_t_84,1976,1h 30m,PG,6.1,718,"A Marine recruit fails basic training and is sent home wearing the ""baby blue"" fatigues of a washout. En route, he's mugged by a battle-fatigued Marine Raider who leaves him to hitch-hike home wearing the hero's uniform left by the Raider."
85. To the Devil a Daughter,https://www.imdb.com/title/tt0075334/?ref_=sr_t_85,1976,1h 35m,R,5.8,5.2K,"An American occult novelist battles to save the soul of a young girl from a group of Satanists, led by an excommunicated priest, who plan on using her as the representative of the Devil on Earth."
86. Massacre at Central High,https://www.imdb.com/title/tt0074875/?ref_=sr_t_86,1976,1h 27m,R,6.1,3K,"A high-school transfer student pushed to the edge by a trio of brutal bullies resorts to murder to reclaim the school from oppression, and later turns against the students wanting to fill the vacuum of their oppressors."
87. Revenge of the Cheerleaders,https://www.imdb.com/title/tt0075137/?ref_=sr_t_87,1976,1h 27m,R,4.5,1K,"Aloha High cheerleaders, who wield considerable power in their ineptly run school, struggle against real estate developers aiming to merge their school with a rival one in order to turn the location into a shopping mall."
88. Hollywood Boulevard,https://www.imdb.com/title/tt0074633/?ref_=sr_t_88,1976,1h 23m,R,5.8,1.6K,"A young woman arrives in Hollywood to try her luck as an actress. An incompetent agent hooks her up with a production company which specializes in low budget B-movie fair, plagued by strange deadly accidents."
89. Doomsday Machine,https://www.imdb.com/title/tt0061592/?ref_=sr_t_89,1976,1h 23m,Not Rated,2.6,1.4K,"Spies discover that the Red Chinese have built a ""doomsday machine"" capable of destroying the surface of the Earth, and that they plan to use it within a matter of days."
90. The Slipper and the Rose: The Story of Cinderella,https://www.imdb.com/title/tt0075232/?ref_=sr_t_90,1976,2h 7m,G,6.9,3.3K,"A musical retelling of the classic tale of Cinderella. In the tiny kingdom of Euphrania, the King and his court are anxious to get Prince Edward wed. But Edward wants to marry for love."
91. The Town That Dreaded Sundown,https://www.imdb.com/title/tt0075342/?ref_=sr_t_91,1976,1h 30m,R,6.0,10K,"The story of a berserk, hooded killer who terrorized the border town of Texarkana, Arkansas in 1946--leaving no fewer than five murder victims in his wake. He was never caught. Based on one of America's most baffling murder cases."
92. Grizzly,https://www.imdb.com/title/tt0074593/?ref_=sr_t_92,1976,1h 31m,PG,5.2,6.3K,"An eighteen-foot-tall grizzly bear terrorizes a state park, leaving Ranger Mike Kelly, photographer Allison Corwin, naturist Arthur Scott, and chopper pilot Don Stober to track down the beast. Meanwhile, the body count rises."
93. Everybody Rides the Carousel,https://www.imdb.com/title/tt0220450/?ref_=sr_t_93,1976,1h 12m,Not Rated,6.6,346,"Show is an animated tracing of the eight stages of life, from infancy to old age, as they have been described in the works of psychoanalyst Erik H. Erikson."
94. Snatch,https://www.imdb.com/title/tt0126559/?ref_=sr_t_94,1976,1h 30m,,5.6,597,"A teenage girl is kidnapped by 3 guys and taken to an abandoned house in the country, and make her write her own ransom letter. She soon discovers that one of her captors is infatuated with her and she will use those feelings to stay alive."
95. Raid on Entebbe,https://www.imdb.com/title/tt0076594/?ref_=sr_t_95,1976,2h 25m,Not Rated,6.7,3.9K,True story of a daring Israeli commando assault on the Entebbe Airport in Uganda to free hostages of a terrorist hijacking.
96. Blood Sucking Freaks,https://www.imdb.com/title/tt0077247/?ref_=sr_t_96,1976,1h 24m,Unrated,4.7,6.5K,"In the Theatre of the Macabre in New York Sardu and his assistants present a show involving the torture and mutilation of young women. The audience assumes it is just an act but the torture is real, as are the deaths."
97. Squirm,https://www.imdb.com/title/tt0075261/?ref_=sr_t_97,1976,1h 32m,PG,4.9,6.7K,"A storm causes some power lines to break and touch the ground, drawing millions of man-eating worms out of the earth, and into town where they quickly start munching on the locals."
98. Bound for Glory,https://www.imdb.com/title/tt0074235/?ref_=sr_t_98,1976,2h 27m,PG,7.2,5.8K,The early life of Woody Guthrie as a vagabond folk singer.
99. The Gumball Rally,https://www.imdb.com/title/tt0074597/?ref_=sr_t_99,1976,1h 45m,PG,6.2,4.6K,"An eclectic group of people takes part in a secret, and illegal, cross country road race."
100. The House with Laughing Windows,https://www.imdb.com/title/tt0074287/?ref_=sr_t_100,1976,1h 50m,,7.0,6.3K,"Stefano, a young restorer, is commissioned to save a controversial mural located in the church of a small, isolated village."
