Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0103639/?ref_=sr_t_1,28000000.0,504050219,217350219,196664,"['Ron Clements', 'John Musker']","['Ron Clements', 'John Musker', 'Ted Elliott']","['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Desert Adventure', 'Fairy Tale', 'Feel-Good Romance', 'Hand-Drawn Animation', 'Pop Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']",['English'],35,22,2,1992
https://www.imdb.com/title/tt0104431/?ref_=sr_t_2,28000000.0,358994850,173585516,31126882,['Chris Columbus'],['John Hughes'],"['Macaulay Culkin', 'Joe Pesci', 'Daniel Stern']","['High-Concept Comedy', 'Holiday Comedy', 'Holiday Family', 'Slapstick', 'Urban Adventure', 'Adventure', 'Comedy', 'Crime', 'Family', 'Holiday']",['United States'],"['World Trade Center, Manhattan, New York City, New York, USA']","['Twentieth Century Fox', 'Hughes Entertainment']","['English', 'French', 'Spanish', 'Latin']",3,3,0,1992
https://www.imdb.com/title/tt0103776/?ref_=sr_t_3,80000000.0,266941512,162924631,45687711,['Tim Burton'],"['Bob Kane', 'Daniel Waters', 'Sam Hamm']","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer']","['Dark Fantasy', 'Superhero', 'Supernatural Fantasy', 'Action', 'Crime', 'Fantasy', 'Holiday']","['United States', 'United Kingdom']","['Stage 12, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Warner Bros.', 'Polygram Filmed Entertainment']",['English'],2,29,2,1992
https://www.imdb.com/title/tt0104714/?ref_=sr_t_4,35000000.0,321731527,144731527,33243086,['Richard Donner'],"['Jeffrey Boam', 'Robert Mark Kamen', 'Shane Black']","['Mel Gibson', 'Danny Glover', 'Joe Pesci']","['Action', 'Crime', 'Thriller']",['United States'],"['Orlando, Florida, USA']","['Warner Bros.', 'Silver Pictures']",['English'],3,4,0,1992
https://www.imdb.com/title/tt0104257/?ref_=sr_t_5,41000000.0,243240178,141340178,15517468,['Rob Reiner'],['Aaron Sorkin'],"['Tom Cruise', 'Jack Nicholson', 'Demi Moore']","['Legal Drama', 'Legal Thriller', 'Drama', 'Thriller']",['United States'],"['Naval Air Station Point Mugu, Point Mugu, California, USA']","['Columbia Pictures', 'Castle Rock Entertainment', 'David Brown Productions']","['English', 'French']",10,30,4,1992
https://www.imdb.com/title/tt0105417/?ref_=sr_t_6,31000000.0,231605150,139605150,11894587,['Emile Ardolino'],['Paul Rudnick'],"['Whoopi Goldberg', 'Maggie Smith', 'Harvey Keitel']","['Dark Comedy', 'Comedy', 'Family', 'Music']",['United States'],"[""St. Paul's Church, Church Street, Noe Valley, San Francisco, California, USA""]","['Touchstone Pictures', 'Touchwood Pacific Partners 1']",['English'],9,10,0,1992
https://www.imdb.com/title/tt0103855/?ref_=sr_t_7,25000000.0,411046449,122046449,16611793,['Mick Jackson'],['Lawrence Kasdan'],"['Kevin Costner', 'Whitney Houston', 'Gary Kemp']","['Drama', 'Music', 'Romance', 'Thriller']",['United States'],"['Beverly Estate, 1011 North Beverly Drive, Beverly Hills, California, USA']","['Warner Bros.', 'Kasdan Pictures', 'Tig Productions']",['English'],14,21,2,1992
https://www.imdb.com/title/tt0105793/?ref_=sr_t_8,20000000.0,183097323,121697323,18122710,['Penelope Spheeris'],"['Mike Myers', 'Bonnie Turner', 'Terry Turner']","['Mike Myers', 'Dana Carvey', 'Rob Lowe']","['Buddy Comedy', 'Comedy', 'Music']",['United States'],"['West Covina, California, USA']",['Paramount Pictures'],"['English', 'Cantonese']",4,5,0,1992
https://www.imdb.com/title/tt0103772/?ref_=sr_t_9,49000000.0,352927224,117727224,15129385,['Paul Verhoeven'],['Joe Eszterhas'],"['Michael Douglas', 'Sharon Stone', 'George Dzundza']","['Erotic Thriller', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']","['France', 'United States', 'United Kingdom']","['157 Spindrift Road, Carmel Highlands, California, USA']","['Carolco Pictures', 'Canal+']","['English', 'Spanish']",6,23,2,1992
https://www.imdb.com/title/tt0104694/?ref_=sr_t_10,40000000.0,132440069,107533928,13739456,['Penny Marshall'],"['Kim Wilson', 'Kelly Candaele', 'Lowell Ganz']","['Tom Hanks', 'Geena Davis', 'Lori Petty']","['Baseball', 'Comedy', 'Drama', 'Sport']",['United States'],"['Bosse Field - 1701 N. Main Street, Evansville, Indiana, USA']","['Columbia Pictures', 'Parkway Productions']",['English'],6,13,0,1992
https://www.imdb.com/title/tt0105695/?ref_=sr_t_11,14400000.0,159167799,101167799,15018007,['Clint Eastwood'],['David Webb Peoples'],"['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman']","['Period Drama', 'Tragedy', 'Drama', 'Western']",['United States'],"['Brooks, Alberta, Canada']","['Warner Bros.', 'Malpaso Productions']",['English'],52,47,4,1992
https://www.imdb.com/title/tt0104389/?ref_=sr_t_12,11700000.0,88036759,88036683,7675016,['Curtis Hanson'],['Amanda Silver'],"['Annabella Sciorra', 'Rebecca De Mornay', 'Matt McCoy']","['Psychological Thriller', 'Drama', 'Thriller']",['United States'],"['2502 37th Ave W, Seattle, Washington, USA']","['Hollywood Pictures', 'Interscope Communications', 'Nomura Babcock & Brown']",['English'],6,6,0,1992
https://www.imdb.com/title/tt0105690/?ref_=sr_t_13,30000000.0,156563139,83563139,15760003,['Andrew Davis'],['J.F. Lawton'],"['Steven Seagal', 'Gary Busey', 'Tommy Lee Jones']","['One-Person Army Action', 'Action', 'Thriller']","['France', 'United States']","['USS Alabama, Mobile, Alabama, USA']","['Warner Bros.', 'New Regency Productions', 'Canal+']","['English', 'Italian']",3,3,2,1992
https://www.imdb.com/title/tt0105112/?ref_=sr_t_14,45000000.0,178051587,83351587,18511191,['Phillip Noyce'],"['Tom Clancy', 'W. Peter Iliff', 'Donald E. Stewart']","['Harrison Ford', 'Sean Bean', 'Anne Archer']","['Political Thriller', 'Action', 'Thriller']",['United States'],"['1920 Scientists Cliff Road, Port Republic, Maryland, USA']",['Mace Neufeld Productions'],['English'],0,3,0,1992
https://www.imdb.com/title/tt0103874/?ref_=sr_t_15,40000000.0,215862692,82522790,30521679,['Francis Ford Coppola'],"['Bram Stoker', 'James V. Hart']","['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins']","['Dark Fantasy', 'Dark Romance', 'Supernatural Fantasy', 'Supernatural Horror', 'Vampire Horror', 'Fantasy', 'Horror', 'Romance']","['United Kingdom', 'United States']","['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Columbia Pictures', 'American Zoetrope', 'Osiris Films']","['English', 'Romanian', 'Greek', 'Bulgarian', 'Latin']",25,25,3,1992
https://www.imdb.com/title/tt0105812/?ref_=sr_t_16,,90753806,76253806,14711124,['Ron Shelton'],['Ron Shelton'],"['Wesley Snipes', 'Woody Harrelson', 'Rosie Perez']","['Basketball', 'Buddy Comedy', 'Comedy', 'Sport']",['United States'],"['Venice Beach, Venice, Los Angeles, California, USA']",['Twentieth Century Fox'],['English'],0,6,0,1992
