Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Aladdin,https://www.imdb.com/title/tt0103639/?ref_=sr_t_1,1992,1h 30m,G,8.0,483K,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,28000000.0,504050219,217350219,196664,"['Ron Clements', 'John Musker']","['Ron Clements', 'John Musker', 'Ted Elliott']","['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Desert Adventure', 'Fairy Tale', 'Feel-Good Romance', 'Hand-Drawn Animation', 'Pop Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']",['English'],35,22,2,1992
2. Home Alone 2: Lost in New York,https://www.imdb.com/title/tt0104431/?ref_=sr_t_2,1992,2h,PG,6.9,425K,"Kevin is separated from his family again when he accidentally boards a flight to New York City during a Christmas trip to Miami. However he crosses paths with the same burglars, who now plan to rob a toy store on Christmas eve.",28000000.0,358994850,173585516,31126882,['Chris Columbus'],['John Hughes'],"['Macaulay Culkin', 'Joe Pesci', 'Daniel Stern']","['High-Concept Comedy', 'Holiday Comedy', 'Holiday Family', 'Slapstick', 'Urban Adventure', 'Adventure', 'Comedy', 'Crime', 'Family', 'Holiday']",['United States'],"['World Trade Center, Manhattan, New York City, New York, USA']","['Twentieth Century Fox', 'Hughes Entertainment']","['English', 'French', 'Spanish', 'Latin']",3,3,0,1992
3. Batman Returns,https://www.imdb.com/title/tt0103776/?ref_=sr_t_3,1992,2h 6m,PG-13,7.1,338K,"While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.",80000000.0,266941512,162924631,45687711,['Tim Burton'],"['Bob Kane', 'Daniel Waters', 'Sam Hamm']","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer']","['Dark Fantasy', 'Superhero', 'Supernatural Fantasy', 'Action', 'Crime', 'Fantasy', 'Holiday']","['United States', 'United Kingdom']","['Stage 12, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Warner Bros.', 'Polygram Filmed Entertainment']",['English'],2,29,2,1992
4. Lethal Weapon 3,https://www.imdb.com/title/tt0104714/?ref_=sr_t_4,1992,1h 58m,R,6.7,183K,Martin Riggs and Roger Murtaugh pursue a former LAPD officer who uses his knowledge of police procedure and policies to steal and sell confiscated guns and ammunition to local street gangs.,35000000.0,321731527,144731527,33243086,['Richard Donner'],"['Jeffrey Boam', 'Robert Mark Kamen', 'Shane Black']","['Mel Gibson', 'Danny Glover', 'Joe Pesci']","['Action', 'Crime', 'Thriller']",['United States'],"['Orlando, Florida, USA']","['Warner Bros.', 'Silver Pictures']",['English'],3,4,0,1992
5. A Few Good Men,https://www.imdb.com/title/tt0104257/?ref_=sr_t_5,1992,2h 18m,R,7.7,299K,A military lawyer is tasked with defending two US Marines charged with murdering a fellow Marine and intends to prove they were only following their base commander's orders.,41000000.0,243240178,141340178,15517468,['Rob Reiner'],['Aaron Sorkin'],"['Tom Cruise', 'Jack Nicholson', 'Demi Moore']","['Legal Drama', 'Legal Thriller', 'Drama', 'Thriller']",['United States'],"['Naval Air Station Point Mugu, Point Mugu, California, USA']","['Columbia Pictures', 'Castle Rock Entertainment', 'David Brown Productions']","['English', 'French']",10,30,4,1992
6. Sister Act,https://www.imdb.com/title/tt0105417/?ref_=sr_t_6,1992,1h 40m,PG,6.5,112K,"When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.",31000000.0,231605150,139605150,11894587,['Emile Ardolino'],['Paul Rudnick'],"['Whoopi Goldberg', 'Maggie Smith', 'Harvey Keitel']","['Dark Comedy', 'Comedy', 'Family', 'Music']",['United States'],"[""St. Paul's Church, Church Street, Noe Valley, San Francisco, California, USA""]","['Touchstone Pictures', 'Touchwood Pacific Partners 1']",['English'],9,10,0,1992
7. The Bodyguard,https://www.imdb.com/title/tt0103855/?ref_=sr_t_7,1992,2h 9m,R,6.4,153K,"A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.",25000000.0,411046449,122046449,16611793,['Mick Jackson'],['Lawrence Kasdan'],"['Kevin Costner', 'Whitney Houston', 'Gary Kemp']","['Drama', 'Music', 'Romance', 'Thriller']",['United States'],"['Beverly Estate, 1011 North Beverly Drive, Beverly Hills, California, USA']","['Warner Bros.', 'Kasdan Pictures', 'Tig Productions']",['English'],14,21,2,1992
8. Wayne's World,https://www.imdb.com/title/tt0105793/?ref_=sr_t_8,1992,1h 34m,PG-13,7.0,176K,Two slacker friends try to promote their public-access cable show.,20000000.0,183097323,121697323,18122710,['Penelope Spheeris'],"['Mike Myers', 'Bonnie Turner', 'Terry Turner']","['Mike Myers', 'Dana Carvey', 'Rob Lowe']","['Buddy Comedy', 'Comedy', 'Music']",['United States'],"['West Covina, California, USA']",['Paramount Pictures'],"['English', 'Cantonese']",4,5,0,1992
9. Basic Instinct,https://www.imdb.com/title/tt0103772/?ref_=sr_t_9,1992,2h 7m,R,7.1,229K,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,49000000.0,352927224,117727224,15129385,['Paul Verhoeven'],['Joe Eszterhas'],"['Michael Douglas', 'Sharon Stone', 'George Dzundza']","['Erotic Thriller', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']","['France', 'United States', 'United Kingdom']","['157 Spindrift Road, Carmel Highlands, California, USA']","['Carolco Pictures', 'Canal+']","['English', 'Spanish']",6,23,2,1992
10. A League of Their Own,https://www.imdb.com/title/tt0104694/?ref_=sr_t_10,1992,2h 8m,PG,7.3,125K,"During World War II, sisters Dottie and Kit join the first female professional baseball league and struggle to help it succeed amid their own growing rivalry.",40000000.0,132440069,107533928,13739456,['Penny Marshall'],"['Kim Wilson', 'Kelly Candaele', 'Lowell Ganz']","['Tom Hanks', 'Geena Davis', 'Lori Petty']","['Baseball', 'Comedy', 'Drama', 'Sport']",['United States'],"['Bosse Field - 1701 N. Main Street, Evansville, Indiana, USA']","['Columbia Pictures', 'Parkway Productions']",['English'],6,13,0,1992
