Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Raiders of the Lost Ark,https://www.imdb.com/title/tt0082971/?ref_=sr_t_1,1981,1h 55m,PG,8.4,1.1M,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",18000000.0,389925971,248159971,8305823.0,['Steven Spielberg'],"['Lawrence Kasdan', 'George Lucas', 'Philip Kaufman']","['Harrison Ford', 'Karen Allen', 'Paul Freeman']","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",['United States'],"['Sidi Bouhlel, Tozeur, Tunisia']","['Paramount Pictures', 'Lucasfilm']","['English', 'German', 'Spanish', 'Nepali', 'Hebrew', 'Arabic']",38,24,4,1981
2. On Golden Pond,https://www.imdb.com/title/tt0082846/?ref_=sr_t_2,1981,1h 49m,PG,7.6,36K,"Curmudgeon Norman is estranged from his daughter Chelsea. Nevertheless, at Golden Pond he and his wife agree to look after Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",7500000.0,119285810,119285432,89213.0,['Mark Rydell'],['Ernest Thompson'],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda']",['Drama'],['United States'],"['Squam Lake, New Hampshire, USA']","['Incorporated Television Company (ITC)', 'IPC Films']",['English'],14,24,3,1981
3. Porky's,https://www.imdb.com/title/tt0084522/?ref_=sr_t_3,1981,1h 34m,R,6.2,47K,"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",2500000.0,111289673,111289673,7623988.0,['Bob Clark'],['Bob Clark'],"['Dan Monahan', 'Mark Herrier', 'Wyatt Knight']","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['Canada'],"['Oleta River State Park - 3400 N.E. 163rd Street, North Miami, Florida, USA']",['Astral Bellevue Pathé'],['English'],0,0,0,1981
4. Arthur,https://www.imdb.com/title/tt0082031/?ref_=sr_t_4,1981,1h 37m,PG,6.9,32K,"Alcoholic billionaire playboy Arthur Bach must marry a woman he does not love, or he will be cut off from his $750,000,000 fortune. But when Arthur falls in love with a poor waitress, he must decide if he wants to choose love or money.",7000000.0,95461682,95461682,2719534.0,['Steve Gordon'],['Steve Gordon'],"['Dudley Moore', 'Liza Minnelli', 'John Gielgud']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['St. Bartholomew\'s Episcopal Church ""St. Bart\'s""- 325 Park Avenue, Park Avenue at 51st Street, Midtown, Manhattan, New York City, New York, USA']","['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']",['English'],12,6,2,1981
5. Stripes,https://www.imdb.com/title/tt0083131/?ref_=sr_t_5,1981,1h 46m,R,6.8,82K,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,10000000.0,85297000,85297000,6130197.0,['Ivan Reitman'],"['Len Blum', 'Daniel Goldberg', 'Harold Ramis']","['Bill Murray', 'John Candy', 'Harold Ramis']","['Buddy Comedy', 'Comedy', 'War']",['United States'],"['James B. Beam Distilling Co. - 149 Happy Hollow Road, Clermont, Kentucky, USA']",['Columbia Pictures'],"['English', 'Russian', 'Polish']",0,0,0,1981
6. The Cannonball Run,https://www.imdb.com/title/tt0082136/?ref_=sr_t_6,1981,1h 35m,PG,6.2,41K,"A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.",18000000.0,72179579,72179579,11765654.0,['Hal Needham'],['Brock Yates'],"['Burt Reynolds', 'Roger Moore', 'Farrah Fawcett']","['Car Action', 'Motorsport', 'Road Trip', 'Slapstick', 'Action', 'Comedy', 'Sport']","['Hong Kong', 'United States']","['Atlanta, Georgia, USA']","['Golden Harvest Company', 'Eurasia Investments', 'Paragon Films Ltd.']","['English', 'Cantonese', 'Japanese', 'Arabic']",0,4,0,1981
7. The Fox and the Hound,https://www.imdb.com/title/tt0082406/?ref_=sr_t_7,1981,1h 23m,G,7.2,105K,"A fox named Tod and a hound named Copper vow to be best friends forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test.",12000000.0,63456988,63456988,4819215.0,"['Ted Berman', 'Richard Rich', 'Art Stevens']","['Daniel P. Mannix', 'Larry Clemmons', 'Ted Berman']","['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey']","['Animal Adventure', 'Adventure', 'Animation', 'Drama', 'Family']",['United States'],[],"['Walt Disney Animation Studios', 'Walt Disney Productions']",['English'],0,3,0,1981
8. Chariots of Fire,https://www.imdb.com/title/tt0082158/?ref_=sr_t_8,1981,2h 5m,PG,7.1,68K,"Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.",5500000.0,59317376,58972904,68907.0,['Hugh Hudson'],['Colin Welland'],"['Ben Cross', 'Ian Charleson', 'Nicholas Farrell']","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['United Kingdom'],"['The Oval Sports Centre, Bebington, Merseyside, England, UK']","['Enigma Productions', 'Allied Stars Ltd.']","['English', 'French']",18,19,4,1981
9. For Your Eyes Only,https://www.imdb.com/title/tt0082398/?ref_=sr_t_9,1981,2h 7m,PG,6.7,111K,Secret service agent James Bond is assigned to find a missing British vessel equipped with a weapons encryption device and prevent it from falling into enemy hands.,28000000.0,54837696,54812802,6834967.0,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']","['Roger Moore', 'Carole Bouquet', 'Topol']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Agia Triada Monastery, Meteora, Greece']",['Eon Productions'],"['English', 'Greek', 'Italian', 'Spanish']",2,9,1,1981
10. The Four Seasons,https://www.imdb.com/title/tt0082405/?ref_=sr_t_10,1981,1h 47m,PG,6.8,5.8K,"Witty character study of three couples who vacation together each season. After one divorces, feelings of betrayal and more spawn criticisms of one another, but things that unite them are stronger than those which might pull them apart.",,50427646,50427646,4365643.0,['Alan Alda'],['Alan Alda'],"['Alan Alda', 'Carol Burnett', 'Len Cariou']","['Comedy', 'Drama']",['United States'],"['Charlottesville, Virginia, USA']",['Universal Pictures'],['English'],0,5,0,1981
11. Time Bandits,https://www.imdb.com/title/tt0081633/?ref_=sr_t_11,1981,1h 50m,PG,6.9,71K,"A young boy accidentally joins a band of time travelling dwarves, as they jump from era to era looking for treasure to steal.",5000000.0,42368025,42365581,6507356.0,['Terry Gilliam'],"['Michael Palin', 'Terry Gilliam']","['Sean Connery', 'Shelley Duvall', 'John Cleese']","['Dark Fantasy', 'Fantasy Epic', 'Farce', 'Globetrotting Adventure', 'Quest', 'Satire', 'Steampunk', 'Time Travel', 'Adventure', 'Comedy']",['United Kingdom'],"['La Alhambra palace, Granada, Granada, Andalucía, Spain']",['HandMade Films'],['English'],0,8,0,1981
12. Clash of the Titans,https://www.imdb.com/title/tt0082186/?ref_=sr_t_12,1981,1h 58m,PG,6.9,49K,Perseus must battle Medusa and the Kraken to save the Princess Andromeda.,15000000.0,41092328,41092328,,['Desmond Davis'],['Beverley Cross'],"['Laurence Olivier', 'Harry Hamlin', 'Claire Bloom']","['Sword & Sandal', 'Action', 'Adventure', 'Fantasy']","['United Kingdom', 'United States']","['Azure Window, Gozo Island, Malta']","['Charles H. Schneer Productions', 'Peerford Ltd.']",['English'],2,6,0,1981
13. Absence of Malice,https://www.imdb.com/title/tt0081974/?ref_=sr_t_13,1981,1h 56m,PG,6.9,16K,"When prosecutor Elliot Rosen leaks to naive but well-meaning Miami reporter Megan Carter that liquor wholesaler Mike Gallagher is suspected in the murder of local longshoreman union president Joey Diaz, Gallagher's life begins to unravel.",12000000.0,40716963,40716963,97667.0,['Sydney Pollack'],['Kurt Luedtke'],"['Paul Newman', 'Sally Field', 'Bob Balaban']","['Legal Drama', 'Tragedy', 'Drama', 'Romance', 'Thriller']",['United States'],"['Coral Gables, Florida, USA']","['Columbia Pictures', 'Mirage Enterprises']","['English', 'Spanish']",3,8,3,1981
14. Reds,https://www.imdb.com/title/tt0082979/?ref_=sr_t_14,1981,3h 15m,PG,7.3,25K,"A radical American journalist becomes involved with the Communist revolution in Russia, and hopes to bring its spirit and idealism to the United States.",32000000.0,40382788,40382659,2325029.0,['Warren Beatty'],"['Warren Beatty', 'Trevor Griffiths']","['Warren Beatty', 'Diane Keaton', 'Edward Herrmann']","['Epic', 'Historical Epic', 'Romantic Epic', 'Biography', 'Drama', 'History', 'Romance']",['United States'],"['Senate Square, Helsinki, Finland']","['Barclays Mercantile Industrial Finance', 'JRS Productions']","['English', 'Russian', 'German', 'French', 'Finnish', 'Italian']",22,37,3,1981
15. Tarzan the Ape Man,https://www.imdb.com/title/tt0083170/?ref_=sr_t_15,1981,1h 55m,Approved,3.5,6.4K,"While on an African expedition with her father, Jane Parker meets Tarzan, and the two become fascinated by each other.",6500000.0,36565280,36565280,,['John Derek'],"['Tom Rowe', 'Edgar Rice Burroughs', 'Gary Goddard']","['Bo Derek', 'Richard Harris', ""Miles O'Keeffe""]","['Jungle Adventure', 'Adventure', 'Drama']",['United States'],['Sri Lanka'],"['Metro-Goldwyn-Mayer (MGM)', 'Svengali Productions']",['English'],2,10,0,1981
16. Taps,https://www.imdb.com/title/tt0083169/?ref_=sr_t_16,1981,2h 6m,PG,6.8,21K,Military cadets take extreme measures to ensure the future of their academy when its existence is threatened by local condo developers.,14000000.0,35856053,35856053,93005.0,['Harold Becker'],"['Darryl Ponicsan', 'Robert Mark Kamen', 'James Lineberger']","['George C. Scott', 'Timothy Hutton', 'Ronny Cox']","['Psychological Drama', 'Tragedy', 'Drama']",['United States'],"['Valley Forge Military Academy & Junior College - 1001 Eagle Road, Wayne, Pennsylvania, USA']","['Major Studio Partners', 'Twentieth Century Fox']",['English'],0,0,0,1981
17. Sharky's Machine,https://www.imdb.com/title/tt0083064/?ref_=sr_t_17,1981,2h 2m,R,6.3,7K,Tom Sharky is demoted to vice after a bust goes terribly wrong. He and his team stumble across a mob murder tied to prostitution and government.,,35610100,35610100,3022041.0,['Burt Reynolds'],"['William Diehl', 'Gerald Di Pego']","['Burt Reynolds', 'Rachel Ward', 'Vittorio Gassman']","['Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Peachtree Plaza Hotel - 210 Peachtree Street, Atlanta, Georgia, USA']","['Deliverance Productions', 'Orion Pictures']","['English', 'French', 'Italian']",0,0,0,1981
18. Excalibur,https://www.imdb.com/title/tt0082348/?ref_=sr_t_18,1981,2h 20m,PG,7.3,69K,"Merlin the magician helps Arthur Pendragon unite the Britons around the Round Table of Camelot, even as dark forces conspire to tear it apart.",11000000.0,34971136,34967437,4519706.0,['John Boorman'],"['Thomas Malory', 'Rospo Pallenberg', 'John Boorman']","['Nigel Terry', 'Helen Mirren', 'Nicholas Clay']","['Adventure Epic', 'Epic', 'Fantasy Epic', 'Sword & Sorcery', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['United Kingdom', 'United States']","['Powerscourt Estate, Enniskerry, County Wicklow, Ireland']","['Ardmore Studios', ""Cinema '84"", 'Orion Pictures']",['English'],2,11,1,1981
19. History of the World: Part I,https://www.imdb.com/title/tt0082517/?ref_=sr_t_19,1981,1h 32m,R,6.8,57K,Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,11000000.0,31672907,31672907,4792731.0,['Mel Brooks'],['Mel Brooks'],"['Mel Brooks', 'Gregory Hines', 'Dom DeLuise']","['Dark Comedy', 'Parody', 'Sketch Comedy', 'Slapstick', 'Comedy', 'History', 'Musical']",['United States'],"['Vaux-le-Vicomte, Seine-et-Marne, France']",['Brooksfilms'],"['English', 'Latin', 'French']",0,0,0,1981
20. Bustin' Loose,https://www.imdb.com/title/tt0082121/?ref_=sr_t_20,1981,1h 34m,R,6.0,3.9K,Failed parolee Joe Braxton has one last shot at redemption: by driving school kids from Philadelphia to Washington State.,11000000.0,31261269,31261269,6622753.0,"['Oz Scott', 'Michael Schultz']","['Lonne Elder III', 'Richard Pryor', 'Roger L. Simon']","['Richard Pryor', 'Cicely Tyson', 'Angel Ramirez Jr.']","['Comedy', 'Drama']",['United States'],"['Ellensburg, Washington, USA']",['Universal Pictures'],['English'],2,0,0,1981
