Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. The Dark Knight,https://www.imdb.com/title/tt0468569/?ref_=sr_t_1,2008,2h 32m,PG-13,9.0,3M,"When a menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman, James Gordon and Harvey Dent must work together to put an end to the madness."
2. Iron Man,https://www.imdb.com/title/tt0371746/?ref_=sr_t_2,2008,2h 6m,PG-13,7.9,1.2M,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
3. Indiana Jones and the Kingdom of the Crystal Skull,https://www.imdb.com/title/tt0367882/?ref_=sr_t_3,2008,2h 2m,PG-13,6.2,500K,"Set in 1957, it pits Indiana Jones against Soviet KGB agents led by Irina Spalko searching for a telepathic crystal skull located in Peru."
4. Hancock,https://www.imdb.com/title/tt0448157/?ref_=sr_t_4,2008,1h 32m,R,6.4,524K,Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.
5. WALL·E,https://www.imdb.com/title/tt0910970/?ref_=sr_t_5,2008,1h 38m,G,8.4,1.2M,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind."
6. Kung Fu Panda,https://www.imdb.com/title/tt0441773/?ref_=sr_t_6,2008,1h 32m,PG,7.6,544K,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way."
7. Twilight,https://www.imdb.com/title/tt1099212/?ref_=sr_t_7,2008,2h 2m,PG-13,5.3,502K,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire."
8. Madagascar: Escape 2 Africa,https://www.imdb.com/title/tt0479952/?ref_=sr_t_8,2008,1h 29m,PG,6.6,257K,"The Madagascar animals fly back to New York City, but crash-land on an African nature reserve in Kenya, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride."
9. Quantum of Solace,https://www.imdb.com/title/tt0830515/?ref_=sr_t_9,2008,1h 46m,PG-13,6.5,481K,James Bond tries to stop an organisation from eliminating a country's most valuable resource.
10. Horton Hears a Who!,https://www.imdb.com/title/tt0451079/?ref_=sr_t_10,2008,1h 26m,G,6.8,154K,Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.
11. Sex and the City,https://www.imdb.com/title/tt1000774/?ref_=sr_t_11,2008,2h 25m,R,5.7,130K,"Carrie is finally getting married to her Mr. Big, but heartbreak ensues when an observation by Miranda inadvertently causes him to jilt her."
12. Gran Torino,https://www.imdb.com/title/tt1205489/?ref_=sr_t_12,2008,1h 56m,R,8.1,833K,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself."
13. Taken,https://www.imdb.com/title/tt0936501/?ref_=sr_t_13,2008,1h 30m,PG-13,7.7,651K,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris."
14. Mamma Mia!,https://www.imdb.com/title/tt0795421/?ref_=sr_t_14,2008,1h 48m,PG-13,6.5,287K,"Donna, an independent hotelier, is preparing for her daughter's wedding with the help of two old friends. Meanwhile Sophie, the spirited bride, has a plan. She invites three men from her mother's past in hope of meeting her real father."
15. Marley & Me,https://www.imdb.com/title/tt0822832/?ref_=sr_t_15,2008,1h 55m,PG,7.0,171K,"A family learns important life lessons from their adorable, but naughty and neurotic dog."
16. The Chronicles of Narnia: Prince Caspian,https://www.imdb.com/title/tt0499448/?ref_=sr_t_16,2008,2h 30m,PG,6.5,231K,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian."
17. Slumdog Millionaire,https://www.imdb.com/title/tt1010048/?ref_=sr_t_17,2008,2h,R,8.0,891K,"A teenager from the slums of Mumbai becomes a contestant on the show 'Kaun Banega Crorepati?' When interrogated under suspicion of cheating, he revisits his past, revealing how he had all the answers."
18. The Incredible Hulk,https://www.imdb.com/title/tt0800080/?ref_=sr_t_18,2008,1h 52m,PG-13,6.6,538K,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into whenever he loses his temper."
19. Wanted,https://www.imdb.com/title/tt0493464/?ref_=sr_t_19,2008,1h 50m,R,6.7,418K,"A frustrated office worker discovers that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities."
20. Get Smart,https://www.imdb.com/title/tt0425061/?ref_=sr_t_20,2008,1h 50m,PG-13,6.5,232K,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS."
