Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Police Academy 2: Their First Assignment,https://www.imdb.com/title/tt0089822/?ref_=sr_t_11,1985,1h 27m,PG-13,5.8,61K,"Six Police Academy graduates are assigned to the 16th precinct, and their Captain desperately wants them to clean up the crime ridden neighborhood, but his second in command schemes to become captain himself by sabotaging the rookies.",7600000.0,55600000,55600000,10675896.0,"['Jerry Paris', 'James Signorelli']","['Neal Israel', 'Pat Proft', 'Barry W. Blaustein']","['Steve Guttenberg', 'Bubba Smith', 'David Graf']","['Slapstick', 'Comedy']",['United States'],"['Third Street Tunnel, Bunker Hill, Downtown, Los Angeles, California, USA']","['Warner Bros.', 'The Ladd Company']",['English'],0,0,0,1985
12. Fletch,https://www.imdb.com/title/tt0089155/?ref_=sr_t_12,1985,1h 38m,PG,6.9,59K,"While working undercover wisecracking newspaper reporter Irwin ""Fletch"" Fletcher is offered a large sum by a millionaire with a terminal disease to kill him. Intrigued, Fletch decides to unearth the full story behind the offer.",8000000.0,59612888,50612888,7022970.0,['Michael Ritchie'],"['Gregory McDonald', 'Andrew Bergman', 'Phil Alden Robinson']","['Chevy Chase', 'Joe Don Baker', 'Dana Wheeler-Nicholson']","['Bumbling Detective', 'Comedy', 'Crime', 'Mystery']",['United States'],"['Mountain View Motel - 563 w 24th Street, Ogden, Utah, USA']","['Universal Pictures', 'Vincent Pictures']",['English'],0,0,0,1985
13. A View to a Kill,https://www.imdb.com/title/tt0090264/?ref_=sr_t_13,1985,2h 11m,PG,6.3,108K,"The recovery of a microchip from the body of a fellow British secret agent leads James Bond to mad industrialist Max Zorin, who is scheming to cause massive destruction.",30000000.0,50337730,50327960,10687114.0,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']","['Roger Moore', 'Christopher Walken', 'Tanya Roberts']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Château de Chantilly, Chantilly, Oise, France']",['Eon Productions'],"['English', 'French']",2,6,0,1985
14. National Lampoon's European Vacation,https://www.imdb.com/title/tt0089670/?ref_=sr_t_14,1985,1h 35m,PG-13,6.2,73K,The Griswolds win a vacation tour across Europe where the usual havoc ensues.,17000000.0,49364621,49364621,12329627.0,['Amy Heckerling'],"['John Hughes', 'Robert Klane']","['Chevy Chase', ""Beverly D'Angelo"", 'Dana Hill']","['Slapstick', 'Adventure', 'Comedy']",['United States'],"['Sudtirol, Italy']","['National Lampoon', 'Warner Bros.']","['English', 'Italian', 'German', 'French']",0,0,0,1985
15. Mask,https://www.imdb.com/title/tt0089560/?ref_=sr_t_15,1985,2h,PG-13,7.2,34K,A teenager with a massive facial skull deformity and biker gang mother attempt to live as normal a life as possible under the circumstances.,8000000.0,48230162,48230162,135499.0,['Peter Bogdanovich'],['Anna Hamilton Phelan'],"['Cher', 'Eric Stoltz', 'Sam Elliott']","['Biography', 'Drama']",['United States'],"['Azusa, California, USA']",['Universal Pictures'],['English'],3,7,1,1985
16. The Breakfast Club,https://www.imdb.com/title/tt0088847/?ref_=sr_t_16,1985,1h 37m,R,7.8,452K,Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.,1000000.0,51525171,45875171,5107599.0,['John Hughes'],['John Hughes'],"['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald']","['Coming-of-Age', 'Psychological Drama', 'Teen Comedy', 'Teen Drama', 'Comedy', 'Drama']",['United States'],"['Maine North High School - 9511 Harrison Street, Des Plaines, Illinois, USA']","['Universal Pictures', 'A&M Films', 'Channel Productions']",['English'],4,0,0,1985
17. White Nights,https://www.imdb.com/title/tt0090319/?ref_=sr_t_17,1985,2h 16m,PG-13,6.7,8.6K,"A Russian American ballet dancer's airplane is forced to land in USSR, where he's ""repatriated"". He stays with an American man married to a Russian. Will the American help him flee USSR?",20000000.0,42160849,42160849,477539.0,['Taylor Hackford'],"['James Goldman', 'Eric Hughes', 'Nancy Dowd']","['Mikhail Baryshnikov', 'Gregory Hines', 'Jerzy Skolimowski']","['Drama', 'Music']",['United States'],"['Parainen, Finland']","['Columbia Pictures', 'New Visions', 'Delphi IV Productions']","['English', 'Russian']",3,2,1,1985
18. Pale Rider,https://www.imdb.com/title/tt0089767/?ref_=sr_t_18,1985,1h 55m,R,7.3,67K,A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,6900000.0,41410568,41410568,9119111.0,['Clint Eastwood'],"['Michael Butler', 'Dennis Shryack']","['Clint Eastwood', 'Michael Moriarty', 'Carrie Snodgress']","['Drama', 'Western']",['United States'],"['Sawtooth National Recreation Area, Idaho, USA']",['The Malpaso Company'],['English'],2,2,0,1985
19. Pee-wee's Big Adventure,https://www.imdb.com/title/tt0089791/?ref_=sr_t_19,1985,1h 31m,PG,7.0,61K,"When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life.",6000000.0,41048373,41047344,4545847.0,['Tim Burton'],"['Phil Hartman', 'Paul Reubens', 'Michael Varhol']","['Paul Reubens', 'Elizabeth Daily', 'Mark Holton']","['Quest', 'Quirky Comedy', 'Road Trip', 'Adventure', 'Comedy', 'Family']",['United States'],"['Wheel Inn Restaurant - 50900 Seminole Drive, Cabazon, California, USA']","['Warner Bros.', 'Aspen Film Society']","['English', 'French']",0,2,0,1985
20. Brewster's Millions,https://www.imdb.com/title/tt0088850/?ref_=sr_t_20,1985,1h 42m,PG,6.5,45K,"A minor-league baseball player must spend $30 million in 30 days in order to inherit $300 million. However, he's not allowed to own any assets, destroy the money, gift it, give it to charity, or tell anyone about the deal.",15000000.0,45833132,40833132,9858905.0,['Walter Hill'],"['George Barr McCutcheon', 'Herschel Weingrod', 'Timothy Harris']","['Richard Pryor', 'John Candy', 'Lonette McKee']",['Comedy'],['United States'],"[""Torchy's Bar - 218 1/2 West Fifth Street, Downtown, Los Angeles, California, USA""]","['Universal Pictures', 'Davis Entertainment', 'Lawrence Gordon Productions']",['English'],0,0,0,1985
21. Jagged Edge,https://www.imdb.com/title/tt0089360/?ref_=sr_t_21,1985,1h 48m,R,6.5,18K,A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,15000000.0,40491165,40491165,4094091.0,['Richard Marquand'],['Joe Eszterhas'],"['Jeff Bridges', 'Glenn Close', 'Peter Coyote']","['Legal Thriller', 'Drama', 'Mystery', 'Thriller']",['United States'],"['305 Spruce Street, San Francisco, California, USA']","['Columbia Pictures', 'Delphi IV Productions']",['English'],0,4,1,1985
22. St. Elmo's Fire,https://www.imdb.com/title/tt0090060/?ref_=sr_t_22,1985,1h 50m,R,6.4,50K,"A group of friends, just out of college, struggle with adulthood.",10000000.0,37803872,37803872,6128157.0,['Joel Schumacher'],"['Joel Schumacher', 'Carl Kurlander']","['Demi Moore', 'Rob Lowe', 'Andrew McCarthy']","['Coming-of-Age', 'Drama', 'Romance']",['United States'],"['University of Maryland, College Park, Maryland, USA']","['Columbia Pictures', 'Delphi IV Productions']",['English'],0,0,0,1985
23. Mad Max Beyond Thunderdome,https://www.imdb.com/title/tt0089530/?ref_=sr_t_23,1985,1h 47m,PG-13,6.2,157K,"After being exiled from the most advanced town in post-apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",10000000.0,36231434,36230219,7283714.0,"['George Miller', 'George Ogilvie']","['Terry Hayes', 'George Miller', 'Byron Kennedy']","['Mel Gibson', 'Tina Turner', 'Bruce Spence']","['Action Epic', 'Car Action', 'Desert Adventure', 'Dystopian Sci-Fi', 'One-Person Army Action', 'Quest', 'Action', 'Adventure', 'Sci-Fi']",['Australia'],"[""Mermaid's Cave, Blackheath, Blue Mountains, New South Wales, Australia""]",['Kennedy Miller Productions'],['English'],0,10,0,1985
24. Commando,https://www.imdb.com/title/tt0088944/?ref_=sr_t_24,1985,1h 30m,R,6.7,180K,"A retired Special Forces colonel tries to save his daughter, who was abducted by his former subordinate.",10000000.0,57491000,35100000,7700015.0,['Mark L. Lester'],"['Jeph Loeb', 'Matthew Weisman', 'Steven E. de Souza']","['Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya']","['One-Person Army Action', 'Action', 'Adventure', 'Thriller']",['United States'],"['Chapman Ranch - 1 Arrowrock Road, Mount Baldy, California, USA']","['SLM Production Group', 'Silver Pictures', 'Twentieth Century Fox']","['English', 'Spanish']",0,2,0,1985
25. Teen Wolf,https://www.imdb.com/title/tt0090142/?ref_=sr_t_25,1985,1h 31m,PG,6.1,62K,An ordinary high school student discovers that his family has an unusual pedigree.,,33087306,33086611,6120348.0,['Rod Daniel'],"['Jeph Loeb', 'Matthew Weisman']","['Michael J. Fox', 'James Hampton', 'Susan Ursitti']","['Supernatural Fantasy', 'Teen Comedy', 'Comedy', 'Fantasy', 'Romance']",['United States'],"['1727 Bushnell Avenue, South Pasadena, California, USA']","['Atlantic Entertainment Group', 'Wolfkill Productions']",['English'],0,0,0,1985
26. Silverado,https://www.imdb.com/title/tt0090022/?ref_=sr_t_26,1985,2h 13m,PG-13,7.2,52K,A band of misfit friends come together to right the injustices which exist in a small town.,26000000.0,32192570,32192570,3522897.0,['Lawrence Kasdan'],"['Lawrence Kasdan', 'Mark Kasdan']","['Kevin Kline', 'Scott Glenn', 'Kevin Costner']","['Western Epic', 'Action', 'Crime', 'Drama', 'Romance', 'Western']",['United States'],"['White Rock, New Mexico, USA']","['Columbia Pictures', 'Delphi IV Productions', 'Eaves Movie Ranch']",['English'],0,4,2,1985
27. Murphy's Romance,https://www.imdb.com/title/tt0089643/?ref_=sr_t_27,1985,1h 47m,PG-13,7.0,7.4K,"Emma moves to a ranch with her son after a divorce and befriends the older Murphy, but things turn complicated when her ex shows up.",13000000.0,30867525,30867525,47906.0,['Martin Ritt'],"['Max Schott', 'Harriet Frank Jr.', 'Irving Ravetch']","['Sally Field', 'James Garner', 'Brian Kerwin']","['Comedy', 'Drama', 'Romance']",['United States'],"['Florence, Arizona, USA']","['Columbia Pictures', 'Delphi IV Productions', 'Fogwood Films']",['English'],0,4,2,1985
28. A Nightmare on Elm Street 2: Freddy's Revenge,https://www.imdb.com/title/tt0089686/?ref_=sr_t_28,1985,1h 27m,R,5.5,81K,"A teenage boy is haunted in his dreams by deceased child murderer Freddy Krueger, who is out to possess him in order to continue his reign of terror in the real world.",3000000.0,29999213,29999213,2865475.0,['Jack Sholder'],"['David Chaskin', 'Wes Craven']","['Robert Englund', 'Mark Patton', 'Kim Myers']","['Body Horror', 'Slasher Horror', 'Supernatural Horror', 'Teen Horror', 'Horror']",['United States'],"['1428 N. Genesee Avenue, Hollywood, Los Angeles, California, USA']","['New Line Cinema', 'Heron Communications', 'Smart Egg Pictures']",['English'],0,2,0,1985
29. Desperately Seeking Susan,https://www.imdb.com/title/tt0089017/?ref_=sr_t_29,1985,1h 44m,PG-13,6.1,27K,A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself.,4500000.0,27399597,27398584,1526098.0,['Susan Seidelman'],['Leora Barish'],"['Rosanna Arquette', 'Madonna', 'Aidan Quinn']","['Quirky Comedy', 'Screwball Comedy', 'Comedy', 'Drama']",['United States'],"['Love Saves The Day - 119 Second Avenue, East Village, Manhattan, New York City, New York, USA']",['Orion Pictures'],['English'],2,6,0,1985
30. Prizzi's Honor,https://www.imdb.com/title/tt0089841/?ref_=sr_t_30,1985,2h 10m,R,6.7,27K,Two professional assassins fall in love.,16000000.0,26657534,26657534,4234537.0,['John Huston'],"['Richard Condon', 'Janet Roach']","['Jack Nicholson', 'Kathleen Turner', 'Robert Loggia']","['Gangster', 'Romantic Comedy', 'Comedy', 'Crime', 'Drama', 'Romance']",['United States'],"['57 Montague Street, Brooklyn Heights, Brooklyn, New York City, New York, USA']",['ABC Motion Pictures'],"['English', 'Italian', 'Spanish']",27,25,1,1985
31. The Last Dragon,https://www.imdb.com/title/tt0089461/?ref_=sr_t_31,1985,1h 49m,PG-13,6.8,18K,"In New York City, a young man searches for a Master to obtain the final level of martial arts mastery known as the Glow.",10000000.0,25755277,25754284,5254359.0,['Michael Schultz'],['Louis Venosta'],"['Taimak', 'Vanity', 'Christopher Murney']","['Martial Arts', 'Action', 'Comedy', 'Drama', 'Music', 'Sport']",['United States'],"['New York City, New York, USA']","['Delphi III Productions', 'Motown Productions', 'TriStar Pictures']",['English'],0,3,0,1985
32. Agnes of God,https://www.imdb.com/title/tt0088683/?ref_=sr_t_32,1985,1h 38m,PG-13,6.6,8.3K,"Norman Jewison's adaptation of John Pielmeier's stage play. When naive novice nun Agnes is discovered with a dead newborn baby in her convent quarters, court-appointed psychiatrist Dr. Martha Livingston investigates her case.",10000000.0,25627836,25627836,221552.0,['Norman Jewison'],['John Pielmeier'],"['Jane Fonda', 'Anne Bancroft', 'Meg Tilly']","['Drama', 'Mystery']","['United States', 'Canada']","['Mount Royal, Montréal, Québec, Canada']",['Delphi IV Productions'],"['English', 'French', 'Latin']",2,5,3,1985
33. Fright Night,https://www.imdb.com/title/tt0089175/?ref_=sr_t_33,1985,1h 46m,R,7.0,83K,"""Fright Night"" sees a teenager believing that the newcomer in his neighborhood is a vampire. He turns to an actor in a television hosted horror movie show for help to deal with the undead.",9000000.0,24923853,24922237,6118543.0,['Tom Holland'],['Tom Holland'],"['Chris Sarandon', 'William Ragsdale', 'Amanda Bearse']","['Supernatural Horror', 'Teen Horror', 'Vampire Horror', 'Horror']",['United States'],"['Laird International Studio - 9336 W. Washington Blvd., Culver City, California, USA']","['Columbia Pictures', 'Vistar Films', 'Columbia Pictures Industries']",['English'],5,5,0,1985
34. Summer Rental,https://www.imdb.com/title/tt0090098/?ref_=sr_t_34,1985,1h 27m,PG,6.3,19K,An overworked air-traffic controller takes his family on a beach vacation but is soon beset by series of mishaps.,,24689703,24689703,5754259.0,['Carl Reiner'],"['Jeremy Stevens', 'Mark Reisman']","['John Candy', 'Richard Crenna', 'Rip Torn']",['Comedy'],['United States'],"[""Billy's Stonecrab Seafood & Steaks - 1 Collany Road, Tierra Verde, Florida, USA""]","['Brillstein Company', 'Paramount Pictures', 'St. Petersburg Clearwater Film Commission']","['English', 'Spanish']",0,3,0,1985
35. The Emerald Forest,https://www.imdb.com/title/tt0089087/?ref_=sr_t_35,1985,1h 54m,R,6.9,11K,"After the son of engineer Bill Markham is abducted by an aboriginal tribe on the edge of the rain forest, the engineer spends the next 10 years searching for him.",,24468550,24468550,4345150.0,['John Boorman'],"['Rospo Pallenberg', 'Leonard Greenwood']","['Powers Boothe', 'Meg Foster', 'Yara Vaneau']","['Action', 'Adventure', 'Drama']",['United Kingdom'],"['Hidrelétrica Plant of Tucuruí, Tucuruí, Pará, Brazil']","['Christel Films', 'Embassy Pictures']","['English', 'Portuguese']",0,5,0,1985
36. Weird Science,https://www.imdb.com/title/tt0090305/?ref_=sr_t_36,1985,1h 34m,PG-13,6.6,101K,"Two high-school nerds use a computer program to literally create the perfect woman, who promptly turns their lives upside-down.",7500000.0,38934048,23834048,4895421.0,['John Hughes'],"['John Hughes', 'Al Feldstein', 'William M. Gaines']","['Anthony Michael Hall', 'Ilan Mitchell-Smith', 'Kelly LeBrock']","['Raunchy Comedy', 'Teen Comedy', 'Comedy', 'Romance', 'Sci-Fi']",['United States'],"['Northbrook Court Mall - 2290 Northbrook Court, Northbrook, Illinois, USA']",['Universal Pictures'],['English'],0,2,0,1985
37. Santa Claus,https://www.imdb.com/title/tt0089961/?ref_=sr_t_37,1985,1h 47m,PG,6.3,16K,The legend of Santa Claus is placed into jeopardy when an unscrupulous toy manufacturer attempts to take over Christmas.,50000000.0,23743145,23717291,5647160.0,['Jeannot Szwarc'],"['David Newman', 'Leslie Newman']","['Dudley Moore', 'John Lithgow', 'David Huddleston']","['Holiday Family', 'Adventure', 'Family', 'Fantasy', 'Holiday']","['United Kingdom', 'United States', 'Netherlands']","['Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK']","['GGG', 'Major Studio Partners', 'Calash Corporation N.V.']",['English'],0,0,0,1985
38. The Care Bears Movie,https://www.imdb.com/title/tt0088885/?ref_=sr_t_38,1985,1h 17m,G,5.6,6.1K,The Care Bears team up with a troubled brother and sister who just moved to a new town to help a neglected young magician's apprentice whose evil spell book causes sinister things to happen.,2000000.0,22934622,22934622,3725001.0,"['Arna Selznick', 'Jay Miller', 'Dick Schneider']","['Peter Sauder', 'Barry Downes', 'Linda Edwards']","['Georgia Engel', 'Mickey Rooney', 'Jackie Burroughs']","['Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']","['Canada', 'United States', 'Taiwan', 'South Korea']","['Ottawa, Ontario, Canada']","['Nelvana', 'American Greetings Corporation', 'General Mills']",['English'],0,2,0,1985
39. Friday the 13th: A New Beginning,https://www.imdb.com/title/tt0089173/?ref_=sr_t_39,1985,1h 32m,R,4.8,46K,"Still haunted by his past, Tommy Jarvis, who, as a child, killed Jason Voorhees, is sent to a secluded halfway house in the countryside, where the killing of a young man triggers a brutal series of murders in the area.",2200000.0,21930418,21930418,8032883.0,['Danny Steinmann'],"['Martin Kitrosser', 'David Cohen', 'Danny Steinmann']","['Melanie Kinnaman', 'John Shepherd', 'Anthony Barrile']","['Slasher Horror', 'Suspense Mystery', 'Teen Horror', 'Whodunnit', 'Horror', 'Mystery', 'Thriller']",['United States'],"['The Rock Store - 30354 Mulholland Highway, Cornell, California, USA']","['Georgetown Productions Inc.', 'Paramount Pictures', 'Sean S. Cunningham Films']",['English'],0,2,0,1985
40. The Black Cauldron,https://www.imdb.com/title/tt0088814/?ref_=sr_t_40,1985,1h 20m,PG,6.3,43K,A young boy and a group of misfit friends embark on a quest to find a dark magic item of ultimate power before a diabolical tyrant can.,44000000.0,21289084,21288692,4180110.0,"['Ted Berman', 'Richard Rich']","['Lloyd Alexander', 'David Jonas', 'Vance Gerry']","['Grant Bardsley', 'Freddie Jones', 'Susan Sheridan']","['Dark Fantasy', 'Hand-Drawn Animation', 'Quest', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",['United States'],"['Llechwedd Slate Caverns, Llechwedd Slate Mine, Blaenau Ffestiniog, Gwynedd, Wales, UK']","['Walt Disney Pictures', 'Silver Screen Partners II', 'Walt Disney Animation Studios']","['English', 'Portuguese']",0,0,0,1985
41. A Room with a View,https://www.imdb.com/title/tt0091867/?ref_=sr_t_41,1985,1h 57m,Not Rated,7.2,50K,"Lucy Honeychurch shares a brief romance with George Emerson in Florence. Yet as she tries to move on with her life and look for marriage elsewhere, can she truly forget the events of that summer?",3000000.0,21062065,20966644,42970.0,['James Ivory'],"['E.M. Forster', 'Ruth Prawer Jhabvala']","['Maggie Smith', 'Helena Bonham Carter', 'Denholm Elliott']","['Period Drama', 'Drama', 'Romance']","['United Kingdom', 'United States']","['Fiesole, Florence, Tuscany, Italy']","['Goldcrest Films International', 'National Film Finance Corporation (NFFC)', 'Curzon Film Distributors']","['English', 'Italian']",25,22,3,1985
42. Porky's Revenge,https://www.imdb.com/title/tt0089826/?ref_=sr_t_42,1985,1h 32m,R,4.8,9.5K,"As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game because he's betting on the opposing team.",9000000.0,20518905,20518905,6207507.0,['James Komack'],"['Bob Clark', 'Ziggy Steinberg']","['Dan Monahan', 'Wyatt Knight', 'Tony Ganios']","['Raunchy Comedy', 'Comedy']","['Canada', 'United States']","['Miami, Florida, USA']","['Melvin Simon Productions', 'Astral Bellevue Pathé', 'SLM Production Group']",['English'],0,0,0,1985
43. Code of Silence,https://www.imdb.com/title/tt0088936/?ref_=sr_t_43,1985,1h 40m,R,6.0,10K,A Chicago cop is caught in the middle of a gang war while his own comrades shun him because he wants to take down an irresponsible cop.,7000000.0,20345361,20345361,5512461.0,['Andrew Davis'],"['Michael Butler', 'Dennis Shryack', 'Mike Gray']","['Chuck Norris', 'Henry Silva', 'Bert Remsen']","['Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Chicago, Illinois, USA']",['Orion Pictures'],"['English', 'Spanish', 'Italian']",0,0,0,1985
44. Volunteers,https://www.imdb.com/title/tt0090274/?ref_=sr_t_44,1985,1h 47m,R,5.5,11K,"After graduating from Yale in 1962, womanizing Lawrence flees a gambling debt that his rich dad won't pay and takes his roomie's place as Peace Corps Volunteer in Thai Golden Triangle with two other PCVs. Will he survive two years?",,19875740,19875740,5184360.0,['Nicholas Meyer'],"['Ken Levine', 'David Isaacs', 'Keith Critchlow']","['Tom Hanks', 'John Candy', 'Rita Wilson']","['Adventure', 'Comedy']","['United States', 'Mexico']","['Mae Hong Son, Thailand']","['HBO Pictures', 'Silver Screen Partners', 'TriStar Pictures']",['English'],0,0,0,1985
