Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Back to the Future,https://www.imdb.com/title/tt0088763/?ref_=sr_t_1,1985,1h 56m,PG,8.5,1.4M,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown."
2. Rambo: First Blood Part II,https://www.imdb.com/title/tt0089880/?ref_=sr_t_2,1985,1h 36m,R,6.5,188K,Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.
3. Rocky IV,https://www.imdb.com/title/tt0089927/?ref_=sr_t_3,1985,1h 31m,PG,6.9,233K,"Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-six, 261-pound fighter who has the backing of the Soviet Union."
4. The Color Purple,https://www.imdb.com/title/tt0088939/?ref_=sr_t_4,1985,2h 34m,PG-13,7.7,100K,"A tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry."
5. Out of Africa,https://www.imdb.com/title/tt0089755/?ref_=sr_t_5,1985,2h 41m,PG,7.1,89K,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter."
6. Cocoon,https://www.imdb.com/title/tt0088933/?ref_=sr_t_6,1985,1h 57m,PG-13,6.7,71K,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor."
7. The Jewel of the Nile,https://www.imdb.com/title/tt0089370/?ref_=sr_t_7,1985,1h 46m,PG,6.1,64K,"When Joan Wilder is abducted while on a trip along the Nile, her boyfriend, Jack Colton, and pal Ralph rush to rescue her and retrieve a fabled jewel."
8. Witness,https://www.imdb.com/title/tt0090329/?ref_=sr_t_8,1985,1h 52m,R,7.4,108K,"While protecting an Amish boy - who is the sole witness to a brutal murder - and his mother, a detective is forced to seek refuge within their community when his own life is threatened."
9. The Goonies,https://www.imdb.com/title/tt0089218/?ref_=sr_t_9,1985,1h 54m,PG,7.7,310K,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.
10. Spies Like Us,https://www.imdb.com/title/tt0090056/?ref_=sr_t_10,1985,1h 42m,PG,6.4,54K,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War."
