Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0145487/?ref_=sr_t_1,139000000.0,825802095,407774549,114844116,['Sam Raimi'],"['Stan Lee', 'Steve Ditko', 'David Koepp']","['Tobey Maguire', 'Kirsten Dunst', 'Willem Dafoe']","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Queensboro Bridge, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Marvel Enterprises', 'Laura Ziskin Productions']",['English'],17,65,2,2002
https://www.imdb.com/title/tt0167261/?ref_=sr_t_2,94000000.0,938242927,345518923,62007528,['Peter Jackson'],"['J.R.R. Tolkien', 'Fran Walsh', 'Philippa Boyens']","['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen']","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Adventure', 'Drama', 'Fantasy']","['New Zealand', 'United States']","['Hinuera Valley, Matamata, Waikato, New Zealand']","['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","['English', 'Sindarin', 'Old English']",132,138,2,2002
https://www.imdb.com/title/tt0121765/?ref_=sr_t_3,115000000.0,653780724,310676740,80027814,['George Lucas'],"['George Lucas', 'Jonathan Hales']","['Hayden Christensen', 'Natalie Portman', 'Ewan McGregor']","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'United Kingdom']","['Villa del Balbianello, Lenno, Lake Como, Lombardia, Italy']","['Lucasfilm', 'Recce & Production Services', 'Mestiere Cinema']",['English'],21,71,1,2002
https://www.imdb.com/title/tt0295297/?ref_=sr_t_4,100000000.0,882740355,262641637,88357488,['Chris Columbus'],"['J.K. Rowling', 'Steve Kloves']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']","['Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Mystery']","['United Kingdom', 'United States']","['Glenfinnan Viaduct, Fort William, Highland, Scotland, UK']","['Warner Bros.', 'Heyday Films', '1492 Pictures']","['English', 'Latin']",14,50,0,2002
https://www.imdb.com/title/tt0259446/?ref_=sr_t_5,5000000.0,368744044,241438208,597362,['Joel Zwick'],['Nia Vardalos'],"['Nia Vardalos', 'John Corbett', 'Michael Constantine']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Canada', 'United States']","['Ryerson Polytechnic University, Toronto, Ontario, Canada']","['Alliance Cinema', 'Gold Circle Films', 'Home Box Office (HBO)']","['English', 'Greek']",20,29,1,2002
https://www.imdb.com/title/tt0286106/?ref_=sr_t_6,72000000.0,408247917,227966634,60117080,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Mel Gibson', 'Joaquin Phoenix', 'Rory Culkin']","['Alien Invasion', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Bucks County, Pennsylvania, USA']","['Touchstone Pictures', 'Blinding Edge Pictures', 'The Kennedy/Marshall Company']","['English', 'Portuguese']",3,34,0,2002
https://www.imdb.com/title/tt0295178/?ref_=sr_t_7,63000000.0,296939148,213307889,73071188,['Jay Roach'],"['Mike Myers', 'Michael McCullers']","['Mike Myers', 'Beyoncé', 'Seth Green']","['Parody', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Crime']",['United States'],"['Moab, Utah, USA']","['New Line Cinema', 'Gratitude International', 'Team Todd']","['English', 'Japanese', 'German', 'French']",5,23,0,2002
https://www.imdb.com/title/tt0120912/?ref_=sr_t_8,140000000.0,445135288,193735288,52148751,['Barry Sonnenfeld'],"['Lowell Cunningham', 'Robert Gordon', 'Barry Fanaro']","['Tommy Lee Jones', 'Will Smith', 'Rip Torn']","['Buddy Comedy', 'Buddy Cop', 'Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",['United States'],"['210 10th Avenue, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Amblin Entertainment', 'Parkes/MacDonald Image Nation']",['English'],4,16,0,2002
https://www.imdb.com/title/tt0268380/?ref_=sr_t_9,59000000.0,383257136,176387405,46312454,"['Chris Wedge', 'Carlos Saldanha']","['Michael J. Wilson', 'Michael Berg', 'Peter Ackerman']","['Denis Leary', 'John Leguizamo', 'Ray Romano']","['Animal Adventure', 'Computer Animation', 'Dinosaur Adventure', 'Quest', 'Survival', 'Adventure', 'Animation', 'Comedy', 'Family']",['United States'],[],"['Twentieth Century Fox', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",['English'],5,30,1,2002
https://www.imdb.com/title/tt0299658/?ref_=sr_t_10,45000000.0,306777366,170687518,2074929,['Rob Marshall'],"['Bill Condon', 'Bob Fosse', 'Fred Ebb']","['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere']","['True Crime', 'Comedy', 'Crime', 'Musical']","['United States', 'Germany']","[""Ontario Legislature Building, Queen's Park, Toronto, Ontario, Canada""]","['Miramax', 'Producers Circle', 'Storyline Entertainment']","['English', 'Hungarian']",59,129,6,2002
https://www.imdb.com/title/tt0264464/?ref_=sr_t_11,52000000.0,352114312,164615351,30053627,['Steven Spielberg'],"['Frank Abagnale Jr.', 'Stan Redding', 'Jeff Nathanson']","['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken']","['Caper', 'Coming-of-Age', 'Docudrama', 'Globetrotting Adventure', 'Period Drama', 'True Crime', 'Biography', 'Crime', 'Drama']","['United States', 'Canada']","['Alcatraz Prison, Alcatraz Island, San Francisco Bay, California, USA']","['Dreamworks Pictures', 'Kemp Company', 'Splendid Pictures']","['English', 'French']",16,46,2,2002
