Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Spider-Man,https://www.imdb.com/title/tt0145487/?ref_=sr_t_1,2002,2h 1m,PG-13,7.4,912K,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy."
2. The Lord of the Rings: The Two Towers,https://www.imdb.com/title/tt0167261/?ref_=sr_t_2,2002,2h 59m,PG-13,8.8,1.9M,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard."
3. Star Wars: Episode II - Attack of the Clones,https://www.imdb.com/title/tt0121765/?ref_=sr_t_3,2002,2h 22m,PG,6.6,781K,"Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi discovers a secret clone army crafted for the Jedi."
4. Harry Potter and the Chamber of Secrets,https://www.imdb.com/title/tt0295297/?ref_=sr_t_4,2002,2h 41m,PG,7.4,721K,"Harry Potter lives his second year at Hogwarts with Ron and Hermione when a message on the wall announces that the legendary Chamber of Secrets has been opened. The trio soon realize that, to save the school, it will take a lot of courage."
5. My Big Fat Greek Wedding,https://www.imdb.com/title/tt0259446/?ref_=sr_t_5,2002,1h 35m,PG,6.6,148K,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.
6. Signs,https://www.imdb.com/title/tt0286106/?ref_=sr_t_6,2002,1h 46m,PG-13,6.8,399K,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come."
7. Austin Powers in Goldmember,https://www.imdb.com/title/tt0295178/?ref_=sr_t_7,2002,1h 34m,PG-13,6.2,228K,"Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil."
8. Men in Black II,https://www.imdb.com/title/tt0120912/?ref_=sr_t_8,2002,1h 28m,PG-13,6.2,415K,Agent J is sent to find Agent K and restore his memory after the re-appearance of a case from K's past.
9. Ice Age,https://www.imdb.com/title/tt0268380/?ref_=sr_t_9,2002,1h 21m,PG,7.5,538K,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age."
10. Chicago,https://www.imdb.com/title/tt0299658/?ref_=sr_t_10,2002,1h 53m,PG-13,7.2,249K,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention."
11. Catch Me If You Can,https://www.imdb.com/title/tt0264464/?ref_=sr_t_11,2002,2h 21m,PG-13,8.1,1.1M,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit."
12. Die Another Day,https://www.imdb.com/title/tt0246460/?ref_=sr_t_12,2002,2h 13m,PG-13,6.1,233K,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon."
13. Scooby-Doo,https://www.imdb.com/title/tt0267913/?ref_=sr_t_13,2002,1h 26m,PG,5.3,131K,"After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on."
14. Lilo & Stitch,https://www.imdb.com/title/tt0275847/?ref_=sr_t_14,2002,1h 25m,PG,7.3,221K,"A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace."
15. xXx,https://www.imdb.com/title/tt0295701/?ref_=sr_t_15,2002,2h 4m,PG-13,5.8,189K,"The US government recruits extreme sports athlete Xander Cage to infiltrate a Russian criminal ring, which is plotting the destruction of the world."
16. The Santa Clause 2,https://www.imdb.com/title/tt0304669/?ref_=sr_t_16,2002,1h 44m,G,5.7,67K,"Scott Calvin has been a humble Santa Claus for eight years, but it might come to an end if he doesn't find a Mrs. Claus."
17. Minority Report,https://www.imdb.com/title/tt0181689/?ref_=sr_t_17,2002,2h 25m,PG-13,7.6,598K,"John works with the PreCrime police which stop crimes before they take place, with the help of three 'PreCogs' who can foresee crimes. Events ensue when John finds himself framed for a future murder."
18. The Ring,https://www.imdb.com/title/tt0298130/?ref_=sr_t_18,2002,1h 55m,PG-13,7.1,386K,A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.
19. Sweet Home Alabama,https://www.imdb.com/title/tt0256415/?ref_=sr_t_19,2002,1h 48m,PG-13,6.2,127K,A young woman who has reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband after seven years of separation.
20. Mr. Deeds,https://www.imdb.com/title/tt0280590/?ref_=sr_t_20,2002,1h 36m,PG-13,5.8,157K,A sweet-natured small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.
21. The Bourne Identity,https://www.imdb.com/title/tt0258463/?ref_=sr_t_21,2002,1h 59m,PG-13,7.8,591K,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory."
22. The Sum of All Fears,https://www.imdb.com/title/tt0164184/?ref_=sr_t_22,2002,2h 4m,PG-13,6.5,127K,"CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland."
23. 8 Mile,https://www.imdb.com/title/tt0298203/?ref_=sr_t_23,2002,1h 50m,R,7.2,334K,"Follows a young rapper in the Detroit area, struggling with every aspect of his life; he wants to make it big but his friends and foes make this odyssey of rap harder than it may seem."
24. Road to Perdition,https://www.imdb.com/title/tt0257044/?ref_=sr_t_24,2002,1h 57m,R,7.7,291K,"A mob enforcer's son in 1930s Illinois witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge."
25. Panic Room,https://www.imdb.com/title/tt0258000/?ref_=sr_t_25,2002,1h 52m,R,6.8,305K,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room when three men break-in, searching for a missing fortune."
26. Maid in Manhattan,https://www.imdb.com/title/tt0252076/?ref_=sr_t_26,2002,1h 45m,PG-13,5.4,99K,"A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress."
27. Space Station 3D,https://www.imdb.com/title/tt0290296/?ref_=sr_t_27,2002,47m,Not Rated,7.4,1.8K,From outer space countries don't exist.
28. Two Weeks Notice,https://www.imdb.com/title/tt0313737/?ref_=sr_t_28,2002,1h 41m,PG-13,6.2,130K,"A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him."
29. Red Dragon,https://www.imdb.com/title/tt0289765/?ref_=sr_t_29,2002,2h 4m,R,7.2,300K,"A retired FBI agent with psychological gifts is assigned to help track down ""The Tooth Fairy"", a mysterious serial killer. Aiding him is imprisoned forensic psychiatrist Dr. Hannibal ""The Cannibal"" Lecter."
30. The Scorpion King,https://www.imdb.com/title/tt0277296/?ref_=sr_t_30,2002,1h 32m,PG-13,5.5,148K,"A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown."
31. Spy Kids 2: Island of Lost Dreams,https://www.imdb.com/title/tt0287717/?ref_=sr_t_31,2002,1h 40m,PG,5.3,76K,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids."
32. Blade II,https://www.imdb.com/title/tt0187738/?ref_=sr_t_32,2002,1h 57m,R,6.7,243K,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires."
33. Snow Dogs,https://www.imdb.com/title/tt0281373/?ref_=sr_t_33,2002,1h 39m,PG,5.2,29K,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man."
34. We Were Soldiers,https://www.imdb.com/title/tt0277434/?ref_=sr_t_34,2002,2h 18m,R,7.2,155K,"The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news."
35. Gangs of New York,https://www.imdb.com/title/tt0217505/?ref_=sr_t_35,2002,2h 47m,R,7.5,485K,"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher; his father's killer."
36. Barbershop,https://www.imdb.com/title/tt0303714/?ref_=sr_t_36,2002,1h 42m,PG-13,6.3,34K,A day in the life of a South Side Chicago barbershop.
37. The Rookie,https://www.imdb.com/title/tt0265662/?ref_=sr_t_37,2002,2h 7m,G,6.9,38K,A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.
38. Spirit: Stallion of the Cimarron,https://www.imdb.com/title/tt0166813/?ref_=sr_t_38,2002,1h 23m,G,7.2,89K,A captured mustang remains determined to return to his herd no matter what.
39. John Q,https://www.imdb.com/title/tt0251160/?ref_=sr_t_39,2002,1h 56m,PG-13,7.1,147K,John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.
40. Divine Secrets of the Ya-Ya Sisterhood,https://www.imdb.com/title/tt0279778/?ref_=sr_t_40,2002,1h 56m,PG-13,6.1,21K,"After years of mother-daughter tension, Siddalee receives a scrapbook detailing the wild adventures of the ""Ya-Yas"", her mother's girlhood friends."
41. Insomnia,https://www.imdb.com/title/tt0278504/?ref_=sr_t_41,2002,1h 58m,R,7.2,327K,"Will Dormer, a police detective, is sent to investigate a teenage girl's murder to a small fishing town where he accidentally shoots his co-detective and is afflicted by insomnia brought by the guilt."
42. Changing Lanes,https://www.imdb.com/title/tt0264472/?ref_=sr_t_42,2002,1h 38m,R,6.5,76K,"A young lawyer and a businessman share a small automobile accident, and their mutual road rage escalates into a feud."
43. About Schmidt,https://www.imdb.com/title/tt0257360/?ref_=sr_t_43,2002,2h 5m,R,7.2,135K,"Newly retired from the insurance industry, Omaha native Warren Schmidt embarks on an RV journey to his estranged daughter Jeannie's wedding in Denver Colorado, only to discover more about himself and life than he ever expected."
44. Stuart Little 2,https://www.imdb.com/title/tt0243585/?ref_=sr_t_44,2002,1h 17m,PG,5.5,60K,Stuart and Snowbell set out across town to rescue a friend.
45. Jackass: The Movie,https://www.imdb.com/title/tt0322802/?ref_=sr_t_45,2002,1h 25m,R,6.6,104K,Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time.
46. The Time Machine,https://www.imdb.com/title/tt0268695/?ref_=sr_t_46,2002,1h 36m,PG-13,6.0,133K,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races."
47. Drumline,https://www.imdb.com/title/tt0303933/?ref_=sr_t_47,2002,1h 58m,PG-13,6.0,37K,A band director recruits a Harlem street drummer to play at a Southern university.
48. The Count of Monte Cristo,https://www.imdb.com/title/tt0245844/?ref_=sr_t_48,2002,2h 11m,PG-13,7.7,153K,"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge."
49. Hero,https://www.imdb.com/title/tt0299977/?ref_=sr_t_49,2002,1h 47m,PG-13,7.9,190K,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors."
50. Unfaithful,https://www.imdb.com/title/tt0250797/?ref_=sr_t_50,2002,2h 4m,R,6.7,102K,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.
51. Like Mike,https://www.imdb.com/title/tt0308506/?ref_=sr_t_51,2002,1h 39m,PG,5.4,23K,"A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them."
52. The Tuxedo,https://www.imdb.com/title/tt0290095/?ref_=sr_t_52,2002,1h 38m,PG-13,5.4,90K,A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo.
53. Return to Never Land,https://www.imdb.com/title/tt0280030/?ref_=sr_t_53,2002,1h 12m,G,5.8,23K,"In London during World War II, this is the story of Wendy's daughter, Jane, who is kidnapped by Captain Hook and Peter Pan must come to the rescue."
54. Big Fat Liar,https://www.imdb.com/title/tt0265298/?ref_=sr_t_54,2002,1h 28m,PG,5.5,41K,"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale."
55. Phone Booth,https://www.imdb.com/title/tt0183649/?ref_=sr_t_55,2002,1h 21m,R,7.1,293K,"Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or receive outside help, Stuart's negotiation with the caller leads to a jaw-dropping climax."
56. 28 Days Later,https://www.imdb.com/title/tt0289043/?ref_=sr_t_56,2002,1h 53m,R,7.5,469K,"Four weeks after a mysterious, incurable virus spreads throughout the United Kingdom, a handful of survivors try to find sanctuary."
57. Star Trek: Nemesis,https://www.imdb.com/title/tt0253754/?ref_=sr_t_57,2002,1h 56m,PG-13,6.4,85K,"The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Earth."
58. Reign of Fire,https://www.imdb.com/title/tt0253556/?ref_=sr_t_58,2002,1h 41m,PG-13,6.2,148K,"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet."
59. The Hours,https://www.imdb.com/title/tt0274558/?ref_=sr_t_59,2002,1h 50m,PG-13,7.5,144K,"The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives."
60. High Crimes,https://www.imdb.com/title/tt0257756/?ref_=sr_t_60,2002,1h 55m,PG-13,6.4,50K,A successful lawyer's husband is arrested for murdering nine villagers in El Salvador in 1988 as a US soldier under a different name. She decides to defend him in military court and find out the truth about what happened.
61. About a Boy,https://www.imdb.com/title/tt0276751/?ref_=sr_t_61,2002,1h 41m,PG-13,7.1,195K,"Will, who attends single parent meetings to woo women, meets Marcus, a troubled 12-year-old boy. As they become friends, Will learns to be responsible while he helps Marcus with his studies."
62. A Walk to Remember,https://www.imdb.com/title/tt0281358/?ref_=sr_t_62,2002,1h 41m,PG,7.3,226K,"Two North Carolina teens, Landon Carter and Jamie Sullivan, are thrown together after Landon gets into trouble and is sentenced to perform community service."
63. Orange County,https://www.imdb.com/title/tt0273923/?ref_=sr_t_63,2002,1h 22m,PG-13,6.2,53K,A guidance counselor mistakenly sends out the wrong transcripts to Stanford University under the name of an over-achieving high schooler.
64. Windtalkers,https://www.imdb.com/title/tt0245562/?ref_=sr_t_64,2002,2h 14m,R,6.1,75K,Two U.S. Marines in World War II are assigned to protect the Navajo Marines who use their native language as an unbreakable radio cipher.
65. Blue Crush,https://www.imdb.com/title/tt0300532/?ref_=sr_t_65,2002,1h 44m,PG-13,5.7,34K,"As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player."
66. The Master of Disguise,https://www.imdb.com/title/tt0295427/?ref_=sr_t_66,2002,1h 20m,PG,3.4,28K,An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.
67. Resident Evil,https://www.imdb.com/title/tt0120804/?ref_=sr_t_67,2002,1h 40m,R,6.6,297K,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident."
68. The Wild Thornberrys,https://www.imdb.com/title/tt0282120/?ref_=sr_t_68,2002,1h 25m,PG,5.7,16K,"After losing a cheetah cub to ruthless poachers, Eliza must redeem her folly and go on a quest to save him."
69. Collateral Damage,https://www.imdb.com/title/tt0233469/?ref_=sr_t_69,2002,1h 48m,R,5.5,79K,"After his family is killed by a terrorist act, a firefighter goes in search of the one responsible."
70. Enough,https://www.imdb.com/title/tt0278435/?ref_=sr_t_70,2002,1h 55m,PG-13,5.8,49K,"After running away fails, a terrified woman empowers herself in order to battle her abusive husband."
71. Undercover Brother,https://www.imdb.com/title/tt0279493/?ref_=sr_t_71,2002,1h 26m,PG-13,5.9,37K,"When ""The Man"" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue."
72. Treasure Planet,https://www.imdb.com/title/tt0133240/?ref_=sr_t_72,2002,1h 35m,PG,7.2,139K,"Jim Hawkins is a teenager who finds the map of a great treasure hidden by a space pirate. Together with some friends, he sets off in a large spaceship, shaped like a caravel, on his quest."
73. Showtime,https://www.imdb.com/title/tt0284490/?ref_=sr_t_73,2002,1h 35m,PG-13,5.6,66K,"A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based television cop show, while tracking down the manufacturer and distributor of an illegally made semi-automatic firearm."
74. 40 Days and 40 Nights,https://www.imdb.com/title/tt0243736/?ref_=sr_t_74,2002,1h 36m,R,5.6,77K,"After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it."
75. Crossroads,https://www.imdb.com/title/tt0275022/?ref_=sr_t_75,2002,1h 33m,PG-13,3.8,46K,"Three childhood friends embark on a cross-country adventure to pursue dreams they once put aside, taking risks that are sure to change their lives forever."
