Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Spider-Man,https://www.imdb.com/title/tt0145487/?ref_=sr_t_1,2002,2h 1m,PG-13,7.4,912K,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",139000000.0,825802095,407774549,114844116,['Sam Raimi'],"['Stan Lee', 'Steve Ditko', 'David Koepp']","['Tobey Maguire', 'Kirsten Dunst', 'Willem Dafoe']","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Queensboro Bridge, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Marvel Enterprises', 'Laura Ziskin Productions']",['English'],17,65,2,2002
2. The Lord of the Rings: The Two Towers,https://www.imdb.com/title/tt0167261/?ref_=sr_t_2,2002,2h 59m,PG-13,8.8,1.9M,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",94000000.0,938242927,345518923,62007528,['Peter Jackson'],"['J.R.R. Tolkien', 'Fran Walsh', 'Philippa Boyens']","['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen']","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Adventure', 'Drama', 'Fantasy']","['New Zealand', 'United States']","['Hinuera Valley, Matamata, Waikato, New Zealand']","['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","['English', 'Sindarin', 'Old English']",132,138,2,2002
3. Star Wars: Episode II - Attack of the Clones,https://www.imdb.com/title/tt0121765/?ref_=sr_t_3,2002,2h 22m,PG,6.6,781K,"Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi discovers a secret clone army crafted for the Jedi.",115000000.0,653780724,310676740,80027814,['George Lucas'],"['George Lucas', 'Jonathan Hales']","['Hayden Christensen', 'Natalie Portman', 'Ewan McGregor']","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'United Kingdom']","['Villa del Balbianello, Lenno, Lake Como, Lombardia, Italy']","['Lucasfilm', 'Recce & Production Services', 'Mestiere Cinema']",['English'],21,71,1,2002
4. Harry Potter and the Chamber of Secrets,https://www.imdb.com/title/tt0295297/?ref_=sr_t_4,2002,2h 41m,PG,7.4,721K,"Harry Potter lives his second year at Hogwarts with Ron and Hermione when a message on the wall announces that the legendary Chamber of Secrets has been opened. The trio soon realize that, to save the school, it will take a lot of courage.",100000000.0,882740355,262641637,88357488,['Chris Columbus'],"['J.K. Rowling', 'Steve Kloves']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']","['Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Mystery']","['United Kingdom', 'United States']","['Glenfinnan Viaduct, Fort William, Highland, Scotland, UK']","['Warner Bros.', 'Heyday Films', '1492 Pictures']","['English', 'Latin']",14,50,0,2002
5. My Big Fat Greek Wedding,https://www.imdb.com/title/tt0259446/?ref_=sr_t_5,2002,1h 35m,PG,6.6,148K,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,5000000.0,368744044,241438208,597362,['Joel Zwick'],['Nia Vardalos'],"['Nia Vardalos', 'John Corbett', 'Michael Constantine']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Canada', 'United States']","['Ryerson Polytechnic University, Toronto, Ontario, Canada']","['Alliance Cinema', 'Gold Circle Films', 'Home Box Office (HBO)']","['English', 'Greek']",20,29,1,2002
6. Signs,https://www.imdb.com/title/tt0286106/?ref_=sr_t_6,2002,1h 46m,PG-13,6.8,399K,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",72000000.0,408247917,227966634,60117080,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Mel Gibson', 'Joaquin Phoenix', 'Rory Culkin']","['Alien Invasion', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Bucks County, Pennsylvania, USA']","['Touchstone Pictures', 'Blinding Edge Pictures', 'The Kennedy/Marshall Company']","['English', 'Portuguese']",3,34,0,2002
7. Austin Powers in Goldmember,https://www.imdb.com/title/tt0295178/?ref_=sr_t_7,2002,1h 34m,PG-13,6.2,228K,"Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.",63000000.0,296939148,213307889,73071188,['Jay Roach'],"['Mike Myers', 'Michael McCullers']","['Mike Myers', 'Beyoncé', 'Seth Green']","['Parody', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Crime']",['United States'],"['Moab, Utah, USA']","['New Line Cinema', 'Gratitude International', 'Team Todd']","['English', 'Japanese', 'German', 'French']",5,23,0,2002
8. Men in Black II,https://www.imdb.com/title/tt0120912/?ref_=sr_t_8,2002,1h 28m,PG-13,6.2,415K,Agent J is sent to find Agent K and restore his memory after the re-appearance of a case from K's past.,140000000.0,445135288,193735288,52148751,['Barry Sonnenfeld'],"['Lowell Cunningham', 'Robert Gordon', 'Barry Fanaro']","['Tommy Lee Jones', 'Will Smith', 'Rip Torn']","['Buddy Comedy', 'Buddy Cop', 'Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",['United States'],"['210 10th Avenue, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Amblin Entertainment', 'Parkes/MacDonald Image Nation']",['English'],4,16,0,2002
9. Ice Age,https://www.imdb.com/title/tt0268380/?ref_=sr_t_9,2002,1h 21m,PG,7.5,538K,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.",59000000.0,383257136,176387405,46312454,"['Chris Wedge', 'Carlos Saldanha']","['Michael J. Wilson', 'Michael Berg', 'Peter Ackerman']","['Denis Leary', 'John Leguizamo', 'Ray Romano']","['Animal Adventure', 'Computer Animation', 'Dinosaur Adventure', 'Quest', 'Survival', 'Adventure', 'Animation', 'Comedy', 'Family']",['United States'],[],"['Twentieth Century Fox', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",['English'],5,30,1,2002
10. Chicago,https://www.imdb.com/title/tt0299658/?ref_=sr_t_10,2002,1h 53m,PG-13,7.2,249K,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention.",45000000.0,306777366,170687518,2074929,['Rob Marshall'],"['Bill Condon', 'Bob Fosse', 'Fred Ebb']","['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere']","['True Crime', 'Comedy', 'Crime', 'Musical']","['United States', 'Germany']","[""Ontario Legislature Building, Queen's Park, Toronto, Ontario, Canada""]","['Miramax', 'Producers Circle', 'Storyline Entertainment']","['English', 'Hungarian']",59,129,6,2002
11. Catch Me If You Can,https://www.imdb.com/title/tt0264464/?ref_=sr_t_11,2002,2h 21m,PG-13,8.1,1.1M,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",52000000.0,352114312,164615351,30053627,['Steven Spielberg'],"['Frank Abagnale Jr.', 'Stan Redding', 'Jeff Nathanson']","['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken']","['Caper', 'Coming-of-Age', 'Docudrama', 'Globetrotting Adventure', 'Period Drama', 'True Crime', 'Biography', 'Crime', 'Drama']","['United States', 'Canada']","['Alcatraz Prison, Alcatraz Island, San Francisco Bay, California, USA']","['Dreamworks Pictures', 'Kemp Company', 'Splendid Pictures']","['English', 'French']",16,46,2,2002
12. Die Another Day,https://www.imdb.com/title/tt0246460/?ref_=sr_t_12,2002,2h 13m,PG-13,6.1,233K,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",142000000.0,431971781,160942139,47072040,['Lee Tamahori'],"['Ian Fleming', 'Neal Purvis', 'Robert Wade']","['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States', 'Spain']","['Avenida Duque de Nájera, Puerta de La Caleta, Cádiz, Andalucía, Spain']","['Eon Productions', 'Danjaq', 'Metro-Goldwyn-Mayer (MGM)']","['English', 'Korean', 'Cantonese', 'Spanish', 'German', 'Icelandic', 'Italian', 'Arabic']",6,36,0,2002
