Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
29. Khartoum,https://www.imdb.com/title/tt0060588/?ref_=sr_t_29,1966,2h 8m,Approved,6.8,8.6K,"In the Sudan, in 1884 to 1885, Egyptian forces led by British General Charles ""Chinese"" Gordon (Charlton Heston) defend Khartoum against an invading Muslim Army led by a religious fanatic, Mohammed Ahmed el Mahdi (Sir Laurence Olivier)."
30. A Funny Thing Happened on the Way to the Forum,https://www.imdb.com/title/tt0060438/?ref_=sr_t_30,1966,1h 39m,Approved,6.8,10K,"A wily Roman slave schemes to earn his freedom by romantically uniting his master with a courtesan. But matters get complicated and he ends up dragging in his neighbors around him, leading to chaos."
31. Waco,https://www.imdb.com/title/tt0061169/?ref_=sr_t_31,1966,1h 25m,Approved,5.4,384,A lawless town asks the state governor to pardon an imprisoned gunfighter in order to hire him as sheriff but various factions plan to kill the new sheriff and take over the town.
32. How to Steal a Million,https://www.imdb.com/title/tt0060522/?ref_=sr_t_32,1966,2h 3m,Approved,7.5,31K,The daughter of an art forger teams up with a burglar to steal one of her father's forgeries and protect his secret.
33. The Silencers,https://www.imdb.com/title/tt0060980/?ref_=sr_t_33,1966,1h 42m,TV-PG,5.9,4K,Retired secret agent Matt Helm is re-activated in order to stop an evil organization from starting WWIII by exploding an atomic bomb over the USA.
34. Manos: The Hands of Fate,https://www.imdb.com/title/tt0060666/?ref_=sr_t_34,1966,1h 10m,Not Rated,1.7,38K,"A family gets lost on the road and stumbles upon a hidden, underground, devil-worshiping cult led by the fearsome Master and his servant Torgo."
35. Cul-de-sac,https://www.imdb.com/title/tt0060268/?ref_=sr_t_35,1966,1h 52m,Not Rated,7.0,14K,"In search of help, two wounded gangsters on the run find refuge in the secluded castle of a feeble man and his wife; however, under the point of a gun, nothing is what it seems."
36. Return of the Seven,https://www.imdb.com/title/tt0060897/?ref_=sr_t_36,1966,1h 35m,Unrated,5.5,5.1K,"Two survivors of the original Magnificent Seven, Chris and Vin, recruit four new members to re-form the outfit and defend several Mexican villages from vicious bandits."
37. The Blue Max,https://www.imdb.com/title/tt0060177/?ref_=sr_t_37,1966,2h 36m,Approved,7.1,7.9K,"A young pilot in the German air force of 1918, disliked as lower-class and unchivalrous, tries ambitiously to earn the medal offered for 20 kills."
38. The Russians Are Coming the Russians Are Coming,https://www.imdb.com/title/tt0060921/?ref_=sr_t_38,1966,2h 6m,Approved,7.0,11K,"Without hostile intent, a Soviet submarine runs aground off New England. Men are sent for a boat, but many villagers go into a tizzy, risking bloodshed."
39. Grand Prix,https://www.imdb.com/title/tt0060472/?ref_=sr_t_39,1966,2h 56m,Approved,7.2,11K,"American Grand Prix driver Pete Aron is fired by his Jordan-BRM racing team after a crash at Monaco that injures his British teammate, Scott Stoddard."
40. Torn Curtain,https://www.imdb.com/title/tt0061107/?ref_=sr_t_40,1966,2h 8m,PG,6.6,30K,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to steal a formula before planning an escape back to the West.
41. The Group,https://www.imdb.com/title/tt0060479/?ref_=sr_t_41,1966,2h 30m,Approved,6.5,2.2K,Eight inseparable college friends become involved in widely differing lifestyles after graduation.
42. Incident at Phantom Hill,https://www.imdb.com/title/tt0060537/?ref_=sr_t_42,1966,1h 28m,Approved,6.2,610,"After a convoy carrying a million dollars in gold is ambushed, an army captain is sent on a secret mission to retrieve the bullion with the reluctant help of one of the robbers."
43. Chelsea Girls,https://www.imdb.com/title/tt0061465/?ref_=sr_t_43,1966,3h 30m,Unrated,5.7,1.6K,"Lacking a formal narrative, Warhol's art house classic follows various residents of the Chelsea Hotel in 1966 New York City, presented in a split screen with a single audio track in conjunction with one side of screen."
44. The Bible in the Beginning...,https://www.imdb.com/title/tt0060164/?ref_=sr_t_44,1966,2h 54m,G,6.2,6.5K,"Extravagant production of the first part of the book of Genesis. Its main highlights are the Garden of Eden, the first brothers, Noah and his family obeying God to build an ark for the Flood and Abraham's attempted sacrifice of Isaac."
45. Alfie,https://www.imdb.com/title/tt0060086/?ref_=sr_t_45,1966,1h 54m,PG,7.0,16K,Unrepentant ladies' man Alfie Elkins gradually begins to understand the consequences of his lifestyle in 1960s London.
46. A Man and a Woman,https://www.imdb.com/title/tt0061138/?ref_=sr_t_46,1966,1h 42m,Approved,7.5,12K,"A widow and a widower find their relationship developing into love, but their past tragedies prove hard to overcome, causing them to proceed with utmost delicacy."
47. The Fortune Cookie,https://www.imdb.com/title/tt0060424/?ref_=sr_t_47,1966,2h 5m,Approved,7.2,16K,A crooked lawyer persuades his brother-in-law to feign a serious injury in order to collect a big insurance payout.
"48. Lt. Robin Crusoe, U.S.N.",https://www.imdb.com/title/tt0060640/?ref_=sr_t_48,1966,1h 50m,G,5.8,1.6K,A Navy pilot is marooned on an island with a headhunter's daughter and outcast tribal women.
49. Cast a Giant Shadow,https://www.imdb.com/title/tt0060218/?ref_=sr_t_49,1966,2h 26m,Approved,6.3,4K,"In 1947, following the U.N. decision to split British Palestine into separate Jewish and Arab states, a former U.S. Army officer is recruited by the Jews to reorganize the Haganah."
50. Night Games,https://www.imdb.com/title/tt0060740/?ref_=sr_t_50,1966,1h 45m,Not Rated,6.3,795,The story about a man who's trying to get rid of his memories from his past. He grew up in an upper-class family in a castle and now revisits the castle with his fiancee.
51. Island of Terror,https://www.imdb.com/title/tt0060548/?ref_=sr_t_51,1966,1h 29m,Approved,6.1,4.2K,An isolated remote island community is threatened by an attack by tentacled silicates which liquefy and digest bone and tissue.
52. Don't Look Now... We're Being Shot At!,https://www.imdb.com/title/tt0060474/?ref_=sr_t_52,1966,2h 12m,G,7.9,21K,Several ordinary Frenchmen go on an epic voyage through the occupied country to the free zone as they help British pilots avoid German captivity.
53. This Property Is Condemned,https://www.imdb.com/title/tt0061089/?ref_=sr_t_53,1966,1h 50m,Unrated,7.0,6.5K,"The dramatic love story of small-town Mississippi girl Alva Starr and railroad official Owen Legate, set during the Great Depression."
54. Hawaii,https://www.imdb.com/title/tt0060491/?ref_=sr_t_54,1966,3h 9m,Approved,6.5,3.8K,"An American missionary and his wife travel to the exotic island kingdom of Hawaii, intent on converting the natives. But the clash between the two cultures is too great and instead of understanding there comes tragedy."
55. The Glass Bottom Boat,https://www.imdb.com/title/tt0060463/?ref_=sr_t_55,1966,1h 50m,Approved,6.4,5.4K,"After a series of misunderstandings, the head of an aerospace research laboratory begins to suspect that his new girlfriend is a Russian spy."
56. Georgy Girl,https://www.imdb.com/title/tt0060453/?ref_=sr_t_56,1966,1h 39m,Approved,6.9,4.4K,"A young woman juggles an unwanted suitor's advances and her desire for an exciting life, envying her free-spirited roommate's social whirlwind."
57. Incubus,https://www.imdb.com/title/tt0059311/?ref_=sr_t_57,1966,1h 14m,Unrated,6.1,2.2K,"On a strange island inhabited by demons and spirits, a man battles the forces of evil."
58. Walk Don't Run,https://www.imdb.com/title/tt0061170/?ref_=sr_t_58,1966,1h 54m,Approved,6.6,4.7K,"During the housing shortage of the Summer Olympic Games in 1964, two men and a woman share a small apartment in Tokyo, and the older man soon starts playing Cupid to the younger pair."
59. Nevada Smith,https://www.imdb.com/title/tt0060748/?ref_=sr_t_59,1966,2h 8m,Approved,6.9,9.4K,A half-American Indian / half-Caucasian young man evolves into a hardened killer as he tracks down the men who murdered his parents.
60. Mondo Topless,https://www.imdb.com/title/tt0060712/?ref_=sr_t_60,1966,1h,X,4.8,1.4K,Completely topless. Completely uninhibited. The craze that began in San Francisco is now exploding across the USA and Europe.
61. The Ghost and Mr. Chicken,https://www.imdb.com/title/tt0059221/?ref_=sr_t_61,1966,1h 30m,Approved,7.2,7.9K,A timid typesetter hasn't a ghost of a chance of becoming a reporter - until he decides to solve a murder mystery and ends up spending a fright-filled night in a haunted house.
62. The Shooting,https://www.imdb.com/title/tt0062262/?ref_=sr_t_62,1966,1h 22m,G,6.4,6.8K,A mysterious woman persuades two cowboys to help her in a revenge scheme.
63. Arabesque,https://www.imdb.com/title/tt0060121/?ref_=sr_t_63,1966,1h 45m,Approved,6.4,8.5K,"International intrigue in London, involving an American university professor, an Arab prime minister, a ruthless businessman, a beautiful spy, and hieroglyphics."
64. Is Paris Burning?,https://www.imdb.com/title/tt0060814/?ref_=sr_t_64,1966,2h 53m,Approved,6.8,5.4K,"August 1944. The Allies are approaching Paris and resistance groups within the city start to plan an uprising against the Germans. However, Hitler wants the city destroyed if it looks like the Allies will take it."
65. Dracula: Prince of Darkness,https://www.imdb.com/title/tt0059127/?ref_=sr_t_65,1966,1h 30m,Approved,6.6,11K,"Ten years after his demise, Count Dracula is resurrected by his servant and preys on four unsuspecting English tourists who have taken shelter in his castle."
66. Frankie and Johnny,https://www.imdb.com/title/tt0060429/?ref_=sr_t_66,1966,1h 27m,Approved,5.5,2.5K,"A riverboat singer with a weakness for gambling wants to find his lucky redhead, but his girlfriend Frankie is not amused."
67. Born Free,https://www.imdb.com/title/tt0060182/?ref_=sr_t_67,1966,1h 35m,PG,7.2,7.2K,"The story of George and Joy Adamson and the orphaned lion cub, Elsa, they adopt."
68. Our Man Flint,https://www.imdb.com/title/tt0059557/?ref_=sr_t_68,1966,1h 48m,Approved,6.4,7.3K,"When scientists use eco-terrorism to impose their will on the world by affecting extremes in the weather, Intelligence Chief Cramden calls in top agent Derek Flint."
69. The War of the Gargantuas,https://www.imdb.com/title/tt0060440/?ref_=sr_t_69,1966,1h 32m,G,6.2,3.7K,"A giant, cannibalistic humanoid's rampage through Tokyo is halted by his more docile twin, but neither their reunion nor their scientist caretakers can prevent their eventual duel."
"70. Kill, Baby... Kill!",https://www.imdb.com/title/tt0060794/?ref_=sr_t_70,1966,1h 23m,GP,6.9,8K,"A Carpathian village is haunted by the ghost of a murderous little girl, prompting a coroner and a medical student to uncover her secrets while a witch attempts to protect the villagers."
71. Triple Cross,https://www.imdb.com/title/tt0061647/?ref_=sr_t_71,1966,2h 20m,PG,6.3,3.3K,"During WW2, convicted bank robber Eddie Chapman becomes a triple agent working for both the British and the Germans."
72. The Sword of Doom,https://www.imdb.com/title/tt0060277/?ref_=sr_t_72,1966,2h,Not Rated,7.9,13K,"Through his unconscionable actions against others, a sociopath samurai builds a trail of vendettas that follow him closely."
73. Carry on Screaming!,https://www.imdb.com/title/tt0060214/?ref_=sr_t_73,1966,1h 37m,Not Rated,6.7,6K,The sinister Dr Watt has an evil scheme going. He's kidnapping beautiful young women and turning them into mannequins to sell to local stores.
74. The War Game,https://www.imdb.com/title/tt0059894/?ref_=sr_t_74,1966,48m,,7.9,7.5K,A docudrama depicting a hypothetical nuclear attack on Britain.
75. Penelope,https://www.imdb.com/title/tt0060818/?ref_=sr_t_75,1966,1h 37m,Approved,6.2,2.3K,"Comedy about a flighty, bored, kleptomaniac wife of a banker who robs her husband's bank of $60,000."
76. The Family Way,https://www.imdb.com/title/tt0060395/?ref_=sr_t_76,1966,1h 55m,Approved,7.3,2K,"Compassionate look at the troubles of two young newlyweds, whose marriage has yet to be consummated."
77. Modesty Blaise,https://www.imdb.com/title/tt0060708/?ref_=sr_t_77,1966,1h 59m,,5.0,3.3K,"Stylish ex-con Modesty Blaise and her partner Willie Garvin are tasked by the British Secret Service with preventing her rival Gabriel from stealing diamonds that are to be delivered to her adoptive father, a Sheikh."
78. The Ugly Dachshund,https://www.imdb.com/title/tt0061135/?ref_=sr_t_78,1966,1h 33m,Approved,6.5,4.8K,The Garrisons live with a Great Dane who thinks he's a dainty dachshund. His identity crisis results in an uproarious series of household crises that reduce the Garrisons' house to shambles.
79. Gambit,https://www.imdb.com/title/tt0060445/?ref_=sr_t_79,1966,1h 49m,Approved,7.0,7.1K,"An English cat burglar needs a Eurasian dancer's help to pull off the perfect heist, but even the most foolproof schemes have a way of backfiring."
80. Stagecoach,https://www.imdb.com/title/tt0061024/?ref_=sr_t_80,1966,1h 55m,Approved,6.1,2.4K,"On the stagecoach to Cheyenne, a mixed group of passengers must work together to survive the arduous journey and the Indian attacks."
81. The Face of Another,https://www.imdb.com/title/tt0061065/?ref_=sr_t_81,1966,2h 4m,Not Rated,7.9,11K,"A businessman with a disfigured face obtains a lifelike mask from his doctor, but the mask starts altering his personality."
"82. Paradise, Hawaiian Style",https://www.imdb.com/title/tt0059563/?ref_=sr_t_82,1966,1h 31m,G,5.4,2.5K,"Rick Richards is a helicopter pilot who wants to set up a charter flying service in Hawaii -- along the way he makes some friends, including a young Hawaiian girl and her father, romances Judy Hudson, and sings a few songs."
83. Spinout,https://www.imdb.com/title/tt0061015/?ref_=sr_t_83,1966,1h 33m,Approved,5.8,2.5K,Band singer/race driver Mike McCoy must choose between marrying a beautiful rich girl and driving her father's car in a prestigious race.
84. A Big Hand for the Little Lady,https://www.imdb.com/title/tt0060165/?ref_=sr_t_84,1966,1h 35m,Approved,7.3,4.9K,"Comedy western in which a traveler bets more money than he can afford in a poker game, and unusual events follow."
85. Lord Love a Duck,https://www.imdb.com/title/tt0060636/?ref_=sr_t_85,1966,1h 45m,Not Rated,6.3,1.8K,"A bright satirical comedy about an innocent high school girl granted her wishes by a student prodigy. A broad satire of teenage culture in the sixties, its targets ranging from progressive education to beach movies."
86. Eye of the Devil,https://www.imdb.com/title/tt0061634/?ref_=sr_t_86,1966,1h 36m,Approved,6.1,3.4K,Workers employed at a French vineyard quietly follow old pagan rituals that call for the life of the marquis owner to save his crops during dry seasons.
87. Funeral in Berlin,https://www.imdb.com/title/tt0060437/?ref_=sr_t_87,1966,1h 42m,Not Rated,6.8,8.1K,"Sent to East Berlin to retrieve a Communist defector, British spy Harry Palmer suspects the situation is not what his superiors believe it to be."
88. Navajo Joe,https://www.imdb.com/title/tt0061587/?ref_=sr_t_88,1966,1h 33m,Approved,6.3,4.8K,A Native American warrior seeks revenge on the gang of sadistic scalphunters-turned-bank robbers who massacred his tribe.
89. The Appaloosa,https://www.imdb.com/title/tt0060120/?ref_=sr_t_89,1966,1h 38m,Approved,6.2,3.7K,Man tries to recover a horse stolen from him by a Mexican bandit.
90. The Navy vs. the Night Monsters,https://www.imdb.com/title/tt0060741/?ref_=sr_t_90,1966,1h 27m,Not Rated,3.7,844,Beware of the Night Crawlers ... their clutches will disintegrate you!
91. The Reptile,https://www.imdb.com/title/tt0060893/?ref_=sr_t_91,1966,1h 30m,Approved,6.1,4.2K,"In a Cornish village, various locals die from mysterious snake bites, but the coroner rules the deaths as heart attacks, until a family of newcomers starts an investigation."
92. Murderers' Row,https://www.imdb.com/title/tt0060728/?ref_=sr_t_92,1966,1h 45m,Approved,5.8,2.6K,Handsome top-secret American agent Matt Helm must recover a laser-weapons inventor who has been kidnapped by arch-villain Julian Wall.
"93. Munster, Go Home!",https://www.imdb.com/title/tt0060726/?ref_=sr_t_93,1966,1h 36m,Approved,6.4,3.2K,The Munsters travel to England after Herman discovers he's the new Lord of the Munster Hall.
94. The Rare Breed,https://www.imdb.com/title/tt0060884/?ref_=sr_t_94,1966,1h 37m,Approved,6.3,4.1K,"An English woman and her daughter enlist the aid of a cowboy to try and get their hardy hornless bull to mate with the longhorns of Texas, but have to overcome greedy criminals and the natural elements."
"95. What's Up, Tiger Lily?",https://www.imdb.com/title/tt0061177/?ref_=sr_t_95,1966,1h 20m,PG,5.8,10K,"Woody Allen re-dubs the Japanese spy film Kokusai himitsu keisatsu: Kagi no kagi (1965), turning it into a comedy about an agent pursuing the world's greatest egg salad recipe."
96. Red Tomahawk,https://www.imdb.com/title/tt0062182/?ref_=sr_t_96,1966,1h 22m,Approved,5.1,195,An army captain tries to convince the inhabitants of a village to hand him over two machine-guns so he can attack the indians.
97. Africa: Blood and Guts,https://www.imdb.com/title/tt0060073/?ref_=sr_t_97,1966,2h 2m,R,7.0,2K,"The cruel acts of animal poaching and violence, executions, and tribal slaughtering, all taking place on the African continent."
98. You're a Big Boy Now,https://www.imdb.com/title/tt0061209/?ref_=sr_t_98,1966,1h 36m,TV-MA,6.0,2.1K,"Confused post-teenage virgin Bernard Chanticleer moves to New York City, falls for cold-hearted inscrutable go-go dancer Barbara Darling, then finds true love with a loyal lass."
99. Black Girl,https://www.imdb.com/title/tt0060758/?ref_=sr_t_99,1966,1h 5m,Not Rated,7.4,6.5K,A black girl from Senegal becomes a servant in France.
100. The Swinger,https://www.imdb.com/title/tt0061052/?ref_=sr_t_100,1966,1h 21m,Not Rated,5.2,590,An authoress writes a steaming sex-novel and proceeds to live out her heroine's adventures.
