Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Dawn of the Planet of the Apes,https://www.imdb.com/title/tt2103281/?ref_=sr_t_11,2014,2h 10m,PG-13,7.6,497K,The fragile peace between apes and humans is threatened as mistrust and betrayal threaten to plunge both tribes into a war for dominance over the Earth.,170000000,710644566,208545589,72611427,['Matt Reeves'],"['Mark Bomback', 'Rick Jaffa', 'Amanda Silver']","['Gary Oldman', 'Keri Russell', 'Andy Serkis']","['Dystopian Sci-Fi', 'Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom', 'Canada']","['Vancouver, British Columbia, Canada']","['Twentieth Century Fox', 'Chernin Entertainment', 'Ingenious Media']","['English', 'American Sign Language']",17,48,1,2014
12. The Amazing Spider-Man 2,https://www.imdb.com/title/tt1872181/?ref_=sr_t_12,2014,2h 22m,PG-13,6.6,557K,"When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones.",200000000,716916608,203605622,91608337,['Marc Webb'],"['Alex Kurtzman', 'Roberto Orci', 'Jeff Pinkner']","['Andrew Garfield', 'Emma Stone', 'Jamie Foxx']","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Rochester, New York, USA']","['Columbia Pictures', 'Marvel Entertainment', 'Avi Arad Productions']",['English'],4,30,0,2014
13. Interstellar,https://www.imdb.com/title/tt0816692/?ref_=sr_t_13,2014,2h 49m,PG-13,8.7,2.3M,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",165000000,759422807,203227580,47510360,['Christopher Nolan'],"['Jonathan Nolan', 'Christopher Nolan']","['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain']","['Adventure Epic', 'Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Drama', 'Sci-Fi']","['United States', 'United Kingdom', 'Canada']",['Iceland'],"['Paramount Pictures', 'Warner Bros.', 'Legendary Entertainment']",['English'],44,148,1,2014
14. Godzilla,https://www.imdb.com/title/tt0831387/?ref_=sr_t_14,2014,2h 3m,PG-13,6.4,452K,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.",160000000,524978362,200676069,93188384,['Gareth Edwards'],"['Dave Callaham', 'Max Borenstein']","['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Bryan Cranston']","['Dinosaur Adventure', 'Disaster', 'Kaiju', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['United States', 'Japan']","['Vancouver, British Columbia, Canada']","['Warner Bros.', 'Legendary Entertainment', 'Disruption Entertainment']","['English', 'Japanese']",7,31,0,2014
15. 22 Jump Street,https://www.imdb.com/title/tt2294449/?ref_=sr_t_15,2014,1h 52m,R,7.0,419K,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.",50000000,331333876,191719337,57071445,"['Phil Lord', 'Christopher Miller']","['Michael Bacall', 'Oren Uziel', 'Rodney Rothman']","['Channing Tatum', 'Jonah Hill', 'Ice Cube']","['Buddy Cop', 'Action', 'Comedy', 'Crime']",['United States'],"['San Juan, Puerto Rico']","['Columbia Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'LStar Capital']","['English', 'Spanish', 'Ukrainian']",7,25,0,2014
16. Teenage Mutant Ninja Turtles,https://www.imdb.com/title/tt1291150/?ref_=sr_t_16,2014,1h 41m,PG-13,5.8,224K,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",125000000,485004754,191204754,65575105,['Jonathan Liebesman'],"['Josh Appelbaum', 'André Nemec', 'Evan Daugherty']","['Megan Fox', 'Will Arnett', 'William Fichtner']","['Samurai', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Sci-Fi']",['United States'],"['Playa Vista, California, USA']","['Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes']","['English', 'Japanese']",0,11,0,2014
17. How to Train Your Dragon 2,https://www.imdb.com/title/tt1646971/?ref_=sr_t_17,2014,1h 42m,PG,7.8,377K,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",145000000,621537519,177002924,49451322,['Dean DeBlois'],"['Dean DeBlois', 'Cressida Cowell']","['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler']","['Computer Animation', 'Teen Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'India']",[],"['DreamWorks Animation', 'Mad Hatter Entertainment']",['English'],15,61,1,2014
18. Gone Girl,https://www.imdb.com/title/tt2267998/?ref_=sr_t_18,2014,2h 29m,R,8.1,1.1M,The husband of a missing woman becomes the chief suspect in her disappearance.,61000000,370890259,167767189,37513109,['David Fincher'],['Gillian Flynn'],"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris']","['Erotic Thriller', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Tragedy', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Cape Girardeau, Missouri, USA']","['Twentieth Century Fox', 'New Regency Productions', 'TSG Entertainment']",['English'],64,188,1,2014
19. Divergent,https://www.imdb.com/title/tt1840309/?ref_=sr_t_19,2014,2h 19m,PG-13,6.6,502K,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",85000000,288885818,150947895,54607747,['Neil Burger'],"['Evan Daugherty', 'Vanessa Taylor', 'Veronica Roth']","['Shailene Woodley', 'Theo James', 'Kate Winslet']","['Dystopian Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi']",['United States'],"['Chicago, Illinois, USA']","['Summit Entertainment', 'Red Wagon Entertainment']","['English', 'Spanish']",7,11,0,2014
20. Neighbors,https://www.imdb.com/title/tt2004420/?ref_=sr_t_20,2014,1h 37m,R,6.3,336K,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down.",18000000,270665134,150157400,49033915,['Nicholas Stoller'],"['Andrew Jay Cohen', ""Brendan O'Brien""]","['Seth Rogen', 'Rose Byrne', 'Zac Efron']",['Comedy'],['United States'],"['Los Angeles, California, USA']","['Good Universe', 'Point Grey Pictures']","['English', 'Ukrainian']",7,11,0,2014
21. Ride Along,https://www.imdb.com/title/tt1408253/?ref_=sr_t_21,2014,1h 39m,PG-13,6.1,126K,"Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta.",25000000,154468902,134938200,41516170,['Tim Story'],"['Greg Coolidge', 'Jason Mantzoukas', 'Phil Hay']","['Ice Cube', 'Kevin Hart', 'Tika Sumpter']","['Buddy Cop', 'Action', 'Comedy', 'Crime']",['United States'],"['Atlanta, Georgia, USA']","['Universal Pictures', 'Relativity Media', 'Cube Vision']","['English', 'Ukrainian']",0,7,0,2014
22. Rio 2,https://www.imdb.com/title/tt2357291/?ref_=sr_t_22,2014,1h 41m,G,6.3,105K,"It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law.",103000000,498781117,131538435,39327869,['Carlos Saldanha'],"['Don Rhymer', 'Carlos Kotkin', 'Jenny Bicks']","['Jesse Eisenberg', 'Anne Hathaway', 'Jemaine Clement']","['Animal Adventure', 'Computer Animation', 'Jungle Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']","['United States', 'Iraq', 'Canada']",['Brazil'],"['Twentieth Century Fox Animation', 'Blue Sky Studios', 'FortyFour Studios']","['English', 'Portuguese']",2,24,0,2014
23. Kingsman: The Secret Service,https://www.imdb.com/title/tt2802144/?ref_=sr_t_23,2014,2h 9m,R,7.7,745K,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",81000000,414351546,128261724,36206331,['Matthew Vaughn'],"['Jane Goldman', 'Matthew Vaughn', 'Mark Millar']","['Colin Firth', 'Taron Egerton', 'Samuel L. Jackson']","['Gun Fu', 'Spy', 'Action', 'Adventure', 'Comedy', 'Thriller']","['United Kingdom', 'United States']","['Alexandra and Ainsworth Estate, Rowley Way, Camden, London, England, UK']","['Twentieth Century Fox', 'Marv Films', 'Cloudy Productions']","['English', 'Arabic', 'Swedish']",11,36,0,2014
24. Into the Woods,https://www.imdb.com/title/tt2180411/?ref_=sr_t_24,2014,2h 5m,PG,5.9,150K,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,50000000,212902959,128002372,31051923,['Rob Marshall'],"['James Lapine', 'Stephen Sondheim']","['Anna Kendrick', 'Meryl Streep', 'Chris Pine']","['Fairy Tale', 'Quest', 'Supernatural Fantasy', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']","['United States', 'Canada', 'Italy', 'United Kingdom']","['Windsor Great Park, Windsor, Berkshire, England, UK']","['BBL Motion Picture Studios', 'Lucamar Productions', 'Marc Platt Productions']",['English'],11,74,3,2014
25. Lucy,https://www.imdb.com/title/tt2872732/?ref_=sr_t_25,2014,1h 29m,R,6.4,552K,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",40000000,469058574,126663600,43899340,['Luc Besson'],['Luc Besson'],"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik']","['Action', 'Sci-Fi', 'Thriller']","['France', 'Germany', 'Taiwan', 'Canada']","['Taipei City, Taiwan']","['EuropaCorp', 'TF1 Films Production', 'Grive Productions']","['English', 'Mandarin', 'French', 'Italian', 'German', 'Spanish', 'Korean']",0,12,0,2014
26. The Fault in Our Stars,https://www.imdb.com/title/tt2582846/?ref_=sr_t_26,2014,2h 6m,PG-13,7.6,412K,"Hazel and Gus are teenagers who meet at a cancer support group and fall in love. They both share the same acerbic wit and a love of books, especially ""An Imperial Affliction"", so they embark on a journey to visit an author in Amsterdam.",12000000,307170119,124872350,48002523,['Josh Boone'],"['Scott Neustadter', 'Michael H. Weber', 'John Green']","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff']","['Coming-of-Age', 'Teen Drama', 'Teen Romance', 'Tragedy', 'Drama', 'Romance']",['United States'],"['Amsterdam, Noord-Holland, Netherlands']","['Fox 2000 Pictures', 'Temple Hill Entertainment', 'TSG Entertainment']",['English'],23,18,0,2014
27. Unbroken,https://www.imdb.com/title/tt1809398/?ref_=sr_t_27,2014,2h 17m,PG-13,7.2,189K,"After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.",65000000,161459297,115637895,30621445,['Angelina Jolie'],"['Joel Coen', 'Ethan Coen', 'Richard LaGravenese']","[""Jack O'Connell"", 'Miyavi', 'Domhnall Gleeson']","['Prison Drama', 'War Epic', 'Biography', 'Drama', 'Sport', 'War']","['United States', 'Japan']","['Blacktown International Sportspark, Blacktown, Sydney, New South Wales, Australia']","['3 Arts Entertainment', 'Jolie Pas', 'Legendary Entertainment']","['English', 'Japanese', 'Ukrainian', 'Italian']",14,33,3,2014
28. Night at the Museum: Secret of the Tomb,https://www.imdb.com/title/tt2692250/?ref_=sr_t_28,2014,1h 38m,PG,6.2,141K,"Larry Daley and his heroic friends embark on the greatest adventure of their lives, as they travel to London to save the magic that, after dark, allows the museum's exhibits to come to life.",127000000,363204635,113746621,17100520,['Shawn Levy'],"['David Guion', 'Michael Handelman', 'Mark Friedman']","['Ben Stiller', 'Robin Williams', 'Owen Wilson']","['Adventure', 'Comedy', 'Family', 'Fantasy']","['United Kingdom', 'United States']","['British Museum, Great Russell Street, Bloomsbury, London, England, UK']","['Twentieth Century Fox', '21 Laps Entertainment', '1492 Pictures']",['English'],0,5,0,2014
29. Mr. Peabody & Sherman,https://www.imdb.com/title/tt0864835/?ref_=sr_t_29,2014,1h 32m,PG,6.8,80K,"Sherman, a young boy, misuses a time machine made by his scientist father Mr. Peabody and causes the world history to go haywire. It is now up to Mr. Peabody to rescue his son and the world.",145000000,275698039,111506430,32207057,['Rob Minkoff'],"['Jay Ward', 'Craig Wright', 'Robert Ben Garant']","['Ty Burrell', 'Max Charles', 'Stephen Colbert']","['Computer Animation', 'Time Travel', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'History', 'Sci-Fi']","['United States', 'India']",[],"['Bullwinkle Studios', 'Classic Media Productions', 'DreamWorks Animation']",['English'],2,16,0,2014
30. 300: Rise of an Empire,https://www.imdb.com/title/tt1253863/?ref_=sr_t_30,2014,1h 42m,R,6.2,322K,"Greek general Themistocles of Athens leads the naval charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",110000000,337580051,106580051,45038460,['Noam Murro'],"['Zack Snyder', 'Kurt Johnstad', 'Frank Miller']","['Sullivan Stapleton', 'Eva Green', 'Lena Headey']","['Action Epic', 'Epic', 'Sword & Sandal', 'Action', 'Drama']","['United States', 'Bulgaria']","['New Boyana Film Studios, Sofia, Bulgaria']","['Warner Bros.', 'Legendary Entertainment', 'Cruel & Unusual Films']",['English'],2,7,0,2014
31. The Maze Runner,https://www.imdb.com/title/tt1790864/?ref_=sr_t_31,2014,1h 53m,PG-13,6.8,530K,"Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",34000000,348319861,102427862,32512804,['Wes Ball'],"['Noah Oppenheim', 'Grant Pierce Myers', 'T.S. Nowlin']","[""Dylan O'Brien"", 'Kaya Scodelario', 'Will Poulter']","['Suspense Mystery', 'Mystery', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom']","['Baton Rouge, Louisiana, USA']","['Twentieth Century Fox', 'Gotham Group', 'Temple Hill Entertainment']",['English'],4,12,0,2014
32. The Equalizer,https://www.imdb.com/title/tt0455944/?ref_=sr_t_32,2014,2h 12m,R,7.3,440K,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,55000000,192330738,101530738,34137828,['Antoine Fuqua'],"['Richard Wenk', 'Michael Sloan', 'Richard Lindheim']","['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz']","['One-Person Army Action', 'Action', 'Crime', 'Thriller']",['United States'],"['Haverhill, Massachusetts, USA']","['Columbia Pictures', 'LStar Capital', 'Village Roadshow Pictures']","['English', 'Russian', 'Spanish', 'German', 'Ukrainian']",0,9,0,2014
33. Noah,https://www.imdb.com/title/tt1959490/?ref_=sr_t_33,2014,2h 18m,PG-13,5.8,271K,Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,125000000,359200044,101200044,43720472,['Darren Aronofsky'],"['Darren Aronofsky', 'Ari Handel']","['Russell Crowe', 'Jennifer Connelly', 'Anthony Hopkins']","['Epic', 'Action', 'Adventure', 'Drama']",['United States'],"['Fossvogur, Reykjavík, Iceland']","['Paramount Pictures', 'New Regency Productions', 'Protozoa Pictures']",['English'],0,19,0,2014
34. Edge of Tomorrow,https://www.imdb.com/title/tt1631867/?ref_=sr_t_34,2014,1h 53m,PG-13,7.9,765K,A man fighting in a war against aliens must relive the same day every time he dies until he can find a way to stop their power source with the help of an elite soldier.,178000000,377044245,100206256,28760246,['Doug Liman'],"['Christopher McQuarrie', 'Jez Butterworth', 'John-Henry Butterworth']","['Tom Cruise', 'Emily Blunt', 'Bill Paxton']","['Alien Invasion', 'Dystopian Sci-Fi', 'Sci-Fi Epic', 'Time Travel', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Canada', 'India']","['Trafalgar Square, Westminster, Greater London, England, UK']","['Warner Bros.', 'Village Roadshow Pictures', 'RatPac-Dune Entertainment']",['English'],11,38,0,2014
35. Non-Stop,https://www.imdb.com/title/tt2024469/?ref_=sr_t_35,2014,1h 46m,PG-13,6.9,281K,"An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes.",50000000,222809600,92168600,28875635,['Jaume Collet-Serra'],"['John W. Richardson', 'Christopher Roach', 'Ryan Engle']","['Liam Neeson', 'Julianne Moore', 'Scoot McNairy']","['Psychological Thriller', 'Action', 'Mystery', 'Thriller']","['United Kingdom', 'France', 'United States', 'Canada']","['New York City, New York, USA']","['StudioCanal', 'Anton', 'Silver Pictures']","['English', 'German']",0,0,0,2014
36. Heaven Is for Real,https://www.imdb.com/title/tt1929263/?ref_=sr_t_36,2014,1h 39m,PG,5.9,29K,"A small-town father must find the courage and conviction to share his son's extraordinary, life-changing experience with the world.",12000000,101982712,91443253,22522221,['Randall Wallace'],"['Randall Wallace', 'Chris Parker', 'Todd Burpo']","['Greg Kinnear', 'Kelly Reilly', 'Thomas Haden Church']","['Biography', 'Drama', 'Family']","['United States', 'Canada']","['Winnipeg, Manitoba, Canada']","['TriStar Pictures', 'Roth Films', 'Screen Gems']",['English'],0,5,0,2014
37. The Imitation Game,https://www.imdb.com/title/tt2084970/?ref_=sr_t_37,2014,1h 54m,PG-13,8.0,847K,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",14000000,233555708,91125683,479352,['Morten Tyldum'],"['Graham Moore', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode']","['Period Drama', 'Psychological Drama', 'Tragedy', 'Biography', 'Drama', 'Thriller', 'War']",['United States'],"['Sherborne School, Sherborne, Dorset, England, UK']","['Black Bear', 'Bristol Automotive']","['English', 'German']",49,165,1,2014
38. Taken 3,https://www.imdb.com/title/tt2446042/?ref_=sr_t_38,2014,1h 48m,PG-13,6.0,209K,"Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.",48000000,326479141,89256424,39201657,['Olivier Megaton'],"['Luc Besson', 'Robert Mark Kamen']","['Liam Neeson', 'Forest Whitaker', 'Maggie Grace']","['Action', 'Thriller']","['France', 'Spain', 'United States']","['Atlanta, Georgia, USA']","['EuropaCorp', 'M6 Films', 'Canal+']","['English', 'Russian']",3,3,0,2014
39. Dumb and Dumber To,https://www.imdb.com/title/tt2096672/?ref_=sr_t_39,2014,1h 49m,PG-13,5.6,149K,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",40000000,169837010,86208010,36111775,"['Bobby Farrelly', 'Peter Farrelly']","['Sean Anders', 'John Morris', 'Peter Farrelly']","['Jim Carrey', 'Jeff Daniels', 'Rob Riggle']","['Buddy Comedy', 'Road Trip', 'Slapstick', 'Comedy']","['United States', 'Japan']","['Marietta Square, Marietta, Georgia, USA']","['Universal Pictures', 'Wessler Entertainment', 'Red Granite Pictures']","['English', 'Cantonese']",0,7,0,2014
40. Annie,https://www.imdb.com/title/tt1823664/?ref_=sr_t_40,2014,1h 58m,PG,5.4,42K,A foster kid who lives with her mean foster mom sees her life change when business tycoon and New York City mayoral candidate Will Stacks makes a thinly-veiled campaign move and takes her in.,65000000,136853506,85911262,15861939,['Will Gluck'],"['Will Gluck', 'Aline Brosh McKenna', 'Thomas Meehan']","['Quvenzhané Wallis', 'Cameron Diaz', 'Jamie Foxx']","['Comedy', 'Drama', 'Family', 'Musical']",['United States'],"['New York City, New York, USA']","['Columbia Pictures', 'Marcy Media', 'Olive Bridge Entertainment']",['English'],3,18,0,2014
