Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Batman,https://www.imdb.com/title/tt0096895/?ref_=sr_t_1,1989,2h 6m,PG-13,7.5,417K,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker."
2. Indiana Jones and the Last Crusade,https://www.imdb.com/title/tt0097576/?ref_=sr_t_2,1989,2h 7m,PG-13,8.2,832K,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
3. Lethal Weapon 2,https://www.imdb.com/title/tt0097733/?ref_=sr_t_3,1989,1h 54m,R,7.3,194K,Riggs and Murtaugh are on the trail of South African diplomats who are using their immunity to engage in criminal activities.
4. Look Who's Talking,https://www.imdb.com/title/tt0097778/?ref_=sr_t_4,1989,1h 33m,PG-13,5.9,88K,"After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. Meanwhile, the point-of-view of the newborn baby is narrated through voice-over."
"5. Honey, I Shrunk the Kids",https://www.imdb.com/title/tt0097523/?ref_=sr_t_5,1989,1h 33m,PG,6.4,171K,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.
6. Back to the Future Part II,https://www.imdb.com/title/tt0096874/?ref_=sr_t_6,1989,1h 48m,PG,7.8,592K,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip."
7. Ghostbusters II,https://www.imdb.com/title/tt0097428/?ref_=sr_t_7,1989,1h 48m,PG,6.6,232K,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.
8. The Little Mermaid,https://www.imdb.com/title/tt0097757/?ref_=sr_t_8,1989,1h 23m,G,7.6,299K,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.
9. Driving Miss Daisy,https://www.imdb.com/title/tt0097239/?ref_=sr_t_9,1989,1h 39m,PG,7.3,120K,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.
10. Parenthood,https://www.imdb.com/title/tt0098067/?ref_=sr_t_10,1989,2h 4m,PG-13,7.1,56K,Four Buckman siblings attempt to raise their children - each in their own different style - and deal with the joys and sorrows that the process brings.
11. Dead Poets Society,https://www.imdb.com/title/tt0097165/?ref_=sr_t_11,1989,2h 8m,PG,8.1,581K,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression."
12. When Harry Met Sally...,https://www.imdb.com/title/tt0098635/?ref_=sr_t_12,1989,1h 35m,R,7.7,253K,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship."
13. The War of the Roses,https://www.imdb.com/title/tt0098621/?ref_=sr_t_13,1989,1h 56m,R,6.8,59K,A married couple tries everything to drive each other out of the house in a vicious divorce battle.
14. Steel Magnolias,https://www.imdb.com/title/tt0098384/?ref_=sr_t_14,1989,1h 57m,PG,7.3,65K,"A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship, and welcome her into the fold."
15. National Lampoon's Christmas Vacation,https://www.imdb.com/title/tt0097958/?ref_=sr_t_15,1989,1h 37m,PG-13,7.5,234K,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.
16. Turner & Hooch,https://www.imdb.com/title/tt0098536/?ref_=sr_t_16,1989,1h 37m,PG,6.2,78K,A detective must adopt a rambunctious dog in order to help him find a killer.
17. Born on the Fourth of July,https://www.imdb.com/title/tt0096969/?ref_=sr_t_17,1989,2h 25m,R,7.2,119K,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country for which he fought."
18. Uncle Buck,https://www.imdb.com/title/tt0098554/?ref_=sr_t_18,1989,1h 40m,PG,7.1,113K,Laid back commitment-phobe Buck babysits his brother's rebellious teenage daughter and her cute younger brother and sister.
19. Field of Dreams,https://www.imdb.com/title/tt0097351/?ref_=sr_t_19,1989,1h 47m,PG,7.5,133K,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true."
20. Tango & Cash,https://www.imdb.com/title/tt0098439/?ref_=sr_t_20,1989,1h 44m,R,6.4,117K,"Framed by their ruthless arch-nemesis, a pair of mismatched LAPD officers must put their differences aside to get even with the brutal crime baron who sent them to rot in a maximum-security prison."
