Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Jaws,https://www.imdb.com/title/tt0073195/?ref_=sr_t_1,1975,2h 4m,PG,8.1,687K,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down."
2. The Rocky Horror Picture Show,https://www.imdb.com/title/tt0073629/?ref_=sr_t_2,1975,1h 40m,R,7.4,174K,A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.
3. One Flew Over the Cuckoo's Nest,https://www.imdb.com/title/tt0073486/?ref_=sr_t_3,1975,2h 13m,R,8.7,1.1M,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse."
4. Dog Day Afternoon,https://www.imdb.com/title/tt0072890/?ref_=sr_t_4,1975,2h 5m,R,8.0,280K,"Three amateur robbers plan to hold up a Brooklyn bank. A nice, simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
5. Shampoo,https://www.imdb.com/title/tt0073692/?ref_=sr_t_5,1975,1h 50m,R,6.4,15K,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie."
6. The Return of the Pink Panther,https://www.imdb.com/title/tt0072081/?ref_=sr_t_6,1975,1h 53m,G,7.0,31K,"Inspector Jacques Clouseau is put on the case when the Pink Panther diamond is stolen, with the Phantom's trademark glove the only clue."
7. Funny Lady,https://www.imdb.com/title/tt0073026/?ref_=sr_t_7,1975,2h 16m,PG,6.2,6.1K,Story of singer Fanny Brice's stormy relationship with showman Billy Rose.
8. The Apple Dumpling Gang,https://www.imdb.com/title/tt0072653/?ref_=sr_t_8,1975,1h 40m,G,6.4,6.8K,Three orphan children strike gold in 1878 California.
9. Tommy,https://www.imdb.com/title/tt0073812/?ref_=sr_t_9,1975,1h 51m,PG,6.6,23K,"A psychosomatically blind, deaf, and mute boy becomes a master pinball player and, subsequently, the figurehead of a cult."
10. Three Days of the Condor,https://www.imdb.com/title/tt0073802/?ref_=sr_t_10,1975,1h 57m,R,7.4,65K,"A bookish CIA researcher in Manhattan finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust."
11. Lucky Lady,https://www.imdb.com/title/tt0073317/?ref_=sr_t_11,1975,1h 58m,PG,5.2,1.4K,A trio of rum-runners during prohibition in the 1930s engage in a menage-a-trois after business hours.
12. The Great Waldo Pepper,https://www.imdb.com/title/tt0073075/?ref_=sr_t_12,1975,1h 47m,PG,6.7,6.8K,"After WW1, an ex-pilot takes up barn-storming and chance-meets a former German ace fighter pilot with whom he co-stars in Hollywood war movies depicting aerial dog-fights."
13. Love and Death,https://www.imdb.com/title/tt0073312/?ref_=sr_t_13,1975,1h 25m,PG,7.6,42K,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon."
14. Escape to Witch Mountain,https://www.imdb.com/title/tt0072951/?ref_=sr_t_14,1975,1h 37m,G,6.3,12K,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?
15. Once Is Not Enough,https://www.imdb.com/title/tt0073190/?ref_=sr_t_15,1975,2h 1m,R,4.7,942,"A young woman goes home to New York after a long stay in Europe. Her former schoolmate introduces her to the decadence of New York and she ultimately falls in love with an older man who's a stand-in for her father, before tragedy strikes."
16. The Eiger Sanction,https://www.imdb.com/title/tt0072926/?ref_=sr_t_16,1975,2h 9m,R,6.4,23K,"Classical art professor and collector Dr. Jonathan Hemlock, who doubles as a professional assassin, is coerced out of retirement to avenge the murder of an old friend."
17. French Connection II,https://www.imdb.com/title/tt0073018/?ref_=sr_t_17,1975,1h 59m,R,6.7,22K,"""Popeye"" Doyle travels to Marseille to find Alain Charnier, the drug smuggler who eluded him in New York."
18. The Smurfs and the Magic Flute,https://www.imdb.com/title/tt0074539/?ref_=sr_t_18,1975,1h 29m,G,5.9,1.5K,"A villain named McCreep steals the Smurfs' magic flute, an instrument that makes people dance wildly, and uses it to rob them. The Smurf King sends out Peewit to track down the thief and retrieve the flute."
"19. Give 'em Hell, Harry!",https://www.imdb.com/title/tt0073053/?ref_=sr_t_19,1975,1h 44m,PG,7.3,600,One-man show about the presidency of Harry S. Truman.
20. Nashville,https://www.imdb.com/title/tt0073440/?ref_=sr_t_20,1975,2h 40m,R,7.6,30K,"Over the course of a few hectic days, numerous interrelated people prepare for a political convention."
21. Bug,https://www.imdb.com/title/tt0072750/?ref_=sr_t_21,1975,1h 39m,PG,5.2,2.7K,"An earthquake releases a strain of mutant cockroaches with the ability to start fires, which proceed to cause destructive chaos in a small town. The studies carried out by scientist James Parmiter, however, reveal an intent with much more far-reaching consequences."
22. Monty Python and the Holy Grail,https://www.imdb.com/title/tt0071853/?ref_=sr_t_22,1975,1h 31m,PG,8.2,583K,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles."
23. Framed,https://www.imdb.com/title/tt0073015/?ref_=sr_t_23,1975,1h 46m,R,6.4,793,"A gambler kills a sheriff in self defense. But as everyone in conspiring against him, he is condemned to a long sentence in prison."
24. At Long Last Love,https://www.imdb.com/title/tt0072665/?ref_=sr_t_24,1975,1h 58m,G,5.3,1.5K,"Four socialite old friends unexpectedly clash, and switch partners during a party and attempt to make each other jealous."
25. The Passenger,https://www.imdb.com/title/tt0073580/?ref_=sr_t_25,1975,2h 6m,PG,7.5,27K,"Unable to find the war he's been asked to cover, a frustrated war correspondent takes the risky path of co-opting the identity of a dead arms-deal acquaintance."
26. The Giant Spider Invasion,https://www.imdb.com/title/tt0073043/?ref_=sr_t_26,1975,1h 24m,PG,3.3,4.8K,Giant spiders from another dimension invade Wisconsin.
27. Picnic at Hanging Rock,https://www.imdb.com/title/tt0073540/?ref_=sr_t_27,1975,1h 55m,PG,7.4,43K,"During a rural summer picnic, a few students and a teacher from an Australian girls' school vanish without a trace. Their absence frustrates and haunts the people left behind."
28. Switchblade Sisters,https://www.imdb.com/title/tt0073778/?ref_=sr_t_28,1975,1h 31m,R,6.5,4.5K,The leader of an inner-city girl gang is challenged when a new girl moves into the neighborhood.
29. Grey Gardens,https://www.imdb.com/title/tt0073076/?ref_=sr_t_29,1975,1h 35m,PG,7.5,16K,"Meet a mother and daughter, high-society dropouts, reclusive cousins of Jackie O., managing to thrive together amid the decay and disorder of their East Hampton, NY, mansion, making for an eerily ramshackle echo of the American Camelot."
30. Mirror,https://www.imdb.com/title/tt0072443/?ref_=sr_t_30,1975,1h 47m,Not Rated,7.9,54K,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation."
31. That Most Important Thing: Love,https://www.imdb.com/title/tt0073155/?ref_=sr_t_31,1975,1h 49m,R,7.0,4.9K,"Servais Mont, a photographer, meets Nadine Chevalier who earns her money starring in cheap soft-core movies. Trying to help her, he borrows the money from the loan sharks to finance the theatrical production of 'Richard III' and gives Nadine a part. Nadine is torn apart between Servais, for whom she is falling in love, and her husband Jacques, to whom she has moral obligations."
32. Seven Beauties,https://www.imdb.com/title/tt0075040/?ref_=sr_t_32,1975,1h 56m,R,7.7,6.7K,"The defense of honor, a strong value in Neapolitan society, and its effects on the life of everyman Pasquale Frafuso."
33. Fox and His Friends,https://www.imdb.com/title/tt0072976/?ref_=sr_t_33,1975,2h 4m,Not Rated,7.6,7.1K,A suggestible working-class innocent wins the lottery but lets himself be taken advantage of by his bourgeois new boyfriend and his circle of materialistic friends.
34. Mother Kusters Goes to Heaven,https://www.imdb.com/title/tt0073424/?ref_=sr_t_34,1975,1h 48m,,7.5,2.3K,"Frau Kusters is preparing dinner late one seemingly-ordinary afternoon in her seemingly-ordinary kitchen in Frankfurt, Germany. She wants to add canned sausages to the stew; her annoying daughter-in-law thinks otherwise. But the point is moot: Mr. Kusters has murdered the personnel director at the soap factory where he works--and followed that by committing suicide."
35. The Story of Adele H,https://www.imdb.com/title/tt0073114/?ref_=sr_t_35,1975,1h 36m,PG,7.2,9.3K,The story of Adèle Hugo's unrequited love for a lieutenant.
"36. Salò, or the 120 Days of Sodom",https://www.imdb.com/title/tt0073650/?ref_=sr_t_36,1975,1h 57m,TV-MA,5.8,69K,"In World War II Italy, four fascist libertines round up nine adolescent boys and girls and subject them to 120 days of torture."
37. Barry Lyndon,https://www.imdb.com/title/tt0072684/?ref_=sr_t_37,1975,3h 5m,PG,8.1,191K,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.
38. Night Moves,https://www.imdb.com/title/tt0073453/?ref_=sr_t_38,1975,1h 40m,R,7.1,19K,"Los Angeles private investigator Harry Moseby is hired by a client to find her runaway teenage daughter. Moseby tracks the daughter down, only to stumble upon something much more intriguing and sinister."
39. The Wind and the Lion,https://www.imdb.com/title/tt0073906/?ref_=sr_t_39,1975,1h 59m,PG,6.8,11K,"A Berber chieftain triggers an international incident, drawing the involvement of Theodore Roosevelt, when he kidnaps an American widow and her children in 1900s Morocco."
40. Death Race 2000,https://www.imdb.com/title/tt0072856/?ref_=sr_t_40,1975,1h 20m,R,6.2,32K,"In a dystopian future, a cross country automobile race requires contestants to run down innocent pedestrians to gain points that are tallied based on each kill's brutality."
41. The Story of O,https://www.imdb.com/title/tt0073115/?ref_=sr_t_41,1975,1h 37m,NC-17,5.3,7.2K,A photographer is introduced to the world of dominance and submission.
42. Supervixens,https://www.imdb.com/title/tt0073768/?ref_=sr_t_42,1975,1h 46m,Unrated,5.9,5.3K,"A hapless gas station attendant evades arrest by the psychopathic cop who murdered his unfaithful wife, and encounters a bevy of busty babes until he meets his ideal woman."
"43. Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",https://www.imdb.com/title/tt0073198/?ref_=sr_t_43,1975,3h 22m,Not Rated,7.5,16K,"A lonely widowed housewife does her daily chores, takes care of her apartment where she lives with her teenage son, and turns the occasional trick to make ends meet, but something happens that changes her safe routine."
44. The Stepford Wives,https://www.imdb.com/title/tt0073747/?ref_=sr_t_44,1975,1h 55m,PG,6.9,20K,"Joanna Eberhart has come to the quaint little town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents."
45. The Man Who Would Be King,https://www.imdb.com/title/tt0073341/?ref_=sr_t_45,1975,2h 9m,PG,7.7,53K,"In 1880s India, two former British soldiers decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great."
46. The Beast,https://www.imdb.com/title/tt0072752/?ref_=sr_t_46,1975,1h 38m,Not Rated,5.7,5.6K,In order to inherit a fortune a young woman agrees to marry a young man. She soon discovers that his family harbours a dark past involving a monstrous beast.
47. Rollerball,https://www.imdb.com/title/tt0073631/?ref_=sr_t_47,1975,2h 5m,R,6.5,31K,"In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game."
48. Deep Red,https://www.imdb.com/title/tt0073582/?ref_=sr_t_48,1975,2h 7m,R,7.5,45K,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.
49. Mandingo,https://www.imdb.com/title/tt0073349/?ref_=sr_t_49,1975,2h 7m,R,6.5,4.4K,An 1840s slaveowner trains one of his slaves to be a bare-knuckle fighter.
50. Black Emanuelle,https://www.imdb.com/title/tt0072930/?ref_=sr_t_50,1975,1h 36m,R,4.6,1.9K,"While on assignment in Nairobi, a photojournalist questions her racial and sexual identity when she engages in affairs with her wealthy hosts."
51. A Boy and His Dog,https://www.imdb.com/title/tt0072730/?ref_=sr_t_51,1975,1h 31m,R,6.4,20K,"In a post-apocalyptic wasteland, a boy who can communicate with his dog telepathically is targeted by a mysterious committee."
52. Robin Hood Junior,https://www.imdb.com/title/tt0234611/?ref_=sr_t_52,1975,1h,,6.0,73,Robin Hood Junior helps Maid Marion to escape from her wicked uncle.
53. Shivers,https://www.imdb.com/title/tt0073705/?ref_=sr_t_53,1975,1h 27m,R,6.3,25K,The residents of a suburban high-rise apartment building are infected by parasites that turn them into mindless nymphomaniac fiends.
54. Out of Season,https://www.imdb.com/title/tt0073501/?ref_=sr_t_54,1975,1h 30m,R,5.8,643,"Ann and Joanna, a mother-daughter duo, run a hotel on an island. When they receive an unexpected guest, Joe, who had an affair with Ann years ago, Joanna express her feelings for him."
55. Breakheart Pass,https://www.imdb.com/title/tt0072735/?ref_=sr_t_55,1975,1h 35m,PG,6.7,9.4K,"John Deakin is being transported, as a prisoner, on a train with supplies and medicine to Fort Humboldt, Nevada."
56. Strip Nude for Your Killer,https://www.imdb.com/title/tt0073470/?ref_=sr_t_56,1975,1h 38m,Not Rated,5.6,3.4K,"After a model dies during an abortion, a figure wearing a motorcycle helmet murders her doctor, then targets models and photographers from the agency she belonged to."
57. The Killer Elite,https://www.imdb.com/title/tt0073240/?ref_=sr_t_57,1975,2h 2m,PG,6.0,7.6K,"Mike Locken, who works for a private security firm affiliated with the C.I.A., is betrayed by his partner and left apparently crippled for life."
58. Ilsa: She Wolf of the SS,https://www.imdb.com/title/tt0071650/?ref_=sr_t_58,1975,1h 36m,R,5.1,8.4K,"Ilsa is an evil Nazi warden at a death camp that conducts ""medical experiments."" Ilsa's goal is to prove women can withstand more pain and suffering than men, and therefore should be allowed to fight on the front lines."
59. Cooley High,https://www.imdb.com/title/tt0072820/?ref_=sr_t_59,1975,1h 47m,PG,7.1,5.8K,"In 1964 on Chicago's Near-North Side, the lives of four carefree high school seniors and best friends, including an aspiring playwright and an all-city basketball champion, takes a tragic turn."
60. Hard Times,https://www.imdb.com/title/tt0073092/?ref_=sr_t_60,1975,1h 33m,PG,7.2,13K,The saga of a drifter who turns to illicit bare-knuckle boxing in Depression-era New Orleans.
61. Dersu Uzala,https://www.imdb.com/title/tt0071411/?ref_=sr_t_61,1975,2h 22m,G,8.2,35K,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.
"62. Farewell, My Lovely",https://www.imdb.com/title/tt0072973/?ref_=sr_t_62,1975,1h 35m,R,7.0,10K,"Los Angeles private eye Philip Marlowe is hired by paroled convict Moose Malloy to find his girlfriend Velma, former seedy nightclub dancer."
63. The Man in the Glass Booth,https://www.imdb.com/title/tt0073345/?ref_=sr_t_63,1975,1h 57m,PG,7.0,1.6K,"Mossad agents kidnap an American Jewish man, accuse him of being a fugitive Nazi war criminal and take him to Jerusalem to face trial for genocide."
64. Inserts,https://www.imdb.com/title/tt0073172/?ref_=sr_t_64,1975,1h 57m,NC-17,6.3,2.5K,"A young, once-great Hollywood film director refuses to accept changing times during the early 1930s, and confines himself to his decaying mansion to make silent porn flicks."
65. Hester Street,https://www.imdb.com/title/tt0073107/?ref_=sr_t_65,1975,1h 29m,PG,7.0,2.1K,"In 1896, a Russian Jewish woman immigrates to New York's Lower East Side to reunite with her Americanized husband, but has difficulty assimilating."
66. Tarzoon: Shame of the Jungle,https://www.imdb.com/title/tt0073691/?ref_=sr_t_66,1975,1h 25m,R,5.0,1.4K,"Shame, the ape man of the jungle, sets off to rescue his woman, June, when a gang of giant penises kidnaps her."
67. The Day of the Locust,https://www.imdb.com/title/tt0072848/?ref_=sr_t_67,1975,2h 24m,R,6.9,6.6K,An art director in the 1930s falls in love and attempts to make a young woman an actress despite Hollywood who wants nothing to do with her because of her problems with an estranged man and her alcoholic father.
