Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Back to the Future Part III,https://www.imdb.com/title/tt0099088/?ref_=sr_t_11,1990,1h 58m,PG,7.5,496K,"Stranded in 1955, Marty McFly learns about the death of Doc Brown in 1885 and must travel back in time to save him. With no fuel readily available for the DeLorean, the two must figure how to escape the Old West before Emmett is murdered.",40000000.0,245077583,88277583,19089645,['Robert Zemeckis'],"['Robert Zemeckis', 'Bob Gale']","['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']","['Car Action', 'Desert Adventure', 'High-Concept Comedy', 'Steampunk', 'Teen Adventure', 'Teen Comedy', 'Time Travel', 'Adventure', 'Comedy', 'Sci-Fi']",['United States'],"['Sierra Railroad, Jamestown, California, USA']","['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']",['English'],5,11,0,1990
12. Presumed Innocent,https://www.imdb.com/title/tt0100404/?ref_=sr_t_12,1990,2h 7m,R,6.9,50K,"As a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else.",20000000.0,221303188,86303188,11718981,['Alan J. Pakula'],"['Scott Turow', 'Frank Pierson', 'Alan J. Pakula']","['Harrison Ford', 'Raul Julia', 'Greta Scacchi']","['Legal Thriller', 'Mystery', 'Thriller']",['United States'],"['Windsor, Ontario, Canada']","['Warner Bros.', 'Mirage Enterprises']",['English'],0,3,0,1990
13. Days of Thunder,https://www.imdb.com/title/tt0099371/?ref_=sr_t_13,1990,1h 47m,PG-13,6.1,99K,A young hot-shot stock car driver gets his chance to compete at the top level.,60000000.0,157920733,82670733,15490445,['Tony Scott'],"['Robert Towne', 'Tom Cruise']","['Tom Cruise', 'Nicole Kidman', 'Robert Duvall']","['Car Action', 'Motorsport', 'Action', 'Drama', 'Sport']",['United States'],"['Charlotte, North Carolina, USA']","['Paramount Pictures', 'Don Simpson/Jerry Bruckheimer Films']","['English', 'French']",0,2,1,1990
14. Another 48 Hrs.,https://www.imdb.com/title/tt0099044/?ref_=sr_t_14,1990,1h 35m,R,5.9,46K,"Jack Cates once again enlists the aid of ex-con Reggie Hammond - this time to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area.",45000000.0,153518974,80818974,19475559,['Walter Hill'],"['John Fasano', 'Roger Spottiswoode', 'Jeb Stuart']","['Eddie Murphy', 'Nick Nolte', 'Brion James']","['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Folsom, California, USA']","['Lawrence Gordon Productions', 'Eddie Murphy Productions']","['English', 'Cantonese']",0,0,0,1990
15. Three Men and a Little Lady,https://www.imdb.com/title/tt0098966/?ref_=sr_t_15,1990,1h 44m,PG,5.5,28K,"Three ex-dads quickly discover how empty life is without their little lady, and go to outrageous lengths in their efforts to win their daughter back in this critically acclaimed and equally charming sequel.",,71609321,71609321,13774642,['Emile Ardolino'],"['Coline Serreau', 'Sara Parriott', 'Josann McGibbon']","['Tom Selleck', 'Steve Guttenberg', 'Ted Danson']","['Comedy', 'Drama', 'Family', 'Romance']",['United States'],"['Broughton Castle, Broughton, Banbury, Oxfordshire, England, UK']","['Touchstone Pictures', 'Interscope Communications', 'Silver Screen Partners IV']",['English'],0,0,0,1990
16. Bird on a Wire,https://www.imdb.com/title/tt0099141/?ref_=sr_t_16,1990,1h 50m,PG-13,6.0,49K,An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.,20000000.0,138697012,70978012,15338160,['John Badham'],"['Louis Venosta', 'Eric Lerner', 'David Seltzer']","['Mel Gibson', 'Goldie Hawn', 'David Carradine']","['Action', 'Comedy', 'Crime']",['United States'],"['Vancouver, British Columbia, Canada']","['Interscope Communications', 'The Badham-Cohen Group']",['English'],0,0,0,1990
17. The Godfather Part III,https://www.imdb.com/title/tt0099674/?ref_=sr_t_17,1990,2h 42m,R,7.6,436K,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",54000000.0,136861392,66761392,6387271,['Francis Ford Coppola'],"['Mario Puzo', 'Francis Ford Coppola']","['Al Pacino', 'Diane Keaton', 'Andy Garcia']","['Epic', 'Gangster', 'Crime', 'Drama']",['United States'],"['Mare Chiaro bar ""Toni\'s nut house"", 179 Mulberry street, Little Italy, Manhattan, New York City, New York, USA']","['Paramount Pictures', 'Zoetrope Studios']","['English', 'Italian', 'German', 'Latin', 'Persian']",6,23,7,1990
18. Flatliners,https://www.imdb.com/title/tt0099582/?ref_=sr_t_18,1990,1h 55m,R,6.6,96K,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",26000000.0,61489638,61489265,10034685,['Joel Schumacher'],['Peter Filardi'],"['Kiefer Sutherland', 'Kevin Bacon', 'Julia Roberts']","['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",['United States'],"['Museum of Science & Industry - 57th & Lake Shore Drive, Jackson Park, Hyde Park, Chicago, Illinois, USA']","['Columbia Pictures', 'Stonebridge Entertainment']",['English'],0,3,1,1990
19. Misery,https://www.imdb.com/title/tt0100157/?ref_=sr_t_19,1990,1h 47m,R,7.8,247K,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",20000000.0,61277597,61276872,10076834,['Rob Reiner'],"['Stephen King', 'William Goldman']","['James Caan', 'Kathy Bates', 'Richard Farnsworth']","['Psychological Drama', 'Psychological Thriller', 'Drama', 'Thriller']",['United States'],"['Genoa, Nevada, USA']","['Castle Rock Entertainment', 'Nelson Entertainment', 'Nelson Entertainment']",['English'],6,10,1,1990
20. Edward Scissorhands,https://www.imdb.com/title/tt0099487/?ref_=sr_t_20,1990,1h 45m,PG-13,7.9,542K,The solitary life of an artificial man - who was incompletely constructed and has scissors for hands - is upended when he is taken in by a suburban family.,20000000.0,86024005,56362352,159622,['Tim Burton'],"['Tim Burton', 'Caroline Thompson']","['Johnny Depp', 'Winona Ryder', 'Dianne Wiest']","['Dark Fantasy', 'Dark Romance', 'Fairy Tale', 'Drama', 'Fantasy', 'Holiday', 'Romance']",['United States'],"['Southgate Shopping Center - 2515 Florida Ave S, Lakeland, Florida, USA']",['Twentieth Century Fox'],['English'],11,25,1,1990
21. Problem Child,https://www.imdb.com/title/tt0100419/?ref_=sr_t_21,1990,1h 21m,PG,5.5,34K,A young boy just short of a monster is adopted by a loving man and his wacky wife. The laughs keep coming as he pushes them to the limits.,11000000.0,72270891,53470891,10026900,['Dennis Dugan'],"['Scott Alexander', 'Larry Karaszewski']","['Michael Oliver', 'John Ritter', 'Jack Warden']","['Dark Comedy', 'Slapstick', 'Comedy', 'Family']",['United States'],"['South Crowdus Street & Commerce Street, Dallas, Texas, USA']","['Universal Pictures', 'Imagine Entertainment']",['English'],0,0,0,1990
22. Arachnophobia,https://www.imdb.com/title/tt0099052/?ref_=sr_t_22,1990,1h 49m,PG-13,6.5,78K,"A new species of South American killer spider hitches a lift to a California town in a coffin and starts to breed, leaving a trail of deaths that puzzle and terrify young Dr. Ross Jennings, who is newly arrived in town with his family.",22000000.0,53208180,53208180,8045760,['Frank Marshall'],"['Don Jakoby', 'Al Williams', 'Wesley Strick']","['Jeff Daniels', 'Julian Sands', 'John Goodman']","['Dark Comedy', 'Comedy', 'Horror', 'Thriller']","['United States', 'Venezuela']","['Angel Falls, Canaima National Park, Estado Bolívar, Venezuela']","['Hollywood Pictures', 'Amblin Entertainment', 'Interscope Communications']","['English', 'Spanish']",2,5,0,1990
23. Awakenings,https://www.imdb.com/title/tt0099077/?ref_=sr_t_23,1990,2h 1m,PG-13,7.8,166K,Dr. Sayer is a pioneering neurologist who wants to take a risk and give his patients who suffer from encephalitis a drug used for Parkinson's Disease. He tries it out on one man who miraculously wakes from his perpetual catatonic state.,31000000.0,52096475,52096475,417076,['Penny Marshall'],"['Oliver Sacks', 'Steven Zaillian']","['Robert De Niro', 'Robin Williams', 'Julie Kavner']","['Medical Drama', 'Biography', 'Drama']",['United States'],"['Enid A Haupt Conservatory, New York Botanical Gardens - 200th Street & Southern Boulevard, Bronx, New York City, New York, USA']","['Columbia Pictures', 'Parkes/Lasker productions']",['English'],6,11,3,1990
24. Look Who's Talking Too,https://www.imdb.com/title/tt0100050/?ref_=sr_t_24,1990,1h 21m,PG-13,4.7,50K,"This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.",,47789074,47789074,8100640,['Amy Heckerling'],"['Amy Heckerling', 'Neal Israel']","['John Travolta', 'Kirstie Alley', 'Olympia Dukakis']","['Comedy', 'Family', 'Romance']",['United States'],"['North Shore Studios, North Vancouver, British Columbia, Canada']","['TriStar Pictures', 'Big Mouth Production', 'Hollywood Licensing Group']",['English'],0,3,0,1990
25. Hard to Kill,https://www.imdb.com/title/tt0099739/?ref_=sr_t_25,1990,1h 36m,R,5.8,33K,"Targeted by the mob and its political supporters, hired assassins leave LAPD Detective Mason Storm for dead. Seven years later, he recovers from a deep coma, demanding justice and the opportunity to get even.",11500000.0,47410827,47410827,9213631,['Bruce Malmuth'],['Steven McKay'],"['Steven Seagal', 'Kelly LeBrock', 'William Sadler']","['Martial Arts', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Saddlerock Ranch - 32111 Mulholland Highway, Malibu, California, USA']","['Warner Bros.', 'Lee Rich Productions', 'Adelson / Todman / Simon Productions']","['English', 'Japanese']",0,0,0,1990
26. Goodfellas,https://www.imdb.com/title/tt0099685/?ref_=sr_t_26,1990,2h 25m,R,8.7,1.3M,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",25000000.0,47056033,46909721,6368901,['Martin Scorsese'],"['Nicholas Pileggi', 'Martin Scorsese']","['Robert De Niro', 'Ray Liotta', 'Joe Pesci']","['Docudrama', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",['United States'],"['The Oriental Manor, 1818 86th St, Brooklyn, New York City, New York, USA']",['Warner Bros.'],"['English', 'Italian', 'Hebrew', 'Yiddish']",44,38,1,1990
27. Marked for Death,https://www.imdb.com/title/tt0100114/?ref_=sr_t_27,1990,1h 33m,R,5.9,25K,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,12000000.0,57968936,46044396,11790047,['Dwight H. Little'],"['Michael Grais', 'Mark Victor']","['Steven Seagal', 'Joanna Pacula', 'Basil Wallace']","['B-Action', 'Dark Comedy', 'One-Person Army Action', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Chicago, Illinois, USA']","['Victor & Grais', 'Steamroller Productions', 'Twentieth Century Fox']",['English'],0,0,0,1990
28. RoboCop 2,https://www.imdb.com/title/tt0100502/?ref_=sr_t_28,1990,1h 57m,R,5.8,96K,"RoboCop returns to protect the citizens of old Detroit but faces a deadly challenge when a rogue OCP member secretly creates a new, evil RoboCop 2.",25000000.0,45681173,45681173,14145411,['Irvin Kershner'],"['Edward Neumeier', 'Michael Miner', 'Frank Miller']","['Peter Weller', 'Nancy Allen', 'Belinda Bauer']","['Cyberpunk', 'Superhero', 'Action', 'Crime', 'Sci-Fi', 'Thriller']",['United States'],"['1811 McDuffie St, Houston, Texas, USA']","['Orion Pictures', 'Tobor Productions']",['English'],0,3,0,1990
29. Young Guns II,https://www.imdb.com/title/tt0100994/?ref_=sr_t_29,1990,1h 44m,PG-13,6.5,40K,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border.",20000000.0,44143410,44143410,8017438,['Geoff Murphy'],['John Fusco'],"['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips']","['Dark Comedy', 'Action', 'Drama', 'Western']",['United States'],"['White Sands National Monument, New Mexico, USA']","['Morgan Creek Entertainment', 'Eaves Movie Ranch', 'Film Partners 1']",['English'],3,4,1,1990
30. Gremlins 2: The New Batch,https://www.imdb.com/title/tt0099700/?ref_=sr_t_30,1990,1h 46m,PG-13,6.4,116K,"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.",50000000.0,41483050,41482207,9702804,['Joe Dante'],"['Charles S. Haas', 'Chris Columbus']","['Zach Galligan', 'Phoebe Cates', 'Howie Mandel']","['Satire', 'Slapstick', 'Comedy', 'Fantasy', 'Horror']",['United States'],"['101 Park Avenue, Manhattan, New York City, New York, USA']","['Warner Bros.', 'Amblin Entertainment']",['English'],0,6,0,1990
31. Rocky V,https://www.imdb.com/title/tt0100507/?ref_=sr_t_31,1990,1h 44m,PG-13,5.4,155K,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success.",42000000.0,119946358,40946358,14073170,['John G. Avildsen'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young']","['Boxing', 'Drama', 'Sport']",['United States'],"['Max Busch House - 160 S San Rafael Avenue, Pasadena, California, USA']","['United Artists', 'Chartoff-Winkler Productions', 'Star Partners III Ltd.']","['English', 'Italian']",0,9,0,1990
32. Joe Versus the Volcano,https://www.imdb.com/title/tt0099892/?ref_=sr_t_32,1990,1h 42m,PG,5.9,41K,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.",25000000.0,39404261,39404261,9252232,['John Patrick Shanley'],['John Patrick Shanley'],"['Tom Hanks', 'Meg Ryan', 'Lloyd Bridges']","['Comedy', 'Romance']",['United States'],"['Hawaii, USA']","['Warner Bros.', 'Amblin Entertainment']",['English'],0,0,0,1990
33. Postcards from the Edge,https://www.imdb.com/title/tt0100395/?ref_=sr_t_33,1990,1h 41m,R,6.7,20K,A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.,22000000.0,39071603,39071603,7871856,['Mike Nichols'],['Carrie Fisher'],"['Meryl Streep', 'Shirley MacLaine', 'Dennis Quaid']","['Comedy', 'Drama']",['United States'],"['Los Angeles, California, USA']",['Columbia Pictures'],"['English', 'Spanish']",2,12,2,1990
34. Mermaids,https://www.imdb.com/title/tt0100140/?ref_=sr_t_34,1990,1h 50m,PG-13,6.7,38K,"An unconventional single mother relocates with her two daughters to a small Massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds.",20000000.0,35419397,35419397,3514678,['Richard Benjamin'],"['Patty Dann', 'June Roberts']","['Cher', 'Bob Hoskins', 'Winona Ryder']","['Coming-of-Age', 'Teen Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Ipswich, Massachusetts, USA']",['Orion Pictures'],['English'],4,0,0,1990
35. Darkman,https://www.imdb.com/title/tt0099365/?ref_=sr_t_35,1990,1h 36m,R,6.4,72K,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.,14000000.0,48878502,33878502,8054860,['Sam Raimi'],"['Sam Raimi', 'Chuck Pfarrer', 'Ivan Raimi']","['Liam Neeson', 'Frances McDormand', 'Colin Friels']","['Dark Comedy', 'Superhero', 'Action', 'Sci-Fi', 'Thriller']",['United States'],"['Lower Bay Station, Toronto, Ontario, Canada']","['Renaissance Pictures', 'Universal Pictures']",['English'],3,8,0,1990
36. Air America,https://www.imdb.com/title/tt0099005/?ref_=sr_t_36,1990,1h 53m,R,5.8,31K,A young pilot finds himself recruited unwittingly into a covert and corrupt CIA airlift operation in Laos during the Vietnam conflict.,35000000.0,33461269,31053601,8064480,['Roger Spottiswoode'],"['Christopher Robbins', 'John Eskow', 'Richard Rush']","['Mel Gibson', 'Robert Downey Jr.', 'Nancy Travis']","['Buddy Comedy', 'Dark Comedy', 'Action', 'Comedy', 'War']",['United States'],"['Hae Hong, Thailand']","['Carolco Pictures', 'IndieProd Company Productions']","['English', 'Lao']",0,0,0,1990
37. Predator 2,https://www.imdb.com/title/tt0100403/?ref_=sr_t_37,1990,1h 48m,R,6.3,190K,"The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",30000000.0,57120318,30669413,8784943,['Stephen Hopkins'],"['Jim Thomas', 'John Thomas']","['Danny Glover', 'Gary Busey', 'Kevin Peter Hall']","['Alien Invasion', 'Dystopian Sci-Fi', 'Monster Horror', 'Action', 'Horror', 'Sci-Fi']",['United States'],"['BART, San Francisco, California, USA']","['Davis Entertainment', 'Lawrence Gordon Productions', 'Silver Pictures']",['English'],0,4,0,1990
38. Green Card,https://www.imdb.com/title/tt0099699/?ref_=sr_t_38,1990,1h 47m,PG-13,6.3,27K,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that.",12500000.0,29888235,29888235,47781,['Peter Weir'],['Peter Weir'],"['Gérard Depardieu', 'Andie MacDowell', 'Bebe Neuwirth']","['Comedy', 'Drama', 'Romance']","['France', 'Australia', 'United States']","['American Irish Historical Society, 991 Fifth Avenue, Upper East Side, Manhattan, New York City, New York, USA']","['Touchstone Pictures', 'Australian Film Finance Corporation (AFFC)', 'DD Productions']","['English', 'French', 'Spanish']",3,4,1,1990
39. Pacific Heights,https://www.imdb.com/title/tt0100318/?ref_=sr_t_39,1990,1h 42m,R,6.4,24K,"A couple work hard to renovate their dream house and become landlords to pay for it. Unfortunately, one of their tenants has plans of his own.",18000000.0,44926706,29381956,6912637,['John Schlesinger'],['Daniel Pyne'],"['Melanie Griffith', 'Matthew Modine', 'Michael Keaton']","['Psychological Thriller', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Potrero Hill, San Francisco, California, USA']",['Morgan Creek Entertainment'],"['English', 'Japanese']",0,0,0,1990
40. Child's Play 2,https://www.imdb.com/title/tt0099253/?ref_=sr_t_40,1990,1h 24m,R,6.0,61K,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",13000000.0,35763605,28501605,10718520,['John Lafia'],['Don Mancini'],"['Alex Vincent', 'Jenny Agutter', 'Gerrit Graham']","['Slasher Horror', 'Supernatural Horror', 'Horror', 'Thriller']",['United States'],"['118 Pier S Ave, Long Beach, California, USA']","['Universal Pictures', 'David Kirschner Productions']",['English'],0,0,0,1990
41. The Rescuers Down Under,https://www.imdb.com/title/tt0100477/?ref_=sr_t_41,1990,1h 17m,G,6.8,49K,R.A.S. agents Miss Bianca and Bernard race to Australia to save a little boy and a rare golden eagle from a murderous poacher.,30000000.0,27931461,27931461,3499819,"['Hendel Butoy', 'Mike Gabriel']","['Jim Cox', 'Karey Kirkpatrick', 'Byron Simpson']","['Bob Newhart', 'Eva Gabor', 'John Candy']","['Animal Adventure', 'Desert Adventure', 'Globetrotting Adventure', 'Hand-Drawn Animation', 'Mountain Adventure', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'Japan', 'South Korea']",[],"['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Animation Studios']",['English'],6,0,0,1990
42. Internal Affairs,https://www.imdb.com/title/tt0099850/?ref_=sr_t_42,1990,1h 55m,R,6.5,24K,An Internal Affairs agent becomes obsessed with bringing down a cop who has managed to maintain a spotless reputation despite being involved in a web of corruption.,15000000.0,27734391,27734391,5043516,['Mike Figgis'],['Henry Bean'],"['Richard Gere', 'Andy Garcia', 'Nancy Travis']","['Crime', 'Drama', 'Thriller']","['United States', 'Canada']","['Los Angeles, California, USA']","['Paramount Pictures', 'Image Organization', 'Malofilm']","['English', 'Spanish']",0,0,0,1990
43. Cadillac Man,https://www.imdb.com/title/tt0099204/?ref_=sr_t_43,1990,1h 37m,R,5.7,16K,Joey gets 2 days to sell 12 cars to keep his job and keep his girlfriends happy. It gets worse. He's juggling 3 buyers when a guy with a machine gun crashes into the car dealership and takes everybody hostage.,,27627310,27627310,6712079,['Roger Donaldson'],['Ken Friedman'],"['Robin Williams', 'Tim Robbins', 'Pamela Reed']","['Dark Comedy', 'Comedy', 'Crime']",['United States'],"['3721 Northern Boulevard, Long Island City, Queens, New York City, New York, USA']",[],['English'],0,0,0,1990
44. Memphis Belle,https://www.imdb.com/title/tt0100133/?ref_=sr_t_44,1990,1h 47m,PG-13,6.9,31K,"In 1943, the crew of a B-17 based in the UK prepares for its 25th and final bombing mission over Germany before returning home to the USA.",23000000.0,27441977,27441977,5026846,['Michael Caton-Jones'],['Monte Merrick'],"['Matthew Modine', 'Eric Stoltz', 'Tate Donovan']","['Dark Comedy', 'Action', 'Drama', 'War']","['United Kingdom', 'Japan', 'United States']","['RAF Binbrook, Lincolnshire, England, UK']","['Enigma Productions', 'Fujisankei Communication Group', 'British Satellite Broadcasting (BSB)']",['English'],0,4,0,1990
