Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Dead Poets Society,https://www.imdb.com/title/tt0097165/?ref_=sr_t_11,1989,2h 8m,PG,8.1,581K,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",16400000.0,235860116,95860116,340456,['Peter Weir'],['Tom Schulman'],"['Robin Williams', 'Robert Sean Leonard', 'Ethan Hawke']","['Coming-of-Age', 'Teen Drama', 'Comedy', 'Drama']",['United States'],"[""St. Andrew's School - 350 Noxontown Road, Middletown, Delaware, USA""]","['Touchstone Pictures', 'Silver Screen Partners IV', 'A Steven Haft Production']","['English', 'Latin']",20,19,1,1989
12. When Harry Met Sally...,https://www.imdb.com/title/tt0098635/?ref_=sr_t_12,1989,1h 35m,R,7.7,253K,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.",16000000.0,93275066,93117425,1094453,['Rob Reiner'],['Nora Ephron'],"['Billy Crystal', 'Meg Ryan', 'Carrie Fisher']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"[""Katz's Delicatessen - 205 East Houston Street, East Village, Manhattan, New York City, New York, USA""]","['Castle Rock Entertainment', 'Nelson Entertainment', 'Nelson Entertainment']",['English'],6,19,1,1989
13. The War of the Roses,https://www.imdb.com/title/tt0098621/?ref_=sr_t_13,1989,1h 56m,R,6.8,59K,A married couple tries everything to drive each other out of the house in a vicious divorce battle.,26000000.0,160188546,86888546,9488794,['Danny DeVito'],"['Warren Adler', 'Michael Leeson']","['Michael Douglas', 'Kathleen Turner', 'Danny DeVito']","['Dark Comedy', 'Satire', 'Screwball Comedy', 'Tragedy', 'Tragic Romance', 'Comedy', 'Romance']",['United States'],"[""Ebey's Landing National Historical Reserve, Whidbey Island, Washington, USA""]","['Twentieth Century Fox', 'Gracie Films', 'Regency International Pictures']",['English'],2,9,0,1989
14. Steel Magnolias,https://www.imdb.com/title/tt0098384/?ref_=sr_t_14,1989,1h 57m,PG,7.3,65K,"A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship, and welcome her into the fold.",15000000.0,96759512,84614512,5425440,['Herbert Ross'],['Robert Harling'],"['Shirley MacLaine', 'Olympia Dukakis', 'Sally Field']","['Feel-Good Romance', 'Comedy', 'Drama', 'Romance']",['United States'],"['Steel Magnolias B&B - 320 Rue Jefferson, Natchitoches, Louisiana, USA']","['TriStar Pictures', 'Rastar Films']",['English'],2,7,1,1989
15. National Lampoon's Christmas Vacation,https://www.imdb.com/title/tt0097958/?ref_=sr_t_15,1989,1h 37m,PG-13,7.5,234K,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,28000000.0,74542088,74515899,11750203,['Jeremiah S. Chechik'],['John Hughes'],"['Chevy Chase', ""Beverly D'Angelo"", 'Juliette Lewis']","['Holiday Comedy', 'Slapstick', 'Comedy', 'Holiday']",['United States'],"['Marshall Field & Co. Department Store - 111 N. State Street, The Loop, Downtown, Chicago, Illinois, USA']","['Hughes Entertainment', 'National Lampoon']",['English'],0,0,0,1989
16. Turner & Hooch,https://www.imdb.com/title/tt0098536/?ref_=sr_t_16,1989,1h 37m,PG,6.2,78K,A detective must adopt a rambunctious dog in order to help him find a killer.,13000000.0,71079915,71079915,12211042,['Roger Spottiswoode'],"['Dennis Shryack', 'Michael Blodgett', 'Daniel Petrie Jr.']","['Tom Hanks', 'Mare Winningham', 'Craig T. Nelson']","['Buddy Cop', 'Comedy', 'Crime', 'Drama', 'Thriller']",['United States'],"['Pacific Grove, California, USA']","['Touchstone Pictures', 'Silver Screen Partners IV']",['English'],0,0,0,1989
17. Born on the Fourth of July,https://www.imdb.com/title/tt0096969/?ref_=sr_t_17,1989,2h 25m,R,7.2,119K,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country for which he fought.",14000000.0,161001698,70001698,172021,['Oliver Stone'],"['Ron Kovic', 'Oliver Stone']","['Tom Cruise', 'Bryan Larkin', 'Raymond J. Barry']","['Docudrama', 'Epic', 'Biography', 'Drama', 'War']",['United States'],['Philippines'],['Ixtlan'],"['English', 'Spanish']",15,26,2,1989
18. Uncle Buck,https://www.imdb.com/title/tt0098554/?ref_=sr_t_18,1989,1h 40m,PG,7.1,113K,Laid back commitment-phobe Buck babysits his brother's rebellious teenage daughter and her cute younger brother and sister.,15000000.0,79258538,66758538,8794501,['John Hughes'],['John Hughes'],"['John Candy', 'Macaulay Culkin', 'Jean Louisa Kelly']",['Comedy'],['United States'],"['2602 Lincoln Street, Evanston, Illinois, USA']","['Universal Pictures', 'Hughes Entertainment']",['English'],0,0,0,1989
19. Field of Dreams,https://www.imdb.com/title/tt0097351/?ref_=sr_t_19,1989,1h 47m,PG,7.5,133K,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.",15000000.0,84532235,64532235,531346,['Phil Alden Robinson'],"['W.P. Kinsella', 'Phil Alden Robinson']","['Kevin Costner', 'James Earl Jones', 'Ray Liotta']","['Baseball', 'Supernatural Fantasy', 'Drama', 'Family', 'Fantasy', 'Sport']",['United States'],"['Dyersville, Iowa, USA']",['Gordon Company'],['English'],8,14,3,1989
20. Tango & Cash,https://www.imdb.com/title/tt0098439/?ref_=sr_t_20,1989,1h 44m,R,6.4,117K,"Framed by their ruthless arch-nemesis, a pair of mismatched LAPD officers must put their differences aside to get even with the brutal crime baron who sent them to rot in a maximum-security prison.",55000000.0,63408614,63408614,6628918,['Andrei Konchalovsky'],['Randy Feldman'],"['Sylvester Stallone', 'Kurt Russell', 'Teri Hatcher']","['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['Mansfield Reformatory - 100 Reformatory Road, Mansfield, Ohio, USA']","['Warner Bros.', 'The Guber-Peters Company']",['English'],0,3,0,1989
21. Harlem Nights,https://www.imdb.com/title/tt0097481/?ref_=sr_t_21,1989,1h 56m,R,6.1,26K,"During the 1930s, a New York City illegal gambling house owner and his associates must deal with strong competition, gangsters, and corrupt cops in order to stay in business.",30000000.0,60864870,60864870,16096808,['Eddie Murphy'],['Eddie Murphy'],"['Eddie Murphy', 'Richard Pryor', 'Redd Foxx']","['Dark Comedy', 'Period Drama', 'Slapstick', 'Comedy', 'Crime', 'Drama']",['United States'],"['Rex restaurant, Los Angeles, California, USA']","['Eddie Murphy Productions', 'Paramount Pictures']",['English'],2,2,1,1989
22. Sea of Love,https://www.imdb.com/title/tt0098273/?ref_=sr_t_22,1989,1h 53m,R,6.8,46K,A detective investigating a series of murders becomes involved with a woman who may be the culprit.,19000000.0,110879513,58571513,10017840,['Harold Becker'],['Richard Price'],"['Al Pacino', 'Ellen Barkin', 'John Goodman']","['Serial Killer', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",['United States'],"['Toronto, Ontario, Canada']",['Bregman/Baer Productions'],['English'],0,5,0,1989
23. Pet Sematary,https://www.imdb.com/title/tt0098084/?ref_=sr_t_23,1989,1h 43m,R,6.5,119K,"After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead.",11500000.0,57470138,57469467,12046179,['Mary Lambert'],['Stephen King'],"['Dale Midkiff', 'Denise Crosby', 'Fred Gwynne']","['Folk Horror', 'Tragedy', 'Fantasy', 'Horror', 'Thriller']",['United States'],"['Hancock, Maine, USA']","['Paramount Pictures', 'Laurel Productions']",['English'],0,6,0,1989
24. The Abyss,https://www.imdb.com/title/tt0096754/?ref_=sr_t_24,1989,2h 20m,PG-13,7.5,200K,A civilian diving team is enlisted to search for a lost nuclear submarine and faces danger while encountering an alien aquatic species.,70000000.0,90520202,54981151,9319797,['James Cameron'],['James Cameron'],"['Ed Harris', 'Mary Elizabeth Mastrantonio', 'Michael Biehn']","['Sea Adventure', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Cherokee Nuclear Power Plant, Gaffney, South Carolina, USA']","['Twentieth Century Fox', 'Pacific Western', 'Lightstorm Entertainment']",['English'],9,16,1,1989
25. Star Trek V: The Final Frontier,https://www.imdb.com/title/tt0098382/?ref_=sr_t_25,1989,1h 47m,PG,5.5,66K,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,27800000.0,52210049,52210049,17375648,['William Shatner'],"['Gene Roddenberry', 'William Shatner', 'Harve Bennett']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']","['Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",['United States'],"['Owens Lake, California, USA']",['Paramount Pictures'],"['English', 'Klingon']",5,5,0,1989
26. Major League,https://www.imdb.com/title/tt0097815/?ref_=sr_t_26,1989,1h 47m,R,7.2,79K,"The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.",11000000.0,49797148,49797148,8836265,['David S. Ward'],['David S. Ward'],"['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen']","['Baseball', 'Comedy', 'Sport']",['United States'],"['Milwaukee County Stadium - 201 South 46th Street, Milwaukee, Wisconsin, USA']","['Paramount Pictures', 'Morgan Creek Entertainment', 'Mirage Enterprises']","['English', 'Spanish', 'Japanese']",0,0,0,1989
"27. See No Evil, Hear No Evil",https://www.imdb.com/title/tt0098282/?ref_=sr_t_27,1989,1h 43m,R,6.8,61K,"Dave is deaf, and Wally is blind. They witness a murder, but it was Dave who was looking at her, and Wally who was listening.",18000000.0,46908987,46908987,7098741,['Arthur Hiller'],"['Earl Barret', 'Arne Sultan', 'Marvin Worth']","['Richard Pryor', 'Gene Wilder', 'Joan Severance']","['Buddy Comedy', 'Screwball Comedy', 'Slapstick', 'Comedy', 'Crime']",['United States'],"['Vernon Township, New Jersey, USA']",['TriStar Pictures'],['English'],0,0,0,1989
28. Black Rain,https://www.imdb.com/title/tt0096933/?ref_=sr_t_28,1989,2h 5m,R,6.6,62K,Two NYC cops arrest a Yakuza member and must escort him when he's extradited to Japan.,30000000.0,134212055,46212055,9677102,['Ridley Scott'],"['Craig Bolotin', 'Warren Lewis']","['Michael Douglas', 'Andy Garcia', 'Ken Takakura']","['Action', 'Crime', 'Drama', 'Thriller']","['United States', 'Japan']","['Silverado Country Club - 1600 Atlas Peak Road, Napa, Napa Valley, California, USA']","['Paramount Pictures', 'Jaffe-Lansing', 'Pegasus Film Partners']","['English', 'Japanese']",0,6,2,1989
29. Always,https://www.imdb.com/title/tt0096794/?ref_=sr_t_29,1989,2h 2m,PG,6.4,34K,The spirit of a recently deceased expert pilot mentors a newer pilot while watching him fall in love with the girlfriend that he left behind.,31000000.0,74134790,43858790,3713480,['Steven Spielberg'],"['Jerry Belson', 'Dalton Trumbo', 'Frederick Hazlitt Brennan']","['Richard Dreyfuss', 'Holly Hunter', 'Brad Johnson']","['Drama', 'Fantasy', 'Romance']",['United States'],"['Sprague, Washington, USA']","['Universal Pictures', 'United Artists', 'Amblin Entertainment']",['English'],0,3,0,1989
30. K-9,https://www.imdb.com/title/tt0097637/?ref_=sr_t_30,1989,1h 41m,PG-13,6.1,36K,"To stop an elusive criminal, a maverick detective enlists the aid of a police dog who's an unusually intelligent smart alec.",17000000.0,78247647,43247647,7471035,['Rod Daniel'],"['Steven Siegel', 'Scott Myers']","['Jim Belushi', 'Mel Harris', 'Kevin Tighe']","['Buddy Cop', 'Slapstick', 'Action', 'Comedy', 'Crime']",['United States'],"['Hotel del Coronado - 1500 Orange Avenue, Coronado, California, USA']","['Universal Pictures', 'Gordon Company']",['English'],0,0,0,1989
31. Three Fugitives,https://www.imdb.com/title/tt0098471/?ref_=sr_t_31,1989,1h 36m,PG-13,6.2,13K,"A reformed bank robber is taken hostage by a desperate man during a bank hold up, but is forced to go on the run with his captor when they're both mistakenly thought to be in cahoots.",15000000.0,40586886,40586886,6434717,['Francis Veber'],['Francis Veber'],"['Nick Nolte', 'Martin Short', 'Sarah Rowland Doroff']","['Action', 'Comedy']",['United States'],"['Gas Works Park - 2101 N. Northlake Way, Seattle, Washington, USA']","['Touchstone Pictures', 'Silver Screen Partners IV']",['English'],0,0,0,1989
32. Bill & Ted's Excellent Adventure,https://www.imdb.com/title/tt0096928/?ref_=sr_t_32,1989,1h 30m,PG,6.9,145K,"Two rock-'n-rolling teens, on the verge of failing their class, set out on a quest to make the ultimate school history report after being presented with a time machine.",8500000.0,40510984,40485039,6167651,['Stephen Herek'],"['Chris Matheson', 'Ed Solomon']","['Keanu Reeves', 'Alex Winter', 'George Carlin']","['Buddy Comedy', 'Quest', 'Teen Adventure', 'Teen Comedy', 'Time Travel', 'Adventure', 'Comedy', 'Music', 'Romance', 'Sci-Fi']","['United States', 'Italy', 'Canada']","['Metrocenter Mall - 9801 N. Metro Pkwy W., Phoenix, Arizona, USA']","['De Laurentiis Entertainment Group (DEG)', 'De Laurentiis Film Partners', 'Giada International']","['English', 'French', 'German', 'Greek, Ancient (to 1453)']",0,3,0,1989
33. The Karate Kid Part III,https://www.imdb.com/title/tt0097647/?ref_=sr_t_33,1989,1h 52m,PG,5.3,72K,"Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business.",,38956288,38956288,10364544,['John G. Avildsen'],['Robert Mark Kamen'],"['Ralph Macchio', 'Pat Morita', 'Robyn Lively']","['Coming-of-Age', 'Teen Drama', 'Action', 'Drama', 'Family', 'Sport']",['United States'],"['Ennis House - 2607 Glendower Avenue, Los Feliz, Los Angeles, California, USA']","['Columbia Pictures', 'Weintraub International Group']",['English'],0,5,0,1989
34. The 'Burbs,https://www.imdb.com/title/tt0096734/?ref_=sr_t_34,1989,1h 42m,PG,6.8,87K,An overstressed suburbanite and his neighbors are convinced that the new family on the block is part of a murderous Satanic cult.,18000000.0,49101993,36601993,11101197,['Joe Dante'],['Dana Olsen'],"['Tom Hanks', 'Bruce Dern', 'Carrie Fisher']","['Dark Comedy', 'Comedy', 'Mystery', 'Thriller']",['United States'],"['Colonial Street, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Rollins, Morra & Brezner', 'Imagine Entertainment']",['English'],0,0,0,1989
35. Fletch Lives,https://www.imdb.com/title/tt0097366/?ref_=sr_t_35,1989,1h 35m,PG,6.1,24K,"After receiving an inheritance in Louisiana, Los Angeles reporter Irwin Fletcher heads to the Belle Isle plantation where he gets himself into hilarious trouble.",8000000.0,39450960,35150960,8045760,['Michael Ritchie'],"['Gregory McDonald', 'Leon Capetanos']","['Chevy Chase', 'Hal Holbrook', 'Julianne Phillips']","['Bumbling Detective', 'Satire', 'Slapstick', 'Comedy', 'Crime', 'Mystery']",['United States'],"['Ashland-Belle Helene Plantation - State Highway 75, Geismer, Louisiana, USA']","['Universal Pictures', 'Cornelius Productions', 'Vincent Pictures']",['English'],0,0,0,1989
36. Licence to Kill,https://www.imdb.com/title/tt0097742/?ref_=sr_t_36,1989,2h 13m,PG-13,6.7,115K,A vengeful James Bond goes rogue to infiltrate and take down the organization of a drug lord who has murdered his friend's new wife and left him near death.,32000000.0,156167015,34667015,8774776,['John Glen'],"['Michael G. Wilson', 'Richard Maibaum', 'Ian Fleming']","['Timothy Dalton', 'Robert Davi', 'Carey Lowell']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States', 'Mexico']","['Ernest Hemingway Museum - 907 Whitehead Street, Key West, Florida Keys, Florida, USA']","['Danjaq', 'Eon Productions', 'Estudios Churubusco Azteca S.A.']","['English', 'Spanish']",0,0,0,1989
37. Lean on Me,https://www.imdb.com/title/tt0097722/?ref_=sr_t_37,1989,1h 48m,PG-13,7.4,24K,The dedicated but tyrannical Joe Clark is appointed the principal of a decaying inner-city school he is determined to improve by any and all means.,10000000.0,31906454,31906454,5032605,['John G. Avildsen'],['Michael Schiffer'],"['Morgan Freeman', 'Beverly Todd', 'Robert Guillaume']","['Biography', 'Drama']",['United States'],"['The Academy of the Most Blessed Sacrament, Franklin Lakes, New Jersey, USA']","['Norman Twain Productions', 'Warner Bros.']","['English', 'Spanish', 'Portuguese']",3,6,0,1989
38. Weekend at Bernie's,https://www.imdb.com/title/tt0098627/?ref_=sr_t_38,1989,1h 37m,PG-13,6.4,65K,"Two idiots try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.",,30218387,30218387,4506086,['Ted Kotcheff'],['Robert Klane'],"['Andrew McCarthy', 'Jonathan Silverman', 'Catherine Mary Stewart']","['Dark Comedy', 'High-Concept Comedy', 'Slapstick', 'Adventure', 'Comedy', 'Crime']",['United States'],"['Wrightsville Beach, North Carolina, USA']",['Gladden Entertainment'],['English'],0,0,0,1989
39. Road House,https://www.imdb.com/title/tt0098206/?ref_=sr_t_39,1989,1h 54m,R,6.7,106K,A legendary bouncer comes to restore order at a notorious bar but runs afoul of a ruthless crime boss who controls the town.,17000000.0,30052173,30050028,5957656,['Rowdy Herrington'],"['R. Lance Hill', 'Hilary Henkin']","['Patrick Swayze', 'Kelly Lynch', 'Sam Elliott']","['One-Person Army Action', 'Action', 'Thriller']",['United States'],"['24650 Arch Street, Santa Clarita, California, USA']","['Silver Pictures', 'Star Partners II Ltd.']","['English', 'Portuguese']",0,5,0,1989
40. The Dream Team,https://www.imdb.com/title/tt0097235/?ref_=sr_t_40,1989,1h 53m,PG-13,6.5,17K,"Four mental patients on a field trip in New York City must save their caring chaperon, who ends up being taken to a hospital in a coma after accidentally witnessing a murder, before the killers can find him and finish the job.",15000000.0,28907090,28890240,5704860,['Howard Zieff'],"['Jon Connolly', 'David Loucka']","['Michael Keaton', 'Christopher Lloyd', 'Peter Boyle']","['Satire', 'Comedy', 'Crime', 'Thriller']",['United States'],"['New York, USA']","['Universal Pictures', 'Imagine Entertainment']",['English'],0,0,0,1989
41. Do the Right Thing,https://www.imdb.com/title/tt0097216/?ref_=sr_t_41,1989,2h,R,7.9,117K,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",6500000.0,37295445,27545445,3563535,['Spike Lee'],['Spike Lee'],"['Danny Aiello', 'Ossie Davis', 'Ruby Dee']","['Dark Comedy', 'Tragedy', 'Comedy', 'Drama']",['United States'],"['Stuyvesant Street, Bedford-Stuyvesant, Brooklyn, New York City, New York, USA']",['40 Acres & A Mule Filmworks'],"['English', 'Italian', 'Spanish', 'Korean']",21,19,2,1989
42. All Dogs Go to Heaven,https://www.imdb.com/title/tt0096787/?ref_=sr_t_42,1989,1h 24m,G,6.7,48K,"A canine angel, Charlie, sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process, Charlie learns that friendship is the most heavenly gift of all.",13800000.0,27100027,27100027,4712834,"['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['Don Bluth', 'Ken Cromar', 'Gary Goldman']","['Dom DeLuise', 'Burt Reynolds', 'Loni Anderson']","['Animal Adventure', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']","['Ireland', 'United Kingdom', 'United States', 'France']","['Sullivan Bluth Studios - Phoenix House, Conyngham Road, Northside, Dublin, Ireland']","['Goldcrest Films International', 'Don Bluth Productions', 'Sullivan Bluth Studios']",['English'],0,0,0,1989
43. Glory,https://www.imdb.com/title/tt0097441/?ref_=sr_t_43,1989,2h 2m,R,7.8,148K,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",18000000.0,26979166,26979166,63661,['Edward Zwick'],"['Kevin Jarre', 'Lincoln Kirstein', 'Peter Burchard']","['Matthew Broderick', 'Denzel Washington', 'Cary Elwes']","['Period Drama', 'War Epic', 'Biography', 'Drama', 'History', 'War']",['United States'],"['Savannah, Georgia, USA']","['TriStar Pictures', 'Freddie Fields Productions']",['English'],15,18,3,1989
"44. Sex, Lies, and Videotape",https://www.imdb.com/title/tt0098724/?ref_=sr_t_44,1989,1h 40m,R,7.2,61K,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,1200000.0,24742453,24741667,155982,['Steven Soderbergh'],['Steven Soderbergh'],"['James Spader', 'Andie MacDowell', 'Peter Gallagher']","['Dark Comedy', 'Drama']",['United States'],"['Baton Rouge, Louisiana, USA']","['Outlaw Productions (I)', 'Virgin']",['English'],15,24,1,1989
