Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. The First Wives Club,https://www.imdb.com/title/tt0116313/?ref_=sr_t_11,1996,1h 43m,PG,6.5,56K,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.",26000000.0,181489203,105489203,18913411,['Hugh Wilson'],"['Olivia Goldsmith', 'Robert Harling']","['Goldie Hawn', 'Bette Midler', 'Diane Keaton']","['Farce', 'Comedy']",['United States'],"['Robbins & Appleton Building, 1 Bond Street, New York City, New York, USA']","['Paramount Pictures', 'Scott Rudin Productions']","['English', 'Italian', 'French']",3,8,1,1996
12. Phenomenon,https://www.imdb.com/title/tt0117333/?ref_=sr_t_12,1996,2h 3m,PG,6.4,86K,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",32000000.0,152036382,104636382,16158901,['Jon Turteltaub'],['Gerald Di Pego'],"['John Travolta', 'Kyra Sedgwick', 'Forest Whitaker']","['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",['United States'],"['Auburn, California, USA']",['Touchstone Pictures'],"['English', 'Spanish', 'Portuguese']",7,8,0,1996
13. Scream,https://www.imdb.com/title/tt0117571/?ref_=sr_t_13,1996,1h 51m,R,7.4,412K,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",14000000.0,173046663,103046663,6354586,['Wes Craven'],['Kevin Williamson'],"['Neve Campbell', 'Courteney Cox', 'David Arquette']","['Dark Comedy', 'Slasher Horror', 'Suspense Mystery', 'Teen Horror', 'Whodunnit', 'Horror', 'Mystery']",['United States'],"['1820 Calistoga Road, Santa Rosa, California, USA']","['Dimension Films', 'Woods Entertainment']",['English'],12,11,0,1996
14. Eraser,https://www.imdb.com/title/tt0116213/?ref_=sr_t_14,1996,1h 55m,R,6.2,121K,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.,100000000.0,242295562,101295562,24566446,['Chuck Russell'],"['Tony Puryear', 'Walon Green', 'Michael S. Chernuchin']","['Arnold Schwarzenegger', 'Vanessa Williams', 'James Caan']","['Conspiracy Thriller', 'Spy', 'Action', 'Crime', 'Thriller']",['United States'],"['Santa Clarita, California, USA']","['Kopelson Entertainment', 'Sprockets Music', 'Warner Bros.']","['English', 'Russian']",3,2,1,1996
15. The Hunchback of Notre Dame,https://www.imdb.com/title/tt0116583/?ref_=sr_t_15,1996,1h 31m,G,7.0,177K,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",100000000.0,325338851,100138851,21037414,"['Gary Trousdale', 'Kirk Wise']","['Tab Murphy', 'Victor Hugo', 'Irene Mecchi']","['Demi Moore', 'Jason Alexander', 'Mary Kay Bergman']","['Hand-Drawn Animation', 'Animation', 'Drama', 'Family', 'Musical', 'Romance']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']","['English', 'Latin']",8,26,1,1996
16. Michael,https://www.imdb.com/title/tt0117038/?ref_=sr_t_16,1996,1h 45m,PG,5.7,46K,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,,119718203,95318203,17435711,['Nora Ephron'],"['Peter Dexter', 'Jim Quinlan', 'Nora Ephron']","['John Travolta', 'Andie MacDowell', 'William Hurt']","['Comedy', 'Drama', 'Fantasy']",['United States'],"['Gruene Hall - 1281 Gruene Road, New Braunfels, Texas, USA']","['Turner Pictures (I)', 'Alphaville Films']","['English', 'Portuguese']",0,0,0,1996
17. Star Trek: First Contact,https://www.imdb.com/title/tt0117731/?ref_=sr_t_17,1996,1h 51m,PG-13,7.6,134K,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.,45000000.0,146027888,92027888,30716131,['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']","['Time Travel', 'Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",['United States'],"['Titan Missile Museum - 1580 W. Duval Mine Road, Green Valley, Arizona, USA']",['Paramount Pictures'],['English'],8,21,1,1996
18. Space Jam,https://www.imdb.com/title/tt0117705/?ref_=sr_t_18,1996,1h 28m,PG,6.5,220K,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",80000000.0,230594962,90594962,27528529,['Joe Pytka'],"['Leo Benvenuti', 'Steve Rudnick', 'Timothy Harris']","['Michael Jordan', 'Wayne Knight', 'Theresa Randle']","['Animal Adventure', 'Basketball', 'Hand-Drawn Animation', 'High-Concept Comedy', 'Satire', 'Slapstick', 'Space Sci-Fi', 'Adventure', 'Animation', 'Comedy']",['United States'],"['Hoover Metropolitan Stadium, Hoover, Alabama, USA']","['Warner Bros.', 'Northern Lights Entertainment', 'Courtside Seats Productions']",['English'],5,8,0,1996
19. The English Patient,https://www.imdb.com/title/tt0116209/?ref_=sr_t_19,1996,2h 42m,R,7.4,208K,"At the close of World War II, a young nurse tends to a badly burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",27000000.0,231976425,78676425,278439,['Anthony Minghella'],"['Michael Ondaatje', 'Anthony Minghella']","['Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe']","['Desert Adventure', 'Period Drama', 'Romantic Epic', 'Steamy Romance', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance', 'War']","['United States', 'United Kingdom']","['Mahdia, Tunisia']","['Miramax', 'Tiger Moth Productions']","['English', 'German', 'Italian', 'Arabic']",62,78,9,1996
20. Broken Arrow,https://www.imdb.com/title/tt0115759/?ref_=sr_t_20,1996,1h 48m,R,6.1,107K,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,50000000.0,150270147,70770147,15583510,['John Woo'],['Graham Yost'],"['John Travolta', 'Christian Slater', 'Samantha Mathis']","['Dark Comedy', 'Action', 'Adventure', 'Thriller']",['United States'],"['Marble Canyon, Arizona, USA']","['Twentieth Century Fox', 'Mark Gordon Productions', 'WCG Entertainment Productions']",['English'],0,3,0,1996
21. Beavis and Butt-Head Do America,https://www.imdb.com/title/tt0115641/?ref_=sr_t_21,1996,1h 21m,PG-13,6.8,61K,"Our intrepid adolescent heroes wake up to find their beloved television stolen, and embark on an epic journey across America to recover it, and, who knows, maybe even score.",12000000.0,63118386,63118386,20114233,"['Geoffrey Johnson', 'Mike Judge', 'Mike de Seve']","['Mike Judge', 'Joe Stillman', 'Brian Mulroney']","['Mike Judge', 'Bruce Willis', 'Demi Moore']","['Adult Animation', 'Buddy Comedy', 'Dark Comedy', 'Parody', 'Road Trip', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Music']",['United States'],[],"['Paramount Pictures', 'MTV Films', 'MTV Productions']",['English'],0,4,0,1996
22. Jingle All the Way,https://www.imdb.com/title/tt0116705/?ref_=sr_t_22,1996,1h 29m,PG,5.8,123K,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out, and he must travel all over town and compete with everybody else in order to find one.",60000000.0,129832389,60592389,12112267,['Brian Levant'],['Randy Kornfield'],"['Arnold Schwarzenegger', 'Sinbad', 'Phil Hartman']","['High-Concept Comedy', 'Holiday Comedy', 'Holiday Family', 'Quest', 'Slapstick', 'Urban Adventure', 'Adventure', 'Comedy', 'Family', 'Holiday']",['United States'],"['7th Place Mall - St. Peter & Wabasha Streets, St. Paul, Minnesota, USA']","['Twentieth Century Fox', '1492 Pictures']",['English'],2,4,0,1996
23. The Cable Guy,https://www.imdb.com/title/tt0115798/?ref_=sr_t_23,1996,1h 36m,PG-13,6.1,183K,A designer makes a grievious mistake when he rejects the friendship of a borderline cable guy.,47000000.0,102825796,60240295,19806226,['Ben Stiller'],['Lou Holtz Jr.'],"['Jim Carrey', 'Matthew Broderick', 'Leslie Mann']","['Dark Comedy', 'Psychological Drama', 'Psychological Thriller', 'Satire', 'Tragedy', 'Comedy', 'Drama', 'Thriller']",['United States'],"['Medieval Times - 7662 Beach Blvd., Buena Park, California, USA']","['Columbia Pictures', 'Brillstein-Grey Entertainment', 'Licht/Mueller Film Corporation']","['English', 'French']",3,2,0,1996
24. Courage Under Fire,https://www.imdb.com/title/tt0115956/?ref_=sr_t_24,1996,1h 56m,R,6.6,61K,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",46000000.0,100860818,59031057,12501586,['Edward Zwick'],['Patrick Sheane Duncan'],"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips']","['Action', 'Drama', 'Mystery', 'Thriller', 'War']",['United States'],"['National Training Center, Fort Irwin, California, USA']","['Fox 2000 Pictures', 'Davis Entertainment', 'Joseph M. Singer Entertainment']","['English', 'Arabic']",9,7,0,1996
25. Jack,https://www.imdb.com/title/tt0116669/?ref_=sr_t_25,1996,1h 53m,PG-13,5.8,65K,"Because of an unusual disorder that has aged him four times faster than a typical human being, a boy looks like a 40-year-old man as he starts fifth grade at public school after being homeschooled.",45000000.0,58620973,58620973,11191496,['Francis Ford Coppola'],"['James DeMonaco', 'Gary Nadeau']","['Robin Williams', 'Diane Lane', 'Brian Kerwin']","['Comedy', 'Drama', 'Fantasy']",['United States'],"['Mare Island, Vallejo, California, USA']","['Hollywood Pictures', 'American Zoetrope', 'Great Oaks Entertainment']","['English', 'Spanish']",0,6,0,1996
26. Executive Decision,https://www.imdb.com/title/tt0116253/?ref_=sr_t_26,1996,2h 13m,R,6.5,63K,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.",55000000.0,121969216,56569216,12069780,['Stuart Baird'],"['Jim Thomas', 'John Thomas']","['Kurt Russell', 'Halle Berry', 'Steven Seagal']","['Action', 'Adventure', 'Thriller']",['United States'],"['Alverno High School - 200 North Michillinda Avenue, Sierra Madre, California, USA']","['Warner Bros.', 'Silver Pictures']","['English', 'Arabic']",2,2,0,1996
27. Primal Fear,https://www.imdb.com/title/tt0117381/?ref_=sr_t_27,1996,2h 9m,R,7.7,256K,"The murder of a high and mighty archbishop leads to the involvement of Martin Vail, Chicago's best attorney. As he studies the suspects, he becomes convinced of certain aspects, but there's more to the story than meets the eye.",30000000.0,102616183,56116183,9871222,['Gregory Hoblit'],"['William Diehl', 'Steve Shagan', 'Ann Biderman']","['Richard Gere', 'Laura Linney', 'Edward Norton']","['Legal Thriller', 'Psychological Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Chicago, Illinois, USA']","['Paramount Pictures', 'Rysher Entertainment']","['English', 'Spanish']",10,12,1,1996
28. Tin Cup,https://www.imdb.com/title/tt0117918/?ref_=sr_t_28,1996,2h 15m,R,6.4,54K,A washed-up golf pro working at a driving range tries to qualify for the U.S. Open in order to win the heart of his successful rival's girlfriend.,45000000.0,53854588,53854588,10128834,['Ron Shelton'],"['John Norville', 'Ron Shelton']","['Kevin Costner', 'Rene Russo', 'Don Johnson']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance', 'Sport']",['United States'],"['Tubac, Arizona, USA']","['New Regency Productions', 'Warner Bros.']",['English'],0,4,0,1996
29. Sleepers,https://www.imdb.com/title/tt0117665/?ref_=sr_t_29,1996,2h 27m,R,7.5,244K,"After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.",44000000.0,165615285,53315285,12305745,['Barry Levinson'],"['Lorenzo Carcaterra', 'Barry Levinson']","['Robert De Niro', 'Kevin Bacon', 'Brad Pitt']","['Prison Drama', 'Teen Drama', 'Crime', 'Drama', 'Thriller']",['United States'],"['Fairfield Hills Hospital - Mile Hill Rd., Newtown, Connecticut, USA']","['Astoria Films', 'Baltimore Pictures', 'Polygram Filmed Entertainment']",['English'],0,5,1,1996
30. DragonHeart,https://www.imdb.com/title/tt0116136/?ref_=sr_t_30,1996,1h 43m,PG-13,6.4,103K,"The last dragon and a disillusioned dragon-slaying knight must unite to stop an evil king, who was granted partial immortality.",57000000.0,115267375,51367375,15027150,['Rob Cohen'],"['Patrick Read Johnson', 'Charles Edward Pogue']","['Dennis Quaid', 'Sean Connery', 'Dina Meyer']","['Sword & Sandal', 'Action', 'Adventure', 'Fantasy']",['United States'],"['Bratislava, Slovakia']",['Universal Pictures'],['English'],3,10,1,1996
31. Up Close & Personal,https://www.imdb.com/title/tt0118055/?ref_=sr_t_31,1996,2h 4m,PG-13,6.1,16K,"An ambitious young woman, determined to build a career in television journalism, gets good advice from her first boss, and they fall in love.",60000000.0,100688705,51088705,11101955,['Jon Avnet'],"['Joan Didion', 'John Gregory Dunne', 'Alanna Nash']","['Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing']","['Drama', 'Romance']",['United States'],"['Holmesburg Prison - 8215 Torresdale Avenue, Philadelphia, Pennsylvania, USA']","['Touchstone Pictures', 'Cinergi Pictures Entertainment', 'Avnet/Kerner Productions']","['English', 'Spanish']",3,3,1,1996
32. Evita,https://www.imdb.com/title/tt0116250/?ref_=sr_t_32,1996,2h 15m,PG,6.3,38K,"The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.",55000000.0,141047179,50047179,195085,['Alan Parker'],"['Tim Rice', 'Alan Parker', 'Oliver Stone']","['Madonna', 'Jonathan Pryce', 'Antonio Banderas']","['Rock Musical', 'Biography', 'Drama', 'History', 'Musical']",['United States'],"['Budapest, Hungary']","['Hollywood Pictures', 'Cinergi Pictures Entertainment', 'Dirty Hands Productions']",['English'],19,44,1,1996
33. The Preacher's Wife,https://www.imdb.com/title/tt0117372/?ref_=sr_t_33,1996,2h 3m,PG,5.7,14K,An angel comes to Earth to help a preacher save his church and his family.,40000000.0,48102795,48102795,7649752,['Penny Marshall'],"['Robert Nathan', 'Robert E. Sherwood', 'Leonardo Bercovici']","['Denzel Washington', 'Whitney Houston', 'Courtney B. Vance']","['Holiday Romance', 'Supernatural Fantasy', 'Comedy', 'Drama', 'Fantasy', 'Holiday', 'Romance']",['United States'],"['Portland, Maine, USA']","['Touchstone Pictures', 'The Samuel Goldwyn Company', 'Parkway Productions']",['English'],4,7,1,1996
34. Romeo + Juliet,https://www.imdb.com/title/tt0117509/?ref_=sr_t_34,1996,2h,PG-13,6.7,250K,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.,14500000.0,147554998,46351345,11133231,['Baz Luhrmann'],"['William Shakespeare', 'Craig Pearce', 'Baz Luhrmann']","['Leonardo DiCaprio', 'Claire Danes', 'John Leguizamo']","['Romantic Epic', 'Teen Romance', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance']","['United States', 'Mexico', 'Australia', 'Canada']","['Chapultepec Castle, Chapultepec Park, Mexico City, Distrito Federal, Mexico']","['Bazmark Films', 'Estudios Churubusco Azteca S.A.', 'Twentieth Century Fox']",['English'],15,30,1,1996
35. One Fine Day,https://www.imdb.com/title/tt0117247/?ref_=sr_t_35,1996,1h 48m,PG,6.5,49K,"The lives of two strangers and their young children unexpectedly intersect on one hectic, stressful day in New York City.",,97529550,46151454,6226430,['Michael Hoffman'],"['Terrel Seltzer', 'Ellen Simon']","['Michelle Pfeiffer', 'George Clooney', 'Mae Whitman']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Serendipity 3 Restaurant, Manhattan, New York City, New York, USA']","['Fox 2000 Pictures', 'Rosa Productions', 'Sprockets Music']","['English', 'Spanish']",4,6,1,1996
36. The Mirror Has Two Faces,https://www.imdb.com/title/tt0117057/?ref_=sr_t_36,1996,2h 6m,PG-13,6.6,24K,"A shy, middle-aged professor enters into a romantic but non-physical relationship with an unlucky-in-love colleague.",42000000.0,41083864,41083864,12210868,['Barbra Streisand'],"['André Cayatte', 'Gérard Oury', 'Richard LaGravenese']","['Barbra Streisand', 'Jeff Bridges', 'Lauren Bacall']","['Comedy', 'Drama', 'Romance']",['United States'],"['505 West End Avenue, Manhattan, New York City, New York, USA']","['TriStar Pictures', 'Phoenix Pictures', 'Barwood Films']",['English'],4,11,2,1996
37. Happy Gilmore,https://www.imdb.com/title/tt0116483/?ref_=sr_t_37,1996,1h 32m,PG-13,7.0,260K,"After his grandmother's house is repossessed by the IRS, a bad tempered hockey player takes his talents to golf to earn the big bucks and get his grandmothers house back.",12000000.0,41205099,38824099,8514125,['Dennis Dugan'],"['Tim Herlihy', 'Adam Sandler']","['Adam Sandler', 'Christopher McDonald', 'Julie Bowen']","['High-Concept Comedy', 'Slapstick', 'Comedy', 'Sport']",['United States'],"['Furry Creek, British Columbia, Canada']","['Universal Pictures', 'Brillstein-Grey Entertainment', 'Robert Simonds Productions']",['English'],0,4,0,1996
38. The Ghost and the Darkness,https://www.imdb.com/title/tt0116409/?ref_=sr_t_38,1996,1h 50m,R,6.8,67K,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.,55000000.0,38619405,38619405,9215063,['Stephen Hopkins'],['William Goldman'],"['Michael Douglas', 'Val Kilmer', 'Tom Wilkinson']","['Adventure', 'Drama', 'Thriller']","['United States', 'Germany']","['Tsavo National Park, Kenya']","['Constellation Entertainment', 'Douglas/Reuther Productions', 'Bernina Film']","['English', 'Hindi']",0,5,1,1996
39. Mars Attacks!,https://www.imdb.com/title/tt0116996/?ref_=sr_t_39,1996,1h 46m,PG-13,6.4,250K,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,70000000.0,101381197,37781197,9384272,['Tim Burton'],"['Len Brown', 'Woody Gelman', 'Wally Wood']","['Jack Nicholson', 'Pierce Brosnan', 'Sarah Jessica Parker']","['Alien Invasion', 'Dark Comedy', 'Parody', 'Satire', 'Space Sci-Fi', 'Comedy', 'Sci-Fi']","['United States', 'Japan', 'United Kingdom']","['Red Lake, Arizona, USA']","['Warner Bros.', 'Tim Burton Productions']","['English', 'French']",3,19,0,1996
40. Set It Off,https://www.imdb.com/title/tt0117603/?ref_=sr_t_40,1996,2h 3m,R,6.9,19K,"Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",9000000.0,41590886,36461139,8812105,['F. Gary Gray'],"['Takashi Bufford', 'Kate Lanier']","['Jada Pinkett Smith', 'Queen Latifah', 'Vivica A. Fox']","['Dark Comedy', 'Heist', 'Action', 'Crime', 'Drama', 'Romance', 'Thriller']",['United States'],"['Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA']","['New Line Cinema', 'Peak Films']",['English'],5,6,0,1996
41. Shine,https://www.imdb.com/title/tt0117631/?ref_=sr_t_41,1996,1h 45m,PG-13,7.6,58K,"David Helfgott, a gifted pianist, struggles through childhood as his dysfunctional father abuses him and his siblings. Years later, he suffers a mental breakdown but manages to return as a legend.",5500000.0,35999121,35892330,162179,['Scott Hicks'],"['Jan Sardi', 'Scott Hicks']","['Geoffrey Rush', 'Armin Mueller-Stahl', 'Justin Braine']","['Biography', 'Drama', 'Music', 'Romance']",['Australia'],"['Sydney, New South Wales, Australia']","['Australian Film Finance Corporation (AFFC)', 'Film Victoria', 'Momentum Films']","['English', 'Yiddish']",46,52,1,1996
42. The Truth About Cats & Dogs,https://www.imdb.com/title/tt0117979/?ref_=sr_t_42,1996,1h 37m,PG-13,6.3,30K,A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.,,34861807,34861807,6769363,['Michael Lehmann'],['Audrey Wells'],"['Uma Thurman', 'Janeane Garofalo', 'Ben Chaplin']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['Santa Monica Promenade, Santa Monica, California, USA']","['Twentieth Century Fox', 'Noon Attack']",['English'],0,2,0,1996
43. A Thin Line Between Love and Hate,https://www.imdb.com/title/tt0117891/?ref_=sr_t_43,1996,1h 48m,R,5.6,5.6K,"A fast paced, womanizing nightclub promoter gets paid back in full when he scorns a beautiful woman with psychotic tendencies who will punish him for breaking her heart.",8000000.0,35599803,34767836,9310414,['Martin Lawrence'],"['Martin Lawrence', 'Bentley Kyle Evans', 'Kenny Buford']","['Martin Lawrence', 'Lynn Whitfield', 'Regina King']","['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",['United States'],"['Los Angeles City Hall - 200 North Spring Street, Downtown, Los Angeles, California, USA']","['Jackson/McHenry Company,The', 'Savoy Pictures', 'You Go Boy! Productions']",['English'],0,0,0,1996
44. Muppet Treasure Island,https://www.imdb.com/title/tt0117110/?ref_=sr_t_44,1996,1h 39m,G,6.9,28K,"The Muppets set sail in search of treasure, with Jim Hawkins and Long John Silver.",,34327391,34327391,7906689,['Brian Henson'],"['Robert Louis Stevenson', 'Jerry Juhl', 'Kirk R. Thatcher']","['Tim Curry', 'Billy Connolly', 'Jennifer Saunders']","['Animal Adventure', 'Farce', 'Parody', 'Quest', 'Quirky Comedy', 'Sea Adventure', 'Slapstick', 'Swashbuckler', 'Action', 'Adventure']","['United States', 'United Kingdom']","['Shepperton Studios, Shepperton, Surrey, England, UK']","['Walt Disney Pictures', 'Jim Henson Productions']",['English'],0,5,0,1996
