Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Bad Boys for Life,https://www.imdb.com/title/tt1502397/?ref_=sr_t_1,2020,2h 4m,R,6.5,189K,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,90000000.0,426505244,206305244,62504105.0,"['Adil El Arbi', 'Bilall Fallah']","['Peter Craig', 'Joe Carnahan', 'Chris Bremner']","['Will Smith', 'Martin Lawrence', 'Vanessa Hudgens']","['Buddy Cop', 'Cop Drama', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['Yautepec, Morelos, Mexico']","['Columbia Pictures', '2.0 Entertainment', 'Don Simpson/Jerry Bruckheimer Films']","['English', 'Spanish']",3,15,0,2020
2. A Quiet Place Part II,https://www.imdb.com/title/tt8332922/?ref_=sr_t_2,2020,1h 37m,PG-13,7.2,299K,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",61000000.0,297372261,160072261,47547231.0,['John Krasinski'],"['John Krasinski', 'Bryan Woods', 'Scott Beck']","['Emily Blunt', 'Millicent Simmonds', 'Cillian Murphy']","['Alien Invasion', 'Monster Horror', 'Supernatural Horror', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",['United States'],"['Buffalo, New York, USA']","['Paramount Pictures', 'Platinum Dunes', 'Sunday Night']","['English', 'American Sign Language']",14,44,0,2020
3. Sonic the Hedgehog,https://www.imdb.com/title/tt3794354/?ref_=sr_t_3,2020,1h 39m,PG,6.5,176K,"Taking refuge on Earth, when Sonic uses his incredible speed and accidentally knock out the power in part of the United States, he catches the attention of Dr. Robotnik and must stop him from using his unique power for world domination.",85000000.0,319715683,148974665,58018348.0,['Jeff Fowler'],"['Pat Casey', 'Josh Miller', 'Yuji Naka']","['Ben Schwartz', 'James Marsden', 'Jim Carrey']","['Animal Adventure', 'Buddy Comedy', 'Road Trip', 'Slapstick', 'Superhero', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Family']","['United States', 'Japan', 'Canada', 'United Kingdom']","['Ladysmith, British Columbia, Canada']","['Paramount Pictures', 'Sega Sammy Group', 'Original Film']","['English', 'French', 'Persian']",3,12,0,2020
4. Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,https://www.imdb.com/title/tt7713068/?ref_=sr_t_4,2020,1h 49m,R,6.1,272K,"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord.",84500000.0,205537933,84172791,33010017.0,['Cathy Yan'],"['Christina Hodson', 'Paul Dini', 'Bruce Timm']","['Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead']","['Dark Comedy', 'Superhero', 'Action', 'Comedy', 'Crime']","['United States', 'United Kingdom']","['Los Angeles, California, USA']","['Clubhouse Pictures (II)', 'DC Entertainment', 'Kroll & Co. Entertainment']","['English', 'Chinese']",18,83,0,2020
5. Dolittle,https://www.imdb.com/title/tt6673612/?ref_=sr_t_5,2020,1h 41m,PG,5.6,74K,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,175000000.0,251410631,77047065,21844045.0,['Stephen Gaghan'],"['Stephen Gaghan', 'Dan Gregor', 'Doug Mand']","['Robert Downey Jr.', 'Antonio Banderas', 'Michael Sheen']","['Animal Adventure', 'Quest', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['United States', 'China', 'United Kingdom', 'Japan']","['Menai Suspension Bridge, Anglesey, Wales, UK']","['Universal Pictures', 'Perfect World Pictures', 'Roth/Kirschenbaum Films']","['English', 'French']",4,9,0,2020
6. The Invisible Man,https://www.imdb.com/title/tt1051906/?ref_=sr_t_6,2020,2h 4m,R,7.1,268K,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",7000000.0,144492724,70410000,28205665.0,['Leigh Whannell'],"['Leigh Whannell', 'H.G. Wells']","['Elisabeth Moss', 'Oliver Jackson-Cohen', 'Harriet Dyer']","['Psychological Horror', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']","['Australia', 'United States']","['Headland House, Gerringong, New South Wales, Australia']","['Universal Pictures', 'Blumhouse Productions', 'Goalpost Pictures']",['English'],43,85,0,2020
7. The Call of the Wild,https://www.imdb.com/title/tt7504726/?ref_=sr_t_7,2020,1h 40m,PG,6.7,60K,A sled dog struggles for survival in the wilds of the Yukon.,135000000.0,111166669,62342368,24791624.0,['Chris Sanders'],"['Michael Green', 'Jack London', 'Egerton Ryerson Young']","['Harrison Ford', 'Omar Sy', 'Cara Gee']","['Adventure Epic', 'Animal Adventure', 'Mountain Adventure', 'Quest', 'Survival', 'Adventure', 'Drama', 'Family']","['United States', 'Canada']","['Yukon, Canada']","['20th Century Studios', 'TSG Entertainment', '3 Arts Entertainment']","['English', 'French']",0,8,0,2020
8. Onward,https://www.imdb.com/title/tt7146812/?ref_=sr_t_8,2020,1h 42m,PG,7.4,177K,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000.0,141940042,61555145,39119861.0,['Dan Scanlon'],"['Dan Scanlon', 'Keith Bunin', 'Jason Headley']","['Tom Holland', 'Chris Pratt', 'Julia Louis-Dreyfus']","['Adventure Epic', 'Computer Animation', 'Epic', 'Fantasy Epic', 'Quest', 'Supernatural Fantasy', 'Sword & Sorcery', 'Adventure', 'Animation', 'Comedy']","['United States', 'Japan']","['Los Angeles, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],4,66,1,2020
9. The Croods: A New Age,https://www.imdb.com/title/tt2850386/?ref_=sr_t_9,2020,1h 35m,PG,6.9,56K,"The prehistoric family the Croods are challenged by a rival family the Bettermans, who claim to be better and more evolved.",65000000.0,215905815,58568815,9724200.0,['Joel Crawford'],"['Kevin Hageman', 'Dan Hageman', 'Paul Fisher']","['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds']","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'Japan']",[],"['DreamWorks Animation', 'Dentsu']",['English'],0,31,0,2020
10. Tenet,https://www.imdb.com/title/tt6723592/?ref_=sr_t_10,2020,2h 30m,PG-13,7.3,622K,"Armed with only the word ""Tenet,"" and fighting for the survival of the entire world, CIA operative, The Protagonist, journeys through a twilight world of international espionage on a global mission that unfolds beyond real time.",205000000.0,365304105,58504105,9353090.0,['Christopher Nolan'],['Christopher Nolan'],"['John David Washington', 'Robert Pattinson', 'Elizabeth Debicki']","['Time Travel', 'Action', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom']","['Linnahall, Tallinn, Estonia']","['Warner Bros.', 'Syncopy', 'Warner Bros.']",['English'],49,139,1,2020
