Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Saving Private Ryan,https://www.imdb.com/title/tt0120815/?ref_=sr_t_1,1998,2h 49m,R,8.6,1.6M,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",70000000.0,482352390,217049603,30576104.0,['Steven Spielberg'],['Robert Rodat'],"['Tom Hanks', 'Matt Damon', 'Tom Sizemore']","['Epic', 'Period Drama', 'War Epic', 'Drama', 'War']",['United States'],"['Curracloe Beach, Ballinesker, County Wexford, Ireland']","['Dreamworks Pictures', 'Paramount Pictures', 'Amblin Entertainment']","['English', 'French', 'German', 'Czech']",79,75,5,1998
2. Armageddon,https://www.imdb.com/title/tt0120591/?ref_=sr_t_2,1998,2h 31m,PG-13,6.7,462K,"After discovering that an asteroid the size of Texas will impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.",140000000.0,553712773,201578182,36089972.0,['Michael Bay'],"['Jonathan Hensleigh', 'J.J. Abrams', 'Tony Gilroy']","['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck']","['Disaster', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Edwards Air Force Base, California, USA']","['Touchstone Pictures', 'Jerry Bruckheimer Films', 'Valhalla Motion Pictures']","['English', 'Russian', 'Indonesian']",15,40,4,1998
3. There's Something About Mary,https://www.imdb.com/title/tt0129387/?ref_=sr_t_3,1998,1h 59m,R,7.1,337K,"A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",23000000.0,369884651,176484651,13740644.0,"['Bobby Farrelly', 'Peter Farrelly']","['Ed Decter', 'John J. Strauss', 'Peter Farrelly']","['Cameron Diaz', 'Matt Dillon', 'Ben Stiller']","['Romantic Comedy', 'Slapstick', 'Comedy', 'Romance']",['United States'],"['Baltimore, Maryland, USA']",['Twentieth Century Fox'],['English'],17,17,0,1998
4. A Bug's Life,https://www.imdb.com/title/tt0120623/?ref_=sr_t_4,1998,1h 35m,G,7.2,324K,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000.0,363258859,162798565,291121.0,"['John Lasseter', 'Andrew Stanton']","['John Lasseter', 'Andrew Stanton', 'Joe Ranft']","['Kevin Spacey', 'Dave Foley', 'Julia Louis-Dreyfus']","['Animal Adventure', 'Computer Animation', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family']",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],14,21,1,1998
5. The Waterboy,https://www.imdb.com/title/tt0120484/?ref_=sr_t_5,1998,1h 30m,PG-13,6.2,184K,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.,23000000.0,185991646,161491646,39414071.0,['Frank Coraci'],"['Tim Herlihy', 'Adam Sandler']","['Adam Sandler', 'Kathy Bates', 'Henry Winkler']","['Football', 'Slapstick', 'Comedy', 'Sport']",['United States'],"['Stetson University - 421 N. Woodland Boulevard, DeLand, Florida, USA']","['Touchstone Pictures', 'Robert Simonds Productions', 'Waterboy Productions']",['English'],6,6,0,1998
6. Doctor Dolittle,https://www.imdb.com/title/tt0118998/?ref_=sr_t_6,1998,1h 25m,PG-13,5.4,104K,A doctor discovers that he can communicate with animals.,71500000.0,294456605,144156605,29014324.0,['Betty Thomas'],"['Hugh Lofting', 'Nat Mauldin', 'Larry Levin']","['Eddie Murphy', 'Peter Boyle', 'Ossie Davis']","['Animal Adventure', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Century City, Los Angeles, California, USA']","['Twentieth Century Fox', 'Davis Entertainment', 'Joseph M. Singer Entertainment']",['English'],4,10,0,1998
7. Rush Hour,https://www.imdb.com/title/tt0120812/?ref_=sr_t_7,1998,1h 38m,PG-13,7.0,308K,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",33000000.0,244721064,141186864,33001803.0,['Brett Ratner'],"['Ross LaManna', 'Jim Kouf']","['Jackie Chan', 'Chris Tucker', 'Ken Leung']","['Buddy Cop', 'Martial Arts', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['Foo-Chow Restaurant - 949 N Hill Street, Chinatown, Los Angeles, California, USA']","['New Line Cinema', 'Roger Birnbaum Productions']","['English', 'Cantonese', 'Mandarin', 'Japanese', 'Chinese']",6,9,0,1998
8. Deep Impact,https://www.imdb.com/title/tt0120647/?ref_=sr_t_8,1998,2h,PG-13,6.3,196K,"A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.",75000000.0,349464664,140464664,41152375.0,['Mimi Leder'],"['Bruce Joel Rubin', 'Michael Tolkin']","['Robert Duvall', 'Téa Leoni', 'Elijah Wood']","['Disaster', 'Space Sci-Fi', 'Action', 'Drama', 'Sci-Fi', 'Thriller']",['United States'],"['Prince William Pkwy SR 234, Manassas, Virginia, USA']","['Paramount Pictures', 'Dreamworks Pictures', 'Zanuck/Brown Productions']","['English', 'Russian']",5,14,0,1998
9. Godzilla,https://www.imdb.com/title/tt0120685/?ref_=sr_t_9,1998,2h 19m,PG-13,5.5,208K,French nuclear tests irradiate an iguana into a giant monster that heads off to New York City. The American military must chase the monster across the city to stop it before it reproduces.,130000000.0,379014294,136314294,44047541.0,['Roland Emmerich'],"['Dean Devlin', 'Roland Emmerich', 'Ted Elliott']","['Matthew Broderick', 'Jean Reno', 'Maria Pitillo']","['Dinosaur Adventure', 'Disaster', 'Kaiju', 'Action', 'Sci-Fi', 'Thriller']","['United States', 'Japan']","[""Kualoa Ranch - 49560 Kamehameha Highway, Ka'a'awa, O'ahu, Hawaii, USA""]","['TriStar Pictures', 'Centropolis Entertainment', 'Centropolis Film Productions']","['English', 'French', 'Japanese', 'Russian', 'Spanish']",10,13,0,1998
10. Patch Adams,https://www.imdb.com/title/tt0129290/?ref_=sr_t_10,1998,1h 55m,PG-13,6.8,125K,"The true story of a heroic man, Hunter ""Patch"" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.",90000000.0,202292902,135026902,25262280.0,['Tom Shadyac'],"['Patch Adams', 'Maureen Mylander', 'Steve Oedekerk']","['Robin Williams', 'Daniel London', 'Monica Potter']","['Medical Drama', 'Biography', 'Comedy', 'Drama', 'Romance']",['United States'],"['St. Helena, Napa Valley, California, USA']","['Universal Pictures', 'Blue Wolf Productions', 'Farrell/Minoff']",['English'],0,7,1,1998
11. Lethal Weapon 4,https://www.imdb.com/title/tt0122151/?ref_=sr_t_11,1998,2h 7m,R,6.6,176K,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.",140000000.0,285444603,130444603,34048124.0,['Richard Donner'],"['Shane Black', 'Jonathan Lemkin', 'Alfred Gough']","['Mel Gibson', 'Danny Glover', 'Joe Pesci']","['Action', 'Crime', 'Thriller']",['United States'],"['I-215, Las Vegas, Nevada, USA']","['Warner Bros.', 'Silver Pictures', 'Donner/Shuler-Donner Productions']","['English', 'Cantonese', 'Mandarin', 'Chinese']",4,11,0,1998
12. The Truman Show,https://www.imdb.com/title/tt0120382/?ref_=sr_t_12,1998,1h 43m,PG,8.2,1.3M,An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,60000000.0,264118712,125618201,31542121.0,['Peter Weir'],['Andrew Niccol'],"['Jim Carrey', 'Ed Harris', 'Laura Linney']","['Dark Comedy', 'High-Concept Comedy', 'Psychological Drama', 'Satire', 'Showbiz Drama', 'Comedy', 'Drama']",['United States'],"['Seaside, Florida, USA']","['Paramount Pictures', 'Scott Rudin Productions']",['English'],41,69,3,1998
13. Mulan,https://www.imdb.com/title/tt0120762/?ref_=sr_t_13,1998,1h 27m,G,7.7,328K,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",90000000.0,304320254,120620254,22745143.0,"['Tony Bancroft', 'Barry Cook']","['Robert D. San Souci', 'Rita Hsiao', 'Chris Sanders']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong']","['Coming-of-Age', 'Hand-Drawn Animation', 'Martial Arts', 'Period Drama', 'Pop Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],[],"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation Florida']","['English', 'Mandarin']",17,21,1,1998
14. You've Got Mail,https://www.imdb.com/title/tt0128853/?ref_=sr_t_14,1998,1h 59m,PG,6.7,236K,"Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet, both blissfully unaware that he's trying to put her out of business.",65000000.0,250821575,115821495,18426749.0,['Nora Ephron'],"['Miklós László', 'Nora Ephron', 'Delia Ephron']","['Tom Hanks', 'Meg Ryan', 'Greg Kinnear']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Upper West Side, Manhattan, New York City, New York, USA']",['Warner Bros.'],['English'],6,8,0,1998
15. Enemy of the State,https://www.imdb.com/title/tt0120660/?ref_=sr_t_15,1998,2h 12m,R,7.3,265K,A lawyer becomes targeted by a corrupt politician and his N.S.A. goons when he accidentally receives key evidence to a politically motivated crime.,90000000.0,250849789,111549836,20038573.0,['Tony Scott'],['David Marconi'],"['Will Smith', 'Gene Hackman', 'Jon Voight']","['Conspiracy Thriller', 'Political Thriller', 'Spy', 'Action', 'Thriller']",['United States'],"['1633 Connecticut Avenue Northwest, Washington, District of Columbia, USA']","['Touchstone Pictures', 'Jerry Bruckheimer Films', 'Don Simpson/Jerry Bruckheimer Films']","['English', 'Spanish']",5,16,0,1998
