Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0059742/?ref_=sr_t_1,8200000.0,159484051.0,159287539.0,413497.0,['Robert Wise'],"['Georg Hurdalek', 'Howard Lindsay', 'Russel Crouse']","['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker']","['Classic Musical', 'Epic', 'Period Drama', 'Biography', 'Drama', 'Family', 'Musical', 'Romance']",['United States'],"['Felsenreitschule, Salzburg, Austria']","['Robert Wise Productions', 'Argyle Enterprises']","['English', 'German']",18,13,5,1965
https://www.imdb.com/title/tt0059113/?ref_=sr_t_2,11000000.0,111926200.0,111721910.0,,['David Lean'],"['Boris Pasternak', 'Robert Bolt']","['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin']","['Epic', 'Romantic Epic', 'Tragedy', 'Drama', 'Romance', 'War']","['Italy', 'United Kingdom', 'United States']","['Morley Flats, Alberta, Canada']","['Metro-Goldwyn-Mayer (MGM)', 'Carlo Ponti Production', 'Sostar S.A.']","['English', 'Russian', 'French']",21,13,5,1965
https://www.imdb.com/title/tt0059800/?ref_=sr_t_3,9000000.0,63607066.0,63595658.0,,['Terence Young'],"['Richard Maibaum', 'John Hopkins', 'Jack Whittingham']","['Sean Connery', 'Claudine Auger', 'Adolfo Celi']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Sullivan Residence, Rock Point, Love Beach, off West Bay Street, North Shore, New Providence Island, Bahamas']",['Eon Productions'],"['English', 'French']",5,5,1,1965
https://www.imdb.com/title/tt0059578/?ref_=sr_t_4,600000.0,15000000.0,15000000.0,,['Sergio Leone'],"['Sergio Leone', 'Fulvio Morsella', 'Luciano Vincenzoni']","['Clint Eastwood', 'Lee Van Cleef', 'Gian Maria Volontè']","['One-Person Army Action', 'Spaghetti Western', 'Drama', 'Western']","['Italy', 'Spain', 'West Germany']","['Mini Hollywood, Tabernas, Almería, Andalucía, Spain']","['Produzioni Europee Associate (PEA)', 'Arturo González Producciones Cinematográficas', 'Constantin Film']","['English', 'Italian']",0,3,0,1965
https://www.imdb.com/title/tt0063794/?ref_=sr_t_5,8000000.0,149485.0,148503.0,22976.0,['Sergey Bondarchuk'],"['Sergey Bondarchuk', 'Vasiliy Solovyov', 'Lev Tolstoy']","['Lyudmila Saveleva', 'Vyacheslav Tikhonov', 'Sergey Bondarchuk']","['Epic', 'Period Drama', 'War Epic', 'Drama', 'Romance', 'War']",['Soviet Union'],"['Borodino, Moskovskaya oblast, Russia']",['Mosfilm'],"['Russian', 'German', 'French']",5,3,1,1965
https://www.imdb.com/title/tt0059012/?ref_=sr_t_6,800000.0,126724.0,126724.0,13630.0,['Orson Welles'],"['William Shakespeare', 'Raphael Holinshed', 'Orson Welles']","['Orson Welles', 'Jeanne Moreau', 'Margaret Rutherford']","['Comedy', 'Drama', 'History', 'War']","['Spain', 'Switzerland', 'France']","['Pedraza, Segovia, Castilla y León, Spain']","['Internacional Films', 'Alpine Films']",['English'],3,2,0,1965
https://www.imdb.com/title/tt0059592/?ref_=sr_t_7,300000.0,148564.0,87011.0,7254.0,['Jean-Luc Godard'],"['Rémo Forlani', 'Jean-Luc Godard', 'Lionel White']","['Jean-Paul Belmondo', 'Anna Karina', 'Graziella Galvani']","['Crime', 'Drama', 'Romance']","['France', 'Italy']","[""L'Aygade, Hyères, Var, France""]","['Films Georges de Beauregard', 'Rome Paris Films', 'Société Nouvelle de Cinématographie (SNC)']","['French', 'English', 'Italian']",2,2,0,1965
https://www.imdb.com/title/tt0058898/?ref_=sr_t_8,220000.0,66076.0,47696.0,7298.0,['Jean-Luc Godard'],"['Jean-Luc Godard', 'Paul Éluard']","['Eddie Constantine', 'Anna Karina', 'Akim Tamiroff']","['Hard-boiled Detective', 'Satire', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['France', 'Italy']","['Esso tower, La Défense, Hauts-de-Seine, France']","['André Michelin Productions', 'Filmstudio', 'Chaumiane']","['French', 'English', 'Spanish']",0,0,0,1965
https://www.imdb.com/title/tt0058888/?ref_=sr_t_9,,51451.0,46808.0,15942.0,['Akira Kurosawa'],"['Masato Ide', 'Hideo Oguni', 'Ryûzô Kikushima']","['Toshirô Mifune', 'Yûzô Kayama', 'Tsutomu Yamazaki']","['Medical Drama', 'Drama']",['Japan'],"['Toho Studios, Tokyo, Japan']","['Kurosawa Production Co.', 'Toho']",['Japanese'],11,2,0,1965
https://www.imdb.com/title/tt0059418/?ref_=sr_t_10,3800000.0,20807.0,20807.0,3520.0,['Sam Peckinpah'],"['Harry Julian Fink', 'Oscar Saul', 'Sam Peckinpah']","['Charlton Heston', 'Richard Harris', 'Jim Hutton']","['Adventure', 'Drama', 'War', 'Western']",['United States'],"['El Saltito waterfall, Nombre de Dios, Durango, Mexico']",['Jerry Bresler Productions'],"['English', 'French', 'Spanish']",0,0,0,1965
https://www.imdb.com/title/tt0060545/?ref_=sr_t_11,,18010.0,18010.0,9312.0,['Antonio Pietrangeli'],"['Antonio Pietrangeli', 'Ruggero Maccari', 'Ettore Scola']","['Stefania Sandrelli', 'Mario Adorf', 'Jean-Claude Brialy']",['Drama'],"['Italy', 'France', 'West Germany']","['Piazza del Duomo, Orvieto, Terni, Umbria, Italy']","['Ultra Film', 'Les Films du Siècle', 'Roxy Film']","['Italian', 'English']",6,2,0,1965
https://www.imdb.com/title/tt0059565/?ref_=sr_t_12,,15532.0,15532.0,4053.0,"['Claude Chabrol', 'Jean Douchet', 'Jean-Luc Godard']","['Claude Chabrol', 'Jean Douchet', 'Jean-Luc Godard']","['Jean-Pierre Andréani', 'Stéphane Audran', 'Nadine Ballot']","['Comedy', 'Drama']",['France'],"['Paris, France']","['Les Filmes du Cyprès', 'Les Films du Losange']",['French'],0,0,0,1965
https://www.imdb.com/title/tt0059709/?ref_=sr_t_13,,4650.0,4650.0,3378.0,['James Ivory'],"['Ruth Prawer Jhabvala', 'James Ivory']","['Shashi Kapoor', 'Felicity Kendal', 'Geoffrey Kendal']","['Drama', 'Romance']","['United States', 'India']","['Bombay, Hyderabad, Telangana, India']",['Merchant Ivory Productions'],"['English', 'Hindi']",2,0,0,1965
https://www.imdb.com/title/tt4775814/?ref_=sr_t_14,,3497.0,3497.0,1355.0,"['Thomas White', 'Allan Zion']","['Thomas White', 'Allan Zion']","['Wimme Andre', 'Melvin Clay', 'Tom Edmonston']",['Drama'],"['Belgium', 'United States']",['Belgium'],[],['English'],0,0,0,1965
https://www.imdb.com/title/tt0059712/?ref_=sr_t_15,4000000.0,206.0,,,['Stanley Kramer'],"['Katherine Anne Porter', 'Abby Mann']","['Vivien Leigh', 'Simone Signoret', 'José Ferrer']","['Drama', 'Romance', 'War']",['United States'],"['Hollywood, California, USA']",['Stanley Kramer Productions'],"['English', 'German', 'Spanish']",5,13,2,1965
https://www.imdb.com/title/tt0058212/?ref_=sr_t_16,,,12467420.0,,['Richard Quine'],['George Axelrod'],"['Jack Lemmon', 'Virna Lisi', 'Terry-Thomas']","['Dark Comedy', 'Farce', 'Comedy']",['United States'],"['Brooklyn, New York City, New York, USA']",['Murder Inc.'],"['English', 'Italian', 'French']",0,2,0,1965
https://www.imdb.com/title/tt0059243/?ref_=sr_t_17,12000000.0,,,,['Blake Edwards'],"['Arthur A. Ross', 'Blake Edwards']","['Tony Curtis', 'Natalie Wood', 'Jack Lemmon']","['Adventure Epic', 'Parody', 'Road Trip', 'Satire', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Family', 'Romance']",['United States'],"['Anif Palace, Anif, Salzburg, Austria']","['Warner Bros.', 'Patricia Productions', 'Jalem Productions']","['English', 'Russian', 'Latin']",3,14,1,1965
https://www.imdb.com/title/tt0059017/?ref_=sr_t_18,,,20666667.0,,['Elliot Silverstein'],"['Walter Newman', 'Frank Pierson', 'Roy Chanslor']","['Jane Fonda', 'Lee Marvin', 'Michael Callan']",['Western'],['United States'],"['Buckskin Joe Frontier Town & Railway - 1193 Fremont County Road 3A, Canon City, Colorado, USA']","['Columbia Pictures', 'Harold Hecht Corporation']",['English'],10,15,1,1965
https://www.imdb.com/title/tt0060117/?ref_=sr_t_19,,,,,['R.G. Springsteen'],"['Harry Sanford', 'Max Lamb', 'Max Steeber']","['Rory Calhoun', 'Corinne Calvet', 'John Russell']",['Western'],['United States'],"['Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA']",['A.C. Lyles Productions'],['English'],0,0,0,1965
https://www.imdb.com/title/tt0059573/?ref_=sr_t_20,800000.0,56.0,,,['Guy Green'],"['Elizabeth Kata', 'Guy Green']","['Sidney Poitier', 'Shelley Winters', 'Elizabeth Hartman']","['Drama', 'Romance']",['United States'],"['MacArthur Park, Los Angeles, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Pandro S. Berman Productions']",['English'],4,15,1,1965
https://www.imdb.com/title/tt0059170/?ref_=sr_t_21,45000.0,,,,['Russ Meyer'],"['Jackie Moran', 'Russ Meyer']","['Tura Satana', 'Haji', 'Lori Williams']","['B-Action', 'Dark Comedy', 'Action', 'Comedy']",['United States'],"['Mojave Desert, California, USA']","['Eve Productions', 'BIGBALDHEAD / BBHFILMS']",['English'],0,0,0,1965
https://www.imdb.com/title/tt0059646/?ref_=sr_t_22,300000.0,33174.0,,,['Roman Polanski'],"['Roman Polanski', 'Gérard Brach', 'David Stone']","['Catherine Deneuve', 'Ian Hendry', 'John Fraser']","['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Thriller']",['United Kingdom'],"['Hammersmith Bridge, Hammersmith, London, England, UK']","['Compton Films', 'Tekli British Productions']",['English'],2,4,0,1965
https://www.imdb.com/title/tt0059749/?ref_=sr_t_23,,342.0,,,['Martin Ritt'],"['John le Carré', 'Paul Dehn', 'Guy Trosper']","['Richard Burton', 'Oskar Werner', 'Claire Bloom']","['Spy', 'Drama', 'Thriller']",['United Kingdom'],"['Smithfield Market, Dublin, County Dublin, Ireland']",['Salem Films Limited'],"['English', 'Dutch']",10,5,2,1965
https://www.imdb.com/title/tt0059740/?ref_=sr_t_24,6500000.0,,,,['Henry Hathaway'],"['William H. Wright', 'Allan Weiss', 'Harry Essex']","['John Wayne', 'Dean Martin', 'Martha Hyer']","['Classical Western', 'Drama', 'Western']",['United States'],"['Denver & Rio Grande Western Railroad, Durango, Colorado, USA']",['Wallis-Hazen'],['English'],0,0,0,1965
https://www.imdb.com/title/tt0059094/?ref_=sr_t_25,,,,,['Henry Koster'],"['John Haase', 'Nunnally Johnson', 'Hal Kanter']","['James Stewart', 'Fabian', 'Glynis Johns']","['Comedy', 'Family']",['United States'],"['Sausalito, California, USA']",['Twentieth Century Fox'],['English'],0,0,0,1965
https://www.imdb.com/title/tt0059309/?ref_=sr_t_26,,,4200000.0,,['Otto Preminger'],"['Wendell Mayes', 'James Bassett']","['John Wayne', 'Kirk Douglas', 'Patricia Neal']","['Action Epic', 'War Epic', 'Drama', 'Romance', 'War']",['United States'],"[""Ford Island, Pearl Harbor, O'ahu, Hawaii, USA""]",['Otto Preminger Films'],"['English', 'French', 'Japanese']",0,0,1,1965
https://www.imdb.com/title/tt0059641/?ref_=sr_t_27,2425000.0,,,,['Howard Hawks'],"['George Kirgo', 'Howard Hawks', 'Steve McNeil']","['James Caan', 'Laura Devon', 'Gail Hire']","['Action', 'Drama', 'Sport']",['United States'],"['Riverside International Raceway, 22255 Eucalyptus Avenue, Moreno Valley, California, USA']","['Laurel Productions', 'Paramount Pictures']",['English'],0,0,0,1965
https://www.imdb.com/title/tt0059903/?ref_=sr_t_28,,,18820000.0,,['Clive Donner'],['Woody Allen'],"['Peter Sellers', ""Peter O'Toole"", 'Romy Schneider']","['Farce', 'Slapstick', 'Comedy']","['United States', 'France']","['Villa Castel Henriette, Rue des Binelles, Sèvres, Hauts-de-Seine, France']","['Famous Artists Productions', 'Famartists Productions S.A.', 'United Artists']","['English', 'French']",0,4,1,1965
https://www.imdb.com/title/tt0059245/?ref_=sr_t_29,20000000.0,,,,['George Stevens'],"['Fulton Oursler', 'Henry Denker', 'James Lee Barrett']","['Max von Sydow', 'Dorothy McGuire', 'Charlton Heston']","['Epic', 'Historical Epic', 'Biography', 'Drama', 'History']",['United States'],"['Arches National Park, Utah, USA']",['George Stevens Productions'],['English'],0,6,5,1965
https://www.imdb.com/title/tt0059260/?ref_=sr_t_30,1500000.0,,,,['Richard Lester'],"['Marc Behm', 'Charles Wood']","['John Lennon', 'Paul McCartney', 'George Harrison']","['Dark Comedy', 'Jukebox Musical', 'Rock Musical', 'Adventure', 'Comedy', 'Musical']",['United Kingdom'],"['Obertauern, Salzburg, Austria']","['Walter Shenson Films', 'Subafilms']",['English'],0,5,0,1965
https://www.imdb.com/title/tt0059319/?ref_=sr_t_31,750000.0,10472.0,,,['Sidney J. Furie'],"['Len Deighton', 'W.H. Canaway', 'James Doran']","['Michael Caine', 'Nigel Green', 'Guy Doleman']","['Political Thriller', 'Spy', 'Drama', 'Thriller']",['United Kingdom'],"['Royal Albert Hall, South Kensington, London, England, UK']",['Lowndes Productions Limited'],"['English', 'Albanian']",5,4,0,1965
https://www.imdb.com/title/tt0059470/?ref_=sr_t_32,6290000.0,,,,['Bernhard Wicki'],"['Werner Jörg Lüddecke', 'Daniel Taradash', 'Walon Green']","['Marlon Brando', 'Yul Brynner', 'Janet Margolin']","['Action', 'Drama', 'Thriller', 'War']",['United States'],"['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']","['Arcola Pictures', 'Colony Productions']",['English'],0,2,2,1965
https://www.imdb.com/title/tt0059043/?ref_=sr_t_33,,,,,['William Wyler'],"['John Fowles', 'John Kohn', 'Stanley Mann']","['Terence Stamp', 'Samantha Eggar', 'Mona Washbourne']","['Psychological Drama', 'Psychological Thriller', 'Drama', 'Thriller']","['United Kingdom', 'United States']","['Gabriels Manor, Marsh Green Road, Marsh Green, Edenbridge, Kent, England, UK']",['Collector Company'],['English'],5,11,3,1965
