Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. The Bad News Bears,https://www.imdb.com/title/tt0074174/?ref_=sr_t_11,1976,1h 42m,PG,7.3,26K,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",,32211330.0,32211330.0,,['Michael Ritchie'],['Bill Lancaster'],"['Walter Matthau', ""Tatum O'Neal"", 'Vic Morrow']","['Baseball', 'Farce', 'Satire', 'Slapstick', 'Comedy', 'Drama', 'Family', 'Sport']",['United States'],"['Mason Park - 10500 Mason Ave., Chatsworth, Los Angeles, California, USA']",['Paramount Pictures'],"['English', 'Spanish']",0,2,0,1976
12. The Outlaw Josey Wales,https://www.imdb.com/title/tt0075029/?ref_=sr_t_12,1976,2h 15m,PG,7.8,82K,Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.,3700000.0,31800000.0,31800000.0,,['Clint Eastwood'],"['Forrest Carter', 'Philip Kaufman', 'Sonia Chernus']","['Clint Eastwood', 'Sondra Locke', 'Chief Dan George']","['Drama', 'Western']",['United States'],"['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']","['Warner Bros.', 'The Malpaso Company']","['English', 'Navajo', 'Spanish']",0,2,1,1976
13. Taxi Driver,https://www.imdb.com/title/tt0075314/?ref_=sr_t_13,1976,1h 54m,R,8.2,965K,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",1300000.0,28580862.0,28262574.0,116458.0,['Martin Scorsese'],['Paul Schrader'],"['Robert De Niro', 'Jodie Foster', 'Cybill Shepherd']","['Psychological Drama', 'Crime', 'Drama']",['United States'],"['87 Columbia Heights, Brooklyn, New York, USA']","['Columbia Pictures', 'Bill/Phillips', 'Italo/Judeo Productions']","['English', 'Spanish']",22,21,4,1976
14. Freaky Friday,https://www.imdb.com/title/tt0076054/?ref_=sr_t_14,1976,1h 38m,G,6.3,15K,A mother and daughter find their personalities switched and have to live each other's lives on one strange Friday.,,25942000.0,25942000.0,,['Gary Nelson'],['Mary Rodgers'],"['Barbara Harris', 'Jodie Foster', 'John Astin']","['Body Swap Comedy', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Burbank, California, USA']",['Walt Disney Productions'],['English'],0,3,0,1976
15. Network,https://www.imdb.com/title/tt0074958/?ref_=sr_t_15,1976,2h 1m,R,8.1,177K,"A television network cynically exploits a deranged former anchor's ravings and revelations about mass media for its own profit, but finds that his message may be difficult to control.",3800000.0,23701317.0,23689877.0,,['Sidney Lumet'],['Paddy Chayefsky'],"['Faye Dunaway', 'William Holden', 'Peter Finch']","['Dark Comedy', 'Workplace Drama', 'Drama']",['United States'],"['CTV Toronto Studios - 9 Channel Nine Court, Scarborough, Ontario, Canada']",['Metro-Goldwyn-Mayer (MGM)'],['English'],20,27,4,1976
16. Gus,https://www.imdb.com/title/tt0074599/?ref_=sr_t_16,1976,1h 36m,G,5.7,2.2K,"The inept 'California Atoms,' floundering in the cellar of the National Football League, welcome the team's newest member - a mule capable of place kicking a football 100 yards with deadly accuracy.",,21873000.0,21873000.0,,['Vincent McEveety'],"['Ted Key', 'Arthur Alsberg', 'Don Nelson']","['Edward Asner', 'Don Knotts', 'Gary Grimes']","['Animal Adventure', 'Football', 'Slapstick', 'Comedy', 'Family', 'Sport']",['United States'],"['Santa Clarita, California, USA']",['Walt Disney Productions'],['English'],0,0,0,1976
17. Marathon Man,https://www.imdb.com/title/tt0074860/?ref_=sr_t_17,1976,2h 5m,R,7.4,72K,"After the murder of his older brother, a New York history student is hounded by shadowy government agents on the trail of a Nazi war criminal who is trying to retrieve smuggled diamonds.",6500000.0,21709020.0,21709020.0,,['John Schlesinger'],['William Goldman'],"['Dustin Hoffman', 'Laurence Olivier', 'Roy Scheider']","['Crime', 'Drama', 'Thriller']",['United States'],"['505 South Flower St, Los Angeles, California, USA']",['Robert Evans Company'],"['English', 'French', 'German', 'Spanish', 'Yiddish']",4,11,1,1976
18. Lipstick,https://www.imdb.com/title/tt0074802/?ref_=sr_t_18,1976,1h 29m,R,5.6,2.9K,A top fashion model seeks justice after getting sexually assaulted by her teenage sister's obsessive music teacher.,,8328666.0,8328666.0,,['Lamont Johnson'],['David Rayfiel'],"['Margaux Hemingway', 'Chris Sarandon', 'Perry King']","['Crime', 'Drama', 'Thriller']",['United States'],"['Pacific Design Center - 8687 Melrose Avenue, West Hollywood, California, USA']","['Dino De Laurentiis Company', 'Paramount Pictures']",['English'],0,2,0,1976
19. The Shootist,https://www.imdb.com/title/tt0075213/?ref_=sr_t_19,1976,1h 40m,PG,7.6,28K,A dying gunfighter spends his last days looking for a way to die with a minimum of pain and a maximum of dignity.,,8091910.0,8091910.0,,['Don Siegel'],"['Glendon Swarthout', 'Miles Hood Swarthout', 'Scott Hale']","['John Wayne', 'Lauren Bacall', 'Ron Howard']","['Period Drama', 'Tragedy', 'Drama', 'Romance', 'Western']",['United States'],"['Krebs-Peterson House - 500 Mountain Street, Carson City, Nevada, USA']",['Paramount Pictures'],['English'],0,5,1,1976
20. Lifeguard,https://www.imdb.com/title/tt0074798/?ref_=sr_t_20,1976,1h 36m,PG,6.6,1.9K,"Rick, still in his 30's, works full-time as a lifeguard on the beaches of Los Angeles. When he meets his divorced high school girlfriend and her five-year-old son after fifteen years, he considers switching to a more ""serious"" job.",,5424178.0,5424178.0,,['Daniel Petrie'],['Ron Koslow'],"['Sam Elliott', 'Anne Archer', 'Stephen Young']","['Drama', 'Romance']",['United States'],"['Torrance Beach at Burnout, Torrance, California, USA']",['Paramount Pictures'],['English'],0,0,0,1976
"21. That's Entertainment, Part II",https://www.imdb.com/title/tt0075323/?ref_=sr_t_21,1976,2h 13m,G,7.3,2.5K,"The second installment in the ""That's Entertainment"" trilogy features more classic scenes from MGM's vast musical library with the addition of comedy and drama films.",,4979380.0,4979380.0,,['Gene Kelly'],['Leonard Gershe'],"['Fred Astaire', 'Gene Kelly', 'Judy Garland']","['Documentary', 'Family', 'Musical']",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],['English'],0,2,0,1976
22. The Big Bus,https://www.imdb.com/title/tt0074205/?ref_=sr_t_22,1976,1h 28m,PG,5.7,3.9K,"A nuclear powered bus driving cross-country, from New York City to Colorado, is destined for disaster due to the machinations of a mysterious group allied with the oil lobby.",,3540307.0,3540307.0,,['James Frawley'],"['Fred Freeman', 'Lawrence J. Cohen']","['Joseph Bologna', 'Stockard Channing', 'John Beck']","['Parody', 'Road Trip', 'Slapstick', 'Action', 'Comedy']",['United States'],"['Los Angeles, California, USA']",['Paramount Pictures'],['English'],0,2,0,1976
23. Bugsy Malone,https://www.imdb.com/title/tt0074256/?ref_=sr_t_23,1976,1h 33m,G,6.8,20K,The classic gangster story of Bugsy Malone told with an all-child cast.,575000.0,2839373.0,2783840.0,,['Alan Parker'],['Alan Parker'],"['Jodie Foster', 'Scott Baio', 'Florence Garland']","['Parody', 'Comedy', 'Crime', 'Family', 'Musical']","['United Kingdom', 'United States']","[""Huntley & Palmers Biscuit Factory, 119-129 King's Road, Reading, Berkshire, England, UK""]","['The Rank Organisation', 'Goodtimes Enterprises', 'Bugsy Malone Productions']","['English', 'Italian', 'French']",5,11,1,1976
24. The Tenant,https://www.imdb.com/title/tt0074811/?ref_=sr_t_24,1976,2h 6m,R,7.5,49K,A bureaucrat rents a Paris apartment where he finds himself drawn into a rabbit hole of dangerous paranoia.,,1924733.0,1924733.0,,['Roman Polanski'],"['Roland Topor', 'Gérard Brach', 'Roman Polanski']","['Roman Polanski', 'Isabelle Adjani', 'Melvyn Douglas']","['Dark Comedy', 'Psychological Thriller', 'Drama', 'Thriller']",['France'],"['Rue la Bruyère, Paris 9, Paris, France']",['Marianne Productions'],"['French', 'English']",0,2,0,1976
25. The Last Tycoon,https://www.imdb.com/title/tt0074777/?ref_=sr_t_25,1976,2h 3m,PG,6.2,9.8K,F. Scott Fitzgerald's novel is brought to life in this story of a movie producer slowly working himself to death.,5500000.0,1819912.0,1819912.0,,['Elia Kazan'],"['F. Scott Fitzgerald', 'Harold Pinter']","['Robert De Niro', 'Tony Curtis', 'Robert Mitchum']","['Showbiz Drama', 'Drama', 'Romance']",['United States'],"['Paradise Cove - 28128 Pacific Coast Highway, Malibu, California, USA']",['Academy Pictures Corporation'],['English'],2,4,1,1976
26. Mr. Klein,https://www.imdb.com/title/tt0074916/?ref_=sr_t_26,1976,2h 3m,PG,7.5,9.9K,"In German-occupied Paris, an immoral art dealer, Robert Klein, leads a life of luxury, until a copy of a Jewish newspaper brings him to the attention of the police, linking him with a mysterious doppelgänger. Will Mr. Klein clear his name?",3500000.0,219070.0,213769.0,15915.0,['Joseph Losey'],"['Franco Solinas', 'Fernando Morandi', 'Costa-Gavras']","['Alain Delon', 'Jeanne Moreau', 'Francine Bergé']","['Crime', 'Drama', 'Mystery', 'Thriller', 'War']","['France', 'Italy']","['Brasserie La Coupole - 102 Boulevard Montparnasse, Paris 14, Paris, France']","['Lira Films', 'Adel Productions', 'Nova Films']",['French'],3,6,0,1976
27. The Man Who Fell to Earth,https://www.imdb.com/title/tt0074851/?ref_=sr_t_27,1976,2h 19m,R,6.6,30K,"An alien must pose as a human to save his dying planet, but a woman and greed of other men create complications.",1500000.0,167072.0,100072.0,5922.0,['Nicolas Roeg'],"['Paul Mayersberg', 'Walter Tevis']","['David Bowie', 'Rip Torn', 'Candy Clark']","['Drama', 'Sci-Fi']",['United Kingdom'],"['White Sands National Monument, New Mexico, USA']","['British Lion Film Corporation', 'Houtsnede Maatschappij N.V.', 'Cinema 5']",['English'],0,4,0,1976
28. Pantaleon,https://www.imdb.com/title/tt0073510/?ref_=sr_t_28,1976,1h 40m,R,6.0,95,"The Peruvian army captain Pantaleon Pantoja, a very serious and efficient officer, is chosen to set up a special service of 'visitors' to satisfy the sexual needs of the soldiers posted on remote jungle outposts.",,154976.0,43214.0,14672.0,"['José María Gutiérrez Santos', 'Mario Vargas Llosa']","['José María Gutiérrez Santos', 'Mario Vargas Llosa']","['José Sacristán', 'Pancho Córdova', 'Katy Jurado']","['Comedy', 'Drama']",['Spain'],['Dominican Republic'],['Cinema Dominicana'],['Spanish'],0,0,0,1976
29. Small Change,https://www.imdb.com/title/tt0074152/?ref_=sr_t_29,1976,1h 44m,PG,7.6,6.6K,"The lives of a motherless boy, who is just starting to get interested in women, and his physically abused friend, who lives in poverty, are mixed with more or less innocent childhood experiences and challenges of a number of children.",,38805.0,38805.0,11206.0,['François Truffaut'],"['François Truffaut', 'Suzanne Schiffman']","['Georges Desmouceaux', 'Philippe Goldmann', 'Nicole Félix']","['Comedy', 'Drama']",['France'],"['Thiers, Puy-de-Dôme, France']","['Les Films du Carrosse', 'Les Productions Artistes Associés']",['French'],4,4,0,1976
30. The Innocent,https://www.imdb.com/title/tt0074686/?ref_=sr_t_30,1976,1h 52m,R,7.4,4.5K,"Tullio Hermil is a chauvinist aristocrat who flaunts his mistress to his wife, but when he believes she has been unfaithful, he becomes enamored of her again.",,5929392.0,22549.0,7191.0,['Luchino Visconti'],"[""Gabriele D'Annunzio"", ""Suso Cecchi D'Amico"", 'Enrico Medioli']","['Giancarlo Giannini', 'Laura Antonelli', 'Rina Morelli']","['Drama', 'Romance']","['Italy', 'France']","['La Badiola, Capannori, Lucca, Tuscany, Italy']","['Rizzoli Film', 'Les Films Jacques Leitienne', 'Imp.Ex.Ci.']",['Italian'],0,0,0,1976
31. Master of the Flying Guillotine,https://www.imdb.com/title/tt0072913/?ref_=sr_t_31,1976,1h 21m,R,7.4,5K,"After his students are killed by the One Armed Boxer, a vengeful and blind Kung Fu expert travels to a village where a martial arts contest is being held and vows to behead every one armed man he comes across.",,21779.0,21779.0,6836.0,['Jimmy Wang Yu'],['Jimmy Wang Yu'],"['Jimmy Wang Yu', 'Tien Wu Chu', 'Kang Chin']","['B-Action', 'Kung Fu', 'Martial Arts', 'Action', 'Drama', 'Fantasy']","['Hong Kong', 'Taiwan']",['Taiwan'],['First Films Organisation'],['Mandarin'],0,0,0,1976
32. A Real Young Girl,https://www.imdb.com/title/tt0135024/?ref_=sr_t_32,1976,1h 29m,Unrated,5.3,4.5K,"Reluctantly, a sulky adolescent returns to her parents' house for yet another boring summer vacation, dabbling in desire and the art of desirability, eventually mixing reality with vision, caged fantasies with the fierce female sexuality.",,17245.0,17245.0,,['Catherine Breillat'],['Catherine Breillat'],"['Charlotte Alexandra', 'Hiram Keller', 'Rita Maiden']",['Drama'],['France'],[],"['Artédis', 'CB Films', ""Centre national du cinéma et de l'image animée (CNC)""]",['French'],0,0,0,1976
33. Stranger and the Fog,https://www.imdb.com/title/tt0071549/?ref_=sr_t_33,1976,2h 26m,,7.5,352,"In a remote Iranian village, a boat arrives with a wounded man, Ayat, who has amnesia. Widow Ra'na is interested in him, causing family tensions. Villagers ask Ayat to marry, but he chooses Ra'na, leading to trouble.",,11125.0,11125.0,5119.0,['Bahram Beyzaie'],['Bahram Beyzaie'],"['Parvaneh Massoumi', 'Khosrow Shojazadeh', 'Manuchehr Farid']","['Drama', 'Mystery']",['Iran'],[],"['Compagnie de Cinema', 'Rex Cinema & Theatre Company']",['Persian'],0,0,0,1976
34. Chinese Roulette,https://www.imdb.com/title/tt0074312/?ref_=sr_t_34,1976,1h 26m,Not Rated,7.2,4.9K,"Both parents of a young teen who walks with crutches secretly meet their lovers, who both surprise each other at the family's country home. The daughter arrives and initiates a guessing game of ""Chinese roulette.""",1100000.0,8148.0,8144.0,11623.0,['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Anna Karina', 'Margit Carstensen', 'Brigitte Mira']","['Drama', 'Thriller']","['West Germany', 'France']","['Bayreuth, Bavaria, Germany']","['Albatros Filmproduktion', 'Les Films du Losange']",['German'],0,0,0,1976
35. Satan's Brew,https://www.imdb.com/title/tt0075165/?ref_=sr_t_35,1976,1h 52m,,6.7,2.2K,"A famous poet who hasn't written a word in two years unconsciously plagiarizes the work of Stefan George, while dealing with several mistresses, his dim-witted brother, and a murder investigation.",600000.0,8148.0,8144.0,11623.0,['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Kurt Raab', 'Margit Carstensen', 'Helen Vita']","['Dark Comedy', 'Satire', 'Slapstick', 'Comedy', 'Drama', 'Romance']",['West Germany'],"['Badenburg, Nymphenburg Palace, Munich, Bavaria, Germany']","['Albatros Filmproduktion', 'Trio Film']",['German'],0,0,0,1976
"36. Ugly, Dirty and Bad",https://www.imdb.com/title/tt0074252/?ref_=sr_t_36,1976,1h 55m,Not Rated,7.7,9.4K,"Four generations of a family live in a shantytown in the outskirts of Rome. The household engages in various forms of sexual idiosyncrasies, land swindles, incest, drugs and adultery.",,7144.0,7144.0,4898.0,['Ettore Scola'],"['Ruggero Maccari', 'Ettore Scola']","['Francesco Anniballi', 'Maria Bosco', 'Giselda Castrini']","['Dark Comedy', 'Comedy', 'Drama']",['Italy'],"['Rome, Lazio, Italy']","['Compagnia Cinematografica Champion', 'Surf Film']",['Italian'],0,2,0,1976
37. The Marquise of O,https://www.imdb.com/title/tt0074870/?ref_=sr_t_37,1976,1h 42m,PG,7.0,3.1K,A German Marquise has to deal with a pregnancy she cannot explain and an infatuated Russian Count.,,7176.0,6048.0,,['Éric Rohmer'],"['Éric Rohmer', 'Heinrich von Kleist']","['Edith Clever', 'Bruno Ganz', 'Edda Seippel']","['Period Drama', 'Drama', 'History']","['West Germany', 'France']",[],"['Janus Film', 'Les Films du Losange', 'Janus Filmproduktion GmbH']",['German'],9,4,0,1976
38. Chulas Fronteras,https://www.imdb.com/title/tt0074316/?ref_=sr_t_38,1976,58m,,7.3,194,"""Chulas Fronteras"" examines the origins and social significance of the traditional Tejano (or 'Tex-Mex') music that developed along the U.S.-Mexico border.",,5021.0,5021.0,3548.0,['Les Blank'],[],"['Ramiro Cavazos', 'Los Alegres De Teran', 'Los Pinguinos del Norte']","['Documentary', 'Music']",['United States'],"['Gladys Porter Zoo, Brownsville, Texas, USA']","['Brazos Films', 'Brazos Films', 'Les Blank Films']","['Spanish', 'English']",0,0,0,1976
39. Logan's Run,https://www.imdb.com/title/tt0074812/?ref_=sr_t_39,1976,1h 59m,PG,6.8,63K,A police officer in the future uncovers the deadly secret behind a society that worships youth.,9000000.0,,,,['Michael Anderson'],"['David Zelag Goodman', 'William F. Nolan', 'George Clayton Johnson']","['Michael York', 'Jenny Agutter', 'Richard Jordan']","['Cyberpunk', 'Dystopian Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Houston & West Lancaster Streets, Fort Worth, Texas, USA']",['Metro-Goldwyn-Mayer (MGM)'],['English'],7,5,2,1976
40. Marie-poupée,https://www.imdb.com/title/tt0250575/?ref_=sr_t_40,1976,2h,,6.3,384,"17-year-old orphan Marie, with stunted maturity, meets affluent doll collector Claude. Unaware of his unhealthy obsession, she agrees to visit his doll collection. Despite her naivety, they marry, foreshadowing a disturbing dynamic.",,,,,['Joël Séria'],['Joël Séria'],"['Jeanne Goupil', 'André Dussollier', 'Andréa Ferréol']",['Drama'],['France'],[],"['Coquelicot Films', 'P.H.P.G.']",['French'],0,0,0,1976
41. In the Realm of the Senses,https://www.imdb.com/title/tt0074102/?ref_=sr_t_41,1976,1h 49m,NC-17,6.6,24K,"A fictionalized retelling of the story of Sada Abe, whose affair with her master quickly turned obsessive and sadomasochistic.",,266.0,,,['Nagisa Ôshima'],"['Nagisa Ôshima', 'Kôji Wakamatsu']","['Tatsuya Fuji', 'Eiko Matsuda', 'Aoi Nakajima']","['Tragedy', 'Drama', 'Romance']","['Japan', 'France']","['Daiei-Kyoto Studios, Kyoto, Japan']","['Argos Films', 'Oshima Productions', 'Shibata Organisation']",['Japanese'],4,0,0,1976
42. Madam Kitty,https://www.imdb.com/title/tt0075163/?ref_=sr_t_42,1976,2h 9m,X,5.4,5.3K,"After an SS officer wiretaps a brothel and replaces its prostitutes with spies to obtain blackmail on the clientele, the Madam and a vengeful young hooker seek to bring about his downfall.",,,,,['Tinto Brass'],"['Ennio De Concini', 'Maria Pia Fusco', 'Tinto Brass']","['Helmut Berger', 'Ingrid Thulin', 'Teresa Ann Savoy']","['Drama', 'War']","['Italy', 'France', 'West Germany']","['Dear Studios, Rome, Lazio, Italy']","['Coralta Cinematografica', 'Cinema Seven Film', 'Les Productions Fox Europa']","['Italian', 'German']",0,3,0,1976
43. The Eagle Has Landed,https://www.imdb.com/title/tt0074452/?ref_=sr_t_43,1976,2h 3m,PG,6.9,26K,A German plot to kidnap Prime Minister Winston Churchill unfolds at the height of World War II.,6000000.0,,,,['John Sturges'],"['Tom Mankiewicz', 'Jack Higgins']","['Michael Caine', 'Donald Sutherland', 'Robert Duvall']","['War Epic', 'Adventure', 'Drama', 'Thriller', 'War']","['United Kingdom', 'United States']","['Church of St Margaret, Mapledurham, Berkshire, England, UK']","['Associated General Films', 'ITC Entertainment']","['Finnish', 'English', 'German', 'Polish']",0,0,0,1976
44. Murder by Death,https://www.imdb.com/title/tt0074937/?ref_=sr_t_44,1976,1h 35m,PG,7.2,43K,Five famous literary detective characters and their sidekicks are invited to a bizarre mansion to solve an even stranger mystery.,,38200.0,,,['Robert Moore'],['Neil Simon'],"['Peter Falk', 'Alec Guinness', 'Peter Sellers']","['Bumbling Detective', 'Cozy Mystery', 'Farce', 'Parody', 'Whodunnit', 'Comedy', 'Crime', 'Mystery', 'Thriller']",['United States'],"['Oakley Court, Windsor Road, Oakley Green, Windsor, Berkshire, England, UK']","['Columbia Pictures', 'Rastar Pictures']",['English'],0,3,0,1976
45. 1900,https://www.imdb.com/title/tt0074084/?ref_=sr_t_45,1976,5h 17m,Unrated,7.6,28K,The epic tale of a class struggle in twentieth-century Italy as seen through the eyes of two childhood friends on opposing sides.,9000000.0,1112.0,,,['Bernardo Bertolucci'],"['Franco Arcalli', 'Giuseppe Bertolucci', 'Bernardo Bertolucci']","['Robert De Niro', 'Gérard Depardieu', 'Dominique Sanda']","['Epic', 'Historical Epic', 'Drama', 'History']","['Italy', 'France', 'West Germany']","['Busseto, Parma, Emilia-Romagna, Italy']","['Produzioni Europee Associate (PEA)', 'Les Productions Artistes Associés', 'Artemis Film']",['Italian'],2,5,0,1976
"46. Alice, Sweet Alice",https://www.imdb.com/title/tt0076150/?ref_=sr_t_46,1976,1h 47m,R,6.4,14K,"In 1961, divorced Catholic couple Dom and Catherine Spages' life is upended when their teenage daughter Alice is suspected of her younger sister Karen's brutal murder during her First Holy Communion and a series of stabbings follow.",340000.0,,,,['Alfred Sole'],"['Rosemary Ritvo', 'Alfred Sole']","['Linda Miller', 'Mildred Clinton', 'Paula E. Sheppard']","['Serial Killer', 'Slasher Horror', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",['United States'],"['Rogers Locomotive Works - Spruce and Market Streets, Paterson, New Jersey, USA']",['Harristown Funding'],"['English', 'Latin']",0,3,0,1976
