Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0120737/?ref_=sr_t_1,93000000,888171906,319372078,47211490,['Peter Jackson'],"['J.R.R. Tolkien', 'Fran Walsh', 'Philippa Boyens']","['Elijah Wood', 'Ian McKellen', 'Orlando Bloom']","['Action Epic', 'Adventure Epic', 'Epic', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Adventure', 'Drama', 'Fantasy']","['New Zealand', 'United States', 'United Kingdom']","['Wellington, New Zealand']","['New Line Cinema', 'WingNut Films', 'Marzano Films']","['English', 'Sindarin']",125,126,4,2001
https://www.imdb.com/title/tt0241527/?ref_=sr_t_2,125000000,1026414475,318886962,90294621,['Chris Columbus'],"['J.K. Rowling', 'Steve Kloves']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']","['Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Holiday']","['United Kingdom', 'United States']","['Alnwick Castle, Alnwick, Northumberland, England, UK']","['Warner Bros.', 'Heyday Films', '1492 Pictures']","['English', 'Latin']",20,74,3,2001
https://www.imdb.com/title/tt0198781/?ref_=sr_t_3,115000000,579770299,290642256,62577067,"['Pete Docter', 'David Silverman', 'Lee Unkrich']","['Pete Docter', 'Jill Culton', 'Jeff Pidgeon']","['Billy Crystal', 'John Goodman', 'Mary Gibbs']","['Buddy Comedy', 'Computer Animation', 'Satire', 'Slapstick', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],15,38,1,2001
https://www.imdb.com/title/tt0126029/?ref_=sr_t_4,60000000,488977919,268698241,42347760,"['Andrew Adamson', 'Vicky Jenson']","['William Steig', 'Ted Elliott', 'Terry Rossio']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Buddy Comedy', 'Computer Animation', 'Fairy Tale', 'Feel-Good Romance', 'Parody', 'Quest', 'Satire', 'Slapstick', 'Swashbuckler', 'Adventure']",['United States'],"['Glendale, California, USA']","['Dreamworks Pictures', 'DreamWorks Animation', 'Pacific Data Images (PDI)']",['English'],40,60,1,2001
https://www.imdb.com/title/tt0266915/?ref_=sr_t_5,90000000,347325802,226164286,67408222,['Brett Ratner'],"['Ross LaManna', 'Jeff Nathanson']","['Jackie Chan', 'Chris Tucker', 'John Lone']","['Buddy Cop', 'Martial Arts', 'Action', 'Comedy', 'Crime', 'Thriller']","['United States', 'Hong Kong']","['Desert Inn - 3145 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","['New Line Cinema', 'Roger Birnbaum Productions', 'Salon Films']","['English', 'Mandarin', 'Cantonese']",10,22,0,2001
https://www.imdb.com/title/tt0209163/?ref_=sr_t_6,98000000,443284916,202019785,68139035,['Stephen Sommers'],['Stephen Sommers'],"['Brendan Fraser', 'Rachel Weisz', 'John Hannah']","['Desert Adventure', 'Supernatural Fantasy', 'Action', 'Adventure', 'Fantasy', 'Thriller']","['United States', 'Morocco', 'United Kingdom', 'Jordan']",['Morocco'],"['Alphaville Films', 'Universal Studios', 'Imhotep Productions']","['English', 'Arabic']",6,19,0,2001
https://www.imdb.com/title/tt0213149/?ref_=sr_t_7,140000000,449220945,198542554,59078912,['Michael Bay'],['Randall Wallace'],"['Ben Affleck', 'Kate Beckinsale', 'Josh Hartnett']","['Epic', 'Period Drama', 'Romantic Epic', 'Tragedy', 'War Epic', 'Action', 'Drama', 'Romance', 'War']",['United States'],"['Badminton House, Gloucestershire, England, UK']","['Touchstone Pictures', 'Jerry Bruckheimer Films']","['English', 'Japanese', 'French', 'Latin', 'Chinese']",14,51,1,2001
https://www.imdb.com/title/tt0240772/?ref_=sr_t_8,85000000,450717150,183417150,38107822,['Steven Soderbergh'],"['George Clayton Johnson', 'Jack Golden Russell', 'Harry Brown']","['George Clooney', 'Brad Pitt', 'Julia Roberts']","['Caper', 'Heist', 'Crime', 'Thriller']",['United States'],"['495 North Milwaukee Avenue, Chicago, Illinois, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']","['English', 'Italian', 'Mandarin']",4,20,0,2001
https://www.imdb.com/title/tt0163025/?ref_=sr_t_9,93000000,368780809,181171875,50771645,['Joe Johnston'],"['Michael Crichton', 'Peter Buchman', 'Alexander Payne']","['Sam Neill', 'William H. Macy', 'Téa Leoni']","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Universal Pictures', 'Amblin Entertainment']","['English', 'Spanish']",5,16,0,2001
https://www.imdb.com/title/tt0133152/?ref_=sr_t_10,100000000,362211740,180011740,68532960,['Tim Burton'],"['Pierre Boulle', 'William Broyles Jr.', 'Lawrence Konner']","['Mark Wahlberg', 'Helena Bonham Carter', 'Tim Roth']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Lake Powell, Utah, USA']","['Twentieth Century Fox', 'The Zanuck Company', 'Tim Burton Productions']",['English'],11,32,0,2001
https://www.imdb.com/title/tt0268978/?ref_=sr_t_11,58000000,316791257,170742341,367151,['Ron Howard'],"['Akiva Goldsman', 'Sylvia Nasar']","['Russell Crowe', 'Ed Harris', 'Jennifer Connelly']","['Docudrama', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'Mystery']",['United States'],"['Manhattan College - Manhattan College Parkway, Riverdale, Manhattan, New York City, New York, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Imagine Entertainment']",['English'],37,69,4,2001
https://www.imdb.com/title/tt0212985/?ref_=sr_t_12,87000000,351692268,165092268,58003121,['Ridley Scott'],"['Thomas Harris', 'David Mamet', 'Steven Zaillian']","['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman']","['Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Thriller']","['United Kingdom', 'Italy', 'United States']","['Biltmore Estate - 1 Approach Road, Asheville, North Carolina, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Universal Pictures', 'Dino De Laurentiis Company']","['English', 'Italian', 'Japanese']",9,25,0,2001
https://www.imdb.com/title/tt0252866/?ref_=sr_t_13,30000000,287553595,145103595,45117985,['J.B. Rogers'],"['Adam Herz', 'David H. Steinberg']","['Jason Biggs', 'Seann William Scott', 'Shannon Elizabeth']","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['United States'],"['Malibu, California, USA']","['LivePlanet', 'Universal Pictures', 'Zide-Perry Productions']",['English'],8,7,0,2001
https://www.imdb.com/title/tt0232500/?ref_=sr_t_14,38000000,207517995,144745925,40089015,['Rob Cohen'],"['Ken Li', 'Gary Scott Thompson', 'Erik Bergquist']","['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'Germany']","['Hemet, California, USA']","['Universal Pictures', 'Original Film', 'Mediastream Film GmbH & Co. Productions KG']","['English', 'Spanish']",11,18,0,2001
