Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Star Wars: Episode VII - The Force Awakens,https://www.imdb.com/title/tt2488496/?ref_=sr_t_1,2015,2h 18m,PG-13,7.8,993K,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",245000000,2071310218,936662225,247966675,['J.J. Abrams'],"['Lawrence Kasdan', 'J.J. Abrams', 'Michael Arndt']","['Daisy Ridley', 'John Boyega', 'Oscar Isaac']","['Action Epic', 'Adventure Epic', 'Globetrotting Adventure', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'United Kingdom']","['Skellig Michael, County Kerry, Ireland']","['Lucasfilm', 'Bad Robot']",['English'],64,140,5,2015
2. Jurassic World,https://www.imdb.com/title/tt0369610/?ref_=sr_t_2,2015,2h 4m,PG-13,6.9,696K,"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",150000000,1671537444,653406625,208806270,['Colin Trevorrow'],"['Rick Jaffa', 'Amanda Silver', 'Colin Trevorrow']","['Chris Pratt', 'Bryce Dallas Howard', 'Ty Simpkins']","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Canada']","[""Kualoa Ranch - 49560 Kamehameha Highway, Ka'a'awa, O'ahu, Hawaii, USA""]","['Universal Pictures', 'Amblin Entertainment', 'Legendary Entertainment']",['English'],15,58,0,2015
3. Avengers: Age of Ultron,https://www.imdb.com/title/tt2395427/?ref_=sr_t_3,2015,2h 21m,PG-13,7.3,950K,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",250000000,1405018048,459005868,191271109,['Joss Whedon'],"['Joss Whedon', 'Stan Lee', 'Jack Kirby']","['Robert Downey Jr.', 'Chris Evans', 'Mark Ruffalo']","['Artificial Intelligence', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Chittagong, Bangladesh']",['Marvel Studios'],"['English', 'Korean']",8,52,0,2015
4. Inside Out,https://www.imdb.com/title/tt2096673/?ref_=sr_t_4,2015,1h 35m,PG,8.1,855K,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,859076254,356461711,90440272,"['Pete Docter', 'Ronnie Del Carmen']","['Pete Docter', 'Ronnie Del Carmen', 'Meg LeFauve']","['Amy Poehler', 'Bill Hader', 'Lewis Black']","['Coming-of-Age', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Pixar Animation Studios', 'Walt Disney Pictures']","['English', 'Portuguese', 'Latvian']",99,118,1,2015
5. Furious 7,https://www.imdb.com/title/tt2820852/?ref_=sr_t_5,2015,2h 17m,PG-13,7.1,424K,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,190000000,1515342457,353007020,147187040,['James Wan'],"['Chris Morgan', 'Gary Scott Thompson']","['Vin Diesel', 'Paul Walker', 'Dwayne Johnson']","['Car Action', 'Action', 'Thriller']","['United States', 'China', 'Japan', 'Canada', 'United Arab Emirates']","['Abu Dhabi, United Arab Emirates']","['Universal Pictures', 'Media Rights Capital (MRC)', 'China Film Co., Ltd.']","['English', 'Thai', 'Arabic', 'Spanish']",36,36,0,2015
6. Minions,https://www.imdb.com/title/tt2293640/?ref_=sr_t_6,2015,1h 31m,PG,6.4,270K,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",74000000,1159457503,336045770,115718405,"['Kyle Balda', 'Pierre Coffin']",['Brian Lynch'],"['Sandra Bullock', 'Jon Hamm', 'Michael Keaton']","['Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","['United States', 'France']","['New York City, New York, USA']","['Illumination Entertainment', 'Universal Pictures']","['English', 'Spanish', 'Italian']",4,29,0,2015
7. The Hunger Games: Mockingjay - Part 2,https://www.imdb.com/title/tt1951266/?ref_=sr_t_7,2015,2h 17m,PG-13,6.6,389K,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,160000000,661456867,281723902,102665981,['Francis Lawrence'],"['Peter Craig', 'Danny Strong', 'Suzanne Collins']","['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']","['Dystopian Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['United States', 'Germany', 'Canada', 'France']","['Tempelhof Airport, Tempelhof, Berlin, Germany']","['Lionsgate', 'Color Force', 'Studio Babelsberg']",['English'],15,34,0,2015
8. The Martian,https://www.imdb.com/title/tt3659388/?ref_=sr_t_8,2015,2h 24m,PG-13,8.0,958K,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",108000000,630621406,228433663,54308575,['Ridley Scott'],"['Drew Goddard', 'Andy Weir']","['Matt Damon', 'Jessica Chastain', 'Kristen Wiig']","['Space Sci-Fi', 'Survival', 'Adventure', 'Drama', 'Sci-Fi']","['United States', 'United Kingdom', 'Hungary', 'Jordan']","['Wadi Rum, Jordan']","['Twentieth Century Fox', 'TSG Entertainment', 'Scott Free Productions']","['English', 'Mandarin']",40,199,7,2015
9. Cinderella,https://www.imdb.com/title/tt1661199/?ref_=sr_t_9,2015,1h 45m,PG,6.9,196K,"When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.",95000000,542358331,201151353,67877361,['Kenneth Branagh'],"['Chris Weitz', 'Charles Perrault']","['Lily James', 'Cate Blanchett', 'Richard Madden']","['Fairy Tale', 'Feel-Good Romance', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Romance']","['United Kingdom', 'United States', 'Denmark', 'Canada', 'Italy']","['Old Royal Naval College, Greenwich, London, England, UK']","['Walt Disney Pictures', 'Allison Shearmur Productions', 'Beagle Pug Films']",['English'],10,40,1,2015
10. Spectre,https://www.imdb.com/title/tt2379713/?ref_=sr_t_10,2015,2h 28m,PG-13,6.8,478K,"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.",245000000,880707597,200074609,70403148,['Sam Mendes'],"['John Logan', 'Neal Purvis', 'Robert Wade']","['Daniel Craig', 'Christoph Waltz', 'Léa Seydoux']","['Globetrotting Adventure', 'One-Person Army Action', 'Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States', 'Morocco', 'Italy', 'Austria', 'Canada', 'Mexico']","['Erfoud, Morocco']","['B24', 'Columbia Pictures', 'Danjaq']","['English', 'German', 'Italian', 'Spanish', 'French', 'Ukrainian']",8,37,1,2015
