Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Splash,https://www.imdb.com/title/tt0088161/?ref_=sr_t_11,1984,1h 51m,PG,6.3,86K,A young man is reunited with a mermaid he briefly encountered as a boy and falls in love with her without knowing her secret.,11000000.0,69821334,69821334,6174059,['Ron Howard'],"['Brian Grazer', 'Bruce Jay Friedman', 'Lowell Ganz']","['Tom Hanks', 'Daryl Hannah', 'Eugene Levy']","['Quirky Comedy', 'Romantic Comedy', 'Supernatural Fantasy', 'Comedy', 'Fantasy', 'Romance']",['United States'],"['Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA']","['Touchstone Films', 'Touchstone Pictures']","['English', 'Swedish']",2,10,1,1984
12. Amadeus,https://www.imdb.com/title/tt0086879/?ref_=sr_t_12,1984,2h 40m,PG,8.4,444K,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",18000000.0,52108314,51973029,505276,['Milos Forman'],"['Peter Shaffer', 'Zdenek Mahler']","['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge']","['Costume Drama', 'Epic', 'Period Drama', 'Tragedy', 'Biography', 'Drama', 'Music']","['United States', 'France']","['Barrandov Studios, Prague, Czech Republic']","['The Saul Zaentz Company', 'AMLF']","['English', 'Italian', 'Latin', 'German', 'French']",43,15,8,1984
13. Tightrope,https://www.imdb.com/title/tt0088272/?ref_=sr_t_13,1984,1h 54m,R,6.3,20K,"New Orleans single dad and cop Wes Block goes after a serial rapist-killer, but when he gets too close the hunter suddenly becomes the hunted.",,48143579,48143579,9156545,['Richard Tuggle'],['Richard Tuggle'],"['Clint Eastwood', 'Geneviève Bujold', 'Dan Hedaya']","['Serial Killer', 'Crime', 'Mystery', 'Thriller']",['United States'],"['Bourbon Street, French Quarter, New Orleans, Louisiana, USA']","['The Malpaso Company', 'Warner Bros.']",['English'],0,0,0,1984
14. The Natural,https://www.imdb.com/title/tt0087781/?ref_=sr_t_14,1984,2h 18m,PG,7.4,54K,A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.,28000000.0,47951979,47951979,5088381,['Barry Levinson'],"['Bernard Malamud', 'Roger Towne', 'Phil Dusenberry']","['Robert Redford', 'Robert Duvall', 'Glenn Close']","['Baseball', 'Drama', 'Sport']",['United States'],"['All-High Stadium - 50 Mercer Avenue, Buffalo, New York, USA']","['TriStar Pictures', 'Delphi II Productions']",['English'],3,8,4,1984
"15. Greystoke: The Legend of Tarzan, Lord of the Apes",https://www.imdb.com/title/tt0087365/?ref_=sr_t_15,1984,2h 23m,PG,6.4,22K,"A missing heir of respected Scottish family, raised in African jungles by animals, finally returns to his estate only to realize that difference between the two worlds is really significant.",30000000.0,45858563,45858563,6517732,['Hugh Hudson'],"['Edgar Rice Burroughs', 'Robert Towne', 'Michael Austin']","['Christopher Lambert', 'Andie MacDowell', 'Ralph Richardson']","['Costume Drama', 'Jungle Adventure', 'Period Drama', 'Adventure', 'Drama']","['United Kingdom', 'United States']","['Blenheim Palace, Woodstock, Oxfordshire, England, UK']","['Warner Bros.', 'Edgar Rice Burroughs Inc.', 'WEA Records']","['English', 'French']",3,18,3,1984
16. Revenge of the Nerds,https://www.imdb.com/title/tt0088000/?ref_=sr_t_16,1984,1h 30m,R,6.6,60K,"At Adams College, a group of bullied outcasts and misfits resolve to fight back for their peace and self-respect.",8000000.0,40874452,40874452,1513090,['Jeff Kanew'],"['Tim Metcalfe', 'Miguel Tejada-Flores', 'Steve Zacharias']","['Robert Carradine', 'Anthony Edwards', 'Timothy Busfield']","['Slapstick', 'Teen Comedy', 'Comedy']",['United States'],"['Catalina Park Inn - 309 E. 1st Street, Tucson, Arizona, USA']","['Twentieth Century Fox', 'Interscope Communications', 'Zacharias-Buhai Productions']",['English'],0,0,0,1984
17. 2010: The Year We Make Contact,https://www.imdb.com/title/tt0086837/?ref_=sr_t_17,1984,1h 56m,PG,6.7,59K,"A joint USA-Soviet expedition is sent to Jupiter to learn exactly what happened to the ""Discovery"" and its H.A.L. 9000 computer.",28000000.0,40400657,40400657,7393361,['Peter Hyams'],"['Arthur C. Clarke', 'Peter Hyams']","['Roy Scheider', 'John Lithgow', 'Helen Mirren']","['Artificial Intelligence', 'Sci-Fi Epic', 'Space Sci-Fi', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Very Large Array, Socorro, New Mexico, USA']",['Metro-Goldwyn-Mayer (MGM)'],"['English', 'Russian']",0,8,5,1984
18. Breakin',https://www.imdb.com/title/tt0086998/?ref_=sr_t_18,1984,1h 27m,PG,5.9,7.5K,A struggling young jazz dancer meets up with two break-dancers. Together they become the sensation of the street crowds.,,38682707,38682707,6047686,['Joel Silberg'],"['Charles Parker', 'Allen DeBevoise', 'Gerald Scaife']","['Lucinda Dickey', 'Adolfo Quinones', 'Michael Chambers']","['Comedy', 'Drama', 'Music', 'Romance']","['United States', 'Israel']","['4323 Melrose Avenue, Los Angeles, California, USA']","['The Cannon Group', 'Golan-Globus Productions']",['English'],0,0,0,1984
19. Bachelor Party,https://www.imdb.com/title/tt0086927/?ref_=sr_t_19,1984,1h 45m,R,6.3,44K,A soon-to-be-married man's friends throw him the ultimate bachelor party.,5000000.0,38435947,38435947,4573530,['Neal Israel'],"['Bob Israel', 'Neal Israel', 'Pat Proft']","['Tom Hanks', 'Tawny Kitaen', 'Adrian Zmed']","['Farce', 'Slapstick', 'Teen Comedy', 'Comedy']",['United States'],"['Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA']","['Bachelor Party Productions', 'Aspect Ratio Productions', 'Twin Continental Productions']","['English', 'Japanese']",0,0,0,1984
20. Red Dawn,https://www.imdb.com/title/tt0087985/?ref_=sr_t_20,1984,1h 54m,PG-13,6.3,66K,"It is the dawn of World War III. In the western mountains of America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces.",17000000.0,38376497,38376497,8230381,['John Milius'],"['Kevin Reynolds', 'John Milius']","['Patrick Swayze', 'C. Thomas Howell', 'Lea Thompson']","['Action', 'Drama', 'Thriller', 'War']",['United States'],"['Johnson Mesa, New Mexico, USA']","['United Artists', 'Valkyrie Films']","['English', 'Russian', 'Spanish']",0,0,0,1984
21. The Terminator,https://www.imdb.com/title/tt0088247/?ref_=sr_t_21,1984,1h 47m,R,8.1,955K,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,6400000.0,78371200,38371200,4020663,['James Cameron'],"['James Cameron', 'Gale Anne Hurd', 'William Wisher']","['Arnold Schwarzenegger', 'Linda Hamilton', 'Michael Biehn']","['Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Time Travel', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['United Kingdom', 'United States']","['720 S Hill Street, Los Angeles, California, USA']","[""Cinema '84"", 'Euro Film Funding', 'Hemdale']","['English', 'Spanish']",8,7,0,1984
22. City Heat,https://www.imdb.com/title/tt0087062/?ref_=sr_t_22,1984,1h 37m,PG,5.5,11K,"Slick Private Investigator Mike Murphy (Burt Reynolds) and tough Police Lieutenant Speer (Clint Eastwood), once partners, now bitter enemies, reluctantly team up to investigate a murder.",25000000.0,38348988,38348988,6301694,['Richard Benjamin'],"['Blake Edwards', 'Joseph Stinson']","['Clint Eastwood', 'Burt Reynolds', 'Jane Alexander']","['Buddy Cop', 'Action', 'Comedy', 'Crime']",['United States'],"['Los Angeles, California, USA']","['Warner Bros.', 'The Malpaso Company', 'Deliverance Productions']",['English'],0,0,0,1984
23. All of Me,https://www.imdb.com/title/tt0086873/?ref_=sr_t_23,1984,1h 33m,PG,6.7,20K,"Dying millionaire Edwina Cutwater has her soul transferred into the body of younger, willing Terry Hoskins. However, something goes wrong, and she finds herself in her lawyer Roger Cobb's body - together with the lawyer.",,36403064,36403064,5803848,['Carl Reiner'],"['Edwin Davis', 'Henry Olek', 'Phil Alden Robinson']","['Steve Martin', 'Lily Tomlin', 'Victoria Tennant']","['Body Swap Comedy', 'Comedy', 'Fantasy', 'Romance']",['United States'],"['Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA']","['Kings Road Entertainment', 'Old Time Productions']","['English', 'Hebrew']",2,3,0,1984
24. Places in the Heart,https://www.imdb.com/title/tt0087921/?ref_=sr_t_24,1984,1h 51m,PG,7.4,14K,"In north Texas in the 1930s, a widow with two small children tries to save her small 40-acre farm with the help of a blind boarder and an itinerant black handyman.",,34901614,34901614,274279,['Robert Benton'],['Robert Benton'],"['Sally Field', 'Lindsay Crouse', 'Ed Harris']",['Drama'],['United States'],"['Waxahachie, Texas, USA']","['Delphi II Productions', 'TriStar Pictures']",['English'],13,14,2,1984
25. The Killing Fields,https://www.imdb.com/title/tt0087553/?ref_=sr_t_25,1984,2h 21m,R,7.8,61K,A journalist is trapped in Cambodia during Pol Pot's bloody Year Zero cleansing campaign.,14400000.0,34700291,34700291,32181,['Roland Joffé'],['Bruce Robinson'],"['Sam Waterston', 'Haing S. Ngor', 'John Malkovich']","['Biography', 'Drama', 'History', 'War']",['United Kingdom'],"['Phuket, Thailand']","['Goldcrest Films International', 'International Film Investors', 'Enigma Productions']","['English', 'French', 'Central Khmer', 'Russian']",28,24,3,1984
26. Friday the 13th: The Final Chapter,https://www.imdb.com/title/tt0087298/?ref_=sr_t_26,1984,1h 31m,R,6.0,62K,"After being announced dead and taken to a morgue, Jason Voorhees spontaneously revives, escapes from the hospital, and stalks a group of friends renting a house in the countryside near Crystal Lake.",2600000.0,32982894,32980880,11183148,['Joseph Zito'],"['Victor Miller', 'Ron Kurz', 'Martin Kitrosser']","['Erich Anderson', 'Judie Aronson', 'Peter Barton']","['Dark Comedy', 'Slasher Horror', 'Splatter Horror', 'Survival', 'Teen Horror', 'Horror', 'Thriller']",['United States'],"['Santa Clarita, California, USA']","['Paramount Pictures', 'Georgetown Productions Inc.', 'Sean S. Cunningham Films']",['English'],0,2,0,1984
27. Dune,https://www.imdb.com/title/tt0087182/?ref_=sr_t_27,1984,2h 17m,PG-13,6.3,186K,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,40000000.0,31501189,31439560,6025091,['David Lynch'],"['Frank Herbert', 'David Lynch']","['Kyle MacLachlan', 'Virginia Madsen', 'Francesca Annis']","['Desert Adventure', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Mexico']","['Samalayuca, Chihuahua, Mexico']","['Dino De Laurentiis Company', 'Estudios Churubusco Azteca S.A.']",['English'],2,6,1,1984
28. Conan the Destroyer,https://www.imdb.com/title/tt0087078/?ref_=sr_t_28,1984,1h 43m,PG,5.9,87K,Conan leads a ragtag group of adventurers on a quest for a princess.,18000000.0,31042035,31042035,6958872,['Richard Fleischer'],"['Robert E. Howard', 'Roy Thomas', 'Gerry Conway']","['Arnold Schwarzenegger', 'Grace Jones', ""Olivia d'Abo""]","['Dark Fantasy', 'Fantasy Epic', 'Sword & Sorcery', 'Action', 'Adventure', 'Fantasy']",['United States'],"['Juarez, Mexico']","['Dino De Laurentiis Company', 'Pressman Film']",['English'],0,3,0,1984
29. Starman,https://www.imdb.com/title/tt0088172/?ref_=sr_t_29,1984,1h 55m,PG,7.0,54K,"An alien takes the form of a young Wisconsin widow's husband and makes her drive him to his departure point in Arizona. Distrustful government agents, along with a more ambivalent scientist, give pursuit in hopes of intercepting them.",22000000.0,28744356,28744356,2872022,['John Carpenter'],"['Bruce A. Evans', 'Raynold Gideon']","['Jeff Bridges', 'Karen Allen', 'Charles Martin Smith']","['Dark Comedy', 'Space Sci-Fi', 'Romance', 'Sci-Fi']",['United States'],"['Meteor Crater, Barringer, Arizona, USA']","['Columbia Pictures', 'Industrial Light & Magic (ILM)', 'Delphi II Productions']",['English'],0,6,1,1984
30. The Last Starfighter,https://www.imdb.com/title/tt0087597/?ref_=sr_t_30,1984,1h 40m,PG,6.7,48K,"High schooler Alex Rogan conquers the Starfighter video game, only to find out it was just a test, and is transported to another planet. He has been recruited to join a team of the best starfighters to defend their world from the attack.",15000000.0,28736154,28733290,6011695,['Nick Castle'],['Jonathan R. Betuel'],"['Lance Guest', 'Robert Preston', 'Kay E. Kuter']","['Space Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['9411 Soledad Canyon Rd., Canyon Country, California, USA']","['Lorimar Film Entertainment', 'Universal Pictures']",['English'],0,4,0,1984
31. Cannonball Run II,https://www.imdb.com/title/tt0087032/?ref_=sr_t_31,1984,1h 48m,PG,5.1,18K,The original characters from The Cannonball Run (1981) race across the country once more in various cars and trucks.,20000000.0,28078073,28078073,8323948,"['Hal Needham', 'Ralph Bakshi']","['Brock Yates', 'Hal Needham', 'Albert S. Ruddy']","['Burt Reynolds', 'Dom DeLuise', 'Dean Martin']","['Car Action', 'Road Trip', 'Action', 'Comedy']","['Hong Kong', 'United States']","['Bisbee, Arizona, USA']","['Golden Harvest Company', 'Warner Bros.', 'Arcafin B.V.']",['English'],0,8,0,1984
32. Teachers,https://www.imdb.com/title/tt0088242/?ref_=sr_t_32,1984,1h 47m,R,6.1,4.8K,A well meaning but burned-out high school teacher tries to maintain order against the backdrop of a pending lawsuit against his school district when it comes to light they gave a diploma to an illiterate student.,9000000.0,27774237,27774237,7013366,['Arthur Hiller'],['W.R. McKinney'],"['Nick Nolte', 'JoBeth Williams', 'Judd Hirsch']","['Dark Comedy', 'Satire', 'Comedy', 'Drama']",['United States'],"['Columbus, Ohio, USA']","['United Artists', 'Aaron Russo Productions']",['English'],0,0,0,1984
33. A Passage to India,https://www.imdb.com/title/tt0087892/?ref_=sr_t_33,1984,2h 44m,PG,7.3,22K,"Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator.",16000000.0,27201487,27187653,84580,['David Lean'],"['E.M. Forster', 'Santha Rama Rau', 'David Lean']","['Judy Davis', 'Victor Banerjee', 'Peggy Ashcroft']","['Historical Epic', 'Period Drama', 'Adventure', 'Drama', 'History']","['United Kingdom', 'United States']","['Bangalore Palace, Bangalore, Karnataka, India']","['EMI Films', 'Home Box Office (HBO)']","['English', 'Hindi']",22,26,2,1984
34. Protocol,https://www.imdb.com/title/tt0087951/?ref_=sr_t_34,1984,1h 36m,PG,5.5,5.4K,A woman (Goldie Hawn) saves life of Emir of Ohtar (Richard Romanus) in Washington.,12000000.0,26186631,26186631,3427840,['Herbert Ross'],"['Buck Henry', 'Charles Shyer', 'Nancy Meyers']","['Goldie Hawn', 'Chris Sarandon', 'Richard Romanus']","['Satire', 'Comedy']",['United States'],['Tunisia'],"['Hawn / Sylbert Movie Company', 'Warner Bros.']",['English'],0,0,0,1984
35. Micki + Maude,https://www.imdb.com/title/tt0087718/?ref_=sr_t_35,1984,1h 58m,PG-13,6.0,3.4K,"A bigamist must keep his wives from meeting each other, which becomes tricky when both become pregnant.",15100000.0,26080861,26080861,2742458,['Blake Edwards'],['Jonathan Reynolds'],"['Dudley Moore', 'Amy Irving', 'Ann Reinking']","['Comedy', 'Romance']",['United States'],"['Beverly Hills, California, USA']","['BBE', 'Blake Edwards', 'Columbia Pictures']",['English'],0,0,0,1984
36. The Cotton Club,https://www.imdb.com/title/tt0087089/?ref_=sr_t_36,1984,2h 9m,R,6.6,20K,"Meet the jazz musicians, dancers, owner, and guests (like gangster Dutch Schultz) of The Cotton Club in 1928-1930s Harlem.",58000000.0,25928721,25928721,2903603,['Francis Ford Coppola'],"['William Kennedy', 'Francis Ford Coppola', 'Mario Puzo']","['Richard Gere', 'Gregory Hines', 'Diane Lane']","['Crime', 'Drama', 'Music']",['United States'],"['Prospect Hall, Brooklyn, New York City, New York, USA']","['Zoetrope Studios', 'Producers Sales Organization (PSO)', 'Totally Independent']","['English', 'Italian']",0,8,2,1984
37. A Nightmare on Elm Street,https://www.imdb.com/title/tt0087800/?ref_=sr_t_37,1984,1h 31m,R,7.4,275K,"Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in real life.",1800000.0,25858216,25624448,1271000,['Wes Craven'],['Wes Craven'],"['Heather Langenkamp', 'Johnny Depp', 'Robert Englund']","['Slasher Horror', 'Supernatural Horror', 'Teen Horror', 'Horror']",['United States'],"['1419 N. Genesee Avenue, Hollywood, Los Angeles, California, USA']","['New Line Cinema', 'Media Home Entertainment', 'Smart Egg Pictures']",['English'],6,8,0,1984
38. The Muppets Take Manhattan,https://www.imdb.com/title/tt0087755/?ref_=sr_t_38,1984,1h 34m,G,6.8,23K,Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.,,25535829,25534703,4416022,['Frank Oz'],"['Tom Patchett', 'Jay Tarses', 'Frank Oz']","['Jim Henson', 'Frank Oz', 'Dave Goelz']","['Animal Adventure', 'Adventure', 'Comedy', 'Drama', 'Family', 'Musical', 'Romance']",['United States'],"['Vassar College, Poughkeepsie, New York, USA']","['Henson Associates (HA)', 'TriStar Pictures', 'Delphi II Productions']",['English'],0,3,1,1984
39. The Woman in Red,https://www.imdb.com/title/tt0088414/?ref_=sr_t_39,1984,1h 27m,PG-13,6.0,18K,"On his way to work, Teddy spots Charlotte, an incredibly beautiful Woman in Red. He really wants to meet her, but what would his wife say?",9000000.0,25349388,25308147,3159811,['Gene Wilder'],"['Jean-Loup Dabadie', 'Yves Robert', 'Gene Wilder']","['Gene Wilder', 'Kelly LeBrock', 'Charles Grodin']","['Farce', 'Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['1000 Mason Street, North Beach, San Francisco, California, USA']",['Orion Pictures'],['English'],2,0,1,1984
40. Moscow on the Hudson,https://www.imdb.com/title/tt0087747/?ref_=sr_t_40,1984,1h 55m,R,6.5,14K,A Russian saxophonist visiting New York City with a USSR circus troupe suddenly decides to defect in Bloomingdale's.,13000000.0,25068724,25068724,3536687,['Paul Mazursky'],"['Paul Mazursky', 'Leon Capetanos']","['Robin Williams', 'Maria Conchita Alonso', 'Cleavant Derricks']","['Comedy', 'Drama', 'Romance']",['United States'],"['Munich, Bavaria, Germany']","['Columbia Pictures', 'Bavaria Film', 'Delphi Premier Productions']","['English', 'Russian']",0,2,0,1984
41. The Flamingo Kid,https://www.imdb.com/title/tt0087265/?ref_=sr_t_41,1984,1h 40m,PG-13,6.2,6.3K,"A recent high-school graduate unsure of his future gets a summer job at the Flamingo beach club, and meets the charismatic Phil Brody.",10000000.0,23859382,23859382,2015076,['Garry Marshall'],"['Neal Marshall', 'Garry Marshall']","['Matt Dillon', 'Hector Elizondo', 'Molly McCarthy']","['Teen Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"[""Adventurer's Inn, Flushing Meadows Park, Queens, New York City, New York, USA""]","['ABC Motion Pictures', 'Mercury Productions (II)', 'Edgewood Productions']",['English'],0,0,0,1984
42. Sixteen Candles,https://www.imdb.com/title/tt0088128/?ref_=sr_t_42,1984,1h 33m,PG,7.0,131K,"A girl's ""sweet"" sixteenth birthday is anything but special: her family forgets about it, and she suffers from every embarrassment possible.",6500000.0,23686027,23686027,4461520,['John Hughes'],['John Hughes'],"['Molly Ringwald', 'Anthony Michael Hall', 'Justin Henry']","['Farce', 'Teen Comedy', 'Teen Romance', 'Comedy', 'Romance']",['United States'],"['1407 Waverly Road, Highland Park, Illinois, USA']","['Universal Pictures', 'Channel Productions']",['English'],2,0,0,1984
43. Missing in Action,https://www.imdb.com/title/tt0087727/?ref_=sr_t_43,1984,1h 41m,R,5.4,17K,Colonel Braddock launches a mission deep into the jungles of Vietnam to find the POW camp that he escaped from and free the Americans still held captive there.,2550000.0,22812411,22812411,6101460,['Joseph Zito'],"['Arthur Silver', 'Larry Levinson', 'Steve Bing']","['Chuck Norris', 'M. Emmet Walsh', 'David Tress']","['B-Action', 'Jungle Adventure', 'One-Person Army Action', 'Action', 'Adventure', 'Drama', 'Thriller', 'War']",['United States'],['Philippines'],"['The Cannon Group', 'Golan-Globus Productions']","['English', 'Vietnamese']",0,0,0,1984
44. A Soldier's Story,https://www.imdb.com/title/tt0088146/?ref_=sr_t_44,1984,1h 41m,PG,7.2,12K,An African-American officer investigates a murder in a racially charged situation in World War II.,6000000.0,21821347,21821347,156383,['Norman Jewison'],['Charles Fuller'],"['Howard E. Rollins Jr.', 'Adolph Caesar', 'Art Evans']","['Crime', 'Drama', 'Mystery', 'War']",['United States'],"['Fort Smith, Arkansas, USA']","['Columbia Pictures', 'Caldix']",['English'],6,9,3,1984
