Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0058331/?ref_=sr_t_1,6000000.0,103125597.0,102272727.0,,['Robert Stevenson'],"['Bill Walsh', 'Don DaGradi', 'P.L. Travers']","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson']","['Classic Musical', 'Comedy', 'Family', 'Fantasy', 'Musical']",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA']",['Walt Disney Productions'],['English'],23,17,5,1964
https://www.imdb.com/title/tt0058385/?ref_=sr_t_2,17000000.0,72685970.0,72560711.0,354764.0,['George Cukor'],"['Alan Jay Lerner', 'George Bernard Shaw']","['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway']","['Classic Musical', 'Drama', 'Family', 'Musical', 'Romance']",['United States'],"['Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],['English'],26,13,8,1964
https://www.imdb.com/title/tt0058150/?ref_=sr_t_3,3000000.0,51220312.0,51081062.0,,['Guy Hamilton'],"['Richard Maibaum', 'Paul Dehn', 'Ian Fleming']","['Sean Connery', 'Gert Fröbe', 'Honor Blackman']","['Spy', 'Action', 'Adventure', 'Thriller']",['United States'],"['Goldfinger Avenue, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK']",['Eon Productions'],"['English', 'Chinese', 'Spanish']",7,6,1,1964
https://www.imdb.com/title/tt0058461/?ref_=sr_t_4,200000.0,14516248.0,14500000.0,,['Sergio Leone'],"['Adriano Bolzoni', 'Mark Lowell', 'Víctor Andrés Catena']","['Clint Eastwood', 'Gian Maria Volontè', 'Marianne Koch']","['Spaghetti Western', 'Drama', 'Western']","['Italy', 'Spain', 'West Germany']","['Cabo de Gata, Almería, Andalucía, Spain']","['Jolly Film', 'Constantin Film', 'Ocean Films']","['Italian', 'English']",0,5,0,1964
https://www.imdb.com/title/tt0058586/?ref_=sr_t_5,,12368817.0,12368234.0,,['Blake Edwards'],"['Blake Edwards', 'William Peter Blatty', 'Harry Kurnitz']","['Peter Sellers', 'Elke Sommer', 'George Sanders']","['Bumbling Detective', 'Farce', 'Whodunnit', 'Comedy', 'Crime', 'Mystery']","['United Kingdom', 'United States']","['Luton Hoo Estate, Luton, Bedfordshire, England, UK']","['The Mirisch Corporation', 'Mirisch Films']","['English', 'Spanish']",0,3,0,1964
https://www.imdb.com/title/tt0057012/?ref_=sr_t_6,1800000.0,9631984.0,9440272.0,11751.0,['Stanley Kubrick'],"['Stanley Kubrick', 'Terry Southern', 'Peter George']","['Peter Sellers', 'George C. Scott', 'Sterling Hayden']","['Dark Comedy', 'Farce', 'Political Drama', 'Satire', 'Tragedy', 'Comedy', 'War']","['United Kingdom', 'United States']","['Banff National Park, Alberta, Canada']",['Stanley Kubrick Productions'],"['English', 'Russian']",14,11,4,1964
https://www.imdb.com/title/tt0154587/?ref_=sr_t_7,,2438233.0,2438233.0,414552.0,"['Joseph Barbera', 'William Hanna']","['Joseph Barbera', 'Warren Foster', 'William Hanna']","['Daws Butler', 'Don Messick', 'Julie Bennett']","['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Romance']",['United States'],[],"['Columbia Pictures', 'Hanna-Barbera Productions']",['English'],0,0,0,1964
https://www.imdb.com/title/tt0058182/?ref_=sr_t_8,560000.0,2368408.0,1480356.0,50445.0,['Richard Lester'],['Alun Owen'],"['John Lennon', 'Paul McCartney', 'George Harrison']","['Jukebox Musical', 'Pop Musical', 'Rock Musical', 'Comedy', 'Musical']","['United Kingdom', 'United States']","['Notting Hill Gate, Notting Hill, London, England, UK']","['Walter Shenson Films', 'Proscenium Films']","['English', 'German', 'French']",2,7,2,1964
https://www.imdb.com/title/tt0058604/?ref_=sr_t_9,,274098.0,168100.0,,['Mikhail Kalatozov'],"['Enrique Pineda Barnet', 'Yevgeniy Yevtushenko']","['Sergio Corrieri', 'Salvador Wood', 'José Gallardo']",['Drama'],"['Cuba', 'Soviet Union']","['Calle M & 23 Ave, Havana, Cuba']","['Mosfilm', 'Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)']","['Spanish', 'English']",2,0,0,1964
https://www.imdb.com/title/tt0057877/?ref_=sr_t_10,3000000.0,149327.0,149327.0,7912.0,['Peter Glenville'],"['Jean Anouilh', 'Lucienne Hill', 'Edward Anhalt']","['Richard Burton', ""Peter O'Toole"", 'John Gielgud']","['Epic', 'Historical Epic', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']","['United Kingdom', 'United States']","['Alnwick Castle, Alnwick, Northumberland, England, UK']","['Wallis-Hazen', 'Keep Films']","['English', 'Latin', 'Welsh']",14,23,1,1964
