Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
29. Viva Las Vegas,https://www.imdb.com/title/tt0058725/?ref_=sr_t_29,1964,1h 25m,Approved,6.4,9.6K,A race-car driver preparing for the Grand Prix wiles his time in Las Vegas working as a waiter to pay for his new engine and soon strikes up a romance with a beautiful young woman.
30. Fail Safe,https://www.imdb.com/title/tt0058083/?ref_=sr_t_30,1964,1h 52m,Approved,8.0,26K,A technical malfunction sends American bombers to Moscow to deliver a nuclear attack. Can all-out war be averted?
31. The Night of the Iguana,https://www.imdb.com/title/tt0058404/?ref_=sr_t_31,1964,2h 5m,Approved,7.6,13K,An ostracized Episcopal clergyman leads a busload of middle-aged Baptist women on a tour of the Mexican coast and comes to terms with the failure haunting his life.
32. Kwaidan,https://www.imdb.com/title/tt0058279/?ref_=sr_t_32,1964,3h 3m,Not Rated,7.9,21K,A collection of four Japanese folk tales with supernatural themes.
33. Young Fury,https://www.imdb.com/title/tt0059932/?ref_=sr_t_33,1964,1h 20m,Approved,5.5,291,"With the Dawson gang on his trail, gunslinger Clint McCoy returns to his hometown where he finds his old farm abandoned, his wife in charge of a saloon and his son in charge of a group of young thugs."
34. Blood and Black Lace,https://www.imdb.com/title/tt0058567/?ref_=sr_t_34,1964,1h 28m,Not Rated,7.1,14K,"A masked, shadowy killer brutally murders the models of a scandalous fashion house in Rome."
35. The Fall of the Roman Empire,https://www.imdb.com/title/tt0058085/?ref_=sr_t_35,1964,3h 8m,Approved,6.7,11K,"The death of Marcus Aurelius leads to a succession crisis, in which the deceased emperor's son, Commodus, demonstrates that he is unwilling to let anything undermine his claim to the Roman Empire."
36. Father Goose,https://www.imdb.com/title/tt0058092/?ref_=sr_t_36,1964,1h 58m,Approved,7.3,13K,"During World War II, a man persuaded to live on an isolated island and spot aircraft finds himself responsible for a teacher and several students, all female."
37. Zorba the Greek,https://www.imdb.com/title/tt0057831/?ref_=sr_t_37,1964,2h 22m,Not Rated,7.6,25K,A reserved English writer travelling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.
38. The Killers,https://www.imdb.com/title/tt0058262/?ref_=sr_t_38,1964,1h 33m,Approved,7.0,9.8K,"Surprised that their contract victim didn't try to run away from them, two professional hit men try to find out who hired them and why."
39. Man's Favorite Sport?,https://www.imdb.com/title/tt0058324/?ref_=sr_t_39,1964,2h,Approved,7.1,6.5K,"The author of a best-selling fishing guide is actually extremely inexperienced in the sport, which causes mayhem when he is entered into a competition."
40. The Americanization of Emily,https://www.imdb.com/title/tt0057840/?ref_=sr_t_40,1964,1h 55m,Approved,7.3,5.9K,An American Naval Officer's talent for living the good life in wartime is challenged when he falls in love and is sent on a dangerous mission.
41. Seven Days in May,https://www.imdb.com/title/tt0058576/?ref_=sr_t_41,1964,1h 58m,Approved,7.8,18K,United States military leaders plot to overthrow the President because he supports a nuclear disarmament treaty and they fear a Soviet sneak attack.
"42. Hush...Hush, Sweet Charlotte",https://www.imdb.com/title/tt0058213/?ref_=sr_t_42,1964,2h 13m,Approved,7.5,17K,"An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative."
43. Red Desert,https://www.imdb.com/title/tt0058003/?ref_=sr_t_43,1964,1h 57m,Not Rated,7.4,18K,"In an industrial area, unstable Giuliana attempts to cope with life by starting an affair with a co-worker at the plant her husband manages."
44. The Incredible Mr. Limpet,https://www.imdb.com/title/tt0058230/?ref_=sr_t_44,1964,1h 39m,G,6.5,6.2K,"A meek book keeper with an obsession for fish has his world turned upside down, when he is transformed into one, himself and helps the American Convoy save the country, during the war in the 1940's."
45. The Third Secret,https://www.imdb.com/title/tt0058649/?ref_=sr_t_45,1964,1h 43m,Approved,6.5,1.4K,"The first secret is what we don't tell people, the second secret is what we don't tell ourselves, and the third secret is the truth. The death of a psychologist is investigated by his teenage daughter and a former patient."
46. Woman of Straw,https://www.imdb.com/title/tt0058754/?ref_=sr_t_46,1964,2h 2m,Approved,6.8,3.2K,"Tyrannical, but ailing, tycoon Charles Richmond becomes very fond of his attractive Italian nurse, Maria. The nurse, in turn, falls in love with Charles' ne'er-do-well nephew Anthony, who plots ways to gain control of his uncle's fortune."
47. The Masque of the Red Death,https://www.imdb.com/title/tt0058333/?ref_=sr_t_47,1964,1h 29m,Not Rated,6.9,17K,"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land."
48. Fantomas,https://www.imdb.com/title/tt0058089/?ref_=sr_t_48,1964,1h 44m,Not Rated,6.9,13K,The best men of France - a brave journalist and an extremely energetic commissioner - attack the trail of a mysterious criminal mastermind.
49. The Winston Affair,https://www.imdb.com/title/tt0058323/?ref_=sr_t_49,1964,1h 34m,Approved,6.6,936,"In WW2, a US lieutenant stationed in India shoots dead a British NCO and admits his crime but his reason for the murder is so bizarre that it puzzles his defense counsel."
50. Kissin' Cousins,https://www.imdb.com/title/tt0057227/?ref_=sr_t_50,1964,1h 36m,Approved,5.3,2.6K,"An Army officer returns to the Smoky Mountains to try to convince his kinfolk to allow the Army to build a missile site on their land. Once he gets there, he discovers that he has a look-alike cousin."
51. The Naked Kiss,https://www.imdb.com/title/tt0058390/?ref_=sr_t_51,1964,1h 30m,Approved,7.2,9.1K,"A former prostitute relocates to a buttoned-down suburb, determined to fit in with mainstream society. But perverse secrets simmer beneath the wholesome surface."
52. The Gospel According to St. Matthew,https://www.imdb.com/title/tt0058715/?ref_=sr_t_52,1964,2h 17m,Not Rated,7.6,14K,The life of Jesus Christ according to the Gospel of Matthew. Film shows Christ as a Marxist avant-la-lettre and therefore uses half of the text of Matthew.
53. The Moon-Spinners,https://www.imdb.com/title/tt0058371/?ref_=sr_t_53,1964,1h 58m,PG,6.5,3.2K,"A teenager encounters romance, intrigue and a search for stolen jewels during her visit to the island of Crete."
54. Carry on Cleo,https://www.imdb.com/title/tt0057918/?ref_=sr_t_54,1964,1h 32m,Not Rated,6.7,5.2K,"Two Britons, Hengist and Horsa, are captured and enslaved by invading Romans and taken to Rome. One of their first encounters in Rome leaves Hengist being mistaken for a fighter, and gets drafted into the Royal Guard to protect Caesar."
55. Paris When It Sizzles,https://www.imdb.com/title/tt0058453/?ref_=sr_t_55,1964,1h 50m,Approved,6.3,9.7K,The sprightly young assistant of a Hollywood screenwriter helps him over his writer's block by acting out his fantasies of possible plots.
56. 3 Nuts in Search of a Bolt,https://www.imdb.com/title/tt0057808/?ref_=sr_t_56,1964,1h 19m,Unrated,4.7,263,"An out of work Method actor is hired by a male model, an ecdysiast, and a car salesman who live together to save money. They want the actor to listen to their problems and go see a psychiatrist so they can get counseling for cheap. The psychiatrist is intrigued by the split personalities indicated by the three separate sets of problems presented by the actor, and soon producers are climbing out of the woodwork trying to buy the rights to the film, while the actor is having trouble keeping his act together."
57. Russ Meyer's Lorna,https://www.imdb.com/title/tt0058301/?ref_=sr_t_57,1964,1h 18m,Unrated,5.8,1.3K,"Lorna has been married to Jim for a year, but still hasn't been satisfied sexually. While Jim is working at the salt mine, she is raped by an escaped convict, then falls in lust with him. Meanwhile, Jim's buddies are giving him a hard time about Lorna's supposed infidelity, not realizing how close to the mark they really are. Trouble starts when Jim gets home early from work because it's their anniversary."
58. Topkapi,https://www.imdb.com/title/tt0058672/?ref_=sr_t_58,1964,2h,Unrated,6.9,11K,A conman gets mixed up with a group of thieves who plan to rob an Istanbul museum to steal a jewelled dagger.
59. Castle of Blood,https://www.imdb.com/title/tt0057993/?ref_=sr_t_59,1964,1h 27m,Not Rated,6.8,3K,"A journalist takes a bet that he can spend the night in a haunted castle on All Hallow's Eve. During his stay, he bears witness to the castle's gruesome past coming to life before him, and falls in love with a beautiful female ghost."
60. Joy House,https://www.imdb.com/title/tt0058123/?ref_=sr_t_60,1964,1h 37m,TV-MA,7.0,3.2K,A petty criminal seeks refuge in a house owned by two wealthy American women.
61. The Horror of Party Beach,https://www.imdb.com/title/tt0058208/?ref_=sr_t_61,1964,1h 18m,Approved,3.3,3.3K,Sea creatures created from radioactive sludge terrorize a beach community.
62. 633 Squadron,https://www.imdb.com/title/tt0057811/?ref_=sr_t_62,1964,1h 42m,Approved,6.4,4.7K,A RAF squadron is assigned to knock out a German rocket fuel factory in Norway. The factory supplies fuel for the Nazi effort to launch rockets on England during D-Day.
63. The Long Ships,https://www.imdb.com/title/tt0057259/?ref_=sr_t_63,1964,2h 6m,Not Rated,6.0,3.3K,"A vagabond Viking adventurer and a Moor both compete to find ""The Mother of All Voices"", a legendary golden bell near the Pillars of Hercules."
64. The Pumpkin Eater,https://www.imdb.com/title/tt0058500/?ref_=sr_t_64,1964,1h 58m,Not Rated,7.1,3.1K,"Beautiful mother of five Jo leaves the banality of her marriage to second husband Giles to wed her passionate screenwriter lover, Jake Armitage. As her suspicion of Jake's philandering grows, Jo's sanity spirals."
65. Sex and the Single Girl,https://www.imdb.com/title/tt0058580/?ref_=sr_t_65,1964,1h 50m,Not Rated,6.4,4.9K,A womanizing reporter for a sleazy tabloid magazine impersonates his hen-pecked neighbor in order to get an expose on renowned psychologist Helen Gurley Brown.
66. The Gorgon,https://www.imdb.com/title/tt0058155/?ref_=sr_t_66,1964,1h 23m,Approved,6.4,7.3K,"In the early twentieth century, a Gorgon takes human form and terrorizes a small European village by turning its citizens to stone."
67. Seance on a Wet Afternoon,https://www.imdb.com/title/tt0058557/?ref_=sr_t_67,1964,1h 55m,,7.6,7.7K,A medium orders her husband to kidnap a child to help her act.
68. For Those Who Think Young,https://www.imdb.com/title/tt0058110/?ref_=sr_t_68,1964,1h 36m,Approved,5.2,599,"A wealthy young man tries to woo a university student, while her two uncles work to popularize a local club."
69. Robinson Crusoe on Mars,https://www.imdb.com/title/tt0058530/?ref_=sr_t_69,1964,1h 50m,Approved,6.4,7.3K,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet."
70. Send Me No Flowers,https://www.imdb.com/title/tt0058571/?ref_=sr_t_70,1964,1h 40m,Approved,6.9,7.6K,"When a hypochondriac believes he is dying, he makes plans for his wife--which she discovers and misunderstands."
71. Cheyenne Autumn,https://www.imdb.com/title/tt0057940/?ref_=sr_t_71,1964,2h 34m,Approved,6.7,6.7K,"The Cheyenne, tired of broken U.S. government promises, head for their ancestral lands but a sympathetic cavalry officer is tasked to bring them back to their reservation."
72. Bedtime Story,https://www.imdb.com/title/tt0057878/?ref_=sr_t_72,1964,1h 39m,Not Rated,6.7,2.5K,"Two scam artists preying on women for their money clash in a Mediterranean hot spot. Will the cultured, high-class con artist come out on top, or will the rough small-change scammer rise to win the wager?"
73. 7 Faces of Dr. Lao,https://www.imdb.com/title/tt0057812/?ref_=sr_t_73,1964,1h 40m,Approved,7.1,5.6K,A mysterious circus comes to a western town bearing wonders and characters that entertain the inhabitants and teach valuable lessons.
"74. Ghidorah, the Three-Headed Monster",https://www.imdb.com/title/tt0058544/?ref_=sr_t_74,1964,1h 25m,Not Rated,6.5,8.4K,A detective protects a princess who prophecies Earth's destruction by a powerful space monster; the world's only hope being if Mothra can persuade Godzilla and Rodan to unite and save the planet.
75. Robin and the 7 Hoods,https://www.imdb.com/title/tt0058529/?ref_=sr_t_75,1964,2h 3m,Approved,6.4,5.9K,"In Prohibition-era Chicago, two rival gangs compete for control of the city's rackets."
76. Good Neighbor Sam,https://www.imdb.com/title/tt0058153/?ref_=sr_t_76,1964,2h 10m,Approved,6.8,3.3K,"To help his divorced neighbor claim a substantial inheritance, a family man poses as her husband. The ruse spills over into his career in advertising, and his recent promotion relies on his wholesome and moral appearance."
77. Witchcraft,https://www.imdb.com/title/tt0058753/?ref_=sr_t_77,1964,1h 19m,Approved,6.1,1.7K,"When her grave is disturbed by modern-day land developers, a 300-year-old witch is accidentally resurrected and terrorizes an English village."
"78. Kiss Me, Stupid",https://www.imdb.com/title/tt0058265/?ref_=sr_t_78,1964,2h 5m,PG-13,6.9,8.9K,"Jealous piano teacher Orville Spooner sends his beautiful wife Zelda away for the night while he tries to sell a song to famous nightclub singer Dino, who is stranded in town."
79. Pale Flower,https://www.imdb.com/title/tt0056327/?ref_=sr_t_79,1964,1h 36m,Not Rated,7.7,4.6K,"A gangster gets released from prison and has to cope with the recent shifts of power between the gangs, while taking care of a thrill-seeking young woman, who got in bad company while gambling."
80. Lilith,https://www.imdb.com/title/tt0058294/?ref_=sr_t_80,1964,1h 54m,Approved,6.8,3.4K,"A war veteran gets work at a mental institution, where he meets the beautiful and eccentric Lilith."
81. Circus World,https://www.imdb.com/title/tt0057952/?ref_=sr_t_81,1964,2h 15m,Approved,6.1,3.1K,"When circus proprietor Matt Masters decides to take his show on a European tour, it is beset by problems, while he searches for Lili, the mother of his adopted daughter, who disappeared years before."
82. Murder Most Foul,https://www.imdb.com/title/tt0058383/?ref_=sr_t_82,1964,1h 30m,Approved,7.1,6.6K,"When Miss Jane Marple joins a theatrical company after a blackmailer is murdered, several members of the troupe are also dispatched by this mysterious killer."
83. Bikini Beach,https://www.imdb.com/title/tt0057887/?ref_=sr_t_83,1964,1h 39m,Approved,5.4,1.8K,"A millionaire newspaper publisher is fed up by the scantily clad teenagers who hang out on the local beach. Meanwhile, the teens go against an uppity young Englishman who challenges them to a drag race."
84. Two Thousand Maniacs!,https://www.imdb.com/title/tt0058694/?ref_=sr_t_84,1964,1h 23m,Not Rated,5.8,5.4K,Six people are lured into a small Deep South town for a Centennial celebration where the residents proceed to kill them one by one as revenge for the town's destruction during the Civil War.
85. Fate Is the Hunter,https://www.imdb.com/title/tt0058091/?ref_=sr_t_85,1964,1h 46m,Approved,6.8,2K,"An airline executive refuses to believe that pilot error, by his friend, caused a fatal crash and persists in looking for another reason."
86. The 7th Dawn,https://www.imdb.com/title/tt0057813/?ref_=sr_t_86,1964,2h 3m,Not Rated,6.4,1.2K,"Political and personal intrigues surround a group of characters in Malaya, after the close of the Second World War."
87. Santa Claus Conquers the Martians,https://www.imdb.com/title/tt0058548/?ref_=sr_t_87,1964,1h 21m,Not Rated,2.7,13K,The Martians kidnap Santa Claus because there is nobody on Mars to give their children presents.
88. The Carpetbaggers,https://www.imdb.com/title/tt0057917/?ref_=sr_t_88,1964,2h 30m,PG,6.5,2.6K,"Jonas Cord is a disagreeable young tycoon who's building planes, directing films, and catting around on the corporate make in 1930s Hollywood."
89. Carry on Spying,https://www.imdb.com/title/tt0057920/?ref_=sr_t_89,1964,1h 27m,,6.2,3.2K,"Agent Simpkins and trainees chase STENCH (the Society for the Total Extinction of Non-Conforming Humans) for a stolen chemical formula, using gadgets and disguises to defeat villains The Fat Man, Dr Milchman, and Dr Crow."
90. The Leather Boys,https://www.imdb.com/title/tt0057244/?ref_=sr_t_90,1964,1h 48m,Not Rated,7.1,1.1K,An immature teenager marries a young biker but becomes disenchanted with the realities of working-class marriage--and her husband's relationship with his best friend.
91. Charulata,https://www.imdb.com/title/tt0057935/?ref_=sr_t_91,1964,1h 57m,Not Rated,8.1,7.5K,"The lonely wife of a newspaper editor falls in love with her visiting cousin-in-law, who shares her love for literature."
92. The Time Travelers,https://www.imdb.com/title/tt0058659/?ref_=sr_t_92,1964,1h 24m,Approved,5.2,3.4K,"In 1964, a group of scientists create a portal that takes them to a barren, mutant inhabited, Earth in the year 2071."
93. The Night Walker,https://www.imdb.com/title/tt0058403/?ref_=sr_t_93,1964,1h 26m,Approved,6.3,2.6K,A lawyer advises a blind man's rich widow tormented by nightmares.
94. The Flesh Eaters,https://www.imdb.com/title/tt0058101/?ref_=sr_t_94,1964,1h 27m,Unrated,5.7,1.5K,A group of young adults trapped on a desert island find the water inhabited by a violent form of flesh-eating organisms.
95. The World of Henry Orient,https://www.imdb.com/title/tt0058756/?ref_=sr_t_95,1964,1h 46m,Approved,6.6,4K,"A mischievous, adventuresome fourteen-year-old girl and her best friend begin following an eccentric concert pianist around New York City after she develops a crush on him."
96. The Long Hair of Death,https://www.imdb.com/title/tt0058307/?ref_=sr_t_96,1964,1h 36m,Not Rated,6.2,1.9K,A woman under suspicion of witchcraft is burned alive. Her curse brings her back from the dead for revenge.
97. The Yellow Rolls-Royce,https://www.imdb.com/title/tt0059927/?ref_=sr_t_97,1964,2h 2m,Approved,6.4,4.2K,Anthology movie about three owners of a yellow Rolls-Royce. A British diplomat buys the car for his French wife. A mobster's girlfriend has an affair in Italy. An American woman drives a Yugoslavian partisan
98. Nightmare,https://www.imdb.com/title/tt0058405/?ref_=sr_t_98,1964,1h 22m,Approved,6.7,2.7K,"A young woman is plagued by nightmares of her asylum-patient mother. Upon returning to her family home, the nightmares become real when she sees a strange woman pacing the halls."
99. At Midnight I'll Take Your Soul,https://www.imdb.com/title/tt0059440/?ref_=sr_t_99,1964,1h 24m,,6.9,4.1K,A gravedigger prowls the city in search of a female to bear him a son.
100. The Secret Invasion,https://www.imdb.com/title/tt0058561/?ref_=sr_t_100,1964,1h 35m,Approved,5.8,1.4K,"In 1943, a group of hardened criminals is pardoned on the condition it accepts a mission to free a captive Italian general from the clutches of the Nazis."
