Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
13. Knocked Up,https://www.imdb.com/title/tt0478311/?ref_=sr_t_13,2007,2h 9m,R,6.9,391K,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child."
14. Juno,https://www.imdb.com/title/tt0467406/?ref_=sr_t_14,2007,1h 36m,PG-13,7.4,560K,"Faced with an unplanned pregnancy, an offbeat young woman makes a selfless decision regarding the unborn child."
15. Rush Hour 3,https://www.imdb.com/title/tt0293564/?ref_=sr_t_15,2007,1h 31m,PG-13,6.2,190K,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders."
16. Live Free or Die Hard,https://www.imdb.com/title/tt0337978/?ref_=sr_t_16,2007,2h 8m,PG-13,7.1,428K,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.
17. Fantastic Four: Rise of the Silver Surfer,https://www.imdb.com/title/tt0486576/?ref_=sr_t_17,2007,1h 32m,PG,5.6,284K,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.
18. American Gangster,https://www.imdb.com/title/tt0765429/?ref_=sr_t_18,2007,2h 37m,R,7.8,468K,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film."
19. Enchanted,https://www.imdb.com/title/tt0461770/?ref_=sr_t_19,2007,1h 47m,PG,7.1,222K,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer."
20. Bee Movie,https://www.imdb.com/title/tt0389790/?ref_=sr_t_20,2007,1h 31m,PG,6.1,186K,"Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey and subsequently decides to sue them."
21. Superbad,https://www.imdb.com/title/tt0829482/?ref_=sr_t_21,2007,1h 53m,R,7.6,656K,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.
22. I Now Pronounce You Chuck & Larry,https://www.imdb.com/title/tt0762107/?ref_=sr_t_22,2007,1h 55m,PG-13,5.9,157K,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits."
23. Hairspray,https://www.imdb.com/title/tt0427327/?ref_=sr_t_23,2007,1h 57m,PG,6.7,142K,Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.
24. Blades of Glory,https://www.imdb.com/title/tt0445934/?ref_=sr_t_24,2007,1h 33m,PG-13,6.3,181K,"Two rival Olympic ice skaters, who have been permanently banned from the men's singles competition due to a feud, exploit a loophole that will allow them to qualify as a pairs team."
25. Ocean's Thirteen,https://www.imdb.com/title/tt0496806/?ref_=sr_t_25,2007,2h 2m,PG-13,6.9,375K,"Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff."
26. Ghost Rider,https://www.imdb.com/title/tt0259324/?ref_=sr_t_26,2007,1h 50m,PG-13,5.3,259K,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners."
27. Paranormal Activity,https://www.imdb.com/title/tt1179904/?ref_=sr_t_27,2007,1h 26m,R,6.3,263K,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence."
28. Evan Almighty,https://www.imdb.com/title/tt0413099/?ref_=sr_t_28,2007,1h 36m,PG,5.4,158K,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.
29. Meet the Robinsons,https://www.imdb.com/title/tt0396555/?ref_=sr_t_29,2007,1h 35m,G,6.8,116K,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate."
30. Norbit,https://www.imdb.com/title/tt0477051/?ref_=sr_t_30,2007,1h 42m,PG-13,4.2,82K,"A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her."
31. The Bucket List,https://www.imdb.com/title/tt0825232/?ref_=sr_t_31,2007,1h 37m,PG-13,7.3,265K,Two terminally ill men escape from a cancer ward and head off on a road trip with a wish list of to-dos before they die.
32. The Game Plan,https://www.imdb.com/title/tt0492956/?ref_=sr_t_32,2007,1h 50m,PG,6.4,102K,An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.
33. Beowulf,https://www.imdb.com/title/tt0442933/?ref_=sr_t_33,2007,1h 55m,PG-13,6.3,177K,"The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge."
34. Bridge to Terabithia,https://www.imdb.com/title/tt0398808/?ref_=sr_t_34,2007,1h 36m,PG,7.2,180K,"Leslie and Jess create the secret kingdom of Terabithia, a land of monsters, trolls, ogres and giants where they spend their free time ruling as king and queen and fighting evil creatures."
35. Disturbia,https://www.imdb.com/title/tt0486822/?ref_=sr_t_35,2007,1h 45m,PG-13,6.8,264K,"When a teenager is placed under house arrest, he succumbs to despair and starts spying on his neighbors, hoping to spice up his life. This, however, leads him to witness a serial killer on the loose."
36. No Country for Old Men,https://www.imdb.com/title/tt0477348/?ref_=sr_t_36,2007,2h 2m,R,8.2,1.1M,Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.
37. Fred Claus,https://www.imdb.com/title/tt0486583/?ref_=sr_t_37,2007,1h 56m,PG,5.7,49K,"Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash."
38. 1408,https://www.imdb.com/title/tt0450385/?ref_=sr_t_38,2007,1h 44m,PG-13,6.8,302K,"Author Michael Enslin, who specializes in debunking paranormal occurrences, checks into the fabled room 1408 in the Dolphin Hotel in New York City, settles in, and soon confronts genuine terror."
39. The Golden Compass,https://www.imdb.com/title/tt0385752/?ref_=sr_t_39,2007,1h 53m,PG-13,6.1,200K,"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization."
40. Charlie Wilson's War,https://www.imdb.com/title/tt0472062/?ref_=sr_t_40,2007,1h 42m,R,7.0,127K,"A drama based on Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects."
41. Saw IV,https://www.imdb.com/title/tt0890870/?ref_=sr_t_41,2007,1h 33m,R,5.9,170K,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit."
42. Stomp the Yard,https://www.imdb.com/title/tt0775539/?ref_=sr_t_42,2007,1h 55m,PG-13,5.4,27K,"When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?"
43. Surf's Up,https://www.imdb.com/title/tt0423294/?ref_=sr_t_43,2007,1h 25m,PG,6.7,95K,"A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick."
44. Halloween,https://www.imdb.com/title/tt0373883/?ref_=sr_t_44,2007,1h 49m,R,6.0,134K,"After being committed for 15 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution and immediately returns to Haddonfield to find his baby sister, Laurie."
45. Why Did I Get Married?,https://www.imdb.com/title/tt0906108/?ref_=sr_t_45,2007,1h 53m,PG-13,5.9,14K,The big-screen adaptation of Perry's stage play about the trials of marriage and what happens to one family when a sexy young temptress arrives on the scene.
46. TMNT,https://www.imdb.com/title/tt0453556/?ref_=sr_t_46,2007,1h 27m,PG,6.2,70K,"When the world is threatened by an ancient evil, the Ninja Turtles must reunite and overcome their faults in order to stand against it."
47. P.S. I Love You,https://www.imdb.com/title/tt0431308/?ref_=sr_t_47,2007,2h 6m,PG-13,7.0,221K,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.
48. 3:10 to Yuma,https://www.imdb.com/title/tt0381849/?ref_=sr_t_48,2007,2h 2m,R,7.6,341K,A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.
49. Sweeney Todd: The Demon Barber of Fleet Street,https://www.imdb.com/title/tt0408236/?ref_=sr_t_49,2007,1h 56m,R,7.3,396K,"The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett."
50. Atonement,https://www.imdb.com/title/tt0783233/?ref_=sr_t_50,2007,2h 3m,R,7.8,310K,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.
51. Resident Evil: Extinction,https://www.imdb.com/title/tt0432021/?ref_=sr_t_51,2007,1h 34m,R,6.2,210K,"Survivors of the Raccoon City catastrophe travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against the evil Umbrella Corp."
52. Music and Lyrics,https://www.imdb.com/title/tt0758766/?ref_=sr_t_52,2007,1h 44m,PG-13,6.5,109K,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words."
53. Are We Done Yet?,https://www.imdb.com/title/tt0422774/?ref_=sr_t_53,2007,1h 32m,PG,4.3,23K,"Newlyweds Nick and Suzanne Persons decide to move to the suburbs to provide a better life for their two kids, Lindsey and Kevin. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business."
54. This Christmas,https://www.imdb.com/title/tt0937375/?ref_=sr_t_54,2007,1h 57m,PG-13,6.4,11K,A Christmastime drama centered around the Whitfield family's first holiday together in four years.
55. Michael Clayton,https://www.imdb.com/title/tt0465538/?ref_=sr_t_55,2007,1h 59m,R,7.2,177K,"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit."
56. Premonition,https://www.imdb.com/title/tt0477071/?ref_=sr_t_56,2007,1h 36m,PG-13,5.9,83K,"A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead."
57. Dan in Real Life,https://www.imdb.com/title/tt0480242/?ref_=sr_t_57,2007,1h 38m,PG-13,6.8,109K,A widower finds out the woman he fell in love with is his brother's girlfriend.
58. The Kingdom,https://www.imdb.com/title/tt0431197/?ref_=sr_t_58,2007,1h 50m,R,7.0,135K,A team of U.S. government agents are sent to investigate the bombing of an American facility in the Middle East.
59. Shooter,https://www.imdb.com/title/tt0822854/?ref_=sr_t_59,2007,2h 4m,R,7.1,364K,"An expert marksman living in exile, is coaxed back into action after learning of a plot to kill the president. Now on the run after being double crossed for the assasination attempt he was trying to prevent, he sets out for the real killer, and the truth."
60. License to Wed,https://www.imdb.com/title/tt0762114/?ref_=sr_t_60,2007,1h 31m,PG-13,5.3,41K,A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.
61. Underdog,https://www.imdb.com/title/tt0467110/?ref_=sr_t_61,2007,1h 24m,PG,4.8,23K,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.
62. No Reservations,https://www.imdb.com/title/tt0481141/?ref_=sr_t_62,2007,1h 44m,PG,6.3,81K,The life of a top chef changes when she becomes the guardian of her young niece.
63. Because I Said So,https://www.imdb.com/title/tt0490084/?ref_=sr_t_63,2007,1h 42m,PG-13,5.6,41K,A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.
64. Aliens vs. Predator: Requiem,https://www.imdb.com/title/tt0758730/?ref_=sr_t_64,2007,1h 34m,R,4.6,140K,"Warring Alien and Predator races descend on a rural Colorado town, where unsuspecting residents must band together for any chance of survival."
65. The Water Horse,https://www.imdb.com/title/tt0760329/?ref_=sr_t_65,2007,1h 52m,PG,6.4,44K,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.
66. There Will Be Blood,https://www.imdb.com/title/tt0469494/?ref_=sr_t_66,2007,2h 38m,R,8.2,663K,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business."
67. Epic Movie,https://www.imdb.com/title/tt0799949/?ref_=sr_t_67,2007,1h 26m,PG-13,2.4,111K,"A spoof on previous years' epic movies (The Da Vinci Code (2006), The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) + 20 more), TV series, music videos and celebs. 4 orphans are on an epic adventure."
68. Hitman,https://www.imdb.com/title/tt0465494/?ref_=sr_t_68,2007,1h 34m,R,6.2,182K,"A gun-for-hire known only as Agent 47 hired by a group known only as 'The Organization' is ensnared in a political conspiracy, which finds him pursued by both Interpol and the Russian military as he treks across Russia and Eastern Europe."
69. 30 Days of Night,https://www.imdb.com/title/tt0389722/?ref_=sr_t_69,2007,1h 53m,R,6.6,194K,"After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires."
70. Fracture,https://www.imdb.com/title/tt0488120/?ref_=sr_t_70,2007,1h 53m,R,7.2,226K,"After shooting his wife, Ted confesses his crime and asks the court to move his case to trial. He represents himself against Willy, a successful lawyer. But there's more to the case than meets the eye."
71. Stardust,https://www.imdb.com/title/tt0486655/?ref_=sr_t_71,2007,2h 7m,PG-13,7.6,291K,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
72. The Brave One,https://www.imdb.com/title/tt0476964/?ref_=sr_t_72,2007,2h 2m,R,6.7,64K,"Struggling to recover emotionally from a brutal assault that killed her fiancé and left her in a coma, a radio personality begins a quest for vengeance against the perpetrators that leaves a bloody trail across New York City."
73. The Heartbreak Kid,https://www.imdb.com/title/tt0408839/?ref_=sr_t_73,2007,1h 56m,R,5.8,98K,A newly wed man who believes he's just gotten hitched to the perfect woman encounters another lady on his honeymoon.
74. Freedom Writers,https://www.imdb.com/title/tt0463998/?ref_=sr_t_74,2007,2h 3m,PG-13,7.6,87K,"Erin Gruwell, a young teacher in a racially divided Los Angeles school, inspires her class of at-risk students, deemed incapable of learning, to learn tolerance, apply themselves, and pursue education beyond high school."
75. The Messengers,https://www.imdb.com/title/tt0425430/?ref_=sr_t_75,2007,1h 30m,PG-13,5.3,42K,"An ominous darkness invades a seemingly serene sunflower farm in North Dakota, and the Solomon family is torn apart by suspicion, mayhem and murder."
76. The Number 23,https://www.imdb.com/title/tt0481369/?ref_=sr_t_76,2007,1h 38m,R,6.4,216K,"Walter Sparrow becomes obsessed with a novel that he believes was written about him, as more and more similarities between himself and his literary alter ego seem to arise."
77. Good Luck Chuck,https://www.imdb.com/title/tt0452625/?ref_=sr_t_77,2007,1h 36m,R,5.6,96K,"In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love."
78. Mr. Bean's Holiday,https://www.imdb.com/title/tt0453451/?ref_=sr_t_78,2007,1h 30m,G,6.4,137K,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling, and true love."
79. Breach,https://www.imdb.com/title/tt0401997/?ref_=sr_t_79,2007,1h 50m,PG-13,7.0,63K,"FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union."
80. Zodiac,https://www.imdb.com/title/tt0443706/?ref_=sr_t_80,2007,2h 37m,R,7.7,628K,"Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree."
81. Balls of Fury,https://www.imdb.com/title/tt0424823/?ref_=sr_t_81,2007,1h 30m,PG-13,5.4,46K,"Down-and-out former professional ping-pong phenom, Randy Daytona, is sucked into a maelstrom when FBI Agent Ernie Rodriguez recruits him for a secret mission. Randy is determined to bounce back and win, and to smoke out his father's killer -- arch-fiend Feng."
82. Mr. Magorium's Wonder Emporium,https://www.imdb.com/title/tt0457419/?ref_=sr_t_82,2007,1h 33m,G,6.2,48K,"The young apprentice of a magical, eccentric toy store owner learns to believe in herself, and in her friends, upon learning some grave news about the future."
83. Earth,https://www.imdb.com/title/tt0393597/?ref_=sr_t_83,2007,1h 30m,G,7.9,15K,"Feature-length version of the documentary TV series Planet Earth (2006), following the migration paths of four animal families."
84. August Rush,https://www.imdb.com/title/tt0426931/?ref_=sr_t_84,2007,1h 54m,PG,7.4,113K,"A musically gifted orphan, Evan, runs away from his orphanage and searches New York City for his birth parents. On his journey, he's taken under the wing of the Wizard, a homeless man who lives in an abandoned theater."
85. Daddy's Little Girls,https://www.imdb.com/title/tt0778661/?ref_=sr_t_85,2007,1h 40m,PG-13,5.9,8.5K,A mechanic and his family are struggling to make ends meet with his ex-girlfriend and her drug dealing boyfriend He struggles to get custody of his children during the way he falls inlove with his attorney.
86. The Great Debaters,https://www.imdb.com/title/tt0427309/?ref_=sr_t_86,2007,2h 6m,PG-13,7.5,65K,"A drama based on the true story of Melvin B. Tolson, a professor at Wiley College Texas. In 1935, he inspired students to form the school's first debate team, which went on to challenge Harvard in the national championship."
87. 28 Weeks Later,https://www.imdb.com/title/tt0463854/?ref_=sr_t_87,2007,1h 40m,R,6.9,306K,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan."
88. We Own the Night,https://www.imdb.com/title/tt0498399/?ref_=sr_t_88,2007,1h 57m,R,6.8,95K,A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.
89. Mr. Brooks,https://www.imdb.com/title/tt0780571/?ref_=sr_t_89,2007,2h,R,7.3,160K,A well-respected businessman is sometimes controlled by his murder and mayhem-loving alter ego.
90. Hannibal Rising,https://www.imdb.com/title/tt0367959/?ref_=sr_t_90,2007,2h 1m,R,6.1,118K,Trauma and tragedy during World War II warp young Hannibal Lecter's mind.
91. The Nanny Diaries,https://www.imdb.com/title/tt0489237/?ref_=sr_t_91,2007,1h 45m,PG-13,6.2,65K,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge."
92. Mr. Woodcock,https://www.imdb.com/title/tt0419984/?ref_=sr_t_92,2007,1h 27m,PG-13,5.2,37K,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made middle school hell for generations of students."
93. Nancy Drew,https://www.imdb.com/title/tt0479500/?ref_=sr_t_93,2007,1h 39m,PG,5.9,22K,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star."
94. The Mist,https://www.imdb.com/title/tt0884328/?ref_=sr_t_94,2007,2h 6m,R,7.1,354K,"After a massive thunderstorm, an eerie, unwavering fog descends upon a Maine community. Locals seek refuge in a grocery store from the monstrous creatures now roaming the countryside killing everyone they encounter."
95. The Reaping,https://www.imdb.com/title/tt0444682/?ref_=sr_t_95,2007,1h 39m,R,5.6,45K,"A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10 biblical plagues."
96. Grindhouse,https://www.imdb.com/title/tt0462322/?ref_=sr_t_96,2007,3h 11m,R,7.5,193K,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.
97. Across the Universe,https://www.imdb.com/title/tt0445922/?ref_=sr_t_97,2007,2h 13m,PG-13,7.3,116K,"The music of The Beatles, New York in the 1960s, and the American youth's actions to protest the Vietnam War, form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist."
98. Sicko,https://www.imdb.com/title/tt0386032/?ref_=sr_t_98,2007,2h 3m,PG-13,8.0,78K,"A documentary comparing the highly profitable American health care industry to other nations, and HMO horror stories including shotgun deaths."
99. Perfect Stranger,https://www.imdb.com/title/tt0457433/?ref_=sr_t_99,2007,1h 49m,R,5.7,53K,"A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse."
100. Hot Fuzz,https://www.imdb.com/title/tt0425112/?ref_=sr_t_100,2007,2h 1m,R,7.8,548K,"An overachieving London police sergeant is transferred to a village where the easygoing officers object to his fervor for regulations, all while a string of grisly murders strikes the town."
