Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Dog Man,https://www.imdb.com/title/tt10954718/?ref_=sr_t_1,2025,1h 29m,PG,6.4,3K,"Dog Man, half dog and half man, he is sworn to protect and serve as he doggedly pursues the feline supervillain Petey the Cat."
2. One of Them Days,https://www.imdb.com/title/tt32221196/?ref_=sr_t_2,2025,1h 37m,R,6.9,4.1K,"When best friends and roommates Dreux and Alyssa discover Alyssa's boyfriend has blown their rent money, the duo finds themselves going to extremes in a race against the clock to avoid eviction and keep their friendship intact."
3. Den of Thieves 2: Pantera,https://www.imdb.com/title/tt8008948/?ref_=sr_t_3,2025,2h 24m,R,6.4,14K,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange."
4. Flight Risk,https://www.imdb.com/title/tt10078772/?ref_=sr_t_4,2025,1h 31m,R,5.5,8.1K,"A pilot transports an Air Marshal accompanying a fugitive to trial. As they cross the Alaskan wilderness, tensions soar and trust is tested, as not everyone on board is who they seem."
5. Wolf Man,https://www.imdb.com/title/tt4216984/?ref_=sr_t_5,2025,1h 43m,R,5.7,17K,"A family at a remote farmhouse is attacked by an unseen animal, but as the night stretches on, the father begins to transform into something unrecognizable."
6. Companion,https://www.imdb.com/title/tt26584495/?ref_=sr_t_6,2025,1h 37m,R,7.3,19K,A weekend getaway with friends at a remote cabin turns into chaos after it's revealed that one of the guests is not what they seem.
7. Heart Eyes,https://www.imdb.com/title/tt32558992/?ref_=sr_t_7,2025,1h 37m,R,6.6,2.9K,"For the past several years, the ""Heart Eyes Killer"" has wreaked havoc on Valentine's Day by stalking and murdering romantic couples. This Valentine's Day, no couple is safe."
8. Love Hurts,https://www.imdb.com/title/tt30788842/?ref_=sr_t_8,2025,1h 23m,R,5.4,2.4K,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried."
9. Becoming Led Zeppelin,https://www.imdb.com/title/tt10365912/?ref_=sr_t_9,2025,2h 1m,PG-13,7.9,959,"The film traces the journeys of the four members of the Stairway To Heaven rockers through the music scene of the 1960s and their meeting in the summer of 1968, culminating in 1970."
10. Game Changer,https://www.imdb.com/title/tt14209618/?ref_=sr_t_10,2025,2h 45m,,5.8,26K,An honest IAS officer's fight against a corrupt political system through fair and transparent elections.
11. Creation of the Gods II: Demon Force,https://www.imdb.com/title/tt32843325/?ref_=sr_t_11,2025,2h 25m,,6.5,680,"Taishi Wen Zhong led the army of Shang Dynasty including Deng Chanyu and four generals of the Mo Family to Xiqi. With the help of Kunlun immortals such as Jiang Ziya, Ji Fa led the army and civilians of Xiqi to defend their homeland."
12. Green and Gold,https://www.imdb.com/title/tt15143042/?ref_=sr_t_12,2025,1h 45m,,7.3,191,"A struggling family farmer wagers everything on a high-stakes Championship bet, while his granddaughter's musical ambitions could be their ticket to a new beginning."
13. Valiant One,https://www.imdb.com/title/tt21442114/?ref_=sr_t_13,2025,1h 26m,R,5.6,256,"With tensions between North and South Korea, a US helicopter crashes on the North Korean side. Now the survivors must work together to protect a civilian tech specialist and find their way out without the help of US military support."
14. Peter Pan's Neverland Nightmare,https://www.imdb.com/title/tt21955520/?ref_=sr_t_14,2025,1h 29m,,6.2,984,"Wendy Darling strikes out in an attempt to rescue her brother Michael from 'the clutches of the evil Peter Pan.' Along the way she meets Tinkerbell, who will be seen taking heroin, believing that it's pixie dust."
