Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. A Beautiful Mind,https://www.imdb.com/title/tt0268978/?ref_=sr_t_11,2001,2h 15m,PG-13,8.2,1M,"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.",58000000,316791257,170742341,367151,['Ron Howard'],"['Akiva Goldsman', 'Sylvia Nasar']","['Russell Crowe', 'Ed Harris', 'Jennifer Connelly']","['Docudrama', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'Mystery']",['United States'],"['Manhattan College - Manhattan College Parkway, Riverdale, Manhattan, New York City, New York, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Imagine Entertainment']",['English'],37,69,4,2001
12. Hannibal,https://www.imdb.com/title/tt0212985/?ref_=sr_t_12,2001,2h 11m,R,6.8,302K,"Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target of revenge from a powerful victim.",87000000,351692268,165092268,58003121,['Ridley Scott'],"['Thomas Harris', 'David Mamet', 'Steven Zaillian']","['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman']","['Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Thriller']","['United Kingdom', 'Italy', 'United States']","['Biltmore Estate - 1 Approach Road, Asheville, North Carolina, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Universal Pictures', 'Dino De Laurentiis Company']","['English', 'Italian', 'Japanese']",9,25,0,2001
13. American Pie 2,https://www.imdb.com/title/tt0252866/?ref_=sr_t_13,2001,1h 48m,R,6.4,277K,"Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.",30000000,287553595,145103595,45117985,['J.B. Rogers'],"['Adam Herz', 'David H. Steinberg']","['Jason Biggs', 'Seann William Scott', 'Shannon Elizabeth']","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['United States'],"['Malibu, California, USA']","['LivePlanet', 'Universal Pictures', 'Zide-Perry Productions']",['English'],8,7,0,2001
14. The Fast and the Furious,https://www.imdb.com/title/tt0232500/?ref_=sr_t_14,2001,1h 46m,PG-13,6.8,434K,Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to end it.,38000000,207517995,144745925,40089015,['Rob Cohen'],"['Ken Li', 'Gary Scott Thompson', 'Erik Bergquist']","['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'Germany']","['Hemet, California, USA']","['Universal Pictures', 'Original Film', 'Mediastream Film GmbH & Co. Productions KG']","['English', 'Spanish']",11,18,0,2001
15. Lara Croft: Tomb Raider,https://www.imdb.com/title/tt0146316/?ref_=sr_t_15,2001,1h 40m,PG-13,5.8,224K,Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.,115000000,274703340,131168070,47735743,['Simon West'],"['Sara B. Cooper', 'Mike Werb', 'Michael Colleary']","['Angelina Jolie', 'Jon Voight', 'Iain Glen']","['Globetrotting Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Fantasy', 'Thriller']","['United States', 'United Kingdom', 'Japan', 'Germany']","['Angkor Wat, Siem Reap, Cambodia']","['Paramount Pictures', 'Mutual Film Company', 'BBC Film']","['English', 'Central Khmer', 'Russian', 'Italian']",4,21,0,2001
16. Dr. Dolittle 2,https://www.imdb.com/title/tt0240462/?ref_=sr_t_16,2001,1h 27m,PG,4.7,48K,Dolittle must save a forest and a bear's life.,70000000,176104344,112952899,25037039,['Steve Carr'],"['Hugh Lofting', 'Larry Levin']","['Eddie Murphy', 'Cedric The Entertainer', 'Kristen Wilson']","['Animal Adventure', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Big Bear City, San Bernardino National Forest, California, USA']","['Twentieth Century Fox', 'Davis Entertainment', 'Joseph M. Singer Entertainment']",['English'],3,6,0,2001
17. Spy Kids,https://www.imdb.com/title/tt0227538/?ref_=sr_t_17,2001,1h 28m,PG,5.6,131K,"Two kids become spies in attempt to save their ex-spies parents from an evil mastermind. Armed with a bag of high tech gadgets, Carmen and Juni will bravely crisscross the globe on a mission to save their parents and maybe even the world.",35000000,147934180,112719001,26546881,['Robert Rodriguez'],['Robert Rodriguez'],"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas']","['Spy', 'Teen Adventure', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['Austin, Texas, USA']","['Dimension Films', 'Troublemaker Studios']","['English', 'Spanish']",3,10,0,2001
18. Black Hawk Down,https://www.imdb.com/title/tt0265086/?ref_=sr_t_18,2001,2h 24m,R,7.7,435K,"The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis.",92000000,172989651,108638745,179823,['Ridley Scott'],"['Mark Bowden', 'Ken Nolan']","['Josh Hartnett', 'Ewan McGregor', 'Tom Sizemore']","['Action Epic', 'Docudrama', 'Epic', 'Historical Epic', 'Tragedy', 'War Epic', 'Action', 'Drama', 'History', 'War']","['United States', 'United Kingdom']","['Sidi Moussa, Rabat, Morocco']","['Revolution Studios', 'Jerry Bruckheimer Films', 'Scott Free Productions']","['English', 'Somali', 'Arabic']",11,37,2,2001
19. The Princess Diaries,https://www.imdb.com/title/tt0247638/?ref_=sr_t_19,2001,1h 55m,G,6.4,172K,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.",26000000,165335153,108248956,22862269,['Garry Marshall'],"['Meg Cabot', 'Gina Wendkos']","['Julie Andrews', 'Anne Hathaway', 'Hector Elizondo']","['Feel-Good Romance', 'High-Concept Comedy', 'Romantic Comedy', 'Teen Comedy', 'Teen Romance', 'Comedy', 'Family', 'Romance']","['United States', 'United Kingdom']","['Longford Castle, Bodenham, Salisbury, UK']","['Walt Disney Pictures', 'BrownHouse Productions', 'Bottom of the Ninth Productions']","['English', 'Dutch', 'Italian']",3,11,0,2001
20. Vanilla Sky,https://www.imdb.com/title/tt0259711/?ref_=sr_t_20,2001,2h 16m,R,6.9,292K,A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.,68000000,203388341,100618344,25015518,['Cameron Crowe'],"['Alejandro Amenábar', 'Mateo Gil', 'Cameron Crowe']","['Tom Cruise', 'Penélope Cruz', 'Cameron Diaz']","['Psychological Thriller', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']","['United States', 'Spain']","['Bar Building - 44th Street between 5th & 6th Avenue, Manhattan, New York City, New York, USA']","['Paramount Pictures', 'Cruise/Wagner Productions', 'Vinyl Films']","['English', 'Spanish']",5,34,1,2001
21. The Others,https://www.imdb.com/title/tt0230600/?ref_=sr_t_21,2001,1h 44m,PG-13,7.6,406K,"In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",17000000,210002906,96578502,14089952,['Alejandro Amenábar'],['Alejandro Amenábar'],"['Nicole Kidman', 'Christopher Eccleston', 'Fionnula Flanagan']","['Period Drama', 'Psychological Horror', 'Psychological Thriller', 'Supernatural Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']","['Spain', 'France', 'United States']","['Palacio de los Hornillos, Las Fraguas, Iguña, Cantabria, Spain']","['Cruise/Wagner Productions', 'Sogecine', 'Las Producciones del Escorpión']",['English'],29,55,0,2001
22. Legally Blonde,https://www.imdb.com/title/tt0250494/?ref_=sr_t_22,2001,1h 36m,PG-13,6.5,262K,"Fashionable sorority queen Elle Woods follows her ex-boyfriend to law school, where she discovers that there is more to her than just looks.",18000000,141778365,96520674,20377426,['Robert Luketic'],"['Amanda Brown', 'Karen McCullah', 'Kirsten Smith']","['Reese Witherspoon', 'Luke Wilson', 'Selma Blair']","['Feel-Good Romance', 'High-Concept Comedy', 'Romantic Comedy', 'Satire', 'Comedy', 'Romance']",['United States'],"['Bovard Administration Building, University of Southern California, Los Angeles, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Marc Platt Productions']","['English', 'Vietnamese']",6,14,0,2001
23. America's Sweethearts,https://www.imdb.com/title/tt0265029/?ref_=sr_t_23,2001,1h 42m,PG-13,5.7,62K,A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,46000000,138307673,93607673,30181877,['Joe Roth'],"['Billy Crystal', 'Peter Tolan']","['Julia Roberts', 'John Cusack', 'Billy Crystal']","['Romantic Comedy', 'Satire', 'Comedy', 'Romance']",['United States'],"['Hyatt Regency Lake Las Vegas - 101 Montelago Boulevard, Henderson, Nevada, USA']","['Revolution Studios', 'Face Productions', 'Roth-Arnold Productions']",['English'],0,2,0,2001
24. Cats & Dogs,https://www.imdb.com/title/tt0239395/?ref_=sr_t_24,2001,1h 27m,PG,5.2,64K,"A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware.",60000000,200687492,93385515,21707617,['Lawrence Guterman'],"['John Requa', 'Glenn Ficarra']","['Alec Baldwin', 'Tobey Maguire', 'Jeff Goldblum']","['Animal Adventure', 'High-Concept Comedy', 'Parody', 'Slapstick', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['United States', 'Australia']","['Vancouver, British Columbia, Canada']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']",['English'],2,3,0,2001
25. Save the Last Dance,https://www.imdb.com/title/tt0206275/?ref_=sr_t_25,2001,1h 52m,PG-13,6.2,67K,"A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past.",13000000,131706809,91057006,23444930,['Thomas Carter'],"['Duane Adler', 'Cheryl Edwards']","['Julia Stiles', 'Sean Patrick Thomas', 'Kerry Washington']","['Drama', 'Music', 'Romance']",['United States'],"['Lemont High School - 800 Porter Street, Lemont, Illinois, USA']","['Cort/Madden Productions', 'MTV Films']",['English'],7,8,0,2001
26. Atlantis: The Lost Empire,https://www.imdb.com/title/tt0230011/?ref_=sr_t_26,2001,1h 35m,PG,6.9,140K,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,120000000,186053725,84056472,329011,"['Gary Trousdale', 'Kirk Wise']","['Tab Murphy', 'Kirk Wise', 'Gary Trousdale']","['Michael J. Fox', 'Jim Varney', 'Corey Burton']","['Hand-Drawn Animation', 'Quest', 'Sea Adventure', 'Steampunk', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Sci-Fi']","['United States', 'Japan']","['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Eastman Film', 'Walt Disney Animation Studios']","['English', 'French', 'Spanish']",2,14,0,2001
27. Jimmy Neutron: Boy Genius,https://www.imdb.com/title/tt0268397/?ref_=sr_t_27,2001,1h 22m,G,6.1,39K,An eight-year-old boy genius and his friends must rescue their parents after the adults are abducted by aliens.,30000000,102992536,80936232,13832786,['John A. Davis'],"['John A. Davis', 'David N. Weiss', 'J. David Stem']","['Debi Derryberry', 'Rob Paulsen', 'Megan Cavanagh']","['Alien Invasion', 'Computer Animation', 'Slapstick', 'Space Sci-Fi', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']","['United States', 'Australia']","['DNA Productions - 2201 West Royal Land, Suite 275, Irving, Texas, USA']","['Paramount Pictures', 'Nickelodeon Movies', 'O Entertainment']",['English'],0,6,1,2001
28. A.I. Artificial Intelligence,https://www.imdb.com/title/tt0212720/?ref_=sr_t_28,2001,2h 26m,PG-13,7.2,329K,"A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.",100000000,235926635,78616689,29352630,['Steven Spielberg'],"['Brian Aldiss', 'Ian Watson', 'Steven Spielberg']","['Haley Joel Osment', 'Jude Law', ""Frances O'Connor""]","['Artificial Intelligence', 'Sci-Fi Epic', 'Adventure', 'Drama', 'Sci-Fi']","['United States', 'United Kingdom']","['Oxbow Park - 3010 SE Oxbow Parkway, Gresham, Oregon, USA']","['Warner Bros.', 'Dreamworks Pictures', 'Amblin Entertainment']",['English'],18,71,2,2001
29. Training Day,https://www.imdb.com/title/tt0139654/?ref_=sr_t_29,2001,2h 2m,R,7.8,491K,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,45000000,104876233,76631907,22550788,['Antoine Fuqua'],['David Ayer'],"['Denzel Washington', 'Ethan Hawke', 'Scott Glenn']","['Cop Drama', 'Drug Crime', 'Gangster', 'Police Procedural', 'Tragedy', 'Crime', 'Drama', 'Thriller']",['United States'],"['1031 Everett St, Los Angeles, California, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']","['English', 'Russian', 'Spanish', 'Korean', 'Greek']",18,23,1,2001
30. Along Came a Spider,https://www.imdb.com/title/tt0164334/?ref_=sr_t_30,2001,1h 44m,R,6.4,99K,"When a senator's daughter under Secret Service protection is kidnapped from a private school, detective Alex Cross investigates the case even though he's recovering from the loss of his partner.",60000000,105178561,74078174,16712407,['Lee Tamahori'],"['James Patterson', 'Marc Moss']","['Morgan Freeman', 'Michael Wincott', 'Monica Potter']","['Serial Killer', 'Crime', 'Drama', 'Mystery', 'Thriller']","['United States', 'Germany', 'Canada']","['West Lawn Building, Riverview Hospital, Coquitlam, British Columbia, Canada']","['Paramount Pictures', 'David Brown Productions', 'Phase 1 Productions']","['English', 'Russian']",0,0,0,2001
31. Bridget Jones's Diary,https://www.imdb.com/title/tt0243155/?ref_=sr_t_31,2001,1h 37m,R,6.8,273K,Bridget Jones is determined to improve herself while she looks for love in a year in which she keeps a personal diary.,25000000,334273313,71543427,10733933,['Sharon Maguire'],"['Helen Fielding', 'Andrew Davies', 'Richard Curtis']","['Renée Zellweger', 'Colin Firth', 'Hugh Grant']","['Feel-Good Romance', 'Comedy', 'Drama', 'Romance']","['United Kingdom', 'France', 'Ireland', 'United States']","['Bedale Street, Southwark, London, England, UK']","['Miramax', 'Universal Pictures', 'StudioCanal']",['English'],8,32,1,2001
32. Scary Movie 2,https://www.imdb.com/title/tt0257106/?ref_=sr_t_32,2001,1h 23m,R,5.4,181K,Four teens are tricked by a professor into visiting a haunted house for a school project.,45000000,141220678,71308997,20503356,['Keenen Ivory Wayans'],"['Shawn Wayans', 'Marlon Wayans', 'Buddy Johnson']","['Anna Faris', 'Marlon Wayans', 'Antony Acker']","['Parody', 'Raunchy Comedy', 'Stoner Comedy', 'Supernatural Horror', 'Teen Comedy', 'Teen Horror', 'Comedy', 'Horror']",['United States'],"['380 South San Rafael Avenue, Pasadena, California, USA']","['Dimension Films', 'Wayans Bros. Entertainment', 'Gold/Miller Productions']",['English'],3,5,0,2001
33. The Score,https://www.imdb.com/title/tt0227445/?ref_=sr_t_33,2001,2h 4m,R,6.8,137K,An aging thief hopes to retire and live off his ill-gotten wealth with his lover when a young kid convinces him into doing one last heist that comes with a large payout.,68000000,113579918,71107711,19018807,['Frank Oz'],"['Daniel E. Taylor', 'Kario Salem', 'Lem Dobbs']","['Robert De Niro', 'Edward Norton', 'Marlon Brando']","['Heist', 'Crime', 'Drama', 'Thriller']","['United States', 'Germany', 'Canada']","['Montréal Old Town District, Montréal, Québec, Canada']","['Paramount Pictures', 'Mandalay Pictures', 'StudioCanal']","['English', 'French']",0,0,0,2001
34. Shallow Hal,https://www.imdb.com/title/tt0256380/?ref_=sr_t_34,2001,1h 54m,PG-13,6.0,149K,A shallow man falls in love with a 300-pound woman because of her inner beauty.,40000000,141069860,70839203,22518295,"['Bobby Farrelly', 'Peter Farrelly']","['Sean Moynihan', 'Peter Farrelly', 'Bobby Farrelly']","['Jack Black', 'Gwyneth Paltrow', 'Jason Alexander']","['High-Concept Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['United States', 'Germany']","['Charlotte, North Carolina, USA']","['Twentieth Century Fox', 'Conundrum Entertainment', 'Shallow Hal Filmproduktion GmbH & Co. KG']",['English'],0,3,0,2001
35. Swordfish,https://www.imdb.com/title/tt0244244/?ref_=sr_t_35,2001,1h 39m,R,6.5,199K,"A covert counter-terrorist unit called Black Cell led by Gabriel Shear wants the money to help finance their war against international terrorism, but it's all locked away. Gabriel brings in convicted hacker Stanley Jobson to help him.",102000000,147080413,69772969,18145632,['Dominic Sena'],['Skip Woods'],"['John Travolta', 'Hugh Jackman', 'Halle Berry']","['Cyber Thriller', 'Heist', 'Action', 'Crime', 'Thriller']",['United States'],"['Ventura, California, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']","['English', 'German']",5,10,0,2001
36. The Mexican,https://www.imdb.com/title/tt0236493/?ref_=sr_t_36,2001,2h 3m,R,6.1,118K,"A man tries to transport an ancient gun called The Mexican, believed to carry a curse, back across the border, while his girlfriend pressures him to give up his criminal ways.",57000000,147845033,66845033,20108829,['Gore Verbinski'],['J.H. Wyman'],"['Brad Pitt', 'Julia Roberts', 'James Gandolfini']","['Romantic Comedy', 'Adventure', 'Comedy', 'Drama', 'Romance']","['United States', 'Mexico']","['Real de Catorce, San Luis Potosí, Mexico']","['Dreamworks Pictures', 'Newmarket Capital Group', 'Lawrence Bender Productions']","['English', 'Spanish']",3,2,0,2001
37. Down to Earth,https://www.imdb.com/title/tt0231775/?ref_=sr_t_37,2001,1h 27m,PG-13,5.4,25K,"After dying before his time, an aspiring black comic gets a second shot at life - by being placed in the body of a wealthy white businessman.",49000000,71186502,64186502,17268883,"['Chris Weitz', 'Paul Weitz']","['Elaine May', 'Warren Beatty', 'Chris Rock']","['Chris Rock', 'Regina King', 'Chazz Palminteri']","['Body Swap Comedy', 'Comedy', 'Fantasy']","['Germany', 'Canada', 'Australia', 'United States']","['New York City, New York, USA']","['3 Arts Entertainment', 'Alphaville Films', 'CHS Productions']",['English'],0,3,0,2001
38. Spy Game,https://www.imdb.com/title/tt0266987/?ref_=sr_t_38,2001,2h 6m,R,7.1,171K,Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.,115000000,143049560,62362560,21689125,['Tony Scott'],"['Michael Frost Beckner', 'David Arata']","['Robert Redford', 'Brad Pitt', 'Catherine McCormack']","['Spy', 'Action', 'Crime', 'Thriller']","['United States', 'Germany', 'Japan', 'France', 'United Kingdom']","['Budapest, Hungary']","['Universal Pictures', 'Beacon Pictures', 'Kalima Productions GmbH & Co. KG']","['English', 'German', 'Arabic', 'French', 'Cantonese']",0,3,0,2001
39. The Wedding Planner,https://www.imdb.com/title/tt0209475/?ref_=sr_t_39,2001,1h 43m,PG-13,5.4,89K,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,35000000,94728529,60400856,13510293,['Adam Shankman'],"['Pamela Falk', 'Michael Ellis']","['Jennifer Lopez', 'Matthew McConaughey', 'Bridgette Wilson-Sampras']","['Romantic Comedy', 'Comedy', 'Romance']","['Germany', 'United States']","['Filoli Estate - 86 Cañada Road, Woodside, California, USA']","['Columbia Pictures', 'Dee Gee Entertainment', 'IMF Internationale Medien und Film GmbH & Co. Produktions KG']","['English', 'Italian']",2,6,0,2001
40. Behind Enemy Lines,https://www.imdb.com/title/tt0159273/?ref_=sr_t_40,2001,1h 46m,PG-13,6.4,115K,"A disillusioned pilot shot down over war-torn Bosnia goes on the run from the local military and an assassin, as his commanding officer risks all to save him.",40000000,91753202,58856790,18736133,['John Moore'],"['Jim Thomas', 'John Thomas', 'David Veloz']","['Gene Hackman', 'Owen Wilson', 'Gabriel Macht']","['Action', 'Drama', 'Thriller', 'War']",['United States'],['Slovakia'],"['Twentieth Century Fox', 'Davis Entertainment']","['English', 'Serbo-Croatian', 'Spanish', 'Czech']",0,2,0,2001
