Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
18. Damien: Omen II,https://www.imdb.com/title/tt0077394/?ref_=sr_t_18,1978,1h 47m,R,6.2,38K,"Damien the Antichrist, now about to turn thirteen years old, finally learns of his destiny under the guidance of an unholy disciple of Satan. Meanwhile dark forces begin to eliminate all those who suspect the child's true identity."
19. Invasion of the Body Snatchers,https://www.imdb.com/title/tt0077745/?ref_=sr_t_19,1978,1h 55m,PG,7.4,75K,"When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, replicating the city's residents one body at a time."
20. Convoy,https://www.imdb.com/title/tt0077369/?ref_=sr_t_20,1978,1h 50m,PG,6.3,20K,"Truckers form a mile-long ""convoy"" in support of a trucker's vendetta with an abusive sheriff - Based on the country song of the same title by C.W. McCall."
21. The Wiz,https://www.imdb.com/title/tt0078504/?ref_=sr_t_21,1978,2h 14m,G,5.6,18K,"An adaptation of ""The Wizard of Oz"" that tries to capture the essence of the African-American experience."
22. La Cage aux Folles,https://www.imdb.com/title/tt0077288/?ref_=sr_t_22,1978,1h 37m,R,7.2,12K,"The manager of a Saint-Tropez nightclub featuring drag entertainment, and his star attraction, are a gay couple. Madness ensues when his straight son brings home a fiancée and her ultra-conservative parents to meet them."
23. F.I.S.T.,https://www.imdb.com/title/tt0077531/?ref_=sr_t_23,1978,2h 25m,PG,6.4,9K,A rebellious Cleveland warehouse worker rises through the ranks of a trucking industry union to become union president but his organized crime links cause his eventual downfall.
24. Sgt. Pepper's Lonely Hearts Club Band,https://www.imdb.com/title/tt0078239/?ref_=sr_t_24,1978,1h 53m,PG,4.3,7.2K,"A small-town band hits it big, but it must battle a nefarious plot in the music industry."
25. Eyes of Laura Mars,https://www.imdb.com/title/tt0077530/?ref_=sr_t_25,1978,1h 44m,R,6.2,13K,"Fashion photographer Laura Mars, whose photographs contain violent images, develops the ability to see through a killer's eyes. Those around her include her driver Tommy, her manager Donald, her ex-husband Michael, and policeman John."
"26. Same Time, Next Year",https://www.imdb.com/title/tt0078199/?ref_=sr_t_26,1978,1h 59m,PG,7.2,6.9K,"Beginning in 1951, neurotic married accountant George and naive married homemaker Doris have a one-night stand and then meet at the same place once each year. As years go by, they observe changes in each other and their relationship."
27. The One and Only,https://www.imdb.com/title/tt0078034/?ref_=sr_t_27,1978,1h 37m,PG,5.8,968,"Henry Winkler portrays an outrageously self-confident but out-of-work actor, a young man who dreams of stardom and leaves college to pursue fame and fortune."
28. Return from Witch Mountain,https://www.imdb.com/title/tt0078158/?ref_=sr_t_28,1978,1h 35m,G,5.7,5.9K,"Tia and Tony visit Los Angeles, but he's quickly kidnapped by an evil scientist, leaving her to desperately search for him."
29. Corvette Summer,https://www.imdb.com/title/tt0077372/?ref_=sr_t_29,1978,1h 45m,PG,5.7,4.1K,"High school graduate Kenneth W. Dantley Junior and Vanessa, a hooker-in-training, try to track down his custom-made newly-stolen Corvette."
30. The Greek Tycoon,https://www.imdb.com/title/tt0077636/?ref_=sr_t_30,1978,1h 47m,R,5.4,2.2K,"A fictionalized account of the Greek shipping magnate, Onassis, and his meeting and subsequent marriage to the widow of assassinated U.S. president, Jacqueline Kennedy."
31. Death on the Nile,https://www.imdb.com/title/tt0077413/?ref_=sr_t_31,1978,2h 20m,PG,7.3,42K,"As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?"
32. The Buddy Holly Story,https://www.imdb.com/title/tt0077280/?ref_=sr_t_32,1978,1h 54m,PG,7.2,10K,"The story of the life and career of the early rock and roll singer, from his meteoric rise to stardom, to his marriage and untimely death."
33. The Big Fix,https://www.imdb.com/title/tt0077233/?ref_=sr_t_33,1978,1h 48m,PG,6.4,2.5K,An ex-'60s radical now working as a private eye is hired by an old flame to investigate a political smear campaign. The case becomes more dangerous as it unfolds.
34. The Great Train Robbery,https://www.imdb.com/title/tt0079240/?ref_=sr_t_34,1978,1h 50m,PG,6.9,20K,"England, 1850s. A master criminal aims to rob a train of a large sum of gold. Security is incredibly tight and the task seems an impossible one. However, he has a plan and just the right people to carry it out."
35. The Other Side of the Mountain: Part II,https://www.imdb.com/title/tt0078044/?ref_=sr_t_35,1978,1h 40m,PG,6.2,415,"Jill and mom return to Bishop, renting trucker John's place during a summer getaway years post-tragedy. Jill fights her instant attraction to John, but they ultimately connect, past hurts complicating their romance."
36. The Legacy,https://www.imdb.com/title/tt0079450/?ref_=sr_t_36,1978,1h 42m,R,5.7,3.6K,An American couple in England stumble upon a rambling mansion where a number of powerful individuals have been summoned by its patriarch regarding the home's legacy.
37. Moment by Moment,https://www.imdb.com/title/tt0077942/?ref_=sr_t_37,1978,1h 42m,R,3.2,1.4K,"Trisha Rawlings, a Beverly Hills socialite suffers from loneliness following the separation of her womanizing husband Stu. Strip, a young drifter, became infatuated with her and, develops a May/December relationship with her."
38. Interiors,https://www.imdb.com/title/tt0077742/?ref_=sr_t_38,1978,1h 32m,PG,7.3,21K,"Three sisters find their lives spinning out of control in the wake of their parents' sudden, unexpected divorce."
39. Straight Time,https://www.imdb.com/title/tt0078326/?ref_=sr_t_39,1978,1h 54m,R,7.4,11K,The difficulties of a career burglar to reinsert himself after being released on parole.
40. Comes a Horseman,https://www.imdb.com/title/tt0077360/?ref_=sr_t_40,1978,1h 58m,PG,6.3,3.7K,"A brave and proud woman struggles for her land, finding help and something more in unexpected way."
41. American Hot Wax,https://www.imdb.com/title/tt0077158/?ref_=sr_t_41,1978,1h 31m,PG,6.9,1.4K,"The story of the rise and fall of Alan Freed, the pioneering New York City radio disc jockey who was instrumental in introducing and popularizing rock 'n' roll music in the 1950s."
42. The Brink's Job,https://www.imdb.com/title/tt0077275/?ref_=sr_t_42,1978,1h 44m,PG,6.5,3.7K,"A fictional retelling of the infamous Boston Brink's Company robbery on January 17th, 1950, of $2.7M, which cost the American taxpayers $29M to apprehend the culprits, with only $58,000 recovered."
43. Goin' South,https://www.imdb.com/title/tt0077621/?ref_=sr_t_43,1978,1h 48m,PG,6.2,8.3K,"Due to the lack of men after the Civil War, a western town allows a young bachelorette who lives alone to save a thief from hanging by marrying him. They must deal with his old gang, the Sheriff, the railroad, a gold mine, and each other."
44. King of the Gypsies,https://www.imdb.com/title/tt0077807/?ref_=sr_t_44,1978,1h 52m,R,6.2,1.5K,"In the criminal and violent world of modern-day Gypsies based in New York City, their 'king' Zharko Stepanowicz passes his leadership to his unwilling grandson, leaving the skipped father resentful."
45. Force 10 from Navarone,https://www.imdb.com/title/tt0077572/?ref_=sr_t_45,1978,1h 58m,PG,6.4,20K,"During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy."
46. Paradise Alley,https://www.imdb.com/title/tt0078056/?ref_=sr_t_46,1978,1h 47m,PG,5.7,6.4K,"Three Italian-American brothers, living in the slums of 1940's New York City, try to help each other with one's wrestling career using one brother's promotional skills and another brother's con-artist tactics to thwart a sleazy manager."
47. The Bad News Bears Go to Japan,https://www.imdb.com/title/tt0077199/?ref_=sr_t_47,1978,1h 31m,PG,3.7,3.4K,"A small-time hustler takes the pint-sized baseball team to Japan for a match against the country's best Little League baseball team, sparking off a series of adventures and mishaps."
48. International Velvet,https://www.imdb.com/title/tt0077743/?ref_=sr_t_48,1978,2h 7m,PG,5.9,1.7K,Velvet's orphaned niece Sarah follows her dream of Olympic glory with her horse Arizona Pie.
49. Blue Collar,https://www.imdb.com/title/tt0077248/?ref_=sr_t_49,1978,1h 54m,R,7.5,11K,"When three automotive factory workers who're struggling financially try to steal from their own labor union, they discover corruption, and reluctantly decide to use this information for blackmail."
50. Pretty Baby,https://www.imdb.com/title/tt0078111/?ref_=sr_t_50,1978,1h 50m,R,6.5,13K,A preteen girl lives as a prostitute in New Orleans in 1917.
51. Gray Lady Down,https://www.imdb.com/title/tt0077629/?ref_=sr_t_51,1978,1h 51m,PG,6.2,3.7K,A Navy Captain uses his experimental Snark to reach a nuclear submarine stuck on an ocean ledge.
52. Brass Target,https://www.imdb.com/title/tt0077272/?ref_=sr_t_52,1978,1h 51m,PG,5.9,1.5K,"In 1945, General Patton sends Germany's confiscated gold reserves to Frankfurt, but the Army train is robbed by plotters who also hire a Swiss hitman to kill the General."
53. Caravans,https://www.imdb.com/title/tt0077296/?ref_=sr_t_53,1978,2h 7m,PG,5.9,1.2K,"In 1948, at the U.S. embassy in Zadestan, a young diplomat is ordered to find the missing daughter of an influential U.S. Senator."
54. Days of Heaven,https://www.imdb.com/title/tt0077405/?ref_=sr_t_54,1978,1h 34m,PG,7.7,65K,A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.
55. Our Winning Season,https://www.imdb.com/title/tt0078047/?ref_=sr_t_55,1978,1h 32m,PG,5.5,259,"The story follows three teenagers through their senior year of high school in the 1960s, focusing on the star athlete of the group."
56. I Wanna Hold Your Hand,https://www.imdb.com/title/tt0077714/?ref_=sr_t_56,1978,1h 44m,PG,6.8,5.9K,"In 1964, six teenagers from New Jersey run off to see The Beatles perform on The Ed Sullivan Show (1948) in the hope of meeting their idols. However, they don't have tickets. Along the way, they learn new things about friendship and growing up."
57. Skateboard,https://www.imdb.com/title/tt0076721/?ref_=sr_t_57,1978,1h 37m,PG,5.5,381,"A Hollywood agent finds himself in debt to a powerful bookie. To make a fast buck, he creates a team of exceptionally talented skateboarders and enters them in a downhill race. If they win, they will get $20,000."
58. Five Days from Home,https://www.imdb.com/title/tt0077557/?ref_=sr_t_58,1978,1h 48m,PG,6.1,165,A man escapes from a Louisiana prison to be at the California hospital bedside of his ailing son.
59. Uncle Joe Shannon,https://www.imdb.com/title/tt0078442/?ref_=sr_t_59,1978,1h 48m,PG,6.1,144,"Self-destructive after the deaths of his wife and child in a fire, a trumpet player befriends a crippled youngster and together they battle obstacles through each other's encouragement."
60. Killer of Sheep,https://www.imdb.com/title/tt0076263/?ref_=sr_t_60,1978,1h 20m,,7.2,7.8K,"Set in the Watts area of Los Angeles, a slaughterhouse worker must suspend his emotions to continue working at a job he finds repugnant, and then he finds he has little sensitivity for the family he works so hard to support."
61. The Last Waltz,https://www.imdb.com/title/tt0077838/?ref_=sr_t_61,1978,1h 57m,PG,8.1,21K,A film account and presentation of the final concert of The Band.
62. Boarding School,https://www.imdb.com/title/tt0076306/?ref_=sr_t_62,1978,1h 38m,R,4.7,613,This film tells the story about a group of girls at an exclusive German girls boarding school. Across the lake is an exclusive boys boarding school...
63. Nunzio,https://www.imdb.com/title/tt0078011/?ref_=sr_t_63,1978,1h 25m,R,6.9,189,"Protected by his brother, a mentally impaired Brooklynite pretends he's Superman and becomes a hero."
64. Nest of Vipers,https://www.imdb.com/title/tt0076628/?ref_=sr_t_64,1978,1h 45m,R,6.3,339,"A background of rising fascism in Venice in 1930s. A music-student, Matthias, mixes with the town's bourgeoisie and falls in love with a mature teacher, Carla, the mother of his friend Renato, and then with his young colleague, Elena."
65. Stunt Rock,https://www.imdb.com/title/tt0078335/?ref_=sr_t_65,1978,1h 31m,PG,5.5,657,"Australia's top stuntman Grant Page travels to Hollywood to shoot a TV show while showing off his various dangerous stunts, interspersed with a rock band concert and other sketches."
66. Northern Lights,https://www.imdb.com/title/tt0078008/?ref_=sr_t_66,1978,1h 35m,,7.1,232,"NORTHERN LIGHTS has the feel of an old black and white photograph discovered in an attic. The bitter-sweet story of young lovers caught up in an political struggle waged by farmers against the grain trade, the banks and the railroads, NORTHERN LIGHTS brings back a forgotten era of American history and evokes the austere beauty of the Northern Plains."
67. Despair,https://www.imdb.com/title/tt0077421/?ref_=sr_t_67,1978,1h 59m,,6.9,2.8K,"In early-1930s Berlin, an elegant Russian émigré and eccentric chocolatier convinces himself that he has seen his doppelgänger, and hatches a murderous plan to trade his existence for an entirely new one. Will he get over the deep despair?"
68. Bloodbrothers,https://www.imdb.com/title/tt0078878/?ref_=sr_t_68,1978,1h 56m,R,5.8,1K,A young man is torn between following in his brothers' footsteps or striking out on his own.
69. The Green Room,https://www.imdb.com/title/tt0077315/?ref_=sr_t_69,1978,1h 34m,PG,6.9,3.4K,"A French little town, at the end of the twenties. Julien Davenne is a journalist whose wife Julie died a decade ago. He gathered in the green room all Julie's objects. When a fire destroys the room, he renovates a little chapel and devotes it to Julie and his other dead persons."
70. I Spit on Your Grave,https://www.imdb.com/title/tt0077713/?ref_=sr_t_70,1978,1h 41m,R,5.6,32K,"An aspiring writer is repeatedly assaulted, humiliated, and left for dead by four men she systematically hunts down to seek revenge."
71. Dawn of the Dead,https://www.imdb.com/title/tt0077402/?ref_=sr_t_71,1978,2h 7m,Unrated,7.8,132K,"During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall."
72. Watership Down,https://www.imdb.com/title/tt0078480/?ref_=sr_t_72,1978,1h 32m,PG,7.6,41K,"Hoping to escape destruction by human developers and save their community, a colony of rabbits, led by Hazel and Fiver, seek out a safe place to set up a new warren."
73. The Boys from Brazil,https://www.imdb.com/title/tt0077269/?ref_=sr_t_73,1978,2h 5m,R,7.0,32K,A Nazi hunter in Paraguay discovers a sinister and bizarre plot to rekindle the Third Reich.
74. Little Lips,https://www.imdb.com/title/tt0077682/?ref_=sr_t_74,1978,1h 17m,,5.3,1K,"A writer returns home from World War I. He has developed a very bad case of post traumatic stress disorder. He contemplates suicide, but becomes interested in the 12 year old niece of the innkeeper at the place where he is recuperating."
75. Faces of Death,https://www.imdb.com/title/tt0077533/?ref_=sr_t_75,1978,1h 45m,Not Rated,4.2,8.4K,"A collection of death scenes, ranging from TV material to homemade super 8 movies."
76. Attack of the Killer Tomatoes!,https://www.imdb.com/title/tt0080391/?ref_=sr_t_76,1978,1h 23m,PG,4.6,16K,A group of scientists band together to save the world from mutated killer tomatoes.
77. The Fury,https://www.imdb.com/title/tt0077588/?ref_=sr_t_77,1978,1h 58m,R,6.3,18K,A former CIA agent uses the talents of a young psychic to help retrieve his telekinetic son from a shadowy secret government agency.
78. Piranha,https://www.imdb.com/title/tt0078087/?ref_=sr_t_78,1978,1h 34m,R,5.9,26K,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal."
79. The Driver,https://www.imdb.com/title/tt0077474/?ref_=sr_t_79,1978,1h 31m,R,7.1,20K,A getaway driver becomes the latest assignment for a tenacious detective.
80. Stay as You Are,https://www.imdb.com/title/tt0077373/?ref_=sr_t_80,1978,1h 35m,R,6.2,1.8K,"Stuck in a dysfunctional marriage, a middle-aged architect has a chance encounter with an alluring student and they start an affair. He wants to be loved; she needs a meaningful relationship. However--could he be her missing father?"
81. Starcrash,https://www.imdb.com/title/tt0079946/?ref_=sr_t_81,1978,1h 32m,PG,4.0,8.3K,An outlaw smuggler and her alien companion are recruited by the Emperor of the Galaxy to rescue his son and destroy a secret weapon by the evil Count Zarth Arn.
82. The Playbirds,https://www.imdb.com/title/tt0078092/?ref_=sr_t_82,1978,1h 34m,R,4.3,621,"Two detectives are drawn into the world of porn, while investigating murders of centrefolds..."
83. Game of Death,https://www.imdb.com/title/tt0077594/?ref_=sr_t_83,1978,1h 40m,R,5.9,23K,A martial arts movie star must fake his death to bring down the syndicate that is extorting him and other celebrities - including his pop singer girlfriend - for protection money.
84. Drunken Master,https://www.imdb.com/title/tt0080179/?ref_=sr_t_84,1978,1h 51m,PG-13,7.4,45K,"Wong Fei-Hung is a mischievous, yet righteous young man, but after a series of incidents, his frustrated father has him disciplined by a master of drunken martial arts."
85. The Swarm,https://www.imdb.com/title/tt0078350/?ref_=sr_t_85,1978,1h 56m,PG,4.5,8.9K,Deadly African bees spread over Texas and kill thousands of people. Scientists led by Bradford Crane and Captain Helena Anderson try to find an antidote and destroy the swarm - against the advice of Army General Thalius Slater.
86. Coma,https://www.imdb.com/title/tt0077355/?ref_=sr_t_86,1978,1h 53m,PG,6.9,22K,"A young and ambitious female doctor's best friend falls into an unexplained coma after a routine medical procedure. Noticing an unusually high number of similar comas occurring in her hospital, she's determined to uncover the cause."
87. An Unknown Friend,https://www.imdb.com/title/tt0078426/?ref_=sr_t_87,1978,1h 30m,,5.5,148,The cold and ruthless Bruno is married to Karen. Together they seek out poor and defenseless people offering them life insurance policies. Bruna and Karen make sure that it pays off.
88. Killer's Moon,https://www.imdb.com/title/tt0077801/?ref_=sr_t_88,1978,1h 33m,Not Rated,4.8,857,"Four mental patients - who, due to unauthorized experiments, believe they're living in a dream and have shed all moral imperatives - escape and find their way to the nearest bus-load of stranded schoolgirls."
89. The Wild Geese,https://www.imdb.com/title/tt0078492/?ref_=sr_t_89,1978,2h 14m,R,6.8,15K,A British banker hires a former British Army colonel turned mercenary to parachute into Africa with his team and rescue a deposed president of a southern African nation from the hands of a corrupt dictator.
90. The Toolbox Murders,https://www.imdb.com/title/tt0078405/?ref_=sr_t_90,1978,1h 33m,R,5.2,5.2K,A ski-masked maniac kills apartment complex tenants with the contents of a toolbox.
91. Deathsport,https://www.imdb.com/title/tt0077414/?ref_=sr_t_91,1978,1h 22m,R,4.1,2.6K,"Futuristic Science Fiction about a sport to the death, using ""destructocycles""."
92. Magic,https://www.imdb.com/title/tt0077889/?ref_=sr_t_92,1978,1h 47m,R,6.8,14K,A ventriloquist is at the mercy of his vicious dummy while he tries to renew a romance with his high school sweetheart.
93. The Silent Partner,https://www.imdb.com/title/tt0078269/?ref_=sr_t_93,1978,1h 46m,R,7.4,8.4K,"A timid bank teller anticipates a bank robbery and steals the money himself before the crook arrives. When the sadistic crook realizes he's been fooled, he tracks down the teller and engages him in a cat-and-mouse chase for the cash."
94. Autumn Sonata,https://www.imdb.com/title/tt0077711/?ref_=sr_t_94,1978,1h 39m,PG,8.1,39K,"A devoted wife is visited by her mother, a successful concert pianist who had little time for her when she was young."
95. Who'll Stop the Rain,https://www.imdb.com/title/tt0078490/?ref_=sr_t_95,1978,2h 6m,R,6.7,3.5K,A Vietnam veteran involves his Wife and a war buddy in the dangerous world of drug smuggling.
96. Ice Castles,https://www.imdb.com/title/tt0077716/?ref_=sr_t_96,1978,1h 48m,PG,6.6,4.2K,An inexperienced yet naturally gifted ice skater makes a spectacular debut in the skating world before encountering an event that could possibly derail her hopes and dreams.
97. Felicity,https://www.imdb.com/title/tt0079144/?ref_=sr_t_97,1978,1h 30m,R,5.2,1.5K,"Teenager Felicity studies at a remote Roman Catholic Church boarding school and seeks indulgence in popular erotic novels Story of O, Emmanuelle and in a lesbian love affair with her friend Jenny."
98. Adventures of a Plumber's Mate,https://www.imdb.com/title/tt0077125/?ref_=sr_t_98,1978,1h 28m,,4.2,756,"A horny plumber, Sid, enjoys a profession which offers him ample opportunity to bed sexy housewives."
99. Beauty and the Beast,https://www.imdb.com/title/tt0078054/?ref_=sr_t_99,1978,1h 31m,,7.5,2K,"In this gothic rendition of the classic fairy tale, a merchant's youngest daughter is held prisoner by a mysterious winged beast."
100. Battlestar Galactica,https://www.imdb.com/title/tt0077215/?ref_=sr_t_100,1978,2h 28m,PG,6.8,11K,"After the destruction of the Twelve Colonies of Mankind, the last major fighter carrier leads a makeshift fugitive fleet on a desperate search for the legendary planet Earth."
