Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0082971/?ref_=sr_t_1,18000000.0,389925971,248159971,8305823.0,['Steven Spielberg'],"['Lawrence Kasdan', 'George Lucas', 'Philip Kaufman']","['Harrison Ford', 'Karen Allen', 'Paul Freeman']","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",['United States'],"['Sidi Bouhlel, Tozeur, Tunisia']","['Paramount Pictures', 'Lucasfilm']","['English', 'German', 'Spanish', 'Nepali', 'Hebrew', 'Arabic']",38,24,4,1981
https://www.imdb.com/title/tt0082846/?ref_=sr_t_2,7500000.0,119285810,119285432,89213.0,['Mark Rydell'],['Ernest Thompson'],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda']",['Drama'],['United States'],"['Squam Lake, New Hampshire, USA']","['Incorporated Television Company (ITC)', 'IPC Films']",['English'],14,24,3,1981
https://www.imdb.com/title/tt0084522/?ref_=sr_t_3,2500000.0,111289673,111289673,7623988.0,['Bob Clark'],['Bob Clark'],"['Dan Monahan', 'Mark Herrier', 'Wyatt Knight']","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['Canada'],"['Oleta River State Park - 3400 N.E. 163rd Street, North Miami, Florida, USA']",['Astral Bellevue Pathé'],['English'],0,0,0,1981
https://www.imdb.com/title/tt0082031/?ref_=sr_t_4,7000000.0,95461682,95461682,2719534.0,['Steve Gordon'],['Steve Gordon'],"['Dudley Moore', 'Liza Minnelli', 'John Gielgud']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['St. Bartholomew\'s Episcopal Church ""St. Bart\'s""- 325 Park Avenue, Park Avenue at 51st Street, Midtown, Manhattan, New York City, New York, USA']","['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']",['English'],12,6,2,1981
https://www.imdb.com/title/tt0083131/?ref_=sr_t_5,10000000.0,85297000,85297000,6130197.0,['Ivan Reitman'],"['Len Blum', 'Daniel Goldberg', 'Harold Ramis']","['Bill Murray', 'John Candy', 'Harold Ramis']","['Buddy Comedy', 'Comedy', 'War']",['United States'],"['James B. Beam Distilling Co. - 149 Happy Hollow Road, Clermont, Kentucky, USA']",['Columbia Pictures'],"['English', 'Russian', 'Polish']",0,0,0,1981
https://www.imdb.com/title/tt0082136/?ref_=sr_t_6,18000000.0,72179579,72179579,11765654.0,['Hal Needham'],['Brock Yates'],"['Burt Reynolds', 'Roger Moore', 'Farrah Fawcett']","['Car Action', 'Motorsport', 'Road Trip', 'Slapstick', 'Action', 'Comedy', 'Sport']","['Hong Kong', 'United States']","['Atlanta, Georgia, USA']","['Golden Harvest Company', 'Eurasia Investments', 'Paragon Films Ltd.']","['English', 'Cantonese', 'Japanese', 'Arabic']",0,4,0,1981
https://www.imdb.com/title/tt0082406/?ref_=sr_t_7,12000000.0,63456988,63456988,4819215.0,"['Ted Berman', 'Richard Rich', 'Art Stevens']","['Daniel P. Mannix', 'Larry Clemmons', 'Ted Berman']","['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey']","['Animal Adventure', 'Adventure', 'Animation', 'Drama', 'Family']",['United States'],[],"['Walt Disney Animation Studios', 'Walt Disney Productions']",['English'],0,3,0,1981
https://www.imdb.com/title/tt0082158/?ref_=sr_t_8,5500000.0,59317376,58972904,68907.0,['Hugh Hudson'],['Colin Welland'],"['Ben Cross', 'Ian Charleson', 'Nicholas Farrell']","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['United Kingdom'],"['The Oval Sports Centre, Bebington, Merseyside, England, UK']","['Enigma Productions', 'Allied Stars Ltd.']","['English', 'French']",18,19,4,1981
https://www.imdb.com/title/tt0082398/?ref_=sr_t_9,28000000.0,54837696,54812802,6834967.0,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']","['Roger Moore', 'Carole Bouquet', 'Topol']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Agia Triada Monastery, Meteora, Greece']",['Eon Productions'],"['English', 'Greek', 'Italian', 'Spanish']",2,9,1,1981
https://www.imdb.com/title/tt0082405/?ref_=sr_t_10,,50427646,50427646,4365643.0,['Alan Alda'],['Alan Alda'],"['Alan Alda', 'Carol Burnett', 'Len Cariou']","['Comedy', 'Drama']",['United States'],"['Charlottesville, Virginia, USA']",['Universal Pictures'],['English'],0,5,0,1981
