Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Spider-Man: No Way Home,https://www.imdb.com/title/tt10872600/?ref_=sr_t_1,2021,2h 28m,PG-13,8.2,933K,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",200000000.0,1952732181,814866759,260138569.0,['Jon Watts'],"['Chris McKenna', 'Erik Sommers', 'Stan Lee']","['Tom Holland', 'Zendaya', 'Benedict Cumberbatch']","['Superhero', 'Supernatural Fantasy', 'Urban Adventure', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['United States'],['Iceland'],"['Columbia Pictures', 'Pascal Pictures', 'Marvel Studios']",['English'],35,71,1,2021
2. Shang-Chi and the Legend of the Ten Rings,https://www.imdb.com/title/tt9376612/?ref_=sr_t_2,2021,2h 12m,PG-13,7.3,456K,"Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.",200000000.0,432243292,224543292,75388688.0,['Destin Daniel Cretton'],"['Dave Callaham', 'Destin Daniel Cretton', 'Andrew Lanham']","['Simu Liu', 'Awkwafina', 'Tony Leung Chiu-wai']","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Kung Fu', 'Martial Arts', 'Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['United States'],"['Disney Studios, Moore Park, Sydney, New South Wales, Australia']",['Marvel Studios'],"['English', 'Mandarin']",19,67,1,2021
3. Venom: Let There Be Carnage,https://www.imdb.com/title/tt7097896/?ref_=sr_t_3,2021,1h 37m,PG-13,5.9,282K,"Eddie Brock attempts to reignite his career by interviewing serial killer Cletus Kasady, who becomes the host of the symbiote Carnage and escapes prison after a failed execution.",110000000.0,506813864,213550366,90033210.0,['Andy Serkis'],"['Kelly Marcel', 'Tom Hardy']","['Tom Hardy', 'Woody Harrelson', 'Michelle Williams']","['Kaiju', 'One-Person Army Action', 'Superhero', 'Action', 'Sci-Fi', 'Thriller']",['United States'],"['London, England, UK']","['Columbia Pictures', 'Marvel Entertainment', 'Avi Arad Productions']","['English', 'Spanish', 'Mandarin', 'Japanese']",0,6,0,2021
4. Black Widow,https://www.imdb.com/title/tt3480822/?ref_=sr_t_4,2021,2h 14m,PG-13,6.6,445K,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.,200000000.0,379751655,183651655,80366312.0,['Cate Shortland'],"['Eric Pearson', 'Jac Schaeffer', 'Ned Benson']","['Scarlett Johansson', 'Florence Pugh', 'David Harbour']","['Spy', 'Superhero', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Sæbø, Ørsta, Møre og Romsdal, Norway']",['Marvel Studios'],"['English', 'Russian', 'Norwegian', 'Hungarian', 'Macedonian', 'Finnish']",14,34,0,2021
5. F9: The Fast Saga,https://www.imdb.com/title/tt5433138/?ref_=sr_t_5,2021,2h 23m,PG-13,5.2,169K,Dom and the crew must take on an international terrorist who turns out to be Dom and Mia's estranged brother.,200000000.0,726229501,173005945,70043165.0,['Justin Lin'],"['Daniel Casey', 'Justin Lin', 'Alfredo Botello']","['Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster']","['Action Epic', 'Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'Thailand', 'Canada', 'Japan']","['Tbilisi, Georgia']","['One Race Films', 'Roth/Kirschenbaum Films', 'Perfect Storm Entertainment']","['English', 'Japanese', 'Spanish']",2,13,0,2021
6. Eternals,https://www.imdb.com/title/tt9032400/?ref_=sr_t_6,2021,2h 36m,PG-13,6.3,402K,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.",200000000.0,402064899,164870234,71297219.0,['Chloé Zhao'],"['Chloé Zhao', 'Patrick Burleigh', 'Ryan Firpo']","['Gemma Chan', 'Richard Madden', 'Angelina Jolie']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['United States'],"['Fuerteventura, Canary Islands, Spain']",['Marvel Studios'],"['English', 'American Sign Language', 'Marathi', 'Assyrian Neo-Aramaic', 'Spanish', 'Sumerian', 'Latin', 'Sanskrit', 'Greek, Ancient (to 1453)', 'Arabic']",7,18,0,2021
7. Sing 2,https://www.imdb.com/title/tt6467266/?ref_=sr_t_7,2021,1h 50m,PG,7.3,94K,Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,85000000.0,408402685,162790990,22326230.0,"['Garth Jennings', 'Christophe Lourdelet']",['Garth Jennings'],"['Matthew McConaughey', 'Reese Witherspoon', 'Scarlett Johansson']","['Animal Adventure', 'Computer Animation', 'Jukebox Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical']","['United States', 'Japan', 'France']",[],"['Universal Pictures', 'Illumination Entertainment', 'Dentsu']",['English'],2,21,0,2021
8. No Time to Die,https://www.imdb.com/title/tt2382320/?ref_=sr_t_8,2021,2h 43m,PG-13,7.3,461K,"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",250000000.0,774153007,160891007,55225007.0,['Cary Joji Fukunaga'],"['Neal Purvis', 'Robert Wade', 'Cary Joji Fukunaga']","['Daniel Craig', 'Ana de Armas', 'Rami Malek']","['Action Epic', 'Adventure Epic', 'Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Aviemore, Highland, Scotland, UK']","['Metro-Goldwyn-Mayer (MGM)', 'Universal Pictures', 'Eon Productions']","['English', 'French', 'Italian', 'Russian', 'Spanish', 'Norwegian', 'German']",50,76,1,2021
9. Ghostbusters: Afterlife,https://www.imdb.com/title/tt4513678/?ref_=sr_t_9,2021,2h 4m,PG-13,7.0,231K,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",75000000.0,204445747,129471867,44008406.0,['Jason Reitman'],"['Gil Kenan', 'Jason Reitman', 'Ivan Reitman']","['Carrie Coon', 'Paul Rudd', 'Finn Wolfhard']","['Supernatural Fantasy', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","['United States', 'Canada']","['Calgary, Alberta, Canada']","['Columbia Pictures', 'BRON Studios', 'Ghostcorps']",['English'],0,21,0,2021
10. Free Guy,https://www.imdb.com/title/tt6264654/?ref_=sr_t_10,2021,1h 55m,PG-13,7.1,455K,"When Guy, a bank teller, learns that he is a non-player character in a bloodthirsty, open-world video game, he goes on to become the hero of the story and takes the responsibility of saving the world.",120000000.0,331526598,121626598,28365416.0,['Shawn Levy'],"['Matt Lieberman', 'Zak Penn']","['Ryan Reynolds', 'Jodie Comer', 'Taika Waititi']","['Artificial Intelligence', 'High-Concept Comedy', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']","['United States', 'Canada']","['Worcester, Massachusetts, USA']","['20th Century Studios', 'Berlanti Productions', '21 Laps Entertainment']","['English', 'Japanese', 'German']",5,29,1,2021
