Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0092099/?ref_=sr_t_1,15000000.0,357288178,180258178,8193052.0,['Tony Scott'],"['Jim Cash', 'Jack Epps Jr.', 'Ehud Yonay']","['Tom Cruise', 'Tim Robbins', 'Kelly McGillis']","['Action Epic', 'Action', 'Drama']",['United States'],"['102 Pacific Street, Oceanside, California, USA']","['Paramount Pictures', 'Don Simpson/Jerry Bruckheimer Films']",['English'],11,9,1,1986
https://www.imdb.com/title/tt0090555/?ref_=sr_t_2,8800000.0,328203506,174803506,8038855.0,['Peter Faiman'],"['Paul Hogan', 'Ken Shadie', 'John Cornell']","['Paul Hogan', 'Linda Kozlowski', 'John Meillon']","['Adventure', 'Comedy']",['Australia'],"['Federal Hotel, McKinlay, Queensland, Australia']",['Rimfire Films'],['English'],3,12,1,1986
https://www.imdb.com/title/tt0091763/?ref_=sr_t_3,6000000.0,138545632,138530565,241080.0,['Oliver Stone'],['Oliver Stone'],"['Charlie Sheen', 'Tom Berenger', 'Willem Dafoe']","['Drama', 'War']","['United States', 'United Kingdom']",['Philippines'],"['Hemdale', ""Cinema '84"", 'Cinema 86']","['English', 'Vietnamese']",24,16,4,1986
https://www.imdb.com/title/tt0091326/?ref_=sr_t_4,,115103979,115103979,12652336.0,['John G. Avildsen'],['Robert Mark Kamen'],"['Pat Morita', 'Ralph Macchio', 'Pat E. Johnson']","['Action', 'Family', 'Sport']",['United States'],"[""O'ahu, Hawaii, USA""]","['Columbia Pictures', 'Delphi V Productions']",['English'],4,3,1,1986
https://www.imdb.com/title/tt0092007/?ref_=sr_t_5,25000000.0,109713132,109713132,16881888.0,['Leonard Nimoy'],"['Gene Roddenberry', 'Leonard Nimoy', 'Harve Bennett']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']","['Dark Comedy', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Comedy', 'Sci-Fi']",['United States'],"['Monterey Bay Aquarium - 886 Cannery Row, Monterey, California, USA']",['Paramount Pictures'],"['English', 'Finnish']",4,19,4,1986
https://www.imdb.com/title/tt0090685/?ref_=sr_t_6,11000000.0,91258000,91258000,8881035.0,['Alan Metter'],"['Steven Kampmann', 'William Porter', 'PJ Torokvei']","['Rodney Dangerfield', 'Sally Kellerman', 'Burt Young']","['Comedy', 'Romance', 'Sport']",['United States'],"['University of Wisconsin-Madison, Madison, Wisconsin, USA']","['Orion Pictures', 'Paper Clip Productions']",['English'],0,2,0,1986
https://www.imdb.com/title/tt0090605/?ref_=sr_t_7,18500000.0,131060248,85160248,10052042.0,['James Cameron'],"['James Cameron', 'David Giler', 'Walter Hill']","['Sigourney Weaver', 'Michael Biehn', 'Carrie Henn']","['Alien Invasion', 'Cyberpunk', 'Monster Horror', 'Space Sci-Fi', 'Tragedy', 'Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']","['United Kingdom', 'United States']","['Acton Lane Power Station, Acton Lane, Acton, London, England, UK']","['Twentieth Century Fox', 'Brandywine Productions', 'Pinewood Studios']","['English', 'Spanish']",20,25,2,1986
https://www.imdb.com/title/tt0091129/?ref_=sr_t_8,25000000.0,79817937,79817937,11549711.0,['Michael Ritchie'],['Dennis Feldman'],"['Eddie Murphy', 'J.L. Reate', 'Charles Dance']","['Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']",['United States'],['Nepal'],"['Paramount Pictures', 'Eddie Murphy Productions', 'Industrial Light & Magic (ILM)']",['English'],0,2,0,1986
https://www.imdb.com/title/tt0091877/?ref_=sr_t_9,13000000.0,71624879,71624879,5274306.0,"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Dale Launer', 'O. Henry']","['Bette Midler', 'Danny DeVito', 'Judge Reinhold']","['Dark Comedy', 'Satire', 'Comedy', 'Crime']",['United States'],"['10690 Somma Way, Los Angeles, California, USA']","['Touchstone Films', 'Touchstone Pictures', 'Silver Screen Partners II']",['English'],0,3,0,1986
https://www.imdb.com/title/tt0091042/?ref_=sr_t_10,6000000.0,70739525,70136369,6275647.0,['John Hughes'],['John Hughes'],"['Matthew Broderick', 'Alan Ruck', 'Mia Sara']","['Buddy Comedy', 'Satire', 'Teen Comedy', 'Comedy']",['United States'],"['Ben Rose Auto Museum - 370 Beach Street, Highland Park, Illinois, USA']",['Paramount Pictures'],"['English', 'German']",3,0,0,1986
