Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Rise of the Planet of the Apes,https://www.imdb.com/title/tt1318514/?ref_=sr_t_11,2011,1h 45m,PG-13,7.6,589K,A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.,93000000,481800873,176760185,54806191,['Rupert Wyatt'],"['Rick Jaffa', 'Amanda Silver', 'Pierre Boulle']","['James Franco', 'Andy Serkis', 'Freida Pinto']","['Action', 'Drama', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom', 'Canada']","['Vancouver, British Columbia, Canada']","['Twentieth Century Fox', 'Dune Entertainment', 'Chernin Entertainment']","['English', 'Sign Languages']",21,44,1,2011
12. Captain America: The First Avenger,https://www.imdb.com/title/tt0458339/?ref_=sr_t_12,2011,2h 4m,PG-13,6.9,923K,"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.",140000000,370569774,176654505,65058524,['Joe Johnston'],"['Christopher Markus', 'Stephen McFeely', 'Joe Simon']","['Chris Evans', 'Hugo Weaving', 'Samuel L. Jackson']","['Sci-Fi Epic', 'Superhero', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Manchester, Greater Manchester, England, UK']","['Paramount Pictures', 'Marvel Entertainment', 'Marvel Studios']","['English', 'Norwegian', 'French']",4,50,0,2011
13. The Help,https://www.imdb.com/title/tt1454029/?ref_=sr_t_13,2011,2h 26m,PG-13,8.1,508K,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",25000000,221802186,169708112,26044590,['Tate Taylor'],"['Tate Taylor', 'Kathryn Stockett']","['Viola Davis', 'Emma Stone', 'Octavia Spencer']","['Period Drama', 'Drama']","['United States', 'India']","['Greenwood, Mississippi, USA']","['DreamWorks', 'Dreamworks Pictures', 'Reliance Film & Entertainment']",['English'],79,121,1,2011
14. Bridesmaids,https://www.imdb.com/title/tt1478338/?ref_=sr_t_14,2011,2h 5m,R,6.8,315K,"Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",32500000,324840797,169106725,26247410,['Paul Feig'],"['Kristen Wiig', 'Annie Mumolo']","['Kristen Wiig', 'Maya Rudolph', 'Rose Byrne']",['Comedy'],"['United States', 'Japan']","['2501 South Kinnickinnic Avenue, Milwaukee, Wisconsin, USA']","['Universal Pictures', 'Relativity Media', 'Apatow Productions']","['English', 'Thai', 'Spanish', 'French']",25,72,2,2011
15. Kung Fu Panda 2,https://www.imdb.com/title/tt1302011/?ref_=sr_t_15,2011,1h 30m,PG,7.3,335K,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",150000000,665692281,165249063,47656302,['Jennifer Yuh Nelson'],"['Jonathan Aibel', 'Glenn Berger', 'Ethan Reiff']","['Jack Black', 'Angelina Jolie', 'Jackie Chan']","['Animal Adventure', 'Computer Animation', 'Kung Fu', 'Martial Arts', 'Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']","['United States', 'Canada']","['Glendale, California, USA']",['DreamWorks Animation'],['English'],5,47,1,2011
16. Puss in Boots,https://www.imdb.com/title/tt0448694/?ref_=sr_t_16,2011,1h 30m,PG,6.6,199K,"An outlaw cat, his childhood egg-friend, and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor, and regain the trust of his mother and town.",130000000,554987477,149260504,34077439,['Chris Miller'],"['Tom Wheeler', 'Brian Lynch', 'William Davies']","['Antonio Banderas', 'Salma Hayek', 'Zach Galifianakis']","['Animal Adventure', 'Computer Animation', 'Fairy Tale', 'Swashbuckler', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],[],['DreamWorks Animation'],"['English', 'Spanish']",9,43,1,2011
17. X-Men: First Class,https://www.imdb.com/title/tt1270798/?ref_=sr_t_17,2011,2h 11m,PG-13,7.7,742K,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.",160000000,352616690,146408305,55101604,['Matthew Vaughn'],"['Ashley E. Miller', 'Zack Stentz', 'Jane Goldman']","['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']","['Superhero', 'Action', 'Sci-Fi']","['United States', 'United Kingdom']","['Englefield House, Theale, Reading, Berkshire, England, UK']","['Twentieth Century Fox', 'Marvel Entertainment', 'Dune Entertainment']","['English', 'German', 'French', 'Spanish', 'Russian']",22,40,0,2011
18. Rio,https://www.imdb.com/title/tt1436562/?ref_=sr_t_18,2011,1h 36m,G,6.9,258K,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.",90000000,483866772,143619809,39225962,['Carlos Saldanha'],"['Carlos Saldanha', 'Earl Richey Jones', 'Todd R. Jones']","['Jesse Eisenberg', 'Anne Hathaway', 'George Lopez']","['Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']","['United States', 'United Kingdom']",['Brazil'],"['Twentieth Century Fox Animation', 'Blue Sky Studios']","['English', 'Portuguese', 'Arabic', 'Spanish', 'Brazilian Sign Language']",3,31,1,2011
19. The Smurfs,https://www.imdb.com/title/tt0472181/?ref_=sr_t_19,2011,1h 43m,PG,5.4,100K,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.",110000000,563892376,142614158,35611637,['Raja Gosnell'],"['J. David Stem', 'David N. Weiss', 'Jay Scherick']","['Hank Azaria', 'Katy Perry', 'Jonathan Winters']","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'Belgium', 'Canada']","['Times Square, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Sony Pictures Animation', 'Kerner Entertainment Company']",['English'],2,8,0,2011
20. Alvin and the Chipmunks: Chipwrecked,https://www.imdb.com/title/tt1615918/?ref_=sr_t_20,2011,1h 27m,G,4.4,41K,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",75000000,342695435,133110742,23244744,['Mike Mitchell'],"['Jonathan Aibel', 'Glenn Berger', 'Ross Bagdasarian']","['Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney']","['Animal Adventure', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']",['United States'],"['Hawaii, USA']","['Fox 2000 Pictures', 'Regency Enterprises', 'Bagdasarian Productions']",['English'],2,0,0,2011
21. Super 8,https://www.imdb.com/title/tt1650062/?ref_=sr_t_21,2011,1h 52m,PG-13,7.0,373K,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",50000000,260095986,127004179,35451168,['J.J. Abrams'],['J.J. Abrams'],"['Elle Fanning', 'AJ Michalka', 'Kyle Chandler']","['Conspiracy Thriller', 'Action', 'Sci-Fi', 'Thriller']",['United States'],"['Weirton, West Virginia, USA']","['Paramount Pictures', 'Amblin Entertainment', 'Bad Robot']",['English'],11,70,0,2011
22. Rango,https://www.imdb.com/title/tt1192628/?ref_=sr_t_22,2011,1h 47m,PG,7.3,302K,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",135000000,245724603,123477607,38079323,['Gore Verbinski'],"['John Logan', 'Gore Verbinski', 'James Ward Byrkit']","['Johnny Depp', 'Isla Fisher', 'Timothy Olyphant']","['Adventure Epic', 'Animal Adventure', 'Computer Animation', 'Contemporary Western', 'Desert Adventure', 'Quirky Comedy', 'Slapstick', 'Action', 'Adventure', 'Animation']","['United States', 'United Kingdom']",[],"['Paramount Pictures', 'Nickelodeon Movies', 'Blind Wink Productions']",['English'],46,25,1,2011
23. Horrible Bosses,https://www.imdb.com/title/tt1499658/?ref_=sr_t_23,2011,1h 38m,R,6.9,477K,Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.,35000000,209838559,117538559,28302165,['Seth Gordon'],"['Michael Markowitz', 'John Francis Daley', 'Jonathan Goldstein']","['Jason Bateman', 'Charlie Day', 'Jason Sudeikis']","['Dark Comedy', 'Comedy', 'Crime']",['United States'],"['2059 East 7th Street, Los Angeles, California, USA']","['New Line Cinema', 'Rat Entertainment']",['English'],3,14,0,2011
24. Green Lantern,https://www.imdb.com/title/tt1133985/?ref_=sr_t_24,2011,1h 54m,PG-13,5.5,302K,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",200000000,237201172,116601172,53174303,['Martin Campbell'],"['Greg Berlanti', 'Michael Green', 'Marc Guggenheim']","['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard']","['Superhero', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['San Diego, California, USA']","['Warner Bros.', 'De Line Pictures', 'DC Entertainment']",['English'],3,6,0,2011
25. Hop,https://www.imdb.com/title/tt1411704/?ref_=sr_t_25,2011,1h 35m,PG,5.4,38K,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",63000000,184367665,108498305,37543710,['Tim Hill'],"['Cinco Paul', 'Ken Daurio', 'Brian Lynch']","['Russell Brand', 'James Marsden', 'Elizabeth Perkins']","['Buddy Comedy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'Japan', 'United Kingdom', 'Canada']","['Los Angeles, California, USA']","['Universal Pictures', 'Relativity Media', 'Illumination Entertainment']","['English', 'Chinese', 'Spanish', 'French', 'Ukrainian']",0,2,0,2011
26. Paranormal Activity 3,https://www.imdb.com/title/tt1778304/?ref_=sr_t_26,2011,1h 23m,R,5.8,102K,"In 1988, young sisters Katie and Kristi befriend an invisible entity called Toby, who resides in their home.",5000000,207039844,104028807,52568183,"['Henry Joost', 'Ariel Schulman']","['Christopher Landon', 'Oren Peli']","['Chloe Csengery', 'Jessica Tyler Brown', 'Christopher Nicholas Smith']","['Found Footage Horror', 'Horror', 'Mystery', 'Thriller']",['United States'],['USA'],"['Paramount Pictures', 'Blumhouse Productions', 'Solana Films']",['English'],0,6,0,2011
27. Just Go with It,https://www.imdb.com/title/tt1564367/?ref_=sr_t_27,2011,1h 57m,PG-13,6.4,275K,"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",80000000,214945591,103028109,30514732,['Dennis Dugan'],"['Allan Loeb', 'Timothy Dowling', 'I.A.L. Diamond']","['Adam Sandler', 'Jennifer Aniston', 'Brooklyn Decker']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"[""Kaua'i, Hawaii, USA""]","['Columbia Pictures', 'Happy Madison Productions']",['English'],5,13,0,2011
28. The Girl with the Dragon Tattoo,https://www.imdb.com/title/tt1568346/?ref_=sr_t_28,2011,2h 38m,R,7.8,509K,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by hacker Lisbeth Salander.,90000000,232617430,102515793,12768604,['David Fincher'],"['Steven Zaillian', 'Stieg Larsson']","['Daniel Craig', 'Rooney Mara', 'Christopher Plummer']","['Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Sweden', 'United States']","['Hofsta Manor, Björkvik, Södermanlands län, Sweden']","['Columbia Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Scott Rudin Productions']","['English', 'Swedish']",26,91,1,2011
29. Bad Teacher,https://www.imdb.com/title/tt1284575/?ref_=sr_t_29,2011,1h 32m,R,5.7,216K,"A lazy, incompetent middle school teacher who hates her job, her students, and her co-workers is forced to return to teaching to make enough money for breast implants after her wealthy fiancé dumps her.",20000000,216197492,100292856,31603106,['Jake Kasdan'],"['Gene Stupnitsky', 'Lee Eisenberg']","['Cameron Diaz', 'Jason Segel', 'Justin Timberlake']","['Dark Comedy', 'Farce', 'Raunchy Comedy', 'Comedy', 'Romance']",['United States'],"['Chatsworth, Los Angeles, California, USA']","['Columbia Pictures', 'Mosaic']",['English'],6,4,0,2011
30. Cowboys & Aliens,https://www.imdb.com/title/tt0409847/?ref_=sr_t_30,2011,1h 59m,PG-13,6.0,236K,"A spaceship arrives in 1873 Arizona to take over the Earth, starting with the Wild West region. All that stands in their way: a posse of cowboys and natives.",163000000,174822325,100240551,36431290,['Jon Favreau'],"['Roberto Orci', 'Alex Kurtzman', 'Damon Lindelof']","['Daniel Craig', 'Harrison Ford', 'Olivia Wilde']","['Alien Invasion', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Western']","['United States', 'India']","['Santa Fe, New Mexico, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Reliance Entertainment']","['English', 'Apache languages']",0,17,0,2011
31. Gnomeo & Juliet,https://www.imdb.com/title/tt0377981/?ref_=sr_t_31,2011,1h 24m,G,5.9,61K,"Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?",36000000,193967670,99967670,25356909,['Kelly Asbury'],"['Andy Riley', 'Kevin Cecil', 'Mark Burton']","['James McAvoy', 'Emily Blunt', 'Maggie Smith']","['Computer Animation', 'Jukebox Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","['United Kingdom', 'Canada', 'United States']",[],"['Touchstone Pictures', 'Rocket Pictures']","['English', 'Japanese', 'Spanish', 'German']",0,12,0,2011
32. The Green Hornet,https://www.imdb.com/title/tt0990407/?ref_=sr_t_32,2011,1h 59m,PG-13,5.8,166K,"Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.",120000000,227817248,98780042,33526876,['Michel Gondry'],"['Seth Rogen', 'Evan Goldberg', 'George W. Trendle']","['Seth Rogen', 'Jay Chou', 'Christoph Waltz']","['Superhero', 'Action', 'Comedy', 'Crime']",['United States'],"['2000 Avenue of the Stars, Century City, Los Angeles, California, USA']","['Columbia Pictures', 'Original Film', 'K/O Camera Toys']","['English', 'Mandarin']",4,7,0,2011
33. The Muppets,https://www.imdb.com/title/tt1204342/?ref_=sr_t_33,2011,1h 43m,PG,7.1,99K,A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,45000000,171802998,88631237,29239026,['James Bobin'],"['Jason Segel', 'Nicholas Stoller', 'Jim Henson']","['Amy Adams', 'Jason Segel', 'Chris Cooper']","['Animal Adventure', 'Farce', 'Quest', 'Quirky Comedy', 'Urban Adventure', 'Adventure', 'Comedy', 'Family', 'Musical']","['United States', 'Japan', 'United Kingdom']","['Bonanza Casino - 4720 N Virginia Street, Reno, Nevada, USA']","['Walt Disney Pictures', 'Mandeville Films', 'The Muppets Studio']","['English', 'Mandarin']",18,43,1,2011
34. Real Steel,https://www.imdb.com/title/tt0433035/?ref_=sr_t_34,2011,2h 7m,PG-13,7.1,368K,"In a near future where robot boxing is a top sport, a struggling ex-boxer feels he's found a champion in a discarded robot.",110000000,299268508,85468508,27319677,['Shawn Levy'],"['John Gatins', 'Dan Gilroy', 'Jeremy Leven']","['Hugh Jackman', 'Evangeline Lilly', 'Dakota Goyo']","['Boxing', 'Action', 'Drama', 'Sci-Fi', 'Sport']","['United States', 'India']","['Mason, Michigan, USA']","['Dreamworks Pictures', 'Touchstone Pictures', 'Reliance Entertainment']","['English', 'Ukrainian']",2,6,1,2011
"35. Crazy, Stupid, Love.",https://www.imdb.com/title/tt1570728/?ref_=sr_t_35,2011,1h 58m,PG-13,7.4,586K,"A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.",50000000,145086643,84379584,19104303,"['Glenn Ficarra', 'John Requa']",['Dan Fogelman'],"['Steve Carell', 'Ryan Gosling', 'Julianne Moore']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Westfield Century City - 10250 Santa Monica Blvd, Los Angeles, California, USA']",['Carousel Productions (II)'],['English'],5,23,0,2011
36. Battle Los Angeles,https://www.imdb.com/title/tt1217613/?ref_=sr_t_36,2011,1h 56m,PG-13,5.7,187K,A squad of U.S. Marines becomes the last line of defense against a global invasion.,70000000,211819354,83552429,35573187,['Jonathan Liebesman'],['Christopher Bertolini'],"['Aaron Eckhart', 'Michelle Rodriguez', 'Bridget Moynahan']","['Alien Invasion', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Shreveport, Louisiana, USA']","['Columbia Pictures', 'Relativity Media', 'Original Film']","['English', 'Ukrainian']",0,4,0,2011
37. Immortals,https://www.imdb.com/title/tt1253864/?ref_=sr_t_37,2011,1h 50m,R,6.0,179K,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",75000000,226904017,83504017,32206425,['Tarsem Singh'],"['Charley Parlapanides', 'Vlas Parlapanides']","['Henry Cavill', 'Mickey Rourke', 'John Hurt']","['Fantasy Epic', 'Sword & Sandal', 'Action', 'Drama', 'Fantasy', 'Romance']","['United States', 'Canada']","['Cité du Cinéma, Montréal, Québec, Canada']","['Relativity Media', 'Virgin Produced', 'Mark Canton Productions']","['English', 'Greek']",0,6,0,2011
38. The Descendants,https://www.imdb.com/title/tt1033575/?ref_=sr_t_38,2011,1h 55m,R,7.3,255K,A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,20000000,177243185,82584160,1190096,['Alexander Payne'],"['Alexander Payne', 'Nat Faxon', 'Jim Rash']","['George Clooney', 'Shailene Woodley', 'Amara Miller']","['Comedy', 'Drama']",['United States'],"[""Hanalei, Kaua'i, Hawaii, USA""]","['Fox Searchlight Pictures', 'Ad Hominem Enterprises', 'Dune Entertainment']",['English'],65,148,1,2011
39. Zookeeper,https://www.imdb.com/title/tt1222817/?ref_=sr_t_39,2011,1h 42m,PG,5.2,67K,"A group of zoo animals decide to break their code of silence in order to help their lovable zookeeper find love, without opting to leave his current job for something more illustrious.",80000000,169852759,80360843,20065617,['Frank Coraci'],"['Nick Bakay', 'Rock Reuben', 'Kevin James']","['Kevin James', 'Rosario Dawson', 'Leslie Bibb']","['Animal Adventure', 'Romantic Comedy', 'Comedy', 'Family', 'Fantasy', 'Romance']",['United States'],"['Franklin Park Zoo, Dorchester, Boston, Massachusetts, USA']","['Columbia Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Broken Road Productions']",['English'],0,2,0,2011
40. War Horse,https://www.imdb.com/title/tt1568911/?ref_=sr_t_40,2011,2h 26m,PG-13,7.2,169K,A young farm boy enlists to serve in World War I after his beloved horse is sold to the cavalry. His hopeful journey takes him out of England and onto the front lines as the war rages on.,66000000,177584879,79884879,7515402,['Steven Spielberg'],"['Lee Hall', 'Richard Curtis', 'Michael Morpurgo']","['Jeremy Irvine', 'Emily Watson', 'David Thewlis']","['Period Drama', 'War Epic', 'Adventure', 'Drama', 'War']","['United States', 'India']","['Castle Combe, Chippenham, Wiltshire, England, UK']","['Dreamworks Pictures', 'Touchstone Pictures', 'Reliance Entertainment']","['English', 'German']",15,76,6,2011
41. Limitless,https://www.imdb.com/title/tt1219289/?ref_=sr_t_41,2011,1h 45m,PG-13,7.4,626K,"A mysterious pill that enables the user to access 100% of his brain's abilities transforms a struggling writer into a financial wizard, but it also puts him in a new world with many dangers.",27000000,161849455,79249455,18907302,['Neil Burger'],"['Leslie Dixon', 'Alan Glynn']","['Bradley Cooper', 'Anna Friel', 'Abbie Cornish']","['Sci-Fi', 'Thriller']",['United States'],"['Bahia de Banderas, Puerto Vallarta, Jalisco, Mexico']","['Relativity Media', 'Virgin Produced', 'Rogue']","['English', 'Russian', 'Italian', 'Mandarin', 'French']",2,8,0,2011
