Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Jurassic Park,https://www.imdb.com/title/tt0107290/?ref_=sr_t_1,1993,2h 7m,PG-13,8.2,1.1M,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger."
2. Mrs. Doubtfire,https://www.imdb.com/title/tt0107614/?ref_=sr_t_2,1993,2h 5m,PG-13,7.1,302K,"After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife."
3. The Fugitive,https://www.imdb.com/title/tt0106977/?ref_=sr_t_3,1993,2h 10m,PG-13,7.8,330K,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal."
4. The Firm,https://www.imdb.com/title/tt0106918/?ref_=sr_t_4,1993,2h 34m,R,6.9,153K,A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.
5. Sleepless in Seattle,https://www.imdb.com/title/tt0108160/?ref_=sr_t_5,1993,1h 45m,PG,6.8,197K,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.
6. Indecent Proposal,https://www.imdb.com/title/tt0107211/?ref_=sr_t_6,1993,1h 57m,R,6.0,81K,"A billionaire offers $1,000,000 to a young married couple for one night with the wife."
7. In the Line of Fire,https://www.imdb.com/title/tt0107206/?ref_=sr_t_7,1993,2h 8m,R,7.2,117K,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president."
8. The Pelican Brief,https://www.imdb.com/title/tt0107798/?ref_=sr_t_8,1993,2h 21m,PG-13,6.6,99K,"A law student uncovers a conspiracy, putting herself and others in danger."
9. Schindler's List,https://www.imdb.com/title/tt0108052/?ref_=sr_t_9,1993,3h 15m,R,9.0,1.5M,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis."
10. The Nightmare Before Christmas,https://www.imdb.com/title/tt0107688/?ref_=sr_t_10,1993,1h 16m,PG,7.9,393K,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
11. Cliffhanger,https://www.imdb.com/title/tt0106582/?ref_=sr_t_11,1993,1h 53m,R,6.5,144K,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.
12. Free Willy,https://www.imdb.com/title/tt0106965/?ref_=sr_t_12,1993,1h 52m,PG,6.0,85K,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale."
13. Philadelphia,https://www.imdb.com/title/tt0107818/?ref_=sr_t_13,1993,2h 5m,PG-13,7.7,265K,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small-time lawyer as the only willing advocate for a wrongful dismissal suit."
14. Groundhog Day,https://www.imdb.com/title/tt0107048/?ref_=sr_t_14,1993,1h 41m,PG,8.0,709K,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day."
15. Grumpy Old Men,https://www.imdb.com/title/tt0107050/?ref_=sr_t_15,1993,1h 43m,PG-13,7.0,55K,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.
16. Cool Runnings,https://www.imdb.com/title/tt0106611/?ref_=sr_t_16,1993,1h 38m,PG,7.0,117K,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team."
17. Dave,https://www.imdb.com/title/tt0106673/?ref_=sr_t_17,1993,1h 50m,PG-13,6.9,58K,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.
18. Rising Sun,https://www.imdb.com/title/tt0107969/?ref_=sr_t_18,1993,2h 9m,R,6.3,49K,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham."
19. Demolition Man,https://www.imdb.com/title/tt0106697/?ref_=sr_t_19,1993,1h 55m,R,6.7,201K,A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.
20. Sister Act 2: Back in the Habit,https://www.imdb.com/title/tt0108147/?ref_=sr_t_20,1993,1h 47m,PG,5.7,61K,Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.
21. Tombstone,https://www.imdb.com/title/tt0108358/?ref_=sr_t_21,1993,2h 10m,R,7.8,174K,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating."
22. The Three Musketeers,https://www.imdb.com/title/tt0108333/?ref_=sr_t_22,1993,1h 45m,PG,6.4,61K,"France, 1625. Young d'Artagnan heads to Paris to join the Musketeers, but the evil cardinal has disbanded them. d'Artagnan meets Athos, Porthos, and Aramis, three rogue musketeers, and joins them on their quest to save the king and country."
23. Rookie of the Year,https://www.imdb.com/title/tt0107985/?ref_=sr_t_23,1993,1h 43m,PG,6.1,32K,"When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs."
24. Beethoven's 2nd,https://www.imdb.com/title/tt0106375/?ref_=sr_t_24,1993,1h 29m,PG,5.0,30K,"Beethoven, the St. Bernard dog, becomes a father, but his girlfriend Missy is dognapped, and his puppies are in danger of the same fate."
25. Dennis the Menace,https://www.imdb.com/title/tt0106701/?ref_=sr_t_25,1993,1h 34m,PG,5.7,67K,"When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town."
26. Sommersby,https://www.imdb.com/title/tt0108185/?ref_=sr_t_26,1993,1h 54m,PG-13,6.3,24K,"A farmer returns home from the Civil War, but his wife begins to suspect that the man is an impostor."
27. Last Action Hero,https://www.imdb.com/title/tt0107362/?ref_=sr_t_27,1993,2h 10m,PG-13,6.5,168K,"With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character."
28. Addams Family Values,https://www.imdb.com/title/tt0106220/?ref_=sr_t_28,1993,1h 34m,PG-13,6.8,116K,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie."
29. Wayne's World 2,https://www.imdb.com/title/tt0108525/?ref_=sr_t_29,1993,1h 35m,PG-13,6.2,90K,The inseparable duo try to organize a rock concert while Wayne must fend off a record producer who has an eye for his girlfriend.
30. Malice,https://www.imdb.com/title/tt0107497/?ref_=sr_t_30,1993,1h 47m,R,6.5,29K,"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor."
