Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0107290/?ref_=sr_t_1,63000000.0,1104379926,407185075,47026828,['Steven Spielberg'],"['Michael Crichton', 'David Koepp']","['Sam Neill', 'Laura Dern', 'Jeff Goldblum']","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Tehachapi Pass, California, USA']","['Universal Pictures', 'Amblin Entertainment']","['English', 'Spanish']",44,27,3,1993
https://www.imdb.com/title/tt0107614/?ref_=sr_t_2,25000000.0,441286195,219195243,20468847,['Chris Columbus'],"['Anne Fine', 'Randi Mayem Singer', 'Leslie Dixon']","['Robin Williams', 'Sally Field', 'Pierce Brosnan']","['High-Concept Comedy', 'Comedy', 'Drama']",['United States'],"['2640 Steiner Street, San Francisco, California, USA']","['Twentieth Century Fox', 'Blue Wolf Productions']",['English'],11,10,1,1993
https://www.imdb.com/title/tt0106977/?ref_=sr_t_3,44000000.0,368875760,183875760,23758855,['Andrew Davis'],"['Jeb Stuart', 'David Twohy', 'Roy Huggins']","['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward']","['Conspiracy Thriller', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Bryson City, North Carolina, USA']","['Warner Bros.', 'Kopelson Entertainment']","['English', 'Polish', 'Spanish']",13,37,1,1993
https://www.imdb.com/title/tt0106918/?ref_=sr_t_4,42000000.0,270248367,158348367,25400000,['Sydney Pollack'],"['John Grisham', 'David Rabe', 'Robert Towne']","['Tom Cruise', 'Jeanne Tripplehorn', 'Gene Hackman']","['Legal Thriller', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Mount Baker, Washington, USA']","['Davis Entertainment', 'Mirage Enterprises', 'Paramount Pictures']",['English'],3,7,2,1993
https://www.imdb.com/title/tt0108160/?ref_=sr_t_5,21000000.0,227927165,126808165,17253733,['Nora Ephron'],"['Jeff Arch', 'Nora Ephron', 'David S. Ward']","['Tom Hanks', 'Meg Ryan', 'Ross Malinger']","['Feel-Good Romance', 'Romantic Comedy', 'Romantic Epic', 'Comedy', 'Drama', 'Romance']",['United States'],"['1517 Pike Place, Seattle, Washington, USA']",['TriStar Pictures'],['English'],4,19,2,1993
https://www.imdb.com/title/tt0107211/?ref_=sr_t_6,38000000.0,266614059,106614059,18387632,['Adrian Lyne'],"['Jack Engelhard', 'Amy Holden Jones']","['Robert Redford', 'Demi Moore', 'Woody Harrelson']","['Dark Romance', 'Steamy Romance', 'Drama', 'Romance']",['United States'],"['The Huntington Library, Art Collections, and Botanical Gardens - 1151 Oxford Rd, San Marino, California, USA']",['Paramount Pictures'],['English'],7,8,0,1993
https://www.imdb.com/title/tt0107206/?ref_=sr_t_7,40000000.0,176997168,102314823,15269388,['Wolfgang Petersen'],['Jeff Maguire'],"['Clint Eastwood', 'John Malkovich', 'Rene Russo']","['Conspiracy Thriller', 'Political Thriller', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA']","['Columbia Pictures', 'Castle Rock Entertainment']",['English'],2,17,3,1993
https://www.imdb.com/title/tt0107798/?ref_=sr_t_8,45000000.0,195268056,100768056,16864404,['Alan J. Pakula'],"['John Grisham', 'Alan J. Pakula']","['Julia Roberts', 'Denzel Washington', 'Sam Shepard']","['Conspiracy Thriller', 'Dark Comedy', 'Legal Thriller', 'Political Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['New Orleans, Louisiana, USA']",['Warner Bros.'],['English'],0,2,0,1993
https://www.imdb.com/title/tt0108052/?ref_=sr_t_9,22000000.0,322161245,96898818,656636,['Steven Spielberg'],"['Thomas Keneally', 'Steven Zaillian']","['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley']","['Docudrama', 'Epic', 'Historical Epic', 'Period Drama', 'Prison Drama', 'Tragedy', 'Biography', 'Drama', 'History']",['United States'],"['Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland']","['Universal Pictures', 'Amblin Entertainment']","['English', 'Hebrew', 'German', 'Polish', 'Latin']",91,49,7,1993
https://www.imdb.com/title/tt0107688/?ref_=sr_t_10,18000000.0,107800040,93745329,191232,['Henry Selick'],"['Tim Burton', 'Michael McDowell', 'Caroline Thompson']","['Danny Elfman', 'Chris Sarandon', ""Catherine O'Hara""]","['Dark Fantasy', 'Holiday Animation', 'Holiday Family', 'Stop Motion Animation', 'Supernatural Fantasy', 'Animation', 'Family', 'Fantasy', 'Holiday', 'Musical']",['United States'],"['Skellington Productions - 375 7th Street, San Francisco, California, USA']","['Walt Disney Pictures', 'Touchstone Pictures', 'Tim Burton Productions']",['English'],7,17,1,1993
