Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
14. High Anxiety,https://www.imdb.com/title/tt0076141/?ref_=sr_t_14,1977,1h 34m,PG,6.6,24K,"A psychiatrist with intense acrophobia (fear of heights) goes to work for a mental institution run by doctors who appear to be crazier than their patients, and have secrets that they are willing to commit murder to keep.",4015000.0,31063038.0,31063038.0,,['Mel Brooks'],"['Mel Brooks', 'Ron Clark', 'Rudy De Luca']","['Mel Brooks', 'Madeline Kahn', 'Cloris Leachman']","['Parody', 'Slapstick', 'Comedy', 'Mystery', 'Thriller']",['United States'],"['Hyatt Regency Hotel - 5 Embarcadero Center, San Francisco, California, USA']",['Crossbow Productions'],['English'],0,2,0,1977
15. Exorcist II: The Heretic,https://www.imdb.com/title/tt0076009/?ref_=sr_t_15,1977,1h 57m,R,3.8,29K,"A teenage girl once possessed by a demon finds that it still lurks within her. Meanwhile, a priest investigates the death of the girl's exorcist.",14000000.0,30749142.0,30749142.0,6735000.0,"['John Boorman', 'Rospo Pallenberg']","['William Goodhart', 'Rospo Pallenberg']","['Richard Burton', 'Linda Blair', 'Louise Fletcher']","['Supernatural Horror', 'Horror']",['United States'],"['Kayenta, Arizona, USA']",['Warner Bros.'],"['English', 'French', 'Spanish', 'Latin']",0,3,0,1977
16. Herbie Goes to Monte Carlo,https://www.imdb.com/title/tt0076137/?ref_=sr_t_16,1977,1h 45m,G,5.7,8.4K,"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. Unbeknownst to Herbie's driver, thieves have hidden a stolen diamond in Herbie's gas tank, and are now trying to get it back.",,29000000.0,29000000.0,,['Vincent McEveety'],"['Arthur Alsberg', 'Don Nelson', 'Gordon Buford']","['Dean Jones', 'Don Knotts', 'Julie Sommars']","['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sport']","['United States', 'France']","['Laguna Seca Raceway - 1021 Monterey Salinas Highway, Monterey, California, USA']",['Walt Disney Productions'],"['English', 'French']",0,0,0,1977
17. Slap Shot,https://www.imdb.com/title/tt0076723/?ref_=sr_t_17,1977,2h 3m,R,7.2,43K,A failing ice hockey team finds success with outrageously violent hockey goonery.,6000000.0,28000000.0,28000000.0,,['George Roy Hill'],['Nancy Dowd'],"['Paul Newman', 'Michael Ontkean', 'Strother Martin']","['Satire', 'Comedy', 'Drama', 'Sport']",['United States'],"['Johnstown, Pennsylvania, USA']","['Kings Road Entertainment', 'Pan Arts', 'Universal Pictures']",['English'],0,3,0,1977
18. The Gauntlet,https://www.imdb.com/title/tt0076070/?ref_=sr_t_18,1977,1h 49m,R,6.4,26K,"A hard but mediocre cop is assigned to escort a prostitute into custody from Las Vegas to Phoenix, so that she can testify in a mob trial. But a lot of people are literally betting that they won't make it into town alive.",5500000.0,26414658.0,26414658.0,,['Clint Eastwood'],"['Michael Butler', 'Dennis Shryack']","['Clint Eastwood', 'Sondra Locke', 'Pat Hingle']","['Road Trip', 'Action', 'Crime', 'Thriller']",['United States'],"['Superior, Arizona, USA']","['Warner Bros.', 'The Malpaso Company']",['English'],0,0,0,1977
19. The Turning Point,https://www.imdb.com/title/tt0076843/?ref_=sr_t_19,1977,1h 59m,PG,6.8,5.3K,"When her daughter joins a ballet company, a former dancer is forced to confront her long-ago decision to give up the stage to have a family.",,25933445.0,25933445.0,,['Herbert Ross'],['Arthur Laurents'],"['Anne Bancroft', 'Shirley MacLaine', 'Mikhail Baryshnikov']","['Drama', 'Music', 'Romance']",['United States'],"['Oklahoma City, Oklahoma, USA']","['Hera Productions', 'Major Studio Partners', 'Twentieth Century Fox']","['English', 'French']",11,18,11,1977
20. The Other Side of Midnight,https://www.imdb.com/title/tt0076507/?ref_=sr_t_20,1977,2h 45m,R,6.0,2.1K,A Greek tycoon's mistress tries to track down and find her ex-World War II lover.,,24652021.0,24652021.0,,['Charles Jarrott'],"['Sidney Sheldon', 'Herman Raucher', 'Daniel Taradash']","['Marie-France Pisier', 'John Beck', 'Susan Sarandon']","['Drama', 'Romance', 'Thriller']",['United States'],"['Luray Caverns - 970 US Hwy 211 West, Luray, Virginia, USA']",['Frank Yablans Presentations'],['English'],0,0,1,1977
21. Looking for Mr. Goodbar,https://www.imdb.com/title/tt0076327/?ref_=sr_t_21,1977,2h 16m,R,6.7,9K,"Dedicated schoolteacher Theresa Dunn spends her nights cruising bars, looking for males with whom she can engage in progressively dangerous extreme sexual encounters.",,22512655.0,22512655.0,1540635.0,['Richard Brooks'],"['Judith Rossner', 'Richard Brooks']","['Diane Keaton', 'Richard Gere', 'Tuesday Weld']",['Drama'],['United States'],"['Chicago, Illinois, USA']",['Freddie Fields Productions'],['English'],0,6,2,1977
22. Julia,https://www.imdb.com/title/tt0076245/?ref_=sr_t_22,1977,1h 57m,PG,7.1,11K,"At the behest of an old and dear friend, playwright Lillian Hellman undertakes a dangerous mission to smuggle funds into Nazi Germany.",7840000.0,20714400.0,20714400.0,,['Fred Zinnemann'],"['Lillian Hellman', 'Alvin Sargent']","['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards']",['Drama'],['United States'],"['Winterton-on-Sea, Norfolk, England, UK']",['Twentieth Century Fox'],"['English', 'French', 'German', 'Russian']",21,26,3,1977
23. The Bad News Bears in Breaking Training,https://www.imdb.com/title/tt0075718/?ref_=sr_t_23,1977,1h 40m,PG,5.6,3.8K,"A troubled, rebellious teen drives his rambunctious baseball team out to Houston where they play an exhibition game and the boy meets his estranged father, and hires him as the teams coach.",,19104350.0,19104350.0,,['Michael Pressman'],"['Paul Brickman', 'Bill Lancaster']","['William Devane', 'Jackie Earle Haley', 'Clifton James']","['Baseball', 'Comedy', 'Family', 'Sport']",['United States'],"['Mason Park, 10500 Mason Ave., Chatsworth, California, USA']",['Paramount Pictures'],['English'],0,0,0,1977
24. For the Love of Benji,https://www.imdb.com/title/tt0076044/?ref_=sr_t_24,1977,1h 25m,G,5.9,1.3K,"Benji sniffs out a bogus CIA agent in Athens, Greece.",,17732000.0,17732000.0,,['Joe Camp'],"['Joe Camp', 'Ben Vaughn', 'Erwin Hearne']","['Patsy Garrett', 'Benjean', 'Art Vasil']","['Adventure', 'Comedy', 'Drama', 'Family']",['United States'],"['New York City, New York, USA']",['Mulberry Square Productions'],"['English', 'Greek']",0,0,0,1977
"25. New York, New York",https://www.imdb.com/title/tt0076451/?ref_=sr_t_25,1977,2h 35m,PG,6.6,23K,"An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.",14000000.0,16400658.0,16400000.0,,['Martin Scorsese'],"['Earl Mac Rauch', 'Mardik Martin']","['Liza Minnelli', 'Robert De Niro', 'Lionel Stander']","['Drama', 'Music', 'Musical']",['United States'],"['New York City, New York, USA']",['Chartoff-Winkler Productions'],['English'],2,8,0,1977
26. Black Sunday,https://www.imdb.com/title/tt0075765/?ref_=sr_t_26,1977,2h 23m,R,6.8,9.4K,"When a Black September terrorist group begins a plot to carry out a massive terrorist attack in the United States, an Israeli commando works with the FBI to identify the target and conspirators, and prevent the plan from succeeding.",8000000.0,15769322.0,15769322.0,,['John Frankenheimer'],"['Thomas Harris', 'Ernest Lehman', 'Kenneth Ross']","['Robert Shaw', 'Bruce Dern', 'Marthe Keller']","['Political Thriller', 'Psychological Thriller', 'Adventure', 'Crime', 'Drama', 'Thriller']",['United States'],"['Orange Bowl - 1501 N.W. 3rd Street, Miami, Florida, USA']",['Robert Evans Company'],['English'],0,2,0,1977
27. Orca,https://www.imdb.com/title/tt0076504/?ref_=sr_t_27,1977,1h 32m,PG,5.8,14K,A hunter squares off against a killer whale seeking vengeance for the death of its mate.,,14717854.0,14717854.0,,['Michael Anderson'],"['Luciano Vincenzoni', 'Sergio Donati', 'Robert Towne']","['Richard Harris', 'Charlotte Rampling', 'Will Sampson']","['Adventure', 'Drama', 'Horror', 'Thriller']","['Netherlands', 'Italy']","['Petty Harbour, Newfoundland, Newfoundland and Labrador, Canada']","['Famous Films (II)', 'Dino De Laurentiis']",['English'],0,0,0,1977
28. Bobby Deerfield,https://www.imdb.com/title/tt0075774/?ref_=sr_t_28,1977,2h 4m,PG,5.8,4.9K,"Bobby Deerfield, a Formula 1 driver, quits racing after his teammate dies in a crash. He meets Lillian at a medical facility, falls for her, and their relationship takes an unexpected turn when he learns why she's there.",,9300000.0,9300000.0,,['Sydney Pollack'],"['Erich Maria Remarque', 'Alvin Sargent']","['Al Pacino', 'Marthe Keller', 'Anny Duperey']","['Tragedy', 'Tragic Romance', 'Drama', 'Romance']","['United States', 'France']","['Circuit de Magny-Cours, Nevers, Nièvre, France']","['Columbia Pictures', 'Warner Bros.', 'First Artists']","['English', 'French', 'Italian', 'German']",0,0,0,1977
29. Islands in the Stream,https://www.imdb.com/title/tt0076211/?ref_=sr_t_29,1977,1h 44m,PG,6.5,1.7K,An isolated sculptor is visited by his three sons just before the start of WWII.,,5596173.0,5596173.0,,['Franklin J. Schaffner'],"['Denne Bart Petitclerc', 'Ernest Hemingway']","['George C. Scott', 'David Hemmings', 'Gilbert Roland']",['Drama'],['United States'],"[""Kaua'i, Hawaii, USA""]","['Paramount Pictures', 'Zeeuwse Maatschappij N.V.']","['English', 'German', 'Spanish']",0,4,1,1977
"30. Race for Your Life, Charlie Brown",https://www.imdb.com/title/tt0076591/?ref_=sr_t_30,1977,1h 16m,G,7.2,4.1K,"The Peanuts gang goes to summer camp, and they participate in a river-raft race against some cheating bullies.",,3223888.0,3223888.0,,"['Bill Melendez', 'Phil Roman']",['Charles M. Schulz'],"['Duncan Watson', 'Greg Felton', 'Stuart Brotman']","['Hand-Drawn Animation', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family']",['United States'],[],"['Lee Mendelson Film Productions', 'Bill Melendez Productions', 'Charles M. Schulz Creative Associates']",['English'],0,0,0,1977
31. March or Die,https://www.imdb.com/title/tt0076175/?ref_=sr_t_31,1977,1h 47m,PG,6.3,4.2K,"During the 1920s, French Foreign Legion Major William Foster's (Gene Hackman's) unit is protecting an archaeological dig, but the discovery of an Arab sacred burial site prompts the angry Arab tribes to attack Foster's small garrison.",9000000.0,1000000.0,1000000.0,,['Dick Richards'],"['David Zelag Goodman', 'Dick Richards']","['Gene Hackman', 'Terence Hill', 'Catherine Deneuve']","['Adventure', 'Drama', 'Romance', 'War']",['United Kingdom'],"['Yuma, Arizona, USA']","['Sir Lew Grade', 'Associated General Films']",['English'],0,0,0,1977
32. Joseph Andrews,https://www.imdb.com/title/tt0076234/?ref_=sr_t_32,1977,1h 39m,R,5.6,692,"Lady Booby alias ""Belle"" (Ann-Margret), the lively wife of the fat landed squire Sir Thomas Booby (Peter Bull), has a lusty eye on the attractive, intelligent villager Joseph Andrews (Peter Firth), a Latin pupil and protégé of Parson Adams (Sir Michael Hordern), and makes him their footman. Joseph's heart belongs to a country girl, foundling Fanny Goodwill (Natalie Ogle), but his masters take him on a fashionable trip to Bath, where the spoiled society comes mainly to see and be seen, yet Sir Thomas really seeks relief for his sick foot, but drowns in the famous Roman baths. When the all but grieving lady finds Joseph's Christian virtue and true love resist her lusting passes just as well as the many ladies who fancy her footman, she fires the boy. On his way back on foot, he falls prey to highwaymen who rob him of everything, even the clothes on his back. He's found and nursed by an innkeeper's maid, which stirs lusts there, again besides his honorable conduct, but is found by the good Parson. Meanwhile, the lady consents to her cousin marrying below his station when learning the fiancée is Joseph's sister, Pamela (Karen Dotrice). The Parson barely escapes a wicked gentleman's totally unjust, all but gentle justice after being accused of the attempted rape committed by a squire he actually prevented, and comes to learn ever more about a relevant child-theft by Gypsies, but meanwhile, he, Joseph, and Fanny, fall prey again to the rapist's utter debauchery.",,839865.0,839865.0,,['Tony Richardson'],"['Tony Richardson', 'Allan Scott', 'Chris Bryant']","['Ann-Margret', 'Peter Firth', 'Michael Hordern']","['Adventure', 'Comedy', 'Drama', 'Romance']",['United Kingdom'],"['Castle Combe, Chippenham, Wiltshire, England, UK']",['Woodfall Film Productions'],['English'],0,2,0,1977
33. Citizens Band,https://www.imdb.com/title/tt0076123/?ref_=sr_t_33,1977,1h 38m,PG,6.4,945,The interlaced stories of several characters in a small town united by their use of CB (citizen's band) radio.,,815530.0,815530.0,,['Jonathan Demme'],['Paul Brickman'],"['Paul Le Mat', 'Candy Clark', 'Bruce McGill']","['Comedy', 'Drama']",['United States'],[],"['Paramount Pictures', 'The Fields Company']",['English'],0,0,0,1977
34. Fraternity Row,https://www.imdb.com/title/tt0076052/?ref_=sr_t_34,1977,1h 40m,PG,6.4,232,"Story of an upper class college in the early '50s and how a ""harmless"" hazing resulted in a student's death.",,290674.0,290674.0,,['Thomas J. Tobin'],['Charles Gary Allison'],"['Angela Aber', 'Scott Brown', 'Colleen Casey']",['Drama'],['United States'],"['University of Southern California, Los Angeles, California, USA']",['Paramount Pictures'],['English'],0,0,0,1977
35. House,https://www.imdb.com/title/tt0076162/?ref_=sr_t_35,1977,1h 28m,Not Rated,7.3,36K,"A schoolgirl and six of her classmates travel to her aunt's country home, which turns out to be haunted.",,218872.0,209765.0,12032.0,['Nobuhiko Ôbayashi'],"['Chiho Katsura', 'Chigumi Ôbayashi']","['Kimiko Ikegami', 'Miki Jinbo', 'Kumiko Ôba']","['Dark Comedy', 'Farce', 'Supernatural Horror', 'Comedy', 'Horror']",['Japan'],"['Toho Studios, Tokyo, Japan']","['PSC', 'Toho']",['Japanese'],0,0,0,1977
36. A Grin Without A Cat,https://www.imdb.com/title/tt0076042/?ref_=sr_t_36,1977,4h,,7.9,1.1K,"French essay film focusing on global political turmoil in the 1960s and '70s, particularly the rise of the New Left in France and the development of socialist movements in Latin America.",,43616.0,43616.0,8449.0,['Chris Marker'],['Chris Marker'],"['Simone Signoret', 'Jorge Semprún', 'Davos Hanich']",['Documentary'],['France'],[],"['Iskra', ""Institut National de l'Audiovisuel (INA)"", 'Dovidis']","['French', 'Spanish', 'English', 'German', 'Japanese', 'Vietnamese']",0,0,0,1977
"37. The Devil, Probably",https://www.imdb.com/title/tt0075938/?ref_=sr_t_37,1977,1h 35m,Not Rated,7.1,5K,"Charles drifts through politics, religion and psychoanalysis, rejecting them all. Once he realises the depth of his disgust with the moral and physical decline of the society he lives in, he decides that suicide is the only option...",,26816.0,26816.0,1688.0,['Robert Bresson'],['Robert Bresson'],"['Antoine Monnier', 'Tina Irissari', 'Henri de Maublanc']",['Drama'],['France'],[],"['Sunchild Productions', 'G.M.F. Productions']",['French'],3,0,0,1977
38. Opening Night,https://www.imdb.com/title/tt0079672/?ref_=sr_t_38,1977,2h 24m,PG-13,7.9,13K,A renowned actress teeters on the edge of a breakdown as she counts down the days toward a big Broadway opening.,,32191.0,23488.0,10491.0,['John Cassavetes'],['John Cassavetes'],"['Gena Rowlands', 'John Cassavetes', 'Ben Gazzara']","['Psychological Drama', 'Drama']",['United States'],"['Los Angeles, California, USA']",['Faces Distribution'],['English'],2,3,0,1977
"39. One Sings, the Other Doesn't",https://www.imdb.com/title/tt0076855/?ref_=sr_t_39,1977,2h,Not Rated,7.4,2.8K,"The lives of Pomme, an aspiring singer, and Suzanne, a struggling mother, as they search for their own identity in 1970s France.",,19919.0,19919.0,6700.0,['Agnès Varda'],['Agnès Varda'],"['Thérèse Liotard', 'Valérie Mairesse', 'Robert Dadiès']","['Drama', 'History']","['France', 'Soviet Union', 'Belgium', 'Venezuela']",['Iran'],"['Ciné-tamaris', 'INLC', ""Institut National de l'Audiovisuel (INA)""]","['French', 'English', 'Dutch', 'Persian']",0,0,0,1977
40. Goliathon,https://www.imdb.com/title/tt0076164/?ref_=sr_t_40,1977,1h 30m,PG-13,5.4,2.3K,"A greedy Hong Kong businessman captures a 50-foot-tall ape from the Himalayas and puts it on display, but it escapes and goes on a rampage.",6000000.0,17368.0,17368.0,4873.0,['Meng-Hua Ho'],['Kuang Ni'],"['Evelyne Kraft', 'Danny Lee', 'Ku Feng']","['Kaiju', 'Action', 'Adventure', 'Horror', 'Sci-Fi']",['Hong Kong'],"['Hong Kong Stadium, Hong Kong']","['Shaw Brothers', 'Shochiku']",['Mandarin'],0,0,0,1977
41. Between the Lines,https://www.imdb.com/title/tt0075744/?ref_=sr_t_41,1977,1h 41m,R,6.6,1.5K,"The lives and tribulations of a staff of an independent newspaper in Boston who're struggling financially. Unbeknownst to them, they are about to be taken over by a big publisher; an idea they despise.",,15383.0,15383.0,,['Joan Micklin Silver'],"['Fred Barron', 'David Helpern']","['John Heard', 'Lindsay Crouse', 'Jeff Goldblum']","['Comedy', 'Drama', 'Romance']",['United States'],"['Harvard Square, Cambridge, Massachusetts, USA']",['Midwest Films'],['English'],4,0,0,1977
42. Short Eyes,https://www.imdb.com/title/tt0076706/?ref_=sr_t_42,1977,1h 40m,R,7.0,1.6K,A child molester sent to prison finds that criminals exact harsher justice than society.,300000.0,3456.0,3456.0,2204.0,['Robert M. Young'],['Miguel Pinero'],"['Bruce Davison', 'José Pérez', 'Nathan George']",['Drama'],['United States'],"['Manhattan, New York City, New York, USA']",[],['English'],0,0,0,1977
43. The Last Wave,https://www.imdb.com/title/tt0076299/?ref_=sr_t_43,1977,1h 46m,PG,6.9,11K,A Sydney lawyer defends five Aboriginal Persons in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.,810000.0,1382.0,957.0,495.0,['Peter Weir'],"['Peter Weir', 'Tony Morphett', 'Petru Popescu']","['Richard Chamberlain', 'Olivia Hamnett', 'David Gulpilil']","['Dark Fantasy', 'Legal Drama', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",['Australia'],"['Adelaide, South Australia, Australia']","['McElroy & McElroy', 'The South Australian Film Corporation', 'The Australian Film Commission']","['English', 'Italian', 'Aboriginal']",4,8,0,1977
44. Eraserhead,https://www.imdb.com/title/tt0074486/?ref_=sr_t_44,1977,1h 29m,Not Rated,7.3,135K,"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newborn mutant child.",100000.0,32746.0,,,['David Lynch'],['David Lynch'],"['Jack Nance', 'Charlotte Stewart', 'Allen Joseph']","['Body Horror', 'Dark Comedy', 'Monster Horror', 'Fantasy', 'Horror']",['United States'],"['Center for Advanced Film Studies, American Film Institute - 2021 N. Western Avenue, Los Angeles, California, USA']","['American Film Institute (AFI)', 'Libra Films']",['English'],3,2,0,1977
45. Sexy Sisters,https://www.imdb.com/title/tt0075322/?ref_=sr_t_45,1977,1h 25m,Not Rated,4.4,919,"Edna confines Millie, her younger sister, to her bed while she is sedated. If Edna can show Millie is insane, she will be able to claim a estate for herself. However, Millie learns Edna's malicious schemes.",,,,,['Jesús Franco'],['Erwin C. Dietrich'],"['Pamela Stanford', 'Karine Gambier', 'Jack Taylor']","['Crime', 'Drama']",['Switzerland'],"['Hérault, Montpellier, France']",['Elite Film'],['German'],0,0,0,1977
