Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt2527336/?ref_=sr_t_1,317000000,1334407706,620181382,220009584,['Rian Johnson'],"['Rian Johnson', 'George Lucas']","['Daisy Ridley', 'John Boyega', 'Mark Hamill']","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['United States'],"['Salar de Uyuni, Bolivia']","['Lucasfilm', 'Ram Bergman Productions', 'Bad Robot']",['English'],26,99,4,2017
https://www.imdb.com/title/tt2771200/?ref_=sr_t_2,160000000,1266115964,504481165,174750616,['Bill Condon'],"['Stephen Chbosky', 'Evan Spiliotopoulos', 'Linda Woolverton']","['Emma Watson', 'Dan Stevens', 'Luke Evans']","['Dark Fantasy', 'Fairy Tale', 'Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",['United States'],"['Shepperton Studios, Shepperton, Surrey, England, UK']","['Walt Disney Pictures', 'Mandeville Films']",['English'],16,81,2,2017
https://www.imdb.com/title/tt0451279/?ref_=sr_t_3,149000000,823970682,412845172,103251471,['Patty Jenkins'],"['Allan Heinberg', 'Zack Snyder', 'Jason Fuchs']","['Gal Gadot', 'Chris Pine', 'Robin Wright']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'War']","['United States', 'China', 'Hong Kong']","['Castel del Monte, Andria, Bari, Apulia, Italy']","['Warner Bros.', 'Atlas Entertainment', 'Cruel & Unusual Films']","['English', 'German', 'Dutch', 'Flemish', 'French', 'Spanish', 'Chinese', 'Greek, Ancient (to 1453)', 'North American Indian']",38,75,0,2017
https://www.imdb.com/title/tt2283362/?ref_=sr_t_4,90000000,962544585,404540171,36169328,['Jake Kasdan'],"['Chris McKenna', 'Erik Sommers', 'Scott Rosenberg']","['Dwayne Johnson', 'Karen Gillan', 'Kevin Hart']","['Body Swap Comedy', 'High-Concept Comedy', 'Jungle Adventure', 'Quest', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Fantasy']","['United States', 'Australia', 'Canada', 'Mexico', 'India', 'United Kingdom']","['Honolulu, Hawaii, USA']","['Columbia Pictures', 'Matt Tolmach Productions', 'Radar Pictures']",['English'],5,15,0,2017
https://www.imdb.com/title/tt3896198/?ref_=sr_t_5,200000000,863756903,389813101,146510104,['James Gunn'],"['James Gunn', 'Dan Abnett', 'Andy Lanning']","['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista']","['Space Sci-Fi', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']",['United States'],"['Cartersville, Georgia, USA']",['Marvel Studios'],['English'],15,60,1,2017
https://www.imdb.com/title/tt2250912/?ref_=sr_t_6,175000000,880960014,334952829,117027503,['Jon Watts'],"['Jonathan Goldstein', 'John Francis Daley', 'Jon Watts']","['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.']","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Berlin, Germany']","['Columbia Pictures', 'Marvel Studios', 'Pascal Pictures']","['English', 'Spanish']",8,10,0,2017
https://www.imdb.com/title/tt1396484/?ref_=sr_t_7,35000000,704242888,328874981,123403419,['Andy Muschietti'],"['Chase Palmer', 'Cary Joji Fukunaga', 'Gary Dauberman']","['Bill Skarsgård', 'Jaeden Martell', 'Finn Wolfhard']","['Monster Horror', 'Supernatural Horror', 'Horror']","['United States', 'Canada']","['Bangor, Maine, USA']","['New Line Cinema', 'RatPac-Dune Entertainment', 'Vertigo Entertainment']","['English', 'Hebrew']",12,49,0,2017
https://www.imdb.com/title/tt3501632/?ref_=sr_t_8,180000000,855301806,315058289,122744989,['Taika Waititi'],"['Eric Pearson', 'Craig Kyle', 'Christopher L. Yost']","['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett']","['Superhero', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['United States'],"['Mount Tamborine, Queensland, Australia']",['Marvel Studios'],['English'],6,50,0,2017
https://www.imdb.com/title/tt3469046/?ref_=sr_t_9,80000000,1034800131,264624300,72434025,"['Kyle Balda', 'Pierre Coffin', 'Eric Guillon']","['Cinco Paul', 'Ken Daurio']","['Steve Carell', 'Kristen Wiig', 'Trey Parker']","['Buddy Comedy', 'Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","['United States', 'France']",[],"['Illumination Entertainment', 'Universal Pictures']",['English'],0,33,0,2017
https://www.imdb.com/title/tt0974015/?ref_=sr_t_10,300000000,661326987,229024295,93842239,['Zack Snyder'],"['Jerry Siegel', 'Joe Shuster', 'Chris Terrio']","['Ben Affleck', 'Gal Gadot', 'Jason Momoa']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'Canada', 'United Kingdom']","['Djúpavík, Westfjords, Iceland']","['Warner Bros.', 'RatPac Entertainment', 'DC Entertainment']","['English', 'Irish Gaelic', 'Russian', 'Icelandic']",2,15,0,2017
https://www.imdb.com/title/tt3315342/?ref_=sr_t_11,97000000,619180476,226277068,88411916,['James Mangold'],"['James Mangold', 'Scott Frank', 'Michael Green']","['Hugh Jackman', 'Patrick Stewart', 'Dafne Keen']","['Dystopian Sci-Fi', 'Road Trip', 'Superhero', 'Action', 'Drama', 'Sci-Fi', 'Thriller']",['United States'],"['Just outside Northern Meadows community, Rio Rancho, New Mexico, USA']","['Twentieth Century Fox', 'Marvel Entertainment', 'TSG Entertainment']","['English', 'Spanish']",28,82,1,2017
https://www.imdb.com/title/tt4630562/?ref_=sr_t_12,250000000,1236009236,226008385,98786705,['F. Gary Gray'],"['Gary Scott Thompson', 'Chris Morgan']","['Vin Diesel', 'Jason Statham', 'Dwayne Johnson']","['Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'China', 'Japan']","['Cleveland, Ohio, USA']","['Universal Pictures', 'China Film Co., Ltd.', 'Original Film']","['English', 'Russian', 'Spanish']",2,16,0,2017
https://www.imdb.com/title/tt2380307/?ref_=sr_t_13,175000000,814641172,210460015,50802605,"['Lee Unkrich', 'Adrian Molina']","['Lee Unkrich', 'Jason Katz', 'Matthew Aldrich']","['Anthony Gonzalez', 'Gael García Bernal', 'Benjamin Bratt']","['Computer Animation', 'Supernatural Fantasy', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Mystery']","['United States', 'Mexico']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios', 'Día de Muertos']","['English', 'Spanish']",112,42,2,2017
https://www.imdb.com/title/tt5013056/?ref_=sr_t_14,100000000,533696799,189740665,50513488,['Christopher Nolan'],['Christopher Nolan'],"['Fionn Whitehead', 'Barry Keoghan', 'Mark Rylance']","['Action Epic', 'Epic', 'Historical Epic', 'Period Drama', 'War Epic', 'Action', 'Drama', 'History', 'Thriller', 'War']","['United Kingdom', 'Netherlands', 'France', 'United States']","['Urk, Flevoland, Netherlands']","['Syncopy', 'Warner Bros.', 'Dombey Street Productions']","['English', 'French', 'German']",68,236,3,2017
https://www.imdb.com/title/tt5052448/?ref_=sr_t_15,4500000,255751443,176196665,33377060,['Jordan Peele'],['Jordan Peele'],"['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford']","['Dark Comedy', 'Psychological Horror', 'Psychological Thriller', 'Supernatural Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']","['United States', 'Japan']","['Fairhope, Alabama, USA']","['Universal Pictures', 'Blumhouse Productions', 'QC Entertainment']","['English', 'Swahili']",154,214,1,2017
https://www.imdb.com/title/tt4116284/?ref_=sr_t_16,80000000,312336671,175936671,53003468,['Chris McKay'],"['Seth Grahame-Smith', 'Chris McKenna', 'Erik Sommers']","['Will Arnett', 'Michael Cera', 'Rosario Dawson']","['Computer Animation', 'Parody', 'Quirky Comedy', 'Slapstick', 'Superhero', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'Denmark', 'Australia']","['Disney Studios, Moore Park, Sydney, New South Wales, Australia']","['Animal Logic', 'DC Entertainment', 'LEGO System A/S']",['English'],13,68,0,2017
https://www.imdb.com/title/tt3874544/?ref_=sr_t_17,125000000,527965936,175003033,50198902,['Tom McGrath'],"['Michael McCullers', 'Marla Frazee']","['Alec Baldwin', 'Steve Buscemi', 'Jimmy Kimmel']","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Glendale, California, USA']",['DreamWorks Animation'],"['English', 'Spanish']",4,21,1,2017
https://www.imdb.com/title/tt1485796/?ref_=sr_t_18,84000000,469064959,174340174,8805843,['Michael Gracey'],"['Jenny Bicks', 'Bill Condon']","['Hugh Jackman', 'Michelle Williams', 'Zac Efron']","['Period Drama', 'Pop Musical', 'Showbiz Drama', 'Biography', 'Drama', 'Musical']","['United States', 'China']","['1 E 78th St, New York City, New York, USA']","['Twentieth Century Fox', 'TSG Entertainment', 'Laurence Mark Productions']",['English'],17,32,1,2017
https://www.imdb.com/title/tt1790809/?ref_=sr_t_19,230000000,795922298,172558876,62983253,"['Joachim Rønning', 'Espen Sandberg']","['Jeff Nathanson', 'Terry Rossio', 'Ted Elliott']","['Johnny Depp', 'Geoffrey Rush', 'Javier Bardem']","['Sea Adventure', 'Supernatural Fantasy', 'Swashbuckler', 'Action', 'Adventure', 'Fantasy']","['United States', 'Australia', 'United Kingdom', 'Canada']","['Village Roadshow Studios, Oxenford, Queensland, Australia']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Infinitum Nihil']","['English', 'Spanish']",0,14,0,2017
https://www.imdb.com/title/tt3731562/?ref_=sr_t_20,185000000,568652812,168052812,61025472,['Jordan Vogt-Roberts'],"['Dan Gilroy', 'Max Borenstein', 'Derek Connolly']","['Tom Hiddleston', 'Samuel L. Jackson', 'Brie Larson']","['Jungle Adventure', 'Kaiju', 'Supernatural Fantasy', 'Survival', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'China', 'Vietnam', 'Canada', 'Germany', 'United Kingdom', 'Singapore', 'India', 'Australia']","['Ha Long Bay, Quang Bình Province, Vietnam']","['Warner Bros.', 'Legendary Entertainment', 'Tencent Pictures']","['English', 'Vietnamese', 'Japanese']",0,22,1,2017
