Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
44. A Bad Moms Christmas,https://www.imdb.com/title/tt6359956/?ref_=sr_t_44,2017,1h 44m,R,5.6,60K,"As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas."
45. A Dog's Purpose,https://www.imdb.com/title/tt1753383/?ref_=sr_t_45,2017,1h 40m,PG,7.3,82K,"A dog discovers the meaning of its own existence through the lives of the humans it teaches to laugh and love. Reincarnated as multiple canines over the course of five decades, the lovable pooch develops an unbreakable bond with Ethan."
46. The Shape of Water,https://www.imdb.com/title/tt5580390/?ref_=sr_t_46,2017,2h 3m,R,7.3,457K,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity."
47. The Lego Ninjago Movie,https://www.imdb.com/title/tt3014284/?ref_=sr_t_47,2017,1h 41m,PG,6.1,31K,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas."
48. Baywatch,https://www.imdb.com/title/tt1469304/?ref_=sr_t_48,2017,1h 56m,R,5.5,209K,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay."
49. The Shack,https://www.imdb.com/title/tt2872518/?ref_=sr_t_49,2017,2h 12m,PG-13,6.3,41K,"A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack."""
50. Darkest Hour,https://www.imdb.com/title/tt4555426/?ref_=sr_t_50,2017,2h 5m,PG-13,7.4,229K,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire."
51. Happy Death Day,https://www.imdb.com/title/tt5308322/?ref_=sr_t_51,2017,1h 36m,PG-13,6.6,173K,"A college student must relive the day of her murder over and over again, in a loop that will end only when she discovers her killer's identity."
"52. Three Billboards Outside Ebbing, Missouri",https://www.imdb.com/title/tt5027774/?ref_=sr_t_52,2017,1h 55m,R,8.1,575K,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.
53. Atomic Blonde,https://www.imdb.com/title/tt2406566/?ref_=sr_t_53,2017,1h 55m,R,6.7,213K,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.
54. American Made,https://www.imdb.com/title/tt3532216/?ref_=sr_t_54,2017,1h 55m,R,7.1,217K,"The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair."
55. The Dark Tower,https://www.imdb.com/title/tt1648190/?ref_=sr_t_55,2017,1h 35m,PG-13,5.6,150K,A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.
56. Lady Bird,https://www.imdb.com/title/tt4925292/?ref_=sr_t_56,2017,1h 34m,R,7.4,348K,"A fiercely independent teenager tries to make her own way in the world while wanting to get out of her hometown of Sacramento, California and to get away from her complicated mother and recently-unemployed father."
57. Boo 2! A Madea Halloween,https://www.imdb.com/title/tt6217804/?ref_=sr_t_57,2017,1h 41m,PG-13,4.0,5.4K,"Madea, Bam, and Hattie venture to a haunted campground and the group must run for their lives when monsters, goblins, and the boogeyman are unleashed."
58. Snatched,https://www.imdb.com/title/tt2334871/?ref_=sr_t_58,2017,1h 30m,R,4.7,38K,"When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results."
59. Smurfs: The Lost Village,https://www.imdb.com/title/tt2398241/?ref_=sr_t_59,2017,1h 30m,PG,6.0,25K,"A mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history."
60. Going in Style,https://www.imdb.com/title/tt2568862/?ref_=sr_t_60,2017,1h 36m,PG-13,6.6,95K,"Desperate to pay their bills and support their loved ones, lifelong pals Willy Davis, Albert Gardner, and Joe Harding risk it all by robbing the bank that absconded with the pension money that they earned from working there for years."
61. All Eyez on Me,https://www.imdb.com/title/tt1666185/?ref_=sr_t_61,2017,2h 19m,R,5.9,25K,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur."
62. xXx: Return of Xander Cage,https://www.imdb.com/title/tt1293847/?ref_=sr_t_62,2017,1h 47m,PG-13,5.2,99K,"Xander Cage, left for dead after an incident, is recruited back into action for a new assignment, leading a team of death-defying adrenaline junkies."
63. 47 Meters Down,https://www.imdb.com/title/tt2932536/?ref_=sr_t_63,2017,1h 29m,PG-13,5.6,63K,"Two sisters vacationing in Mexico are trapped in a shark cage at the bottom of the ocean. With less than an hour of oxygen left and great white sharks circling nearby, they must fight to survive."
64. The Big Sick,https://www.imdb.com/title/tt5462602/?ref_=sr_t_64,2017,2h,R,7.5,146K,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings."
65. Valerian and the City of a Thousand Planets,https://www.imdb.com/title/tt2239822/?ref_=sr_t_65,2017,2h 16m,PG-13,6.4,202K,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe."
66. Paddington 2,https://www.imdb.com/title/tt4468740/?ref_=sr_t_66,2017,1h 43m,PG,7.8,102K,"Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen."
67. The Star,https://www.imdb.com/title/tt4587656/?ref_=sr_t_67,2017,1h 26m,PG,6.3,10K,A small but brave donkey and his animal friends become the unsung heroes of the first Christmas.
68. Ghost in the Shell,https://www.imdb.com/title/tt1219827/?ref_=sr_t_68,2017,1h 47m,PG-13,6.3,233K,"In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals."
69. King Arthur: Legend of the Sword,https://www.imdb.com/title/tt1972591/?ref_=sr_t_69,2017,2h 6m,PG-13,6.7,239K,"Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not."
70. Jigsaw,https://www.imdb.com/title/tt3348730/?ref_=sr_t_70,2017,1h 32m,R,5.7,97K,Police search for a supposed to be dead killer who forces his victims to play sadistic games of life and death.
71. American Assassin,https://www.imdb.com/title/tt1961175/?ref_=sr_t_71,2017,1h 51m,R,6.2,95K,"After the death of his girlfriend at the hands of terrorists, Mitch Rapp is drawn into the world of counterterrorism, mentored by tough-as-nails former U.S. Navy S.E.A.L. Stan Hurley."
72. The Foreigner,https://www.imdb.com/title/tt1615160/?ref_=sr_t_72,2017,1h 53m,R,7.0,127K,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities."
"73. Everything, Everything",https://www.imdb.com/title/tt5001718/?ref_=sr_t_73,2017,1h 36m,PG-13,6.3,43K,A teenager who's spent her whole life confined to her home falls for the boy next door.
74. Wind River,https://www.imdb.com/title/tt5362988/?ref_=sr_t_74,2017,1h 47m,R,7.7,293K,"A wildlife officer, who is haunted by a tragedy that happened because of him, teams up with an FBI agent in solving a murder of a young woman on a Wyoming Native American reservation and hopes to get redemption from his past regrets."
75. Geostorm,https://www.imdb.com/title/tt1981128/?ref_=sr_t_75,2017,1h 51m,PG-13,5.3,124K,"When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone."
76. Fist Fight,https://www.imdb.com/title/tt3401882/?ref_=sr_t_76,2017,1h 31m,R,5.6,47K,"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight."
77. How to Be a Latin Lover,https://www.imdb.com/title/tt4795124/?ref_=sr_t_77,2017,1h 55m,PG-13,6.0,18K,"Finding himself dumped after twenty-five years of marriage, a man who made a career of seducing rich older women must move in with his estranged sister, where he begins to learn the value of family."
78. Kidnap,https://www.imdb.com/title/tt1458169/?ref_=sr_t_78,2017,1h 35m,R,5.9,40K,A mother stops at nothing to recover her kidnapped son.
79. The Mountain Between Us,https://www.imdb.com/title/tt2226597/?ref_=sr_t_79,2017,1h 52m,PG-13,6.4,85K,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow-covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness."
80. Life,https://www.imdb.com/title/tt5442430/?ref_=sr_t_80,2017,1h 44m,R,6.6,265K,A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth.
"81. I, Tonya",https://www.imdb.com/title/tt5580036/?ref_=sr_t_81,2017,1h 59m,R,7.5,251K,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes."
82. Hostiles,https://www.imdb.com/title/tt5478478/?ref_=sr_t_82,2017,2h 14m,R,7.2,100K,"In 1892, a legendary Army Captain reluctantly agrees to escort a Cheyenne chief and his family through dangerous territory."
83. Molly's Game,https://www.imdb.com/title/tt4209788/?ref_=sr_t_83,2017,2h 20m,R,7.4,195K,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target."
84. The Nut Job 2: Nutty by Nature,https://www.imdb.com/title/tt3486626/?ref_=sr_t_84,2017,1h 31m,PG,5.5,7.5K,A group of squirrels try to stop a mayor from destroying the park where they live to make way for a dysfunctional amusement park.
85. Rings,https://www.imdb.com/title/tt0498381/?ref_=sr_t_85,2017,1h 42m,PG-13,4.5,44K,A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.
86. Logan Lucky,https://www.imdb.com/title/tt5439796/?ref_=sr_t_86,2017,1h 58m,PG-13,7.0,169K,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.
87. Home Again,https://www.imdb.com/title/tt5719700/?ref_=sr_t_87,2017,1h 37m,PG-13,5.8,36K,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young men to move in with her.
88. The House,https://www.imdb.com/title/tt4481514/?ref_=sr_t_88,2017,1h 28m,R,5.6,48K,"After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money."
89. All the Money in the World,https://www.imdb.com/title/tt5294550/?ref_=sr_t_89,2017,2h 12m,R,6.8,93K,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.
90. Gifted,https://www.imdb.com/title/tt4481414/?ref_=sr_t_90,2017,1h 41m,PG-13,7.6,147K,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother."
91. Downsizing,https://www.imdb.com/title/tt1389072/?ref_=sr_t_91,2017,2h 15m,R,5.8,130K,"A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor."
92. The Bye Bye Man,https://www.imdb.com/title/tt4030600/?ref_=sr_t_92,2017,1h 36m,PG-13,4.3,27K,Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.
93. Victoria & Abdul,https://www.imdb.com/title/tt5816682/?ref_=sr_t_93,2017,1h 51m,PG-13,6.8,39K,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.
94. Rough Night,https://www.imdb.com/title/tt4799050/?ref_=sr_t_94,2017,1h 41m,R,5.2,57K,Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.
95. My Little Pony: The Movie,https://www.imdb.com/title/tt4131800/?ref_=sr_t_95,2017,1h 39m,PG,6.1,8.4K,"After a dark force conquers Canterlot, the Mane 6 embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship to save their homeland."
96. Phantom Thread,https://www.imdb.com/title/tt5776858/?ref_=sr_t_96,2017,2h 10m,R,7.4,150K,"Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover."
97. The Disaster Artist,https://www.imdb.com/title/tt3521126/?ref_=sr_t_97,2017,1h 44m,R,7.3,168K,"When aspiring actor Greg Sestero meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true."
98. Sleepless,https://www.imdb.com/title/tt2072233/?ref_=sr_t_98,2017,1h 35m,R,5.6,35K,An officer with a connection to the criminal underworld scours a nightclub in search of his kidnapped son.
99. Diary of a Wimpy Kid: The Long Haul,https://www.imdb.com/title/tt6003368/?ref_=sr_t_99,2017,1h 31m,PG,4.3,12K,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.
100. The Circle,https://www.imdb.com/title/tt4287320/?ref_=sr_t_100,2017,1h 50m,PG-13,5.4,103K,"A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity."
