Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Rogue One: A Star Wars Story,https://www.imdb.com/title/tt3748528/?ref_=sr_t_1,2016,2h 13m,PG-13,7.8,707K,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",200000000,1058684742,533539991,155081681,['Gareth Edwards'],"['Chris Weitz', 'Tony Gilroy', 'John Knoll']","['Felicity Jones', 'Diego Luna', 'Alan Tudyk']","['Action Epic', 'Adventure Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Tragedy', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Reynisfjara, Iceland']","['Lucasfilm', 'Allison Shearmur Productions']",['English'],24,85,2,2016
2. Finding Dory,https://www.imdb.com/title/tt2277860/?ref_=sr_t_2,2016,1h 37m,PG,7.2,316K,Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way.,200000000,1029266989,486295561,135060273,"['Andrew Stanton', 'Angus MacLane']","['Andrew Stanton', 'Victoria Strouse']","['Ellen DeGeneres', 'Albert Brooks', ""Ed O'Neill""]","['Animal Adventure', 'Computer Animation', 'Sea Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Pixar Animation Studios', 'Walt Disney Pictures']","['English', 'Indonesian']",17,48,0,2016
3. Captain America: Civil War,https://www.imdb.com/title/tt3498820/?ref_=sr_t_3,2016,2h 27m,PG-13,7.8,879K,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,250000000,1155046416,408084349,179139142,"['Anthony Russo', 'Joe Russo']","['Christopher Markus', 'Stephen McFeely', 'Joe Simon']","['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson']","['Superhero', 'Action', 'Sci-Fi']","['United States', 'Germany', 'Puerto Rico']",['Puerto Rico'],"['Marvel Studios', 'Vita-Ray Dutch Productions (III)', 'Studio Babelsberg']","['English', 'German', 'Xhosa', 'Russian', 'Romanian']",16,73,0,2016
4. The Secret Life of Pets,https://www.imdb.com/title/tt2709768/?ref_=sr_t_4,2016,1h 26m,PG,6.5,225K,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",75000000,875698161,368623860,104352905,['Chris Renaud'],"['Cinco Paul', 'Ken Daurio', 'Brian Lynch']","['Louis C.K.', 'Eric Stonestreet', 'Kevin Hart']","['Animal Adventure', 'Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'France', 'Japan']","['New York City, New York, USA']","['Universal Pictures', 'Illumination Entertainment', 'Dentsu']",['English'],4,15,0,2016
5. The Jungle Book,https://www.imdb.com/title/tt3040964/?ref_=sr_t_5,2016,1h 46m,PG,7.3,298K,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",175000000,967724775,364001123,103261464,['Jon Favreau'],"['Justin Marks', 'Rudyard Kipling']","['Neel Sethi', 'Bill Murray', 'Ben Kingsley']","['Animal Adventure', 'Computer Animation', 'Jungle Adventure', 'Quest', 'Action', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']","['United Kingdom', 'United States', 'New Zealand', 'France', 'Canada', 'India']","['Los Angeles, California, USA']","['Walt Disney Pictures', 'Fairview Entertainment', 'Moving Picture Company (MPC)']",['English'],33,56,1,2016
6. Deadpool,https://www.imdb.com/title/tt1431045/?ref_=sr_t_6,2016,1h 48m,R,8.0,1.2M,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",58000000,782837347,363070709,132434639,['Tim Miller'],"['Rhett Reese', 'Paul Wernick']","['Ryan Reynolds', 'Morena Baccarin', 'T.J. Miller']","['Dark Comedy', 'Gun Fu', 'Raunchy Comedy', 'Superhero', 'Action', 'Comedy']",['United States'],"['Vancouver, British Columbia, Canada']","['Twentieth Century Fox', 'Marvel Entertainment', 'Kinberg Genre']",['English'],29,78,0,2016
7. Zootopia,https://www.imdb.com/title/tt2948356/?ref_=sr_t_7,2016,1h 48m,PG,8.0,572K,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",150000000,1025521689,341268248,75063401,"['Byron Howard', 'Rich Moore', 'Jared Bush']","['Byron Howard', 'Rich Moore', 'Jared Bush']","['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba']","['Animal Adventure', 'Buddy Comedy', 'Computer Animation', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family']",['United States'],"['Walt Disney Animation Studios - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",['English'],49,75,1,2016
8. Batman v Superman: Dawn of Justice,https://www.imdb.com/title/tt2975590/?ref_=sr_t_8,2016,2h 31m,R,6.5,767K,Batman is manipulated by Lex Luthor to fear Superman. Superman´s existence is meanwhile dividing the world and he is framed for murder during an international crisis. The heroes clash and force the neutral Wonder Woman to reemerge.,250000000,874362803,330360194,166007347,['Zack Snyder'],"['Bob Kane', 'Bill Finger', 'Jerry Siegel']","['Ben Affleck', 'Henry Cavill', 'Amy Adams']","['Superhero', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Morocco']","['Detroit, Michigan, USA']","['Warner Bros.', 'Atlas Entertainment', 'RatPac-Dune Entertainment']",['English'],14,33,0,2016
9. Suicide Squad,https://www.imdb.com/title/tt1386697/?ref_=sr_t_9,2016,2h 3m,PG-13,5.9,737K,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,175000000,749200054,325100054,133682248,['David Ayer'],"['David Ayer', 'John Ostrander']","['Will Smith', 'Jared Leto', 'Margot Robbie']","['Dark Comedy', 'Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['United States'],"['Toronto, Ontario, Canada']","['Atlas Entertainment', 'DC Comics', 'DC Entertainment']","['English', 'Japanese', 'Spanish']",18,41,1,2016
10. Sing,https://www.imdb.com/title/tt3470600/?ref_=sr_t_10,2016,1h 48m,PG,7.1,200K,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.",75000000,634338409,270578425,35258145,"['Garth Jennings', 'Christophe Lourdelet']",['Garth Jennings'],"['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane']","['Animal Adventure', 'Computer Animation', 'Jukebox Musical', 'Animation', 'Comedy', 'Family', 'Musical']","['Japan', 'United States', 'France']","['Illumination Entertainment - 1805 Colorado Avenue, Santa Monica, California, USA']","['Universal Pictures', 'Illumination Entertainment', 'Dentsu']","['English', 'Japanese']",3,25,0,2016
11. Moana,https://www.imdb.com/title/tt3521164/?ref_=sr_t_11,2016,1h 47m,PG,7.6,407K,"In ancient Polynesia, when a terrible curse incurred by the demigod Maui reaches Moana's island, she answers the Ocean's call to seek out Maui to set things right.",150000000,643332467,248757044,56631401,"['Ron Clements', 'John Musker', 'Don Hall']","['Jared Bush', 'Ron Clements', 'John Musker']","[""Auli'i Cravalho"", 'Dwayne Johnson', 'Rachel House']","['Computer Animation', 'Quest', 'Sea Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",['United States'],['Polynesia'],"['Hurwitz Creative', 'Walt Disney Animation Studios', 'Walt Disney Pictures']","['English', 'French']",22,90,2,2016
12. Fantastic Beasts and Where to Find Them,https://www.imdb.com/title/tt3183660/?ref_=sr_t_12,2016,2h 12m,PG-13,7.2,521K,"In 1926, magizoologist Newt Scamander arrives in New York during his worldwide tour to research and rescue magical creatures as something mysterious leaves trails of destruction in the city, threatening to expose the wizarding world.",180000000,816037575,234037575,74403387,['David Yates'],['J.K. Rowling'],"['Eddie Redmayne', 'Katherine Waterston', 'Alison Sudol']","['Supernatural Fantasy', 'Sword & Sorcery', 'Adventure', 'Family', 'Fantasy']","['United Kingdom', 'United States', 'Canada']","[""St George's Hall, St George's Place, Liverpool, Merseyside, England, UK""]","['Warner Bros.', 'Heyday Films']","['English', 'Central Khmer']",15,54,1,2016
13. Doctor Strange,https://www.imdb.com/title/tt1211837/?ref_=sr_t_13,2016,1h 55m,PG-13,7.5,834K,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",165000000,677796833,232641920,85058311,['Scott Derrickson'],"['Jon Spaihts', 'Scott Derrickson', 'C. Robert Cargill']","['Benedict Cumberbatch', 'Chiwetel Ejiofor', 'Rachel McAdams']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'Hong Kong', 'Nepal']","['Kathmandu, Nepal']",['Marvel Studios'],['English'],21,68,1,2016
14. Hidden Figures,https://www.imdb.com/title/tt4846340/?ref_=sr_t_14,2016,2h 7m,PG,7.8,270K,Three female African-American mathematicians play a pivotal role in astronaut John Glenn's launch into orbit while dealing with racial and gender discrimination.,25000000,235957472,169607287,515499,['Theodore Melfi'],"['Allison Schroeder', 'Theodore Melfi', 'Margot Lee Shetterly']","['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe']","['Docudrama', 'Biography', 'Drama', 'History']",['United States'],"['East Point, Georgia, USA']","['Fox 2000 Pictures', 'Chernin Entertainment', 'Levantine Films']",['English'],37,94,3,2016
