Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. 2001: A Space Odyssey,https://www.imdb.com/title/tt0062622/?ref_=sr_t_1,1968,2h 29m,G,8.3,746K,"When a mysterious artifact is uncovered on the Moon, a spacecraft manned by two humans and one supercomputer is sent to Jupiter to find its origins."
2. Funny Girl,https://www.imdb.com/title/tt0062994/?ref_=sr_t_2,1968,2h 31m,G,7.4,26K,"The life of Fanny Brice, famed comedienne and entertainer of the early 1900s: her rise to fame as a Ziegfeld Girl, her subsequent career, and her personal life, particularly her relationship with Nick Arnstein."
3. The Odd Couple,https://www.imdb.com/title/tt0063374/?ref_=sr_t_3,1968,1h 45m,G,7.6,39K,"A New Yorker newly separated from his wife moves in with his best friend, a divorced sportswriter, but their ideas of housekeeping and lifestyles are as different as night and day."
4. Planet of the Apes,https://www.imdb.com/title/tt0063442/?ref_=sr_t_4,1968,1h 52m,G,8.0,203K,"After being kept in hypersleep during a long expedition into deep space, an astronaut crew crash-lands in the 40th century on a planet where highly intelligent non-human ape species are dominant and humans are enslaved."
5. Hang 'Em High,https://www.imdb.com/title/tt0061747/?ref_=sr_t_5,1968,1h 54m,Approved,7.0,45K,"When an innocent man barely survives a lynching, he returns as a lawman determined to bring the vigilantes to justice."
6. Chitty Chitty Bang Bang,https://www.imdb.com/title/tt0062803/?ref_=sr_t_6,1968,2h 24m,G,7.0,52K,"A down-on-his-luck inventor turns a broken-down Grand Prix car into a fancy vehicle for his children, and then they go off on a magical fantasy adventure to save their grandfather in a far-off land."
7. Where Eagles Dare,https://www.imdb.com/title/tt0065207/?ref_=sr_t_7,1968,2h 38m,M,7.6,65K,"Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on."
8. Once Upon a Time in the West,https://www.imdb.com/title/tt0064116/?ref_=sr_t_8,1968,2h 46m,PG-13,8.5,364K,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.
9. Coogan's Bluff,https://www.imdb.com/title/tt0062824/?ref_=sr_t_9,1968,1h 34m,Approved,6.4,20K,Arizona Deputy Sheriff Coogan is sent to New York City to escort an escaped fugitive back for trial.
10. Yellow Submarine,https://www.imdb.com/title/tt0063823/?ref_=sr_t_10,1968,1h 25m,G,7.4,29K,The Beatles agree to accompany Captain Fred in his yellow submarine and go to Pepperland to free it from the music-hating Blue Meanies.
