Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
27. Marked for Death,https://www.imdb.com/title/tt0100114/?ref_=sr_t_27,1990,1h 33m,R,5.9,25K,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.
28. RoboCop 2,https://www.imdb.com/title/tt0100502/?ref_=sr_t_28,1990,1h 57m,R,5.8,96K,"RoboCop returns to protect the citizens of old Detroit but faces a deadly challenge when a rogue OCP member secretly creates a new, evil RoboCop 2."
29. Young Guns II,https://www.imdb.com/title/tt0100994/?ref_=sr_t_29,1990,1h 44m,PG-13,6.5,40K,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border."
30. Gremlins 2: The New Batch,https://www.imdb.com/title/tt0099700/?ref_=sr_t_30,1990,1h 46m,PG-13,6.4,116K,"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper."
31. Rocky V,https://www.imdb.com/title/tt0100507/?ref_=sr_t_31,1990,1h 44m,PG-13,5.4,155K,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success."
32. Joe Versus the Volcano,https://www.imdb.com/title/tt0099892/?ref_=sr_t_32,1990,1h 42m,PG,5.9,41K,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live."
33. Postcards from the Edge,https://www.imdb.com/title/tt0100395/?ref_=sr_t_33,1990,1h 41m,R,6.7,20K,A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.
34. Mermaids,https://www.imdb.com/title/tt0100140/?ref_=sr_t_34,1990,1h 50m,PG-13,6.7,38K,"An unconventional single mother relocates with her two daughters to a small Massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds."
35. Darkman,https://www.imdb.com/title/tt0099365/?ref_=sr_t_35,1990,1h 36m,R,6.4,72K,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.
36. Air America,https://www.imdb.com/title/tt0099005/?ref_=sr_t_36,1990,1h 53m,R,5.8,31K,A young pilot finds himself recruited unwittingly into a covert and corrupt CIA airlift operation in Laos during the Vietnam conflict.
37. Predator 2,https://www.imdb.com/title/tt0100403/?ref_=sr_t_37,1990,1h 48m,R,6.3,190K,"The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles."
38. Green Card,https://www.imdb.com/title/tt0099699/?ref_=sr_t_38,1990,1h 47m,PG-13,6.3,27K,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that."
39. Pacific Heights,https://www.imdb.com/title/tt0100318/?ref_=sr_t_39,1990,1h 42m,R,6.4,24K,"A couple work hard to renovate their dream house and become landlords to pay for it. Unfortunately, one of their tenants has plans of his own."
40. Child's Play 2,https://www.imdb.com/title/tt0099253/?ref_=sr_t_40,1990,1h 24m,R,6.0,61K,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind."
41. The Rescuers Down Under,https://www.imdb.com/title/tt0100477/?ref_=sr_t_41,1990,1h 17m,G,6.8,49K,R.A.S. agents Miss Bianca and Bernard race to Australia to save a little boy and a rare golden eagle from a murderous poacher.
42. Internal Affairs,https://www.imdb.com/title/tt0099850/?ref_=sr_t_42,1990,1h 55m,R,6.5,24K,An Internal Affairs agent becomes obsessed with bringing down a cop who has managed to maintain a spotless reputation despite being involved in a web of corruption.
43. Cadillac Man,https://www.imdb.com/title/tt0099204/?ref_=sr_t_43,1990,1h 37m,R,5.7,16K,Joey gets 2 days to sell 12 cars to keep his job and keep his girlfriends happy. It gets worse. He's juggling 3 buyers when a guy with a machine gun crashes into the car dealership and takes everybody hostage.
44. Memphis Belle,https://www.imdb.com/title/tt0100133/?ref_=sr_t_44,1990,1h 47m,PG-13,6.9,31K,"In 1943, the crew of a B-17 based in the UK prepares for its 25th and final bombing mission over Germany before returning home to the USA."
45. House Party,https://www.imdb.com/title/tt0099800/?ref_=sr_t_45,1990,1h 40m,R,6.5,17K,"Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives."
46. Jacob's Ladder,https://www.imdb.com/title/tt0099871/?ref_=sr_t_46,1990,1h 53m,R,7.4,122K,"Mourning his dead son, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death."
47. The Exorcist III,https://www.imdb.com/title/tt0099528/?ref_=sr_t_47,1990,1h 50m,R,6.5,41K,"A police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward."
48. Navy Seals,https://www.imdb.com/title/tt0100232/?ref_=sr_t_48,1990,1h 53m,R,5.5,19K,A battle-hardened SEAL Team set off on a mission to destroy a shipment of US-built Stinger missiles that have fallen into terrorist hands.
49. Ernest Goes to Jail,https://www.imdb.com/title/tt0099512/?ref_=sr_t_49,1990,1h 21m,PG,5.4,10K,Ernest P. Worrell is a bank janitor sent to jail when people mistake his identity for a look-alike.
50. Ghost Dad,https://www.imdb.com/title/tt0099654/?ref_=sr_t_50,1990,1h 23m,PG,4.4,8.6K,A widowed father tries to support his children after he becomes a ghost in an accident.
51. Lionheart,https://www.imdb.com/title/tt0100029/?ref_=sr_t_51,1990,1h 48m,R,6.2,41K,An Ex-French Soldier begins participating in underground street fights in order to make money for his brother's family.
52. My Blue Heaven,https://www.imdb.com/title/tt0100212/?ref_=sr_t_52,1990,1h 37m,PG-13,6.2,23K,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs."
53. The Russia House,https://www.imdb.com/title/tt0100530/?ref_=sr_t_53,1990,2h 3m,R,6.1,19K,"A British publisher is sent a manuscript detailing Soviet Union nuclear missile capabilities. British Intelligence intercept it and recruit him to investigate the author's editor, a beautiful Russian woman he claims never to have met."
54. The First Power,https://www.imdb.com/title/tt0099578/?ref_=sr_t_54,1990,1h 38m,R,5.7,5.2K,A Los Angeles policeman hunts a killer brought back by Satan.
55. The Rookie,https://www.imdb.com/title/tt0100514/?ref_=sr_t_55,1990,2h,R,5.9,30K,A veteran detective is assigned a rookie partner after his previous partner is killed by a car theft gang. He is determined to apprehend those responsible for his friend's death but his new partner isn't really up to the task.
56. The Freshman,https://www.imdb.com/title/tt0099615/?ref_=sr_t_56,1990,1h 42m,PG,6.5,23K,"An N.Y.C. film school student accepts a job with a local mobster who resembles a famous cinema godfather and who takes the young man under his wing, after demanding total loyalty."
57. The Adventures of Ford Fairlane,https://www.imdb.com/title/tt0098987/?ref_=sr_t_57,1990,1h 44m,R,6.4,20K,A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.
58. Quigley Down Under,https://www.imdb.com/title/tt0102744/?ref_=sr_t_58,1990,1h 59m,PG-13,6.9,26K,"Sharpshooter Matt Quigley is hired from Wyoming by an Australian rancher paying a very high price. But when Quigley arrives Down Under, all is not as it seems."
59. Madhouse,https://www.imdb.com/title/tt0100087/?ref_=sr_t_59,1990,1h 30m,PG-13,5.4,3.8K,The luxurious villa of yuppie couple Mark and Jessie Bannister is overrun by loads of uninvited guests who turn the house upside-down and nearly destroy it.
60. Hamlet,https://www.imdb.com/title/tt0099726/?ref_=sr_t_60,1990,2h 15m,PG,6.7,24K,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge."
61. Jetsons: The Movie,https://www.imdb.com/title/tt0099878/?ref_=sr_t_61,1990,1h 22m,G,5.5,5.9K,George Jetson is forced to uproot his family when Mr. Spacely promotes him to take charge of a new factory on a distant planet.
62. Stella,https://www.imdb.com/title/tt0100691/?ref_=sr_t_62,1990,1h 49m,PG-13,6.1,2.9K,"Chronicling a strong, but eccentric woman's devoted relationship to her daughter through the years."
63. Taking Care of Business,https://www.imdb.com/title/tt0103035/?ref_=sr_t_63,1990,1h 48m,R,6.4,9.7K,An uptight advertising exec has his entire life in a Filofax organizer that mistakenly ends up in the hands of a friendly convict who poses as him.
64. Betsy's Wedding,https://www.imdb.com/title/tt0099128/?ref_=sr_t_64,1990,1h 34m,R,5.6,4.1K,The very different fashion student Betsy Hopper and investment banker Jake Lovell are getting married. They want a small wedding but their fathers want to give them a much more elaborate celebration.
65. DuckTales the Movie: Treasure of the Lost Lamp,https://www.imdb.com/title/tt0099472/?ref_=sr_t_65,1990,1h 14m,G,6.8,29K,"Scrooge McDuck takes Huey, Dewey, and Louie to Egypt to find a pyramid and magic lamp."
66. Sibling Rivalry,https://www.imdb.com/title/tt0100611/?ref_=sr_t_66,1990,1h 27m,PG-13,5.4,3.1K,A frustrated woman's life gets even more frustrating once she gets into an affair with a man who suffers a fatal heart attack after their fling.
67. White Palace,https://www.imdb.com/title/tt0103251/?ref_=sr_t_67,1990,1h 43m,R,6.5,9.2K,Lust turns to love for a 40-ish working-class woman and a 20-ish yuppie adman with little in common.
68. The NeverEnding Story II: The Next Chapter,https://www.imdb.com/title/tt0100240/?ref_=sr_t_68,1990,1h 29m,PG,5.1,28K,A young boy with a distant father enters a world of make-believe and magic through a portal within an antique book.
69. The Guardian,https://www.imdb.com/title/tt0099710/?ref_=sr_t_69,1990,1h 32m,R,5.4,6.6K,"Young married couple Phillip and Kate Sterling, who have a newborn son named Jake, don't realize that their new nanny Camilla is a magical Druid who sacrifices infants to an evil tree."
70. Death Warrant,https://www.imdb.com/title/tt0099385/?ref_=sr_t_70,1990,1h 29m,R,5.7,22K,"In a violent and corrupt prison, decorated cop Louis Burke must infiltrate the jail to find answers to a number of inside murders. What he finds is a struggle of life and death tied in to his own past."
71. Tremors,https://www.imdb.com/title/tt0100814/?ref_=sr_t_71,1990,1h 36m,PG-13,7.2,157K,Natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.
72. Tales from the Darkside: The Movie,https://www.imdb.com/title/tt0100740/?ref_=sr_t_72,1990,1h 33m,R,6.2,20K,"To stall a witch plotting to eat him, a boy reads her horror tales dealing with a collegian's resurrection of a mummy, a murderous cat, and an artist's pact with a gargoyle."
73. Men at Work,https://www.imdb.com/title/tt0100135/?ref_=sr_t_73,1990,1h 38m,PG-13,5.9,28K,Two garbage men uncover a conspiracy involving illegal toxic waste dumping and decide to bring the whole operation down.
74. I Love You to Death,https://www.imdb.com/title/tt0099819/?ref_=sr_t_74,1990,1h 37m,R,6.4,16K,"Joey Boca (Kevin Kline) owns a pizza parlor, and is married to Rosalie (Tracey Ullman). He's also a serial womanizer. Rosalie goes to extremes when she finds he has been cheating."
75. Mo' Better Blues,https://www.imdb.com/title/tt0100168/?ref_=sr_t_75,1990,2h 10m,R,6.7,14K,Jazz trumpeter Bleek Gilliam makes questionable decisions in his professional and romantic lives.
76. Avalon,https://www.imdb.com/title/tt0099073/?ref_=sr_t_76,1990,2h 8m,PG,7.2,7.1K,"A Polish-Jewish family comes to the U.S. at the beginning of the twentieth century. There, the family and their children try to make themselves a better future in the so-called promised land."
77. The Bonfire of the Vanities,https://www.imdb.com/title/tt0099165/?ref_=sr_t_77,1990,2h 5m,R,5.6,27K,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracts the interest of a down-and-out reporter."
78. Revenge,https://www.imdb.com/title/tt0100485/?ref_=sr_t_78,1990,2h 4m,R,6.2,22K,"A retired US Navy pilot comes to Mexico, where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen."
79. Reversal of Fortune,https://www.imdb.com/title/tt0100486/?ref_=sr_t_79,1990,1h 51m,R,7.2,20K,"Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal."
80. Mr. Destiny,https://www.imdb.com/title/tt0100201/?ref_=sr_t_80,1990,1h 56m,PG-13,6.4,14K,Unhappy Larry Burrows sees what his life could have been like if he had made that winning home run as a teenager.
81. Spaced Invaders,https://www.imdb.com/title/tt0100666/?ref_=sr_t_81,1990,1h 40m,PG,5.3,4.1K,"Dimwitted Martians drop into a little Illinois town on the day that the local radio station happens to rebroadcast Orson Welles 1938 ""War Of The Worlds""."
82. Quick Change,https://www.imdb.com/title/tt0100449/?ref_=sr_t_82,1990,1h 29m,R,6.8,23K,"Three thieves successfully rob a New York City bank, but making the escape from the city proves to be almost impossible."
83. Shipwrecked,https://www.imdb.com/title/tt0099816/?ref_=sr_t_83,1990,1h 32m,PG,6.5,3.3K,A young Norwegian boy in 1850s England goes to work as a cabin boy and discovers some of his shipmates are actually pirates.
84. Fire Birds,https://www.imdb.com/title/tt0099575/?ref_=sr_t_84,1990,1h 25m,PG-13,4.8,7.4K,Elite Apache helicopter pilots are tasked with destroying powerful armed drug cartels operating in South America.
85. Wild at Heart,https://www.imdb.com/title/tt0100935/?ref_=sr_t_85,1990,2h 5m,R,7.2,106K,Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.
86. Lord of the Flies,https://www.imdb.com/title/tt0100054/?ref_=sr_t_86,1990,1h 30m,R,6.4,35K,"Stranded on an island, a group of schoolboys degenerate into savagery."
87. The Grifters,https://www.imdb.com/title/tt0099703/?ref_=sr_t_87,1990,1h 50m,R,6.9,31K,"A small-time conman has torn loyalties between his estranged mother and new girlfriend, both of whom are high-stakes grifters with their own angles to play."
88. Crazy People,https://www.imdb.com/title/tt0099316/?ref_=sr_t_88,1990,1h 30m,R,6.0,5.1K,"A bitter ad executive who has reached his breaking point lands in a mental institution, where his career actually begins to thrive with help from his fellow patients."
89. Bad Influence,https://www.imdb.com/title/tt0099091/?ref_=sr_t_89,1990,1h 39m,R,6.3,12K,A soft and hesitant young man is in danger when he tries to break toxic relationships with a mysterious stranger claiming to be his friend.
90. Graveyard Shift,https://www.imdb.com/title/tt0099697/?ref_=sr_t_90,1990,1h 26m,R,5.0,13K,The owner of an ancient mill hires a drifter to rid the basement of rats.
91. Henry & June,https://www.imdb.com/title/tt0099762/?ref_=sr_t_91,1990,2h 16m,NC-17,6.3,14K,"Anaïs Nin meets American writer Henry Miller in Paris in 1931. She keeps a diary of her sexual awakening, which includes Henry and his wife June."
92. Pump Up the Volume,https://www.imdb.com/title/tt0100436/?ref_=sr_t_92,1990,1h 42m,R,7.2,32K,Mark runs a pirate radio station and causes an uproar when he speaks his mind and enthralls fellow teens.
93. Opportunity Knocks,https://www.imdb.com/title/tt0100301/?ref_=sr_t_93,1990,1h 43m,PG-13,6.0,3.4K,"Two con men hide out in a house while the owner is away; one of them assumes the identity of the absent house sitter when the owner's relatives come to visit, only for further complications to set in."
94. Q&A,https://www.imdb.com/title/tt0100442/?ref_=sr_t_94,1990,2h 12m,R,6.6,7.3K,"Dirty cop Mike Brennan thinks he got away with murder. But during a routine Q&A, the righteous assistant DA finds a clue that sets them both on a collision course."
95. Nuns on the Run,https://www.imdb.com/title/tt0100280/?ref_=sr_t_95,1990,1h 29m,PG-13,6.0,9.3K,"Two criminals want out--but their boss kills those leaving. When the men are ordered to rob the triad, they keep the money and hide from the boss, the Triad, and the police at a convent, dressed as nuns."
96. Narrow Margin,https://www.imdb.com/title/tt0100224/?ref_=sr_t_96,1990,1h 37m,R,6.6,11K,A Los Angeles Deputy District Attorney is sent to protect a woman who accidentally witnessed a Mafia murder.
97. The Witches,https://www.imdb.com/title/tt0100944/?ref_=sr_t_97,1990,1h 31m,PG,6.8,57K,"A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse."
98. The Two Jakes,https://www.imdb.com/title/tt0100828/?ref_=sr_t_98,1990,2h 17m,R,6.1,16K,"The sequel to Chinatown (1974) finds J.J. ""Jake"" Gittes investigating adultery and murder, and the money that comes from oil."
99. Miami Blues,https://www.imdb.com/title/tt0100143/?ref_=sr_t_99,1990,1h 37m,R,6.4,11K,An ex-con's first act of freedom is moving to Miami where he restarts his old criminal ways with even more potency.
100. Havana,https://www.imdb.com/title/tt0099747/?ref_=sr_t_100,1990,2h 24m,R,6.1,8.7K,"In 1950s Cuba, a professional gambler falls for a woman heavily involved in the revolution movement."
