Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0468569/?ref_=sr_t_1,185000000.0,1009057329,534987076,158411483,['Christopher Nolan'],"['Jonathan Nolan', 'Christopher Nolan', 'David S. Goyer']","['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']","['Action Epic', 'Epic', 'Superhero', 'Action', 'Crime', 'Drama', 'Thriller']","['United States', 'United Kingdom']","['Chicago, Illinois, USA']","['Warner Bros.', 'Legendary Entertainment', 'Syncopy']","['English', 'Mandarin']",164,165,2,2008
https://www.imdb.com/title/tt0371746/?ref_=sr_t_2,140000000.0,585796247,319034126,98618668,['Jon Favreau'],"['Mark Fergus', 'Hawk Ostby', 'Art Marcum']","['Robert Downey Jr.', 'Gwyneth Paltrow', 'Terrence Howard']","['Sci-Fi Epic', 'Superhero', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Canada']","['Alabama Hills, Lone Pine, California, USA']","['Paramount Pictures', 'Marvel Entertainment', 'Marvel Studios']","['English', 'Persian', 'Urdu', 'Arabic', 'Kurdish', 'Hindi', 'Hungarian']",24,73,2,2008
https://www.imdb.com/title/tt0367882/?ref_=sr_t_3,185000000.0,786636033,317101119,100137835,['Steven Spielberg'],"['David Koepp', 'George Lucas', 'Jeff Nathanson']","['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf']","['Adventure Epic', 'Globetrotting Adventure', 'Action', 'Adventure']",['United States'],"['Iguazú Waterfalls, Misiones, Argentina']","['Paramount Pictures', 'Lucasfilm', 'The Kennedy/Marshall Company']","['English', 'German', 'Russian']",10,42,0,2008
https://www.imdb.com/title/tt0448157/?ref_=sr_t_4,150000000.0,629443428,227946274,62603879,['Peter Berg'],"['Vy Vincent Ngo', 'Vince Gilligan']","['Will Smith', 'Charlize Theron', 'Jason Bateman']","['Superhero', 'Action', 'Comedy', 'Drama', 'Fantasy']",['United States'],"['City Bank Plaza - 505 S Flower St, Los Angeles, California, USA']","['Columbia Pictures', 'Relativity Media', 'Blue Light']","['English', 'Japanese', 'Vietnamese']",4,14,0,2008
https://www.imdb.com/title/tt0910970/?ref_=sr_t_5,180000000.0,527403656,223808164,63087526,['Andrew Stanton'],"['Andrew Stanton', 'Pete Docter', 'Jim Reardon']","['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']","['Adventure Epic', 'Artificial Intelligence', 'Computer Animation', 'Dystopian Sci-Fi', 'Space Sci-Fi', 'Adventure', 'Animation', 'Family', 'Sci-Fi']","['United States', 'Japan']","['Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios', 'FortyFour Studios']",['English'],96,95,1,2008
https://www.imdb.com/title/tt0441773/?ref_=sr_t_6,130000000.0,632384787,216064546,60239130,"['Mark Osborne', 'John Stevenson']","['Jonathan Aibel', 'Glenn Berger', 'Ethan Reiff']","['Jack Black', 'Ian McShane', 'Angelina Jolie']","['Animal Adventure', 'Computer Animation', 'Kung Fu', 'Martial Arts', 'Wuxia', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",['United States'],"['Glendale, California, USA']","['DreamWorks Animation', 'Dragon Warrior Media']",['English'],15,39,1,2008
https://www.imdb.com/title/tt1099212/?ref_=sr_t_7,37000000.0,408513574,193962473,69637740,['Catherine Hardwicke'],"['Melissa Rosenberg', 'Stephenie Meyer']","['Kristen Stewart', 'Robert Pattinson', 'Billy Burke']","['Dark Fantasy', 'Teen Drama', 'Teen Fantasy', 'Teen Romance', 'Drama', 'Fantasy', 'Romance']","['United States', 'United Kingdom']","['218 Rim Drive, Washougal, Columbia River Gorge, Washington, USA']","['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films']",['English'],34,16,0,2008
https://www.imdb.com/title/tt0479952/?ref_=sr_t_8,150000000.0,603900354,180010950,63106589,"['Eric Darnell', 'Tom McGrath']","['Etan Cohen', 'Eric Darnell', 'Tom McGrath']","['Ben Stiller', 'Chris Rock', 'David Schwimmer']","['Animal Adventure', 'Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'United Kingdom']","['Glendale, California, USA']","['DreamWorks Animation', 'Pacific Data Images (PDI)']",['English'],4,11,0,2008
https://www.imdb.com/title/tt0830515/?ref_=sr_t_9,200000000.0,589593688,168368427,67528882,['Marc Forster'],"['Paul Haggis', 'Neal Purvis', 'Robert Wade']","['Daniel Craig', 'Olga Kurylenko', 'Mathieu Amalric']","['Spy', 'Action', 'Adventure', 'Mystery', 'Thriller']","['United Kingdom', 'United States', 'Italy']","['Strada Regionale 249, Navene, Lake Garda, Italy']","['Metro-Goldwyn-Mayer (MGM)', 'Columbia Pictures', 'Eon Productions']","['English', 'Spanish', 'Italian', 'French', 'Swiss German', 'German']",4,32,0,2008
https://www.imdb.com/title/tt0451079/?ref_=sr_t_10,85000000.0,298572799,154529439,45012998,"['Jimmy Hayward', 'Steve Martino']","['Cinco Paul', 'Ken Daurio', 'Dr. Seuss']","['Jim Carrey', 'Steve Carell', 'Carol Burnett']","['Computer Animation', 'Jungle Adventure', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Music']","['United States', 'United Kingdom']","['Greenwich, Connecticut, USA']","['Twentieth Century Fox Animation', 'Blue Sky Studios', 'Dr. Seuss Enterprises']",['English'],0,18,0,2008
