Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. Cleopatra,https://www.imdb.com/title/tt0056937/?ref_=sr_t_1,1963,5h 20m,Approved,7.0,39K,Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.
2. It's a Mad Mad Mad Mad World,https://www.imdb.com/title/tt0057193/?ref_=sr_t_2,1963,3h 30m,Approved,7.5,48K,"Several different motorists witness a single car crash in the California desert and, after the driver's dying words indicate the location of a hidden stash of loot, turn against each other in a mad dash across the state to get to it."
3. From Russia with Love,https://www.imdb.com/title/tt0057076/?ref_=sr_t_3,1963,1h 55m,PG,7.3,150K,James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by the organization Spectre.
4. The Sword in the Stone,https://www.imdb.com/title/tt0057546/?ref_=sr_t_4,1963,1h 19m,G,7.1,110K,"A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history."
5. The Pink Panther,https://www.imdb.com/title/tt0057413/?ref_=sr_t_5,1963,1h 55m,Approved,7.0,59K,"The bumbling Inspector Clouseau travels to Rome to catch a notorious jewel thief known as ""The Phantom"" before he conducts his most daring heist yet: a princess' priceless diamond with one slight imperfection, known as ""The Pink Panther""."
6. Contempt,https://www.imdb.com/title/tt0057345/?ref_=sr_t_6,1963,1h 42m,Not Rated,7.4,37K,"A French writer's marriage deteriorates while working on Fritz Lang's version of ""The Odyssey"", as his wife accuses him of using her to court favor with the film's brash American producer."
7. Bluff Master,https://www.imdb.com/title/tt0213524/?ref_=sr_t_7,1963,2h 15m,Not Rated,6.0,149,An inveterate con man falls in love and realizes the error of his ways after his mother comes to know the truth about him.
8. 8½,https://www.imdb.com/title/tt0056801/?ref_=sr_t_8,1963,2h 18m,Not Rated,8.0,128K,A harried movie director retreats into his memories and fantasies.
9. Bay of Angels,https://www.imdb.com/title/tt0056846/?ref_=sr_t_9,1963,1h 30m,Not Rated,7.2,4.4K,"Jean is a clerk in a bank. His colleague Caron is a gambler and gives him the virus. In the casinos, Jean meets Jackie. Their love affair will follow their luck at the roulette."
10. The Boom,https://www.imdb.com/title/tt0056883/?ref_=sr_t_10,1963,1h 28m,,7.1,1.4K,During the economic boom of Italy a man tries desperately to maintain a high standard of living for his family.
11. Le joli mai,https://www.imdb.com/title/tt0057202/?ref_=sr_t_11,1963,2h 45m,Not Rated,7.8,902,"Chris Marker and Pierre Lhomme's LE JOLI MAI (The Lovely Month of May) is a portrait of Paris and Parisians during May 1962, the first springtime of peace after the ceasefire with Algeria and the first time in 23 years that France was not involved in any war."
12. High and Low,https://www.imdb.com/title/tt0057565/?ref_=sr_t_12,1963,2h 23m,Not Rated,8.4,58K,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.
13. The Servant,https://www.imdb.com/title/tt0057490/?ref_=sr_t_13,1963,1h 56m,Unrated,7.8,15K,"Upper-class Tony hires servant Hugo Barrett, who turns out to have a hidden agenda."
14. The Little Soldier,https://www.imdb.com/title/tt0054177/?ref_=sr_t_14,1963,1h 28m,Not Rated,7.1,8.4K,"During the Algerian War, a man and woman from opposing sides fall in love with one another."
15. The Great Escape,https://www.imdb.com/title/tt0057115/?ref_=sr_t_15,1963,2h 52m,Approved,8.2,266K,"Allied officers in a German prisoner of war camp during World War II making a daring plan for a mass escape by hundreds of their men, hoping to draw German personnel and resources away from combat operations."
16. Tom Jones,https://www.imdb.com/title/tt0057590/?ref_=sr_t_16,1963,2h 9m,Not Rated,6.4,15K,The romantic and chivalrous adventures of adopted bastard Tom Jones in 18th-century England.
17. Hud,https://www.imdb.com/title/tt0057163/?ref_=sr_t_17,1963,1h 52m,Approved,7.8,25K,"Honest, hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant, egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash."
18. The Birds,https://www.imdb.com/title/tt0056869/?ref_=sr_t_18,1963,1h 59m,PG-13,7.6,211K,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
19. Charade,https://www.imdb.com/title/tt0056923/?ref_=sr_t_19,1963,1h 53m,Approved,7.8,89K,Romance and intrigue ensue in Paris as a woman is pursued by several men who want to get their hands on a fortune her murdered husband had stolen. She soon loses trust in those who claim they want to help her.
20. The Leopard,https://www.imdb.com/title/tt0057091/?ref_=sr_t_20,1963,3h 6m,PG,7.9,31K,"The Prince of Salina, a noble aristocrat of impeccable integrity, tries to preserve his family and class amid the tumultuous social upheavals of 1860s Sicily."
21. Jason and the Argonauts,https://www.imdb.com/title/tt0057197/?ref_=sr_t_21,1963,1h 44m,G,7.3,32K,The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.
22. Irma la Douce,https://www.imdb.com/title/tt0057187/?ref_=sr_t_22,1963,2h 27m,Approved,7.3,22K,"When a policeman falls in love with a prostitute, he doesn't want her to see other men, so he creates an alter-ego who will be her only customer."
23. McLintock!,https://www.imdb.com/title/tt0057298/?ref_=sr_t_23,1963,2h 6m,Approved,7.1,17K,"Wealthy rancher G. W. McLintock uses his power and influence in the territory to keep the peace between farmers, ranchers, land-grabbers, Indians and corrupt government officials."
24. Bye Bye Birdie,https://www.imdb.com/title/tt0056891/?ref_=sr_t_24,1963,1h 52m,G,6.6,9.6K,"A rock singer travels to a small Ohio town to make his ""farewell"" television performance and kiss his biggest fan before he is drafted."
25. The Haunting,https://www.imdb.com/title/tt0057129/?ref_=sr_t_25,1963,1h 52m,G,7.4,44K,"Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange, tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted."
26. The Gun Hawk,https://www.imdb.com/title/tt0057121/?ref_=sr_t_26,1963,1h 32m,Approved,5.9,492,"When his town-drunk father is killed by the Sully brothers, gunfighter Blaine Madden exacts his revenge but has to flee, aided by a young aspiring gunslinger, when the sheriff tries to arrest him."
27. Donovan's Reef,https://www.imdb.com/title/tt0057007/?ref_=sr_t_27,1963,1h 49m,Approved,6.7,10K,"In an ideal society on a picturesque South Seas isle, diverse people live in harmony until an outsider disrupts the balance."
28. Black Sabbath,https://www.imdb.com/title/tt0057603/?ref_=sr_t_28,1963,1h 37m,Approved,7.0,15K,"Boris Karloff hosts a trio of horror stories about a stalked call girl, a vampire-like monster who preys on his family, and a nurse who is haunted by her ring's rightful owner."
29. Lord of the Flies,https://www.imdb.com/title/tt0057261/?ref_=sr_t_29,1963,1h 32m,Not Rated,6.9,21K,Schoolboys marooned on a Pacific island create their own savage civilization.
30. This Sporting Life,https://www.imdb.com/title/tt0057578/?ref_=sr_t_30,1963,2h 14m,Not Rated,7.5,7.3K,"Despite success on the field, a rising rugby star senses the emerging emptiness of his life as his inner angst begins to materialize through aggression and brutality, so he attempts to woo his landlady in hopes of finding reason to live."
"31. Yesterday, Today and Tomorrow",https://www.imdb.com/title/tt0057171/?ref_=sr_t_31,1963,1h 59m,Not Rated,7.2,11K,Stories about three very different women and the men they attract.
32. Unearthly Stranger,https://www.imdb.com/title/tt0057623/?ref_=sr_t_32,1963,1h 18m,,6.4,1K,"Mysterious woman marries government scientist Davidson despite his lack of knowledge about her past. His bosses are suspicious of her unusual traits. After it's clear she does love Davidson, the pair come under attack."
