Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
13. Teenage Mutant Ninja Turtles II: The Secret of the Ooze,https://www.imdb.com/title/tt0103060/?ref_=sr_t_13,1991,1h 28m,PG,6.0,62K,The Turtles discover their origins while they endeavour to save New York City from the evil Shredder and his Foot Clan.,25000000.0,78656813,78656813,20030473,['Michael Pressman'],"['Kevin Eastman', 'Peter Laird', 'Todd W. Langen']","['Paige Turco', 'David Warner', 'Michelan Sisti']","['Animal Adventure', 'Superhero', 'Teen Adventure', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']","['Hong Kong', 'United States']","['EUE/Screen Gems Studios - 1223 N 23rd Street, Wilmington, North Carolina, USA']","['Golden Harvest Company', 'Golden Movies International', 'Northshore Investments Ltd.']",['English'],2,0,0,1991
14. Backdraft,https://www.imdb.com/title/tt0101393/?ref_=sr_t_14,1991,2h 17m,R,6.7,90K,"Two feuding siblings carrying on a heroic family tradition as Chicago firefighters. But when a puzzling series of arson attacks is reported, they are forced to set aside their differences to solve the mystery surrounding these crimes.",40000000.0,152368585,77868585,12686200,['Ron Howard'],['Gregory Widen'],"['Kurt Russell', 'William Baldwin', 'Robert De Niro']","['Action', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Chicago Firehouse Restaurant, 1401 S. Michigan Avenue, Chicago, Illinois, USA']","['Imagine Entertainment', 'Trilogy Entertainment Group']",['English'],0,11,3,1991
15. Star Trek VI: The Undiscovered Country,https://www.imdb.com/title/tt0102975/?ref_=sr_t_15,1991,1h 50m,PG,7.2,83K,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",30000000.0,96888996,74888996,18162837,['Nicholas Meyer'],"['Gene Roddenberry', 'Leonard Nimoy', 'Lawrence Konner']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']","['Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Knik Glacier, Chugach State Park, Anchorage, Alaska, USA']",['Paramount Pictures'],"['English', 'Klingon']",2,9,2,1991
16. The Prince of Tides,https://www.imdb.com/title/tt0102713/?ref_=sr_t_16,1991,2h 12m,R,6.8,20K,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,30000000.0,74787599,74787599,10035412,['Barbra Streisand'],"['Pat Conroy', 'Becky Johnston']","['Barbra Streisand', 'Nick Nolte', 'Blythe Danner']","['Drama', 'Romance']",['United States'],"['Beaufort, South Carolina, USA']","['Columbia Pictures', 'Barwood Films', 'Longfellow Pictures']",['English'],3,18,7,1991
17. JFK,https://www.imdb.com/title/tt0102138/?ref_=sr_t_17,1991,3h 9m,R,8.0,175K,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,40000000.0,205405498,70405498,5223658,['Oliver Stone'],"['Jim Garrison', 'Jim Marrs', 'Oliver Stone']","['Kevin Costner', 'Gary Oldman', 'Jack Lemmon']","['Legal Drama', 'Legal Thriller', 'Political Drama', 'Political Thriller', 'Drama', 'History', 'Thriller']","['France', 'United States']","['Dealey Plaza - 500 Main Street, Dallas, Texas, USA']","['Warner Bros.', 'Canal+', 'New Regency Productions']","['English', 'Spanish']",19,41,2,1991
18. Hot Shots!,https://www.imdb.com/title/tt0102059/?ref_=sr_t_18,1991,1h 25m,PG-13,6.7,120K,A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.,26000000.0,181096164,69467617,10848182,['Jim Abrahams'],"['Jim Abrahams', 'Pat Proft']","['Charlie Sheen', 'Cary Elwes', 'Valeria Golino']","['Parody', 'Slapstick', 'Action', 'Comedy']",['United States'],"['March Air Reserve Base, Riverside County, California, USA']","['Twentieth Century Fox', 'Peter V. Miller Investment Corp.']",['English'],0,0,0,1991
19. What About Bob?,https://www.imdb.com/title/tt0103241/?ref_=sr_t_19,1991,1h 39m,PG,7.0,76K,"A successful psychotherapist loses his mind after one of his most dependent patients, an obsessive-compulsive neurotic, tracks him down during his family vacation.",39000000.0,63707829,63707829,9216334,['Frank Oz'],"['Alvin Sargent', 'Laura Ziskin', 'Tom Schulman']","['Bill Murray', 'Richard Dreyfuss', 'Julie Hagerty']","['Farce', 'Comedy']",['United States'],"['8254 Scruggs Road, Moneta, Virginia, USA']","['Touchstone Pictures', 'Touchwood Pacific Partners 1']",['English'],2,2,0,1991
20. The Last Boy Scout,https://www.imdb.com/title/tt0102266/?ref_=sr_t_20,1991,1h 45m,R,7.0,115K,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",43000000.0,59509925,59509925,7923669,['Tony Scott'],"['Shane Black', 'Greg Hicks']","['Bruce Willis', 'Damon Wayans', 'Chelsea Field']","['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['Los Angeles Memorial Coliseum - 3911 S. Figueroa Street, Exposition Park, Los Angeles, California, USA']","['Geffen Pictures', 'Silver Pictures']",['English'],0,2,0,1991
21. My Girl,https://www.imdb.com/title/tt0102492/?ref_=sr_t_21,1991,1h 42m,PG,6.9,92K,"Vada is obsessed with death. Her mother is dead, and her father runs a funeral parlor. When Vada's father hires Shelly, a makeup expert, and begins to fall in love, Vada is outraged and does everything in her power to split them up.",17000000.0,59492553,59489799,12391783,['Howard Zieff'],['Laurice Elehwany'],"['Anna Chlumsky', 'Macaulay Culkin', 'Dan Aykroyd']","['Coming-of-Age', 'Comedy', 'Drama', 'Family', 'Romance']",['United States'],"['555 East Stanford Street, Bartow, Florida, USA']","['Columbia Pictures', 'Imagine Entertainment']",['English'],2,5,0,1991
22. Boyz n the Hood,https://www.imdb.com/title/tt0101507/?ref_=sr_t_22,1991,1h 52m,R,7.8,161K,"Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.",6500000.0,57532703,57504069,10023462,['John Singleton'],['John Singleton'],"['Cuba Gooding Jr.', 'Laurence Fishburne', 'Hudhail Al-Amir']","['Coming-of-Age', 'Teen Drama', 'Tragedy', 'Crime', 'Drama']",['United States'],"['5918 Cimarron Street, Los Angeles, California, USA']",['Columbia Pictures'],['English'],12,27,2,1991
23. Doc Hollywood,https://www.imdb.com/title/tt0101745/?ref_=sr_t_23,1991,1h 44m,PG-13,6.3,41K,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.,20000000.0,54830779,54830779,7251854,['Michael Caton-Jones'],"['Neil B. Shulman', 'Laurian Leggett', 'Jeffrey Price']","['Michael J. Fox', 'Julie Warner', 'Barnard Hughes']","['Comedy', 'Drama', 'Romance']",['United States'],"['Micanopy, Florida, USA']",['Warner Bros.'],['English'],0,0,0,1991
24. Bugsy,https://www.imdb.com/title/tt0101516/?ref_=sr_t_24,1991,2h 16m,R,6.8,32K,"The true story of gangster Benjamin ""Bugsy"" Siegel, his tumultuous affair with the tough-talking Virginia Hill, and how he founded the Nevada-based city that would go on to be known as Las Vegas.",30000000.0,49114016,49114016,140358,['Barry Levinson'],"['James Toback', 'Dean Jennings']","['Warren Beatty', 'Annette Bening', 'Harvey Keitel']","['Dark Comedy', 'True Crime', 'Biography', 'Crime', 'Drama']",['United States'],"['Park Plaza Hotel - 607 S. Park View Street, Los Angeles, California, USA']","['Mulholland Productions', 'TriStar Pictures', 'Baltimore Pictures']",['English'],12,41,2,1991
25. New Jack City,https://www.imdb.com/title/tt0102526/?ref_=sr_t_25,1991,1h 37m,R,6.6,40K,A crime lord ascends to power and becomes megalomaniacal while a maverick police detective vows to stop him.,8000000.0,47624353,47624353,7039622,['Mario Van Peebles'],"['Thomas Lee Wright', 'Barry Michael Cooper']","['Wesley Snipes', 'Ice-T', 'Allen Payne']","['Cop Drama', 'Dark Comedy', 'Drug Crime', 'Gangster', 'Police Procedural', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Sands Point Preserve - 95 Middleneck Road, Port Washington, Long Island, New York, USA']","['Warner Bros.', 'Jackson/McHenry Company,The', 'Jacmac Films']","['English', 'Italian', 'Spanish']",0,6,0,1991
26. The Rocketeer,https://www.imdb.com/title/tt0102803/?ref_=sr_t_26,1991,1h 48m,PG,6.6,63K,A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,35000000.0,46704906,46704056,9600754,['Joe Johnston'],"['Dave Stevens', 'Danny Bilson', 'Paul De Meo']","['Billy Campbell', 'Jennifer Connelly', 'Alan Arkin']","['Steampunk', 'Superhero', 'Action', 'Adventure', 'Family', 'Sci-Fi', 'Thriller']",['United States'],"['Ennis House - 2607 Glendower Avenue, Los Feliz, Los Angeles, California, USA']","['Walt Disney Pictures', 'Touchstone Pictures', 'Silver Screen Partners IV']","['English', 'German']",0,6,0,1991
27. Thelma & Louise,https://www.imdb.com/title/tt0103074/?ref_=sr_t_27,1991,2h 10m,R,7.6,181K,"Two best friends set out on an adventure, but it soon turns around to a terrifying escape from being hunted by the police, as these two women escape for the crimes they committed.",16500000.0,45472705,45360915,6101297,['Ridley Scott'],['Callie Khouri'],"['Susan Sarandon', 'Geena Davis', 'Harvey Keitel']","['Contemporary Western', 'Road Trip', 'Tragedy', 'Adventure', 'Crime', 'Drama']","['United States', 'United Kingdom', 'France']","['Courthouse Towers, Arches National Park, Utah, USA']","['Pathé Entertainment', 'Percy Main', 'Star Partners III Ltd.']",['English'],24,52,1,1991
28. Point Break,https://www.imdb.com/title/tt0102685/?ref_=sr_t_28,1991,2h 2m,R,7.3,211K,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,24000000.0,83531958,43218387,8514616,['Kathryn Bigelow'],"['Rick King', 'W. Peter Iliff']","['Patrick Swayze', 'Keanu Reeves', 'Gary Busey']","['Heist', 'Action', 'Crime', 'Thriller']","['United States', 'Japan']","['Lake Powell, Utah, USA']","['Largo Entertainment', 'JVC Entertainment Networks', 'Johnny Utah Productions']",['English'],0,2,0,1991
29. Regarding Henry,https://www.imdb.com/title/tt0102768/?ref_=sr_t_29,1991,1h 48m,PG-13,6.7,35K,"After being shot, a lawyer loses his memory and must relearn speech and mobility, but he has a loving family to support him.",25000000.0,43001500,43001500,6146782,['Mike Nichols'],['J.J. Abrams'],"['Harrison Ford', 'Annette Bening', 'Michael Haley']","['Drama', 'Romance']",['United States'],"['New York City, New York, USA']",['Paramount Pictures'],"['English', 'Japanese']",0,2,0,1991
30. The Fisher King,https://www.imdb.com/title/tt0101889/?ref_=sr_t_30,1991,2h 17m,R,7.5,93K,"A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.",24000000.0,41895736,41895491,311662,['Terry Gilliam'],['Richard LaGravenese'],"['Jeff Bridges', 'Robin Williams', 'Adam Bryant']","['Dark Comedy', 'Comedy', 'Drama', 'Fantasy']",['United States'],"['Hunter College High School, Madison Avenue, Manhattan, New York City, New York, USA']","['TriStar Pictures', 'Columbia Pictures']",['English'],14,39,1,1991
31. Out for Justice,https://www.imdb.com/title/tt0102614/?ref_=sr_t_31,1991,1h 31m,R,6.1,27K,"With his partner executed in broad daylight by a psychotic mafia enforcer, a veteran Brooklyn officer vows revenge. But is the unstoppable detective prepared to face the truth and pay the price of blood?",14000000.0,39673161,39673161,10524026,['John Flynn'],['R. Lance Hill'],"['Steven Seagal', 'William Forsythe', 'Jerry Orbach']","['Dark Comedy', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['5205, 5th Ave, Sunset Park, Brooklyn, New York City, New York, USA']","['Warner Bros.', 'Arnold Kopelson Productions', 'Seagal/Nasso Productions']","['English', 'Italian', 'Spanish']",0,0,0,1991
32. The Doctor,https://www.imdb.com/title/tt0101746/?ref_=sr_t_32,1991,2h 2m,PG-13,6.9,6K,"When a self-centered doctor is diagnosed with cancer, he becomes better able to empathize with his patients and appreciate a life outside his career.",,38120905,38120905,165392,['Randa Haines'],"['Ed Rosenbaum', 'Robert Caswell']","['William Hurt', 'Christine Lahti', 'Elizabeth Perkins']","['Medical Drama', 'Drama']",['United States'],"['Los Angeles, California, USA']","['Touchstone Pictures', 'Silver Screen Partners IV']",['English'],0,3,0,1991
33. Bill & Ted's Bogus Journey,https://www.imdb.com/title/tt0101452/?ref_=sr_t_33,1991,1h 33m,PG,6.3,83K,A tyrant from the future creates evil android doubles of Bill and Ted and sends them back to eliminate the originals.,20000000.0,38040268,38037513,10241268,['Peter Hewitt'],"['Chris Matheson', 'Ed Solomon']","['Keanu Reeves', 'Alex Winter', 'William Sadler']","['Slapstick', 'Teen Adventure', 'Adventure', 'Comedy', 'Fantasy', 'Music', 'Sci-Fi']","['United States', 'United Kingdom']","['Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA']","['Nelson Entertainment', 'Interscope Communications', 'Metro-Goldwyn-Mayer (MGM)']","['English', 'Italian', 'Russian']",0,0,0,1991
34. Dead Again,https://www.imdb.com/title/tt0101669/?ref_=sr_t_34,1991,1h 47m,R,6.8,31K,"A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.",15000000.0,38016380,38016380,3479395,['Kenneth Branagh'],['Scott Frank'],"['Kenneth Branagh', 'Emma Thompson', 'Andy Garcia']","['Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']","['United States', 'United Kingdom']","['380 South San Rafael Avenue, Pasadena, California, USA']","['Paramount Pictures', 'Mirage Enterprises', 'Renaissance Theatre Company']","['English', 'German']",0,5,0,1991
35. Soapdish,https://www.imdb.com/title/tt0102951/?ref_=sr_t_35,1991,1h 37m,PG-13,6.6,18K,"An ambitious television soap actress connives with her producer to scuttle the career of the show's long-time star, but nothing works as they plan.",25000000.0,36489888,36489888,6736380,['Michael Hoffman'],"['Robert Harling', 'Andrew Bergman']","['Sally Field', 'Kevin Kline', 'Cathy Moriarty']","['Farce', 'Parody', 'Satire', 'Slapstick', 'Comedy', 'Romance']",['United States'],"['Ambassador Hotel - 3400 Wilshire Boulevard, Los Angeles, California, USA']",['Paramount Pictures'],['English'],0,5,0,1991
36. Freddy's Dead: The Final Nightmare,https://www.imdb.com/title/tt0101917/?ref_=sr_t_36,1991,1h 29m,R,4.7,53K,"Dream-haunting Freddy Krueger returns once again to prowl the nightmares of Springwood's last surviving teenager, and of a woman whose personal connection to Krueger may mean his doom.",11000000.0,34872033,34872033,12966525,['Rachel Talalay'],"['Wes Craven', 'Rachel Talalay', 'Michael De Luca']","['Robert Englund', 'Lisa Zane', 'Shon Greenblatt']","['Dark Comedy', 'Dark Fantasy', 'Slasher Horror', 'Supernatural Fantasy', 'Supernatural Horror', 'Fantasy', 'Horror']",['United States'],"['Sierra Madre, California, USA']","['New Line Cinema', 'Nicolas Entertainment', 'Nicolas Entertainment']",['English'],0,5,0,1991
37. White Fang,https://www.imdb.com/title/tt0103247/?ref_=sr_t_37,1991,1h 47m,PG,6.7,23K,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,14000000.0,34793160,34793160,5640712,['Randal Kleiser'],"['Jack London', 'Jeanne Rosenberg', 'Nick Thiel']","['Ethan Hawke', 'Klaus Maria Brandauer', 'Jed']","['Animal Adventure', 'Dark Comedy', 'Adventure', 'Drama', 'Family']",['United States'],"['Haines, Alaska, USA']","['Walt Disney Pictures', 'Silver Screen Partners IV', 'Hybrid Productions Inc.']",['English'],0,0,0,1991
38. The Doors,https://www.imdb.com/title/tt0101761/?ref_=sr_t_38,1991,2h 20m,R,7.2,102K,"Jim Morrison's life, from his LA film student days to his death in Paris. Val Kilmer delivers an uncanny portrayal, with vocals indistinguishable from Morrison's originals. It depicts Morrison's journey as the iconic 60s rock frontman.",38000000.0,34505119,34416893,9151800,['Oliver Stone'],"['Randall Jahnson', 'Oliver Stone']","['Val Kilmer', 'Meg Ryan', 'Kyle MacLachlan']","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Music']","['France', 'United States']","['Pulgas Water Temple - Canada Road, Redwood City, California, USA']","['Bill Graham Films', 'Carolco International N.V.', 'Carolco Pictures']",['English'],0,3,0,1991
39. King Ralph,https://www.imdb.com/title/tt0102216/?ref_=sr_t_39,1991,1h 37m,PG,5.4,17K,A regular guy from America becomes king of England after a royal wipe-out puts him next in line.,23000000.0,52487045,34002045,8327550,['David S. Ward'],"['Emlyn Williams', 'David S. Ward']","['John Goodman', ""Peter O'Toole"", 'John Hurt']","['Slapstick', 'Comedy', 'Romance']",['United States'],"['Highclere Castle, Highclere Park, Highclere, Newbury, Hampshire, England, UK']","['Universal Pictures', 'JBRO', 'Mirage Enterprises']",['English'],0,0,0,1991
40. Curly Sue,https://www.imdb.com/title/tt0101635/?ref_=sr_t_40,1991,1h 41m,PG,5.9,24K,"A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.",25000000.0,33691313,33691313,4974958,['John Hughes'],['John Hughes'],"['Jim Belushi', 'Kelly Lynch', 'Alisan Porter']","['Comedy', 'Drama', 'Family', 'Romance']",['United States'],"['Haven Middle School - 2417 Prairie Avenue, Evanston, Illinois, USA']","['Warner Bros.', 'Hughes Entertainment']",['English'],0,0,0,1991
41. Dying Young,https://www.imdb.com/title/tt0101787/?ref_=sr_t_41,1991,1h 51m,R,6.0,18K,A caregiver falls in love with a terminally ill man.,18000000.0,82264675,33669178,9725885,['Joel Schumacher'],"['Marti Leimbach', 'Richard Friedenberg']","['Julia Roberts', 'Campbell Scott', ""Vincent D'Onofrio""]","['Drama', 'Romance']",['United States'],"['Mendocino, California, USA']","['Twentieth Century Fox', 'Fogwood Films']",['English'],0,3,0,1991
42. Grand Canyon,https://www.imdb.com/title/tt0101969/?ref_=sr_t_42,1991,2h 14m,R,6.8,17K,The fates of several people are randomly intertwining. Their sympathy of each other faces multiple differences in their lifestyles.,,40991329,33243020,67546,['Lawrence Kasdan'],"['Lawrence Kasdan', 'Meg Kasdan']","['Danny Glover', 'Kevin Kline', 'Steve Martin']","['Crime', 'Drama']",['United States'],"['Ennis House - 2607 Glendower Avenue, Los Feliz, Los Angeles, California, USA']",['Twentieth Century Fox'],"['English', 'Spanish']",3,9,1,1991
43. Jungle Fever,https://www.imdb.com/title/tt0102175/?ref_=sr_t_43,1991,2h 12m,R,6.6,20K,Friends and family of a married Black architect react in different ways to his affair with an Italian secretary.,14000000.0,43882682,32482682,5332860,['Spike Lee'],['Spike Lee'],"['Wesley Snipes', 'Annabella Sciorra', 'Spike Lee']","['Drama', 'Romance']",['United States'],"['Bensonhurst, Brooklyn, New York City, New York, USA']","['Universal Pictures', '40 Acres & A Mule Filmworks']",['English'],6,11,0,1991
44. Double Impact,https://www.imdb.com/title/tt0101764/?ref_=sr_t_44,1991,1h 50m,R,5.6,45K,Twin brothers are separated when their parents are murdered but 25 years later they re-unite in order to avenge their parents' death.,15000000.0,30102717,30102717,7574703,['Sheldon Lettich'],"['Sheldon Lettich', 'Jean-Claude Van Damme', 'Steve Meerson']","['Jean-Claude Van Damme', 'Geoffrey Lewis', 'Alonna Shaw']","['B-Action', 'Action', 'Crime']",['United States'],"['Hong Kong, China']","['Stone Group Pictures', 'Vision International']","['English', 'Cantonese', 'French']",0,2,0,1991
