Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. E.T. the Extra-Terrestrial,https://www.imdb.com/title/tt0083866/?ref_=sr_t_1,1982,1h 55m,PG,7.9,450K,A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,10500000.0,797307407.0,439454989.0,11835389.0,['Steven Spielberg'],['Melissa Mathison'],"['Henry Thomas', 'Drew Barrymore', 'Peter Coyote']","['Coming-of-Age', 'Space Sci-Fi', 'Adventure', 'Family', 'Sci-Fi']",['United States'],"['7121 Lonzo Street, Tujunga, Los Angeles, California, USA']","['Universal Pictures', 'Amblin Entertainment']",['English'],52,38,4,1982
2. Tootsie,https://www.imdb.com/title/tt0084805/?ref_=sr_t_2,1982,1h 56m,PG,7.4,118K,"Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.",21000000.0,177200285.0,177200000.0,5540470.0,['Sydney Pollack'],"['Don McGuire', 'Larry Gelbart', 'Murray Schisgal']","['Dustin Hoffman', 'Jessica Lange', 'Teri Garr']","['Farce', 'High-Concept Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Hurley Mountain Inn, Hurley, New York, USA']","['Columbia Pictures', 'Mirage Enterprises', 'Punch Productions']",['English'],26,31,1,1982
3. An Officer and a Gentleman,https://www.imdb.com/title/tt0084434/?ref_=sr_t_3,1982,2h 4m,R,7.1,65K,"A young man must complete his work at a Navy Officer Candidate School to become an aviator, with the help of a tough Gunnery Sergeant and his new girlfriend.",7500000.0,129795890.0,129795554.0,3304679.0,['Taylor Hackford'],['Douglas Day Stewart'],"['Richard Gere', 'Debra Winger', 'David Keith']","['Feel-Good Romance', 'Drama', 'Romance']",['United States'],"['The Tides Inn - 1807 Water Street, Port Townsend, Washington, USA']","['Lorimar Film Entertainment', 'Paramount Pictures']","['English', 'Filipino']",9,15,2,1982
4. Rocky III,https://www.imdb.com/title/tt0084602/?ref_=sr_t_4,1982,1h 39m,PG,6.8,218K,"Rocky faces the ultimate challenge from a powerful new contender, and must turn to a former rival to help regain his throne as the undisputed fighting champion.",17000000.0,125052898.0,125049125.0,12431486.0,['Sylvester Stallone'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young']","['Boxing', 'Drama', 'Sport']",['United States'],"['Santa Monica Beach, Santa Monica, California, USA']","['Chartoff-Winkler Productions', 'United Artists']",['English'],3,9,1,1982
5. Star Trek II: The Wrath of Khan,https://www.imdb.com/title/tt0084726/?ref_=sr_t_5,1982,1h 53m,PG,7.7,132K,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",11200000.0,79822604.0,79707906.0,14347221.0,['Nicholas Meyer'],"['Gene Roddenberry', 'Jack B. Sowards', 'Harve Bennett']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']","['Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Golden Gate Park, San Francisco, California, USA']",['Paramount Pictures'],['English'],4,9,0,1982
6. 48 Hrs.,https://www.imdb.com/title/tt0083511/?ref_=sr_t_6,1982,1h 36m,R,6.9,89K,A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him in order to track down a killer.,12000000.0,78868669.0,78868508.0,4369868.0,['Walter Hill'],"['Roger Spottiswoode', 'Walter Hill', 'Larry Gross']","['Nick Nolte', 'Eddie Murphy', ""Annette O'Toole""]","['Buddy Cop', 'Cop Drama', 'Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",['United States'],"[""Torchy's Bar - 218 1/2 West Fifth Street, Downtown, Los Angeles, California, USA""]","['Paramount Pictures', 'Lawrence Gordon Productions']","['English', 'Spanish']",2,2,0,1982
7. Poltergeist,https://www.imdb.com/title/tt0084516/?ref_=sr_t_7,1982,1h 54m,PG,7.3,187K,"A family's home becomes the center of paranormal activity that opens a doorway to the ""other side."" With help, they must cross over to get their daughter back.",10700000.0,77233131.0,77177301.0,6896612.0,['Tobe Hooper'],"['Steven Spielberg', 'Michael Grais', 'Mark Victor']","['JoBeth Williams', ""Heather O'Rourke"", 'Craig T. Nelson']","['Supernatural Horror', 'Horror', 'Thriller']",['United States'],"['4267 Roxbury Street, Forest Hills, Simi Valley, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'SLM Production Group']",['English'],5,9,3,1982
8. The Best Little Whorehouse in Texas,https://www.imdb.com/title/tt0083642/?ref_=sr_t_8,1982,1h 54m,R,6.1,14K,A town's Sheriff and regular patron of a historical whorehouse fights to keep it running when a television reporter targets it as the Devil's playhouse.,35000000.0,69701637.0,69701637.0,11874268.0,['Colin Higgins'],"['Larry L. King', 'Peter Masterson', 'Colin Higgins']","['Burt Reynolds', 'Dolly Parton', 'Dom DeLuise']","['Comedy', 'Musical']",['United States'],"['Pflugerville, Texas, USA']","['Universal Pictures', 'RKO Pictures', 'Miller-Milkis-Boyett Productions']",['English'],0,3,1,1982
9. Annie,https://www.imdb.com/title/tt0083564/?ref_=sr_t_9,1982,2h 7m,PG,6.6,51K,"A spunky young orphan is taken in by a rich eccentric, much to the chagrin of the cantankerous woman who runs the orphanage.",50000000.0,57063861.0,57059003.0,510632.0,['John Huston'],"['Carol Sobieski', 'Thomas Meehan', 'Martin Charnin']","['Aileen Quinn', 'Albert Finney', 'Carol Burnett']","['Comedy', 'Drama', 'Family', 'Musical']",['United States'],"['Woodrow Wilson Hall, Monmouth College - 45 Elm Road, West Long Branch, New Jersey, USA']","['Columbia Pictures', 'Rastar Pictures']",['English'],2,13,2,1982
10. The Verdict,https://www.imdb.com/title/tt0084855/?ref_=sr_t_10,1982,2h 9m,R,7.7,48K,"An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.",16000000.0,53993738.0,53977250.0,100982.0,['Sidney Lumet'],"['Barry Reed', 'David Mamet', 'Jay Presson Allen']","['Paul Newman', 'Charlotte Rampling', 'Jack Warden']","['Legal Drama', 'Drama']",['United States'],"[""George's Variety - G Street, South Boston, Boston, Massachusetts, USA""]",['Twentieth Century Fox'],['English'],3,14,5,1982
11. Gandhi,https://www.imdb.com/title/tt0083987/?ref_=sr_t_11,1982,3h 11m,PG,8.0,243K,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,22000000.0,52768419.0,52767889.0,131153.0,['Richard Attenborough'],['John Briley'],"['Ben Kingsley', 'John Gielgud', 'Rohini Hattangadi']","['Docudrama', 'Epic', 'Period Drama', 'Biography', 'Drama', 'History']","['United Kingdom', 'India']","['Old Town Hall, Staines, Surrey, England, UK']","['International Film Investors', 'National Film Development Corporation of India (NFDC)', 'Goldcrest Films International']","['English', 'Hindi']",35,23,8,1982
12. First Blood,https://www.imdb.com/title/tt0083944/?ref_=sr_t_12,1982,1h 33m,R,7.7,286K,A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.,15000000.0,125212904.0,47212904.0,6642005.0,['Ted Kotcheff'],"['David Morrell', 'Michael Kozoll', 'William Sackheim']","['Sylvester Stallone', 'Brian Dennehy', 'Richard Crenna']","['One-Person Army Action', 'Action', 'Adventure', 'Holiday', 'Thriller']",['United States'],"['Hope, British Columbia, Canada']","['Anabasis N.V.', ""Cinema '84"", 'Elcajo Productions']",['English'],0,4,0,1982
13. The Toy,https://www.imdb.com/title/tt0084809/?ref_=sr_t_13,1982,1h 42m,PG,5.8,15K,An underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat.,17000000.0,47118057.0,47118057.0,6322804.0,['Richard Donner'],"['Francis Veber', 'Carol Sobieski']","['Richard Pryor', 'Jackie Gleason', 'Ned Beatty']",['Comedy'],['United States'],"['19050 Perkins Rd E, Baton Rouge, Louisiana, USA']","['Columbia Pictures', 'Delphi Films', 'Rastar Pictures']","['English', 'German']",0,0,0,1982
14. Firefox,https://www.imdb.com/title/tt0083943/?ref_=sr_t_14,1982,2h 16m,PG,5.9,30K,A retired air force pilot is sent into the Soviet Union on a mission to steal a prototype jet fighter that can be partially controlled by neuralink.,21000000.0,46708276.0,46708276.0,8152948.0,['Clint Eastwood'],"['Alex Lasker', 'Wendell Wellman', 'Craig Thomas']","['Clint Eastwood', 'Freddie Jones', 'David Huffman']","['Action', 'Adventure', 'Thriller']","['United States', 'Austria', 'Greenland']","['Vienna, Austria']","['Major Studio Partners', 'The Malpaso Company']","['English', 'Russian']",0,0,0,1982
15. The Dark Crystal,https://www.imdb.com/title/tt0083791/?ref_=sr_t_15,1982,1h 33m,PG,7.1,74K,"On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and to restore order to his world.",15000000.0,44625778.0,41613957.0,4657335.0,"['Jim Henson', 'Frank Oz']","['David Odell', 'Jim Henson']","['Jim Henson', 'Kathryn Mullen', 'Frank Oz']","['Adventure Epic', 'Dark Fantasy', 'Fantasy Epic', 'Adventure', 'Family', 'Fantasy']","['United Kingdom', 'United States']","['Brimham Rocks, Harrogate, North Yorkshire, England, UK']","['Incorporated Television Company (ITC)', 'Jim Henson Productions', 'Henson Organisation']",['English'],2,5,0,1982
16. Conan the Barbarian,https://www.imdb.com/title/tt0082198/?ref_=sr_t_16,1982,2h 9m,R,6.9,167K,A powerful warrior seeks to avenge the genocide of his people and the murder of his parents at the hands of a snake cult.,20000000.0,68851475.0,39565475.0,9603139.0,['John Milius'],"['Robert E. Howard', 'John Milius', 'Oliver Stone']","['Arnold Schwarzenegger', 'James Earl Jones', 'Max von Sydow']","['Dark Fantasy', 'Fantasy Epic', 'Sword & Sandal', 'Sword & Sorcery', 'Adventure', 'Fantasy']","['United States', 'Mexico']","['Sierra Nevada, Granada, Andalucía, Spain']","['Dino De Laurentiis Company', 'Pressman Film']",['English'],2,10,0,1982
17. The Sword and the Sorcerer,https://www.imdb.com/title/tt0084749/?ref_=sr_t_17,1982,1h 39m,R,5.5,8.1K,A mercenary with a three-bladed sword rediscovers his royal heritage's dangerous future when he is recruited to help a princess foil the designs of a brutal tyrant and a powerful sorcerer in conquering a land.,,39103425.0,39103425.0,1798879.0,['Albert Pyun'],"['Tom Karnowski', 'John V. Stuckmeyer', 'Albert Pyun']","['Lee Horsley', 'Kathleen Beller', 'Simon MacCorkindale']","['Dark Fantasy', 'Supernatural Fantasy', 'Sword & Sorcery', 'Action', 'Adventure', 'Fantasy', 'Horror']",['United States'],"['Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Sorcerer Productions'],['English'],0,5,0,1982
18. Best Friends,https://www.imdb.com/title/tt0083641/?ref_=sr_t_18,1982,1h 56m,PG,5.5,3.4K,"After five successful years of living and working together, a couple decide to get married. But what they don't count on is how to survive the honeymoon.",15000000.0,36821203.0,36821203.0,4022891.0,['Norman Jewison'],"['Valerie Curtin', 'Barry Levinson']","['Burt Reynolds', 'Goldie Hawn', 'Jessica Tandy']","['Comedy', 'Drama', 'Romance']",['United States'],"['Central Railroad Terminal, Buffalo, New York, USA']","['Warner Bros.', 'Timberlane Productions', 'Major Studio Partners']","['English', 'Spanish']",0,2,1,1982
19. Friday the 13th: Part 3,https://www.imdb.com/title/tt0083972/?ref_=sr_t_19,1982,1h 35m,R,5.6,63K,Jason Voorhees stalks a group of friends who have just arrived to spend the weekend at a cabin near Crystal Lake.,2300000.0,36696671.0,36690067.0,9406522.0,['Steve Miner'],"['Martin Kitrosser', 'Carol Watson', 'Victor Miller']","['Dana Kimmell', 'Tracie Savage', 'Richard Brooker']","['Slasher Horror', 'Splatter Horror', 'Survival', 'Teen Horror', 'Horror', 'Thriller']",['United States'],"['Melody Ranch - 24715 Oak Creek Avenue, Newhall, California, USA']","['Paramount Pictures', 'Jason Productions', 'Frank Mancuso Jr. Productions']",['English'],0,2,0,1982
20. Richard Pryor: Live on the Sunset Strip,https://www.imdb.com/title/tt0084597/?ref_=sr_t_20,1982,1h 22m,R,7.6,4.5K,Richard Pryor performs his stand-up comedy act on the Sunset Strip.,,36299720.0,36299720.0,7780693.0,['Joe Layton'],"['Paul Mooney', 'Richard Pryor']","['Richard Pryor', 'Gene Cross', 'Julie Hampton']","['Dark Comedy', 'Stand-Up', 'Comedy', 'Documentary']",['United States'],"['Hollywood Palladium - 6215 Sunset Blvd., Hollywood, Los Angeles, California, USA']","['Columbia Pictures', 'Rastar Pictures']",['English'],0,0,0,1982
21. Tron,https://www.imdb.com/title/tt0084827/?ref_=sr_t_21,1982,1h 36m,PG,6.7,132K,A computer hacker is abducted into the digital world and forced to participate in gladiatorial games where his only chance of escape is with the help of a heroic security program.,17000000.0,33002371.0,33000000.0,4761795.0,['Steven Lisberger'],"['Steven Lisberger', 'Bonnie MacBird']","['Jeff Bridges', 'Bruce Boxleitner', 'David Warner']","['Artificial Intelligence', 'Cyberpunk', 'Superhero', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Taiwan', 'Japan', 'United Kingdom']","['The Hull Building - 9543 Culver Boulevard, Culver City, California, USA']","['Walt Disney Productions', 'Lisberger/Kushner']",['English'],2,8,2,1982
22. Blade Runner,https://www.imdb.com/title/tt0083658/?ref_=sr_t_22,1982,1h 57m,R,8.1,847K,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,28000000.0,41759489.0,32914489.0,6150002.0,['Ridley Scott'],"['Hampton Fancher', 'David Webb Peoples', 'Philip K. Dick']","['Harrison Ford', 'Rutger Hauer', 'Sean Young']","['Artificial Intelligence', 'Cyber Thriller', 'Cyberpunk', 'Dystopian Sci-Fi', 'Action', 'Drama', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom']","['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']","['The Ladd Company', 'Shaw Brothers', 'Warner Bros.']","['English', 'German', 'Cantonese', 'Japanese', 'Hungarian', 'Arabic', 'Korean']",13,22,2,1982
23. Young Doctors in Love,https://www.imdb.com/title/tt0084938/?ref_=sr_t_23,1982,1h 36m,R,5.5,3.6K,"In a zany parody of hospital soap operas, a new batch of doctors begins their internship at City Hospital.",7500000.0,30688860.0,30688860.0,4206265.0,['Garry Marshall'],"['Michael Elias', 'Rich Eustis']","['Michael McKean', 'Sean Young', 'Gary Friedkin']","['Parody', 'Comedy']",['United States'],"['Biltmore Hotel Limousine lane/V.I.P. Ramp, 530 South Grand Ave, Los Angeles, California, USA']",['ABC Motion Pictures'],['English'],0,0,0,1982
24. Sophie's Choice,https://www.imdb.com/title/tt0084707/?ref_=sr_t_24,1982,2h 30m,R,7.5,55K,"Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust.",12000000.0,30036166.0,30036000.0,202131.0,['Alan J. Pakula'],"['William Styron', 'Alan J. Pakula']","['Meryl Streep', 'Kevin Kline', 'Peter MacNicol']","['Tragedy', 'Drama', 'Romance']","['United Kingdom', 'United States']","['Reiserovo castle, Samobor, Croatia']","['Incorporated Television Company (ITC)', 'Keith Barish Productions']","['English', 'Polish', 'German', 'French', 'Russian']",15,14,1,1982
25. The World According to Garp,https://www.imdb.com/title/tt0084917/?ref_=sr_t_25,1982,2h 16m,R,7.1,30K,"A struggling young writer finds his life and work dominated by his unfaithful wife and his radical feminist mother, whose best-selling manifesto turns her into a cultural icon.",17000000.0,29712172.0,29712172.0,2902088.0,['George Roy Hill'],"['John Irving', 'Steve Tesich']","['Robin Williams', 'Mary Beth Hurt', 'Glenn Close']","['Dark Comedy', 'Comedy', 'Drama']",['United States'],"['Equestrian Ave, Fishers Island, Long Island, New York, USA']","['Pan Arts', 'Warner Bros.']",['English'],5,6,2,1982
