Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
1. The French Connection,https://www.imdb.com/title/tt0067116/?ref_=sr_t_1,1971,1h 44m,R,7.7,141K,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal."
2. Diamonds Are Forever,https://www.imdb.com/title/tt0066995/?ref_=sr_t_2,1971,2h,PG,6.5,117K,A diamond smuggling investigation leads James Bond to Las Vegas where he uncovers an evil plot involving a rich business tycoon.
3. Dirty Harry,https://www.imdb.com/title/tt0066999/?ref_=sr_t_3,1971,1h 42m,R,7.7,174K,"When a man calling himself ""the Scorpio Killer"" menaces San Francisco, tough-as-nails Police Inspector ""Dirty"" Harry Callahan is assigned to track down the crazed psychopath."
4. The Last Picture Show,https://www.imdb.com/title/tt0067328/?ref_=sr_t_4,1971,1h 58m,R,8.0,54K,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically."
5. A Clockwork Orange,https://www.imdb.com/title/tt0066921/?ref_=sr_t_5,1971,2h 16m,R,8.2,904K,Alex DeLarge and his droogs barbarize a decaying near-future.
6. Vanishing Point,https://www.imdb.com/title/tt0067927/?ref_=sr_t_6,1971,1h 39m,R,7.2,31K,"During the 1970s, car-delivery driver Kowalski delivers hot rods in record time, but always runs into trouble."
7. Escape from the Planet of the Apes,https://www.imdb.com/title/tt0067065/?ref_=sr_t_7,1971,1h 38m,G,6.3,43K,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race."
8. Play Misty for Me,https://www.imdb.com/title/tt0067588/?ref_=sr_t_8,1971,1h 42m,R,6.9,33K,The life of a disc jockey is turned upside down after a romantic encounter with an obsessed fan.
9. Fiddler on the Roof,https://www.imdb.com/title/tt0067093/?ref_=sr_t_9,1971,3h 1m,G,8.0,49K,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village."
10. THX 1138,https://www.imdb.com/title/tt0066434/?ref_=sr_t_10,1971,1h 26m,GP,6.6,56K,"In the 25th century, a time when people have designations instead of names, a man, THX 1138, and a woman, LUH 3417, rebel against their rigidly controlled society."
11. Murmur of the Heart,https://www.imdb.com/title/tt0067778/?ref_=sr_t_11,1971,1h 58m,R,7.5,11K,"As France is nearing the end of the first Indochina War, an open-minded teenage boy finds himself torn between a rebellious urge to discover love, and the ever-present, almost dominating affection of his beloved mother."
12. The Beguiled,https://www.imdb.com/title/tt0066819/?ref_=sr_t_12,1971,1h 45m,R,7.2,20K,"While recuperating in a Confederate girls' boarding school, a Union soldier cons his way into each of the lonely women's hearts, causing them to turn on each other, and eventually, on him."
13. Willy Wonka & the Chocolate Factory,https://www.imdb.com/title/tt0067992/?ref_=sr_t_13,1971,1h 40m,G,7.8,235K,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.
14. Octaman,https://www.imdb.com/title/tt0067515/?ref_=sr_t_14,1971,1h 19m,PG,3.3,1.4K,A team of researchers discovers a strange mutation of man and octopus who proceeds to terrorize them.
15. Wake in Fright,https://www.imdb.com/title/tt0067541/?ref_=sr_t_15,1971,1h 49m,R,7.6,15K,"After a bad gambling bet, a schoolteacher is marooned in a town full of crazy, drunk, violent men who threaten to make him just as crazy, drunk, and violent."
16. Max and the Junkmen,https://www.imdb.com/title/tt0067409/?ref_=sr_t_16,1971,1h 52m,Not Rated,7.3,3.3K,"A detective decides to go undercover and set up a group of robbers, but he may be getting too caught up in the task at hand."
17. Carnal Knowledge,https://www.imdb.com/title/tt0066892/?ref_=sr_t_17,1971,1h 38m,R,6.9,16K,Chronicling the romantic relationships of two men who meet and become friends in college.
18. Out 1,https://www.imdb.com/title/tt0246135/?ref_=sr_t_18,1971,12h 56m,Not Rated,7.5,1.6K,"Following the May 1968 civil unrest in France, a deaf-mute and a con artist simultaneously stumble upon the remnants of a secret society."
19. Bushman,https://www.imdb.com/title/tt0212016/?ref_=sr_t_19,1971,1h 13m,,7.3,154,"In 1968's tumult, a Nigerian student in San Francisco experiences clashing cultures and elucidates society's ineptitude at living humanely."
20. Beware of a Holy Whore,https://www.imdb.com/title/tt0067962/?ref_=sr_t_20,1971,1h 43m,Not Rated,6.6,2.7K,"On a film set there are two things missing, the film material and the director. So the actors and actresses as well as the crew try to make the best out of the situation. When the director arrives the material is still missing and so they still wait and try to make the best out of the situation. When the material finally arrives all folks involved into the film find themselves in a weird situation. Jealousy, competition and despair are ruling. Nobody seems to be able to break through this atmosphere, so they all still try to make the best out of the situation, but this is probably not the way to finish the film."
21. Two English Girls,https://www.imdb.com/title/tt0066989/?ref_=sr_t_21,1971,2h 10m,,7.2,6.1K,"Young Frenchman Claude meets Englishwoman Ann in Paris. Ann invites him to her family home, intending him for her sister Muriel. Claude falls for Muriel, but families demand year-long separation before approving marriage."
22. The Devils,https://www.imdb.com/title/tt0066993/?ref_=sr_t_22,1971,1h 51m,R,7.7,20K,"In 17th-century France, Father Urbain Grandier's protection of the city of Loudun from the corrupt Cardinal Richelieu is undermined by a sexually repressed nun's accusation of witchcraft."
23. Lust for a Vampire,https://www.imdb.com/title/tt0067367/?ref_=sr_t_23,1971,1h 31m,R,5.7,3.9K,"In 1830, forty years to the day since the last manifestation of their dreaded vampirism, the Karnstein heirs use the blood of an innocent to bring forth the evil that is the beautiful Mircalla - or as she was in 1710, Carmilla."
24. Straw Dogs,https://www.imdb.com/title/tt0067800/?ref_=sr_t_24,1971,1h 53m,R,7.4,66K,A young American and his English wife come to rural England and face increasingly vicious local harassment.
25. Walkabout,https://www.imdb.com/title/tt0067959/?ref_=sr_t_25,1971,1h 40m,GP,7.6,28K,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe."
26. Harold and Maude,https://www.imdb.com/title/tt0067185/?ref_=sr_t_26,1971,1h 31m,PG,7.9,84K,"Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral."
27. Bedknobs and Broomsticks,https://www.imdb.com/title/tt0066817/?ref_=sr_t_27,1971,1h 57m,G,7.1,42K,"An apprentice witch, three kids, and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II."
28. Vampyros Lesbos,https://www.imdb.com/title/tt0066380/?ref_=sr_t_28,1971,1h 29m,Unrated,5.3,5.4K,"In Turkey, a lesbian vampire - who uses an erotic nightclub act to find new victims - lures a lawyer to her private island under the pretense of resolving an inheritance issue."
29. Please Sir!,https://www.imdb.com/title/tt0067591/?ref_=sr_t_29,1971,1h 40m,,6.1,879,"In this spin-off from the ITV television series ""Please Sir!"" which ran from 1968 to 1972, Mr Hedges takes his class on a field trip, with disastrous consequences."
30. The Panic in Needle Park,https://www.imdb.com/title/tt0067549/?ref_=sr_t_30,1971,1h 50m,PG,7.1,21K,"Follows the lives of heroin addicts who frequent ""Needle Park"" in New York City."
31. Secret Rites,https://www.imdb.com/title/tt0257119/?ref_=sr_t_31,1971,1h 33m,R,4.8,202,Pseudo-documentary about black magic.
32. The Decameron,https://www.imdb.com/title/tt0065622/?ref_=sr_t_32,1971,1h 51m,R,7.0,13K,"An adaptation of nine stories from Boccaccio's ""Decameron""."
33. Klute,https://www.imdb.com/title/tt0067309/?ref_=sr_t_33,1971,1h 54m,R,7.1,32K,A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.
34. Death in Venice,https://www.imdb.com/title/tt0067445/?ref_=sr_t_34,1971,2h 10m,GP,7.3,24K,"While recovering in Venice, sickly composer Gustav von Aschenbach becomes dangerously fixated with teenager Tadzio."
