Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Battle for the Planet of the Apes,https://www.imdb.com/title/tt0069768/?ref_=sr_t_11,1973,1h 33m,G,5.4,36K,"Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike.",1800000.0,8844595.0,8844595.0,,['J. Lee Thompson'],"['Pierre Boulle', 'Paul Dehn', 'John William Corrington']","['Roddy McDowall', 'Claude Akins', 'Natalie Trundy']","['Dystopian Sci-Fi', 'Action', 'Sci-Fi']",['United States'],"['Hyperion Water Reclamation Plant - 12000 Vista del Mar, Playa del Rey, Los Angeles, California, USA']","['Apjac International', 'Twentieth Century Fox']",['English'],0,2,0,1973
12. The Day of the Dolphin,https://www.imdb.com/title/tt0069946/?ref_=sr_t_12,1973,1h 44m,PG,6.0,3.7K,A marine biologist teaches his dolphins to communicate in English but shady characters plan to kidnap the trained mammals for a more sinister purpose.,8500000.0,2300000.0,2300000.0,,['Mike Nichols'],"['Buck Henry', 'Robert Merle']","['George C. Scott', 'Trish Van Devere', 'Paul Sorvino']","['Drama', 'Sci-Fi', 'Thriller']",['United States'],"['Abaco Islands, Bahamas']",['AVCO Embassy Pictures'],['English'],0,4,2,1973
13. The Wicker Man,https://www.imdb.com/title/tt0070917/?ref_=sr_t_13,1973,1h 28m,R,7.5,98K,"A puritan police sergeant arrives in a Scottish island village in search of a missing girl, who the pagan locals claim never existed.",810000.0,527688.0,148882.0,5493.0,['Robin Hardy'],"['Anthony Shaffer', 'David Pinner']","['Edward Woodward', 'Christopher Lee', 'Diane Cilento']","['Folk Horror', 'Supernatural Horror', 'Horror', 'Mystery', 'Thriller']",['United Kingdom'],"['Culzean Castle, Maybole, South Ayrshire, Scotland, UK']",['British Lion Film Corporation'],['English'],3,6,0,1973
14. Amarcord,https://www.imdb.com/title/tt0071129/?ref_=sr_t_14,1973,2h 3m,R,7.8,49K,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.,,197754.0,125493.0,432.0,['Federico Fellini'],"['Federico Fellini', 'Tonino Guerra']","['Magali Noël', 'Bruno Zanin', 'Pupella Maggio']","['Satire', 'Comedy', 'Drama']","['Italy', 'France']","['Anzio, Rome, Lazio, Italy']","['F.C. Produzioni', 'PECF']","['Italian', 'Greek, Ancient (to 1453)']",20,9,1,1973
15. A Bigger Splash,https://www.imdb.com/title/tt0071219/?ref_=sr_t_15,1973,1h 46m,Not Rated,5.8,666,"Semi-fictionalized documentary biopic of British artist David Hockney. After a difficult break-up, Hockney is left unable to paint, much to the concern of his friends. Titled after Hockney's pop-art painting 'A Bigger Splash'.",20000.0,130327.0,95826.0,18000.0,['Jack Hazan'],"['Jack Hazan', 'David Mingay']","['David Hockney', 'Peter Schlesinger', 'Celia Birtwell']","['Biography', 'Documentary', 'Drama']",['United Kingdom'],"['Notting Hill, London, England, UK']","['Buzzy Enterprises', 'Circle Associates Ltd.']",['English'],0,0,0,1973
16. The Holy Mountain,https://www.imdb.com/title/tt0071615/?ref_=sr_t_16,1973,1h 54m,R,7.7,50K,"In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment.",750000.0,112094.0,61001.0,4143.0,['Alejandro Jodorowsky'],['Alejandro Jodorowsky'],"['Alejandro Jodorowsky', 'Horacio Salinas', 'Zamira Saunders']","['Adventure', 'Drama', 'Fantasy']",['Mexico'],"['Chichén Itzá, Yucatán, Mexico']","['ABKCO Films', 'Producciones Zohar']",['Spanish'],0,0,0,1973
17. The Mother and the Whore,https://www.imdb.com/title/tt0070359/?ref_=sr_t_17,1973,3h 30m,Not Rated,7.7,7.1K,The chauvinist Alexandre balances relationships with several women in the post-1968 intellectual scene of Paris.,,47344.0,40555.0,5135.0,['Jean Eustache'],['Jean Eustache'],"['Bernadette Lafont', 'Jean-Pierre Léaud', 'Françoise Lebrun']","['Drama', 'Romance']",['France'],"['Café Les Deux Magots - 6 place Saint-Germain-des-Prés, Paris 6, Paris, France']","['Elite Films', 'Ciné Qua Non', 'Les Films du Losange']",['French'],3,0,0,1973
18. Mean Streets,https://www.imdb.com/title/tt0070379/?ref_=sr_t_18,1973,1h 52m,R,7.2,123K,"In New York City's Little Italy, a devoutly Catholic mobster must reconcile his desire for power, his feelings for his epileptic girlfriend, and his devotion to his troublesome friend.",500000.0,61676.0,32645.0,32645.0,['Martin Scorsese'],"['Martin Scorsese', 'Mardik Martin']","['Robert De Niro', 'Harvey Keitel', 'David Proval']","['Gangster', 'Crime', 'Drama', 'Thriller']",['United States'],"[""Old St Patrick's Cathedral - 263 Mulberry Street, Little Italy, Manhattan, New York City, New York, USA""]","['Warner Bros.', 'Taplin - Perry - Scorsese Productions']","['English', 'Italian', 'German', 'Yiddish']",5,5,0,1973
19. Enter the Dragon,https://www.imdb.com/title/tt0070034/?ref_=sr_t_19,1973,1h 42m,R,7.6,116K,A Shaolin martial artist travels to an island fortress to spy on an opium lord - who is also a former monk from his temple - under the guise of attending a fighting tournament.,850000.0,115762.0,25259.0,,['Robert Clouse'],"['Michael Allin', 'Bruce Lee']","['Bruce Lee', 'John Saxon', 'Jim Kelly']","['Kung Fu', 'Martial Arts', 'One-Person Army Action', 'Action', 'Crime', 'Thriller']","['Hong Kong', 'United States']","['Aberdeen Harbour, Aberdeen, Hong Kong, China']","['Warner Bros.', 'Concord Productions', 'Sequoia Pictures']","['English', 'Cantonese']",0,0,0,1973
20. Ganja & Hess,https://www.imdb.com/title/tt0068619/?ref_=sr_t_20,1973,1h 52m,R,6.2,2.8K,"After being stabbed with an ancient, germ-infested knife, a doctor's assistant finds himself with an insatiable desire for blood.",,21197.0,21197.0,3406.0,['Bill Gunn'],['Bill Gunn'],"['Duane Jones', 'Marlene Clark', 'Bill Gunn']","['Dark Fantasy', 'Dark Romance', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']",['United States'],"['Croton-on-Hudson, New York, USA']",['Kelly/Jordan Enterprises'],"['English', 'French']",0,0,0,1973
21. Wattstax,https://www.imdb.com/title/tt0070902/?ref_=sr_t_21,1973,1h 43m,R,7.6,1.1K,"Documentary covering a Stax Records-sponsored all-day concert at the 1972 Watts Summer Festival with performances by Stax Records artists such as Isaac Hayes, Rufus Thomas, The Staples Singers, and more.",,16155.0,16000.0,16000.0,['Mel Stuart'],[],"['The Dramatics', 'The Staple Singers', 'Kim Weston']","['Concert', 'Comedy', 'Documentary', 'Music']",['United States'],"['Los Angeles Memorial Coliseum - 3911 S. Figueroa Street, Exposition Park, Los Angeles, California, USA']","['Stax Records', 'Wolper Productions']",['English'],0,0,0,1973
22. The Fate of Lee Khan,https://www.imdb.com/title/tt0070942/?ref_=sr_t_22,1973,1h 45m,,7.2,926,"Lee Khan, a high official under Mongolian Emperor Yuan of the Yuan dynasty (year 1366) procures the battle map of the Chinese rebel Chu Yuan-Chang's army. Rebel spies, aided by treachery within Khan's ranks, strive to corner him in an inn.",,4295.0,4295.0,1648.0,['King Hu'],"['King Hu', 'Chung Wang']","['Li Hua Li', 'Roy Chiao', 'Feng Hsu']","['Action', 'Drama']","['Hong Kong', 'Taiwan']",[],"['King Hu Productions', 'Golden Harvest Company']",['Mandarin'],0,0,0,1973
23. Detroit 9000,https://www.imdb.com/title/tt0069966/?ref_=sr_t_23,1973,1h 46m,R,6.3,1.2K,"After a fundraiser for a black politician is robbed, Detroit police put two detectives, one white and one black, on the case, who try to work together under boiling political pressure.",,3179.0,3179.0,2054.0,['Arthur Marks'],['Orville H. Hampton'],"['Alex Rocco', 'Hari Rhodes', 'Vonetta McGee']","['Action', 'Crime', 'Drama']",['United States'],"['Detroit, Michigan, USA']",['Holly Hill Productions'],['English'],0,0,0,1973
24. Day for Night,https://www.imdb.com/title/tt0070460/?ref_=sr_t_24,1973,1h 56m,PG,8.0,25K,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.",,509.0,509.0,11206.0,['François Truffaut'],"['François Truffaut', 'Jean-Louis Richard', 'Suzanne Schiffman']","['Jacqueline Bisset', 'Jean-Pierre Léaud', 'François Truffaut']","['Showbiz Drama', 'Comedy', 'Drama', 'Romance']","['France', 'Italy']","[""Aéroport Nice-Côte d'Azur - Nice, Alpes-Maritimes, France""]","['Les Films du Carrosse', 'PECF', 'Produzione Intercontinentale Cinematografica (PIC)']","['French', 'English', 'Italian']",13,7,1,1973
25. The Day of the Jackal,https://www.imdb.com/title/tt0069947/?ref_=sr_t_25,1973,2h 23m,PG,7.8,49K,"In the aftermath of France allowing Algeria's independence, a group of resentful military veterans hire a professional assassin codenamed ""Jackal"" to kill President Charles de Gaulle.",,,16056255.0,,['Fred Zinnemann'],"['Frederick Forsyth', 'Kenneth Ross']","['Edward Fox', 'Terence Alexander', 'Michel Auclair']","['Political Thriller', 'Spy', 'Crime', 'Drama', 'Thriller']","['United Kingdom', 'France']","['La Bastide de Tourtour, Tourtour, Var, France']","['John Woolf Productions', 'Warwick Film Productions', 'Universal Productions France']","['English', 'Italian', 'French']",0,11,1,1973
26. The Paper Chase,https://www.imdb.com/title/tt0070509/?ref_=sr_t_26,1973,1h 53m,PG,7.2,9K,"A first-year law student at Harvard Law School struggles with balancing his coursework and a woman, unaware that she has a connection that affects their relationship.",,,1851898.0,,['James Bridges'],"['John Jay Osborn Jr.', 'James Bridges']","['Timothy Bottoms', 'Lindsay Wagner', 'John Houseman']","['Comedy', 'Drama']",['United States'],"['Gravenhurst, Ontario, Canada']","['Thompson-Paul Productions', 'Twentieth Century Fox']","['English', 'Latin']",3,4,1,1973
27. Robin Hood,https://www.imdb.com/title/tt0070608/?ref_=sr_t_27,1973,1h 23m,G,7.5,143K,The story of the legendary British outlaw portrayed with the characters as anthropomorphic animals.,5000000.0,,,,"['Wolfgang Reitherman', 'David Hand']","['Larry Clemmons', 'Ken Anderson', 'Vance Gerry']","['Brian Bedford', 'Phil Harris', 'Roger Miller']","['Hand-Drawn Animation', 'Swashbuckler', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Romance']",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA']","['Walt Disney Animation Studios', 'Walt Disney Productions']","['English', 'Portuguese']",0,2,1,1973
28. Immoral Tales,https://www.imdb.com/title/tt0071359/?ref_=sr_t_28,1973,2h 5m,Not Rated,5.6,5.9K,"An erotic collection of short stories, an anthology comprised of tantalizing tales about sexual desire and its diverse manifestations.",,,,,['Walerian Borowczyk'],"['Walerian Borowczyk', 'André Pieyre de Mandiargues']","['Lise Danvers', 'Fabrice Luchini', 'Charlotte Alexandra']","['Drama', 'Romance']",['France'],[],"['Argos Films', 'Syn-Frank Enterprises']","['French', 'Italian', 'Hungarian']",0,0,0,1973
29. Westworld,https://www.imdb.com/title/tt0070909/?ref_=sr_t_29,1973,1h 28m,PG,6.9,65K,"A robot malfunction creates havoc and terror for unsuspecting vacationers at a futuristic, adult-themed amusement park.",1250000.0,,,,['Michael Crichton'],['Michael Crichton'],"['Yul Brynner', 'Richard Benjamin', 'James Brolin']","['Artificial Intelligence', 'Dystopian Sci-Fi', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Western']",['United States'],"['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']",['Metro-Goldwyn-Mayer (MGM)'],['English'],0,4,0,1973
30. Soylent Green,https://www.imdb.com/title/tt0070723/?ref_=sr_t_30,1973,1h 37m,PG,7.0,73K,A nightmarish futuristic fantasy about the controlling power of big corporations and an innocent cop who stumbles on the truth.,4000000.0,210.0,,,['Richard Fleischer'],"['Stanley R. Greenberg', 'Harry Harrison']","['Charlton Heston', 'Edward G. Robinson', 'Leigh Taylor-Young']","['Dystopian Sci-Fi', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Chevron Refinery Power Generating Station, 300 Vista del Mar, El Segundo, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"['English', 'Spanish', 'Hebrew']",3,0,0,1973
31. Scarecrow,https://www.imdb.com/title/tt0070643/?ref_=sr_t_31,1973,1h 52m,R,7.2,20K,"An ex-con drifter with a penchant for brawling is amused by a homeless ex-sailor, so they partner up as they head east together.",,,9000000.0,,['Jerry Schatzberg'],['Garry Michael White'],"['Gene Hackman', 'Al Pacino', 'Dorothy Tristan']","['Road Trip', 'Drama']",['United States'],"['Belle Isle, Detroit, Michigan, USA']",['Warner Bros.'],['English'],4,0,0,1973
32. Don't Look Now,https://www.imdb.com/title/tt0069995/?ref_=sr_t_32,1973,1h 50m,R,7.1,66K,"A married couple grieving the recent death of their young daughter are in Venice when they encounter two elderly sisters, one of whom is psychic and brings a warning from beyond.",1500000.0,116008.0,,,['Nicolas Roeg'],"['Daphne Du Maurier', 'Allan Scott', 'Chris Bryant']","['Julie Christie', 'Donald Sutherland', 'Hilary Mason']","['Giallo', 'Psychological Horror', 'Drama', 'Horror', 'Mystery', 'Thriller']","['United Kingdom', 'Italy']","['Chiesa di San Nicolo dei Mendicoli, Campo San Nicolo, Dorsoduro, Venice, Veneto, Italy']","['Casey Productions', 'Eldorado Films', 'D.L.N. Ventures Partnership']","['English', 'Italian']",2,9,0,1973
33. Badlands,https://www.imdb.com/title/tt0069762/?ref_=sr_t_33,1973,1h 34m,PG,7.7,81K,"An impressionable teenage girl from a dead-end town, and her older greaser boyfriend, embark on a killing spree in the South Dakota Badlands.",450000.0,54396.0,,,['Terrence Malick'],['Terrence Malick'],"['Martin Sheen', 'Sissy Spacek', 'Warren Oates']","['True Crime', 'Action', 'Crime', 'Drama']",['United States'],"['Rocky Ford, Colorado, USA']","['Warner Bros.', 'Pressman-Williams', 'Jill Jakes Production']","['English', 'Spanish']",4,0,0,1973
34. The Long Goodbye,https://www.imdb.com/title/tt0070334/?ref_=sr_t_34,1973,1h 52m,R,7.5,40K,"Private eye Philip Marlowe helps friend Terry Lennox out of a jam and is implicated in his wife Sylvia's murder. He also is hired by Eileen Wade to locate her dipsomaniac husband Roger, who frequently disappears when he wants to dry out.",1700000.0,23191.0,,,['Robert Altman'],"['Leigh Brackett', 'Raymond Chandler']","['Elliott Gould', 'Nina van Pallandt', 'Sterling Hayden']","['Hard-boiled Detective', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['High Tower Drive, Hollywood, Los Angeles, California, USA']","[""Lion's Gate Films"", 'E-K', 'United Artists']","['English', 'Spanish']",2,0,0,1973
35. Paper Moon,https://www.imdb.com/title/tt0070510/?ref_=sr_t_35,1973,1h 42m,PG,8.1,54K,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",2500000.0,591.0,,,['Peter Bogdanovich'],"['Joe David Brown', 'Alvin Sargent']","[""Ryan O'Neal"", ""Tatum O'Neal"", 'Madeline Kahn']","['Caper', 'Road Trip', 'Comedy', 'Crime', 'Drama']",['United States'],"['Wilson, Kansas, USA']","['The Directors Company', 'Saticoy Productions', 'Paramount Pictures']",['English'],9,10,1,1973
36. Pat Garrett & Billy the Kid,https://www.imdb.com/title/tt0070518/?ref_=sr_t_36,1973,2h 2m,R,7.2,22K,Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,4638783.0,8455.0,,,['Sam Peckinpah'],['Rudy Wurlitzer'],"['James Coburn', 'Kris Kristofferson', 'Richard Jaeckel']","['Biography', 'Drama', 'Western']","['United States', 'Mexico']","['Durango, Mexico']","['Metro-Goldwyn-Mayer (MGM)', 'Estudios Churubusco Azteca S.A.']",['English'],0,4,0,1973
37. 14 and Under,https://www.imdb.com/title/tt0150661/?ref_=sr_t_37,1973,1h 27m,X,4.9,543,"A series of ""sex reports"" intended to address the issue of pedophilia in the early 1970s.",,,,,['Ernst Hofbauer'],['Günther Heller'],"['Lis Kertelge', 'Melitta Tegeler', 'Harald Baerow']",['Comedy'],['West Germany'],[],['Rapid Film'],['German'],0,0,0,1973
38. Bummer,https://www.imdb.com/title/tt0068324/?ref_=sr_t_38,1973,1h 30m,R,3.8,347,"A touring small-time rock band called The Group picks up a couple of groupies. One night, the band's drunken, hulking bass player goes nuts and rapes the girls. The band refuses to believe that he's trouble, which leads to more tragedy.",,,,,['William Allen Castleman'],['Alvin L. Fast'],"['Kipp Whitman', 'Dennis Burkley', 'Connie Strickland']","['Crime', 'Drama', 'Horror', 'Music', 'Thriller']",['United States'],"['5435 Sunset Blvd, Los Angeles, California, USA']","['Apex Attractions', 'Entertainment Ventures (EVI)']",['English'],0,0,0,1973
39. The Three Musketeers,https://www.imdb.com/title/tt0072281/?ref_=sr_t_39,1973,1h 46m,PG,7.1,21K,"A young swordsman comes to Paris and faces villains, romance, adventure and intrigue with three Musketeer friends.",4500000.0,,,,['Richard Lester'],"['George MacDonald Fraser', 'Alexandre Dumas']","['Oliver Reed', 'Raquel Welch', 'Richard Chamberlain']","['Swashbuckler', 'Action', 'Adventure', 'Romance']","['United States', 'United Kingdom', 'Spain']","['Summer Palace, Aranjuez, Madrid, Spain']","['Alexander, Michael and Ilya Salkind Productions', 'Film Trust S.A.', 'Este Films']",['English'],4,7,0,1973
40. The Seven-Ups,https://www.imdb.com/title/tt0070672/?ref_=sr_t_40,1973,1h 43m,PG,6.8,7K,Tough detective Buddy leads an elite New York City unit to convict felons and jail them for a minimum of seven years. Buddy is trying to find out who killed his partner but uncovers a plot to kidnap mobsters for money.,2425000.0,,,,"[""Philip D'Antoni""]","['Albert Ruben', 'Alexander Jacobs', 'Sonny Grosso']","['Roy Scheider', 'Tony Lo Bianco', 'Victor Arnold']","['Action', 'Crime', 'Drama', 'Mystery']",['United States'],"['Mosholu Parkway, Bronx, New York City, New York, USA']","[""Philip D'Antoni Productions""]","['English', 'Italian']",0,0,0,1973
41. Fantastic Planet,https://www.imdb.com/title/tt0070544/?ref_=sr_t_41,1973,1h 12m,PG,7.7,39K,"On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders.",,2704.0,,,['René Laloux'],"['Stefan Wul', 'Roland Topor', 'René Laloux']","['Barry Bostwick', 'Jennifer Drake', 'Eric Baugin']","['Adult Animation', 'Animation', 'Sci-Fi']","['France', 'Czechoslovakia']",[],"['Argos Films', 'Les Films Armorial', ""Institut National de l'Audiovisuel (INA)""]","['French', 'Czech']",0,2,0,1973
42. Jesus Christ Superstar,https://www.imdb.com/title/tt0070239/?ref_=sr_t_42,1973,1h 46m,G,7.4,31K,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",,115531.0,,,['Norman Jewison'],"['Melvyn Bragg', 'Norman Jewison', 'Tim Rice']","['Ted Neeley', 'Carl Anderson', 'Yvonne Elliman']","['Rock Musical', 'Drama', 'History', 'Musical']",['United States'],"['Dead Sea, Israel']",['Universal Pictures'],['English'],3,13,1,1973
43. Torso,https://www.imdb.com/title/tt0069920/?ref_=sr_t_43,1973,1h 32m,R,6.5,8.4K,"When the University of Perugia is rocked by a string of murders committed with red-and-black scarves, four co-eds retreat to a countryside villa where the killer is closer than they think.",,,735550.0,,['Sergio Martino'],"['Sergio Martino', 'Ernesto Gastaldi']","['Suzy Kendall', 'Tina Aumont', 'Luc Merenda']","['Giallo', 'Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Slasher Horror', 'Crime', 'Horror', 'Mystery', 'Thriller']",['Italy'],"['Perugia, Umbria, Italy']",['Compagnia Cinematografica Champion'],['Italian'],0,0,0,1973
44. Coffy,https://www.imdb.com/title/tt0069897/?ref_=sr_t_44,1973,1h 30m,R,6.8,14K,A nurse serves inner-city drug dealers with some vigilante justice after her sister becomes their latest victim.,500000.0,,,,['Jack Hill'],"['Jack Hill', 'Pam Grier']","['Pam Grier', 'Booker Bradshaw', 'Robert DoQui']","['Dark Comedy', 'Action', 'Crime', 'Thriller']",['United States'],"['Glendale Freeway, Glendale, California, USA']","['American International Pictures (AIP)', 'Papazian-Hirsch Entertainment International']",['English'],0,0,0,1973
45. Belladonna of Sadness,https://www.imdb.com/title/tt0071203/?ref_=sr_t_45,1973,1h 26m,Unrated,7.3,8.4K,"After being raped by an evil feudal lord and subsequently getting vanished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge.",80000000.0,,,,['Eiichi Yamamoto'],"['Jules Michelet', 'Yoshiyuki Fukuda', 'Eiichi Yamamoto']","['Aiko Nagayama', 'Chinatsu Nakayama', 'Masaya Takahashi']","['Adult Animation', 'Anime', 'Hand-Drawn Animation', 'Tragedy', 'Animation', 'Drama', 'Fantasy']",['Japan'],"['Tokyo, Japan']","['Mushi Production', 'Nippon Herald Films']",['Japanese'],0,2,0,1973
