Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Bad Boys II,https://www.imdb.com/title/tt0172156/?ref_=sr_t_11,2003,2h 27m,R,6.6,279K,Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.,130000000.0,273340010,138608444,46522560,['Michael Bay'],"['George Gallo', 'Marianne Wibberley', 'Cormac Wibberley']","['Will Smith', 'Martin Lawrence', 'Gabrielle Union']","['Buddy Cop', 'Cop Drama', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],['Puerto Rico'],"['Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films']","['English', 'Spanish', 'Russian']",5,13,0,2003
12. Anger Management,https://www.imdb.com/title/tt0305224/?ref_=sr_t_12,2003,1h 46m,PG-13,6.3,234K,"Dave Buznik is a businessman who is wrongly sentenced to an anger management program, where he meets an aggressive instructor.",75000000.0,195745823,135645823,42220847,['Peter Segal'],['David Dorfman'],"['Jack Nicholson', 'Adam Sandler', 'Marisa Tomei']","['Buddy Comedy', 'Dark Comedy', 'Comedy']",['United States'],"['Yankee Stadium - E. 161st Street & River Avenue, Bronx, New York City, New York, USA']","['Revolution Studios', 'Happy Madison Productions', 'Anger Management LLC']",['English'],2,4,0,2003
13. Bringing Down the House,https://www.imdb.com/title/tt0305669/?ref_=sr_t_13,2003,1h 45m,PG-13,5.6,40K,"When a lonely guy meets a woman on the internet who happens to be in prison, she breaks out to get him to prove her innocence, and proceeds to wreak havoc on his middle-class life.",33000000.0,164729679,132716677,31101026,['Adam Shankman'],['Jason Filardi'],"['Steve Martin', 'Queen Latifah', 'Eugene Levy']",['Comedy'],['United States'],"['166 S McCadden Pl., Hancock Park, Los Angeles, California, USA']","['Touchstone Pictures', 'Hyde Park Films', 'Mandeville Films']",['English'],4,13,0,2003
14. Hulk,https://www.imdb.com/title/tt0286716/?ref_=sr_t_14,2003,2h 18m,PG-13,5.6,284K,"Bruce Banner, a genetics researcher with a tragic past, suffers a lab accident that makes him transform into a raging, giant green monster when angered, making him a target of forces seeking to abuse his power.",137000000.0,245285165,132177234,62128420,['Ang Lee'],"['Stan Lee', 'Jack Kirby', 'James Schamus']","['Eric Bana', 'Jennifer Connelly', 'Sam Elliott']","['Kaiju', 'One-Person Army Action', 'Superhero', 'Action', 'Sci-Fi']",['United States'],"['Victorville, California, USA']","['Universal Pictures', 'Marvel Enterprises', 'Valhalla Motion Pictures']","['English', 'Spanish']",3,14,0,2003
15. 2 Fast 2 Furious,https://www.imdb.com/title/tt0322259/?ref_=sr_t_15,2003,1h 47m,PG-13,5.9,307K,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,76000000.0,236353236,127154901,50472480,['John Singleton'],"['Gary Scott Thompson', 'Michael Brandt', 'Derek Haas']","['Paul Walker', 'Tyrese Gibson', 'Cole Hauser']","['Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'Germany']","['Weston, Florida, USA']","['Universal Pictures', 'Original Film', 'Mikona Productions GmbH & Co. KG']","['English', 'Spanish']",4,13,0,2003
16. Something's Gotta Give,https://www.imdb.com/title/tt0337741/?ref_=sr_t_16,2003,2h 8m,PG-13,6.7,132K,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.,80000000.0,265328738,124728738,16064723,['Nancy Meyers'],['Nancy Meyers'],"['Jack Nicholson', 'Diane Keaton', 'Keanu Reeves']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['The Hamptons, Long Island, New York, USA']","['Columbia Pictures', 'Warner Bros.', 'Waverly Films']","['English', 'French']",8,13,1,2003
17. Seabiscuit,https://www.imdb.com/title/tt0329575/?ref_=sr_t_17,2003,2h 20m,PG-13,7.3,78K,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,87000000.0,148336445,120277854,20854735,['Gary Ross'],"['Laura Hillenbrand', 'Gary Ross']","['Tobey Maguire', 'Jeff Bridges', 'Elizabeth Banks']","['Period Drama', 'Drama', 'History', 'Sport']",['United States'],"['Hemet, California, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Spyglass Entertainment']",['English'],6,44,7,2003
18. S.W.A.T.,https://www.imdb.com/title/tt0257076/?ref_=sr_t_18,2003,1h 57m,PG-13,6.1,156K,"An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.",80000000.0,207725639,116934650,37062535,['Clark Johnson'],"['Robert Hamner', 'Ron Mita', 'Jim McClain']","['Samuel L. Jackson', 'Colin Farrell', 'Michelle Rodriguez']","['Action', 'Adventure', 'Crime', 'Thriller']",['United States'],"['Los Angeles River Basin - Between 1st & 4th Street Bridges, Downtown, Los Angeles, California, USA']","['Columbia Pictures', 'Original Film', 'Camelot Pictures']","['English', 'Spanish', 'French']",5,5,0,2003
19. Spy Kids 3: Game Over,https://www.imdb.com/title/tt0338459/?ref_=sr_t_19,2003,1h 24m,PG,4.4,68K,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",38000000.0,197101678,111761982,32500000,['Robert Rodriguez'],['Robert Rodriguez'],"['Daryl Sabara', 'Alexa PenaVega', 'Antonio Banderas']","['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['Master Blaster, Schlitterbahn Waterpark Resort - 400 N Liberty Avenue, New Braunfels, Comal County, Texas, USA']","['Dimension Films', 'Los Hooligans Productions', 'Troublemaker Studios']",['English'],3,5,0,2003
20. The Last Samurai,https://www.imdb.com/title/tt0325710/?ref_=sr_t_20,2003,2h 34m,R,7.8,485K,"In 19th century Japan, Nathan Algren, a US army captain, is hired by the Japanese emperor to train his army in the modern warfare techniques. Captain Algren finds himself trapped in a struggle between two eras and two worlds.",140000000.0,454627263,111127263,24271354,['Edward Zwick'],"['John Logan', 'Edward Zwick', 'Marshall Herskovitz']","['Tom Cruise', 'Ken Watanabe', 'Billy Connolly']","['Action Epic', 'Period Drama', 'Samurai', 'Sword & Sandal', 'Tragedy', 'Action', 'Drama']","['United States', 'New Zealand', 'Japan']","['Nijo Castle, Kyoto-shi, Kyoto, Japan']","['Warner Bros.', 'The Bedford Falls Company', 'Cruise/Wagner Productions']","['English', 'Japanese', 'Spanish', 'Danish']",20,67,4,2003
21. Freaky Friday,https://www.imdb.com/title/tt0322330/?ref_=sr_t_21,2003,1h 37m,PG,6.3,159K,"Tess and her daughter, Anna, do not get along. However, things take a turn when, in a freak incident, they switch bodies and are forced to live each other's lives.",20000000.0,160849833,110230332,22203007,['Mark Waters'],"['Mary Rodgers', 'Heather Hach', 'Leslie Dixon']","['Jamie Lee Curtis', 'Lindsay Lohan', 'Mark Harmon']","['Body Swap Comedy', 'Feel-Good Romance', 'High-Concept Comedy', 'Teen Comedy', 'Teen Fantasy', 'Comedy', 'Family', 'Fantasy', 'Music', 'Romance']",['United States'],"['Dorris Place Elementary School - 2225 Dorris Place, Los Angeles, California, USA']","['Walt Disney Pictures', 'Casual Friday Productions', 'Gunn Films']","['English', 'Mandarin']",5,11,0,2003
22. Scary Movie 3,https://www.imdb.com/title/tt0306047/?ref_=sr_t_22,2003,1h 24m,PG-13,5.6,163K,"Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion.",48000000.0,220673217,110003217,49700000,['David Zucker'],"['Craig Mazin', 'Pat Proft', 'Shawn Wayans']","['Anna Faris', 'Charlie Sheen', 'Regina Hall']","['Parody', 'Comedy']","['United States', 'Canada']","['Lions Gate Film Studios, Vancouver, British Columbia, Canada']","['Dimension Films', 'Brad Grey Pictures', 'Thomas FX Group']",['English'],2,4,0,2003
23. The Italian Job,https://www.imdb.com/title/tt0317740/?ref_=sr_t_23,2003,1h 51m,PG-13,7.0,397K,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",60000000.0,176070171,106128601,19457944,['F. Gary Gray'],"['Troy Kennedy Martin', 'Donna Powers', 'Wayne Powers']","['Donald Sutherland', 'Mark Wahlberg', 'Edward Norton']","['Caper', 'Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'Italy', 'United Kingdom', 'Germany', 'France']","['Canazei, Trento, Trentino - Alto Adige, Italy']","['Paramount Pictures', 'De Line Pictures', 'Mestiere Cinema']","['English', 'Russian', 'Italian']",7,9,0,2003
24. How to Lose a Guy in 10 Days,https://www.imdb.com/title/tt0251127/?ref_=sr_t_24,2003,1h 56m,PG-13,6.5,292K,"Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",50000000.0,177503042,105813373,23774850,['Donald Petrie'],"['Michele Alexander', 'Jeannie Long', 'Kristen Buckley']","['Kate Hudson', 'Matthew McConaughey', 'Adam Goldberg']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']","['United States', 'Germany']","['Studio City Toronto - 915 Lake Shore Boulevard E, Toronto, Ontario, Canada']","['Lynda Obst Productions', 'MMP Verwaltungsgesellschaft mbH', 'Moviemakers Productions (MMP)']",['English'],0,8,0,2003
25. American Wedding,https://www.imdb.com/title/tt0328828/?ref_=sr_t_25,2003,1h 36m,R,6.3,222K,"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.",55000000.0,232722935,104565114,33369440,['Jesse Dylan'],['Adam Herz'],"['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott']","['Raunchy Comedy', 'Slapstick', 'Comedy']","['United States', 'Germany']","['Ritz-Carlton - One Miramontes Pointe Road, Half Moon Bay, California, USA']","['Universal Pictures', 'Zide-Perry Productions', 'LivePlanet']",['English'],3,6,0,2003
26. Daddy Day Care,https://www.imdb.com/title/tt0317303/?ref_=sr_t_26,2003,1h 32m,PG,5.6,76K,Two men named Charlie Hinton and Phil Ryerson get laid off and have to become stay-at-home fathers when they can't find jobs. This inspires them to open their own day care center.,60000000.0,164433867,104297061,27623580,['Steve Carr'],['Geoff Rodkey'],"['Eddie Murphy', 'Jeff Garlin', 'Anjelica Huston']","['Slapstick', 'Comedy', 'Family']",['United States'],"['Milbank & McFie House - 3340 Country Club Drive, Midtown, Los Angeles, California, USA']","['Revolution Studios', 'Davis Entertainment', 'Day Care Productions']","['English', 'Klingon', 'German']",0,6,0,2003
27. Daredevil,https://www.imdb.com/title/tt0287978/?ref_=sr_t_27,2003,1h 43m,PG-13,5.3,234K,A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.,78000000.0,179179718,102543518,40310419,['Mark Steven Johnson'],['Mark Steven Johnson'],"['Ben Affleck', 'Jennifer Garner', 'Colin Farrell']","['Action Epic', 'Gun Fu', 'Martial Arts', 'One-Person Army Action', 'Serial Killer', 'Superhero', 'Action', 'Crime']","['United States', 'Switzerland']","['Los Angeles, California, USA']","['Twentieth Century Fox', 'Regency Enterprises', 'Marvel Enterprises']","['English', 'Greek', 'Italian']",5,17,0,2003
28. The Cat in the Hat,https://www.imdb.com/title/tt0312528/?ref_=sr_t_28,2003,1h 22m,PG,4.1,90K,Two bored children have their lives turned upside down when a talking cat comes to visit them.,109000000.0,133960541,101149285,38329160,['Bo Welch'],"['Dr. Seuss', 'Alec Berg', 'David Mandel']","['Mike Myers', 'Spencer Breslin', 'Dakota Fanning']","['Slapstick', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['United States', 'Canada']","['Art District, Pomona, California, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Imagine Entertainment']",['English'],7,22,0,2003
29. Charlie's Angels: Full Throttle,https://www.imdb.com/title/tt0305357/?ref_=sr_t_29,2003,1h 46m,PG-13,4.9,136K,The Angels investigate a series of murders which occur after the theft of a witness protection profile database.,120000000.0,259175788,100830111,37634221,['McG'],"['Ivan Goff', 'Ben Roberts', 'John August']","['Drew Barrymore', 'Lucy Liu', 'Cameron Diaz']","['Spy', 'Action', 'Adventure', 'Comedy', 'Crime']",['United States'],"['Playboy Mansion - 10236 Charing Cross Road, Holmby Hills, Los Angeles, California, USA']","['Columbia Pictures', 'Flower Films (II)', 'Tall Trees Productions']","['English', 'Mandarin', 'Spanish']",9,21,0,2003
30. Cold Mountain,https://www.imdb.com/title/tt0159365/?ref_=sr_t_30,2003,2h 34m,R,7.2,160K,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",79000000.0,173013509,95636509,14500000,['Anthony Minghella'],"['Charles Frazier', 'Anthony Minghella']","['Jude Law', 'Nicole Kidman', 'Renée Zellweger']","['Period Drama', 'Tragic Romance', 'War Epic', 'Adventure', 'Drama', 'Romance', 'War']","['United States', 'Italy', 'Romania', 'United Kingdom']","['Carpathian Mountains, Romania']","['Miramax', 'Mirage Enterprises', 'Bona Fide Productions']",['English'],20,101,1,2003
31. Master and Commander: The Far Side of the World,https://www.imdb.com/title/tt0311113/?ref_=sr_t_31,2003,2h 18m,PG-13,7.5,245K,"During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.",150000000.0,211622535,93927920,25105990,['Peter Weir'],"[""Patrick O'Brian"", 'Peter Weir', 'John Collee']","['Russell Crowe', 'Paul Bettany', 'Billy Boyd']","['Adventure Epic', 'Costume Drama', 'Epic', 'Period Drama', 'Sea Adventure', 'War Epic', 'Action', 'Adventure', 'Drama', 'War']",['United States'],"['Galapagos Islands, Ecuador']","['Twentieth Century Fox', 'Miramax', 'Universal Pictures']","['English', 'French', 'Portuguese']",23,90,2,2003
"32. Legally Blonde 2: Red, White & Blonde",https://www.imdb.com/title/tt0333780/?ref_=sr_t_32,2003,1h 35m,PG-13,4.8,75K,"Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.",45000000.0,124914842,90186328,22220670,['Charles Herman-Wurmfeld'],"['Amanda Brown', 'Eve Ahlert', 'Dennis Drake']","['Reese Witherspoon', 'Sally Field', 'Bob Newhart']",['Comedy'],['United States'],"['Springfield, Illinois, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Marc Platt Productions', 'Type A Films']",['English'],3,5,0,2003
33. Mystic River,https://www.imdb.com/title/tt0327056/?ref_=sr_t_33,2003,2h 18m,R,7.9,500K,"The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her.",25000000.0,156595191,90135191,640815,['Clint Eastwood'],"['Brian Helgeland', 'Dennis Lehane']","['Sean Penn', 'Tim Robbins', 'Kevin Bacon']","['Psychological Thriller', 'Suspense Mystery', 'Crime', 'Drama', 'Mystery', 'Thriller']","['United States', 'Australia']","[""Doyle's Pub - 3484 Washington Street, Jamaica Plain, Boston, Massachusetts, USA""]","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']",['English'],57,144,2,2003
34. Brother Bear,https://www.imdb.com/title/tt0328880/?ref_=sr_t_34,2003,1h 25m,G,6.9,129K,"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",128000000.0,250397798,85336277,291940,"['Aaron Blaise', 'Robert Walker']","['Tab Murphy', 'Lorne Cameron', 'David Hoselton']","['Joaquin Phoenix', 'Jeremy Suarez', 'Rick Moranis']","['Animal Adventure', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']","['United States', 'Japan']",[],"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation Florida']","['English', 'Inuktitut', 'Croatian', 'Serbian']",2,22,1,2003
35. Freddy vs. Jason,https://www.imdb.com/title/tt0329101/?ref_=sr_t_35,2003,1h 37m,R,5.7,131K,"Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.",30000000.0,116643421,82633448,36400000,['Ronny Yu'],"['Wes Craven', 'Victor Miller', 'Damian Shannon']","['Robert Englund', 'Ken Kirzinger', 'Kelly Rowland']","['Dark Comedy', 'One-Person Army Action', 'Slasher Horror', 'Splatter Horror', 'Supernatural Horror', 'Teen Horror', 'Action', 'Horror']","['Canada', 'United States']","['Buntzen Lake, Anmore, British Columbia, Canada']","['New Line Cinema', 'Avery Pix', 'British Columbia Hydro Authority']",['English'],2,11,0,2003
36. School of Rock,https://www.imdb.com/title/tt0332379/?ref_=sr_t_36,2003,1h 49m,PG-13,7.2,342K,"After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.",35000000.0,131098967,81261177,19622714,['Richard Linklater'],['Mike White'],"['Jack Black', 'Mike White', 'Joan Cusack']","['High-Concept Comedy', 'Comedy', 'Music']","['United States', 'Germany']","['Buckley Country Day School - 2 I.U. Willets Road, Herricks, Long Island, New York, USA']","['Paramount Pictures', 'Scott Rudin Productions', 'Munich Film Partners & Company (MFP)']",['English'],8,24,0,2003
37. The Texas Chainsaw Massacre,https://www.imdb.com/title/tt0324216/?ref_=sr_t_37,2003,1h 38m,R,6.2,156K,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",9500000.0,107364583,80571655,29100000,['Marcus Nispel'],"['Kim Henkel', 'Tobe Hooper', 'Scott Kosar']","['Jessica Biel', 'Jonathan Tucker', 'Andrew Bryniarski']","['Psychological Horror', 'Slasher Horror', 'Horror']",['United States'],"['Taylor Meat Company, Taylor, Texas, USA']","['New Line Cinema', 'Focus Features', 'Radar Pictures']",['English'],4,17,0,2003
38. The Haunted Mansion,https://www.imdb.com/title/tt0338094/?ref_=sr_t_38,2003,1h 28m,PG,5.2,59K,"A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.",90000000.0,182290266,75847266,24278410,['Rob Minkoff'],['David Berenbaum'],"['Eddie Murphy', 'Marsha Thomason', 'Jennifer Tilly']","['Supernatural Fantasy', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']",['United States'],"['New Orleans, Louisiana, USA']","['Walt Disney Pictures', 'Gunn Films', 'Doom Buggy Productions']",['English'],0,4,0,2003
39. Old School,https://www.imdb.com/title/tt0302886/?ref_=sr_t_39,2003,1h 28m,R,7.0,249K,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,24000000.0,87135520,75585093,17453216,['Todd Phillips'],"['Court Crandall', 'Todd Phillips', 'Scot Armstrong']","['Luke Wilson', 'Vince Vaughn', 'Will Ferrell']","['Raunchy Comedy', 'Comedy']",['United States'],"['Glendale, California, USA']","['Dreamworks Pictures', 'The Montecito Picture Company']",['English'],0,5,0,2003
40. Kill Bill: Vol. 1,https://www.imdb.com/title/tt0266697/?ref_=sr_t_40,2003,1h 51m,R,8.2,1.2M,"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",30000000.0,180908413,70099045,22200000,['Quentin Tarantino'],"['Quentin Tarantino', 'Uma Thurman']","['Uma Thurman', 'David Carradine', 'Daryl Hannah']","['Martial Arts', 'One-Person Army Action', 'Action', 'Crime', 'Thriller']","['United States', 'China']","[""St. Luke's Hospital - 2632 E. Washington Street, Pasadena, California, USA""]","['Miramax', 'A Band Apart', 'Super Cool ManChu']","['English', 'Japanese', 'French']",30,103,0,2003
41. Holes,https://www.imdb.com/title/tt0311289/?ref_=sr_t_41,2003,1h 57m,PG,7.0,104K,A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,20000000.0,71406573,67406573,16300155,['Andrew Davis'],['Louis Sachar'],"['Shia LaBeouf', 'Sigourney Weaver', 'Jon Voight']","['Desert Adventure', 'Satire', 'Teen Adventure', 'Teen Drama', 'Adventure', 'Comedy', 'Drama', 'Family', 'Mystery']",['United States'],"['Cuddeback Dry Lake, California, USA']","['Walt Disney Pictures', 'Walden Media', 'Chicago Pacific Entertainment']",['English'],3,9,0,2003
